job,step,machine,start,end,precedence
Job1,1,Machine13,0,12,
Job1,2,Machine11,12,25,After Job1 Step 1
Job1,3,Machine2,25,30,After Job1 Step 2
Job1,4,Machine0,30,48,After Job1 Step 3
Job1,5,Machine14,48,66,After Job1 Step 4
Job1,6,Machine3,66,85,After Job1 Step 5
Job1,7,Machine5,85,86,After Job1 Step 6
Job1,8,Machine4,86,101,After Job1 Step 7
Job1,9,Machine6,101,115,After Job1 Step 8
Job1,10,Machine1,115,125,After Job1 Step 9
Job1,11,Machine7,125,146,After Job1 Step 10
Job1,12,Machine9,146,152,After Job1 Step 11
Job1,13,Machine12,152,158,After Job1 Step 12
Job1,14,Machine8,158,161,After Job1 Step 13
Job1,15,Machine10,161,168,After Job1 Step 14
Job10,1,Machine11,1147,1160,
Job10,2,Machine9,1160,1164,After Job10 Step 1
Job10,3,Machine5,1190,1215,After Job10 Step 2
Job10,4,Machine13,1215,1235,After Job10 Step 3
Job10,5,Machine4,1235,1242,After Job10 Step 4
Job10,6,Machine6,1242,1259,After Job10 Step 5
Job10,7,Machine2,1259,1270,After Job10 Step 6
Job10,8,Machine3,1270,1276,After Job10 Step 7
Job10,9,Machine7,1276,1299,After Job10 Step 8
Job10,10,Machine1,1299,1302,After Job10 Step 9
Job10,11,Machine8,1302,1326,After Job10 Step 10
Job10,12,Machine0,1326,1346,After Job10 Step 11
Job10,13,Machine14,1346,1347,After Job10 Step 12
Job10,14,Machine10,1347,1370,After Job10 Step 13
Job10,15,Machine12,1370,1380,After Job10 Step 14
Job11,1,Machine1,1302,1306,
Job11,2,Machine11,1306,1321,After Job11 Step 1
Job11,3,Machine10,1370,1391,After Job11 Step 2
Job11,4,Machine0,1391,1396,After Job11 Step 3
Job11,5,Machine9,1396,1417,After Job11 Step 4
Job11,6,Machine6,1417,1421,After Job11 Step 5
Job11,7,Machine2,1421,1440,After Job11 Step 6
Job11,8,Machine7,1440,1452,After Job11 Step 7
Job11,9,Machine4,1452,1462,After Job11 Step 8
Job11,10,Machine13,1462,1480,After Job11 Step 9
Job11,11,Machine12,1480,1483,After Job11 Step 10
Job11,12,Machine8,1483,1489,After Job11 Step 11
Job11,13,Machine14,1489,1509,After Job11 Step 12
Job11,14,Machine5,1509,1512,After Job11 Step 13
Job11,15,Machine3,1512,1535,After Job11 Step 14
Job12,1,Machine5,1512,1529,
Job12,2,Machine2,1529,1537,After Job12 Step 1
Job12,3,Machine12,1537,1553,After Job12 Step 2
Job12,4,Machine1,1553,1555,After Job12 Step 3
Job12,5,Machine8,1555,1566,After Job12 Step 4
Job12,6,Machine3,1566,1573,After Job12 Step 5
Job12,7,Machine0,1573,1585,After Job12 Step 6
Job12,8,Machine6,1585,1598,After Job12 Step 7
Job12,9,Machine11,1598,1616,After Job12 Step 8
Job12,10,Machine9,1616,1626,After Job12 Step 9
Job12,11,Machine4,1626,1642,After Job12 Step 10
Job12,12,Machine14,1642,1647,After Job12 Step 11
Job12,13,Machine7,1647,1650,After Job12 Step 12
Job12,14,Machine10,1650,1655,After Job12 Step 13
Job12,15,Machine13,1655,1669,After Job12 Step 14
Job13,1,Machine0,1585,1601,
Job13,2,Machine1,1601,1622,After Job13 Step 1
Job13,3,Machine7,1650,1656,After Job13 Step 2
Job13,4,Machine2,1656,1659,After Job13 Step 3
Job13,5,Machine11,1659,1674,After Job13 Step 4
Job13,6,Machine4,1674,1686,After Job13 Step 5
Job13,7,Machine10,1686,1705,After Job13 Step 6
Job13,8,Machine12,1705,1726,After Job13 Step 7
Job13,9,Machine3,1726,1732,After Job13 Step 8
Job13,10,Machine9,1732,1734,After Job13 Step 9
Job13,11,Machine14,1734,1736,After Job13 Step 10
Job13,12,Machine13,1736,1739,After Job13 Step 11
Job13,13,Machine5,1739,1748,After Job13 Step 12
Job13,14,Machine8,1748,1756,After Job13 Step 13
Job13,15,Machine6,1756,1778,After Job13 Step 14
Job14,1,Machine10,1705,1711,
Job14,2,Machine14,1736,1754,After Job14 Step 1
Job14,3,Machine7,1754,1764,After Job14 Step 2
Job14,4,Machine12,1764,1770,After Job14 Step 3
Job14,5,Machine4,1770,1784,After Job14 Step 4
Job14,6,Machine1,1784,1802,After Job14 Step 5
Job14,7,Machine13,1802,1802,After Job14 Step 6
Job14,8,Machine2,1802,1819,After Job14 Step 7
Job14,9,Machine5,1819,1827,After Job14 Step 8
Job14,10,Machine9,1827,1848,After Job14 Step 9
Job14,11,Machine8,1848,1869,After Job14 Step 10
Job14,12,Machine6,1869,1890,After Job14 Step 11
Job14,13,Machine11,1890,1901,After Job14 Step 12
Job14,14,Machine0,1901,1914,After Job14 Step 13
Job14,15,Machine3,1914,1930,After Job14 Step 14
Job15,1,Machine6,1890,1903,
Job15,2,Machine2,1903,1905,After Job15 Step 1
Job15,3,Machine4,1905,1908,After Job15 Step 2
Job15,4,Machine3,1930,1935,After Job15 Step 3
Job15,5,Machine0,1935,1939,After Job15 Step 4
Job15,6,Machine5,1939,1950,After Job15 Step 5
Job15,7,Machine14,1950,1965,After Job15 Step 6
Job15,8,Machine12,1965,1972,After Job15 Step 7
Job15,9,Machine7,1972,1989,After Job15 Step 8
Job15,10,Machine10,1989,1992,After Job15 Step 9
Job15,11,Machine1,1992,2005,After Job15 Step 10
Job15,12,Machine11,2005,2023,After Job15 Step 11
Job15,13,Machine9,2023,2038,After Job15 Step 12
Job15,14,Machine13,2038,2040,After Job15 Step 13
Job15,15,Machine8,2040,2047,After Job15 Step 14
Job16,1,Machine14,1965,1979,
Job16,2,Machine12,1979,1980,After Job16 Step 1
Job16,3,Machine0,1980,2004,After Job16 Step 2
Job16,4,Machine10,2004,2017,After Job16 Step 3
Job16,5,Machine5,2017,2019,After Job16 Step 4
Job16,6,Machine7,2019,2028,After Job16 Step 5
Job16,7,Machine9,2038,2056,After Job16 Step 6
Job16,8,Machine13,2056,2079,After Job16 Step 7
Job16,9,Machine4,2079,2096,After Job16 Step 8
Job16,10,Machine11,2096,2112,After Job16 Step 9
Job16,11,Machine6,2112,2124,After Job16 Step 10
Job16,12,Machine1,2124,2138,After Job16 Step 11
Job16,13,Machine8,2138,2158,After Job16 Step 12
Job16,14,Machine2,2158,2181,After Job16 Step 13
Job16,15,Machine3,2181,2195,After Job16 Step 14
Job17,1,Machine7,2028,2030,
Job17,2,Machine4,2096,2112,After Job17 Step 1
Job17,3,Machine3,2195,2203,After Job17 Step 2
Job17,4,Machine11,2203,2226,After Job17 Step 3
Job17,5,Machine13,2226,2228,After Job17 Step 4
Job17,6,Machine8,2228,2240,After Job17 Step 5
Job17,7,Machine10,2240,2253,After Job17 Step 6
Job17,8,Machine6,2253,2274,After Job17 Step 7
Job17,9,Machine14,2274,2297,After Job17 Step 8
Job17,10,Machine0,2297,2307,After Job17 Step 9
Job17,11,Machine9,2307,2324,After Job17 Step 10
Job17,12,Machine12,2324,2346,After Job17 Step 11
Job17,13,Machine1,2346,2358,After Job17 Step 12
Job17,14,Machine5,2358,2358,After Job17 Step 13
Job17,15,Machine2,2358,2380,After Job17 Step 14
Job18,1,Machine0,2307,2309,
Job18,2,Machine2,2380,2383,After Job18 Step 1
Job18,3,Machine12,2383,2397,After Job18 Step 2
Job18,4,Machine7,2397,2402,After Job18 Step 3
Job18,5,Machine1,2402,2416,After Job18 Step 4
Job18,6,Machine8,2416,2435,After Job18 Step 5
Job18,7,Machine10,2435,2456,After Job18 Step 6
Job18,8,Machine3,2456,2480,After Job18 Step 7
Job18,9,Machine9,2480,2487,After Job18 Step 8
Job18,10,Machine6,2487,2492,After Job18 Step 9
Job18,11,Machine13,2492,2504,After Job18 Step 10
Job18,12,Machine4,2504,2523,After Job18 Step 11
Job18,13,Machine11,2523,2532,After Job18 Step 12
Job18,14,Machine5,2532,2543,After Job18 Step 13
Job18,15,Machine14,2543,2555,After Job18 Step 14
Job19,1,Machine7,2402,2426,
Job19,2,Machine9,2487,2499,After Job19 Step 1
Job19,3,Machine13,2504,2525,After Job19 Step 2
Job19,4,Machine2,2525,2530,After Job19 Step 3
Job19,5,Machine8,2530,2539,After Job19 Step 4
Job19,6,Machine5,2543,2550,After Job19 Step 5
Job19,7,Machine0,2550,2566,After Job19 Step 6
Job19,8,Machine12,2566,2590,After Job19 Step 7
Job19,9,Machine6,2590,2608,After Job19 Step 8
Job19,10,Machine4,2608,2608,After Job19 Step 9
Job19,11,Machine1,2608,2624,After Job19 Step 10
Job19,12,Machine10,2624,2641,After Job19 Step 11
Job19,13,Machine11,2641,2663,After Job19 Step 12
Job19,14,Machine3,2663,2681,After Job19 Step 13
Job19,15,Machine14,2681,2698,After Job19 Step 14
Job2,1,Machine14,66,74,
Job2,2,Machine4,101,105,After Job2 Step 1
Job2,3,Machine1,125,147,After Job2 Step 2
Job2,4,Machine10,168,174,After Job2 Step 3
Job2,5,Machine7,174,190,After Job2 Step 4
Job2,6,Machine8,190,204,After Job2 Step 5
Job2,7,Machine3,204,209,After Job2 Step 6
Job2,8,Machine0,209,218,After Job2 Step 7
Job2,9,Machine2,218,236,After Job2 Step 8
Job2,10,Machine6,236,243,After Job2 Step 9
Job2,11,Machine13,243,254,After Job2 Step 10
Job2,12,Machine5,254,274,After Job2 Step 11
Job2,13,Machine9,274,290,After Job2 Step 12
Job2,14,Machine12,290,309,After Job2 Step 13
Job2,15,Machine11,309,321,After Job2 Step 14
Job20,1,Machine10,2641,2653,
Job20,2,Machine2,2653,2660,After Job20 Step 1
Job20,3,Machine1,2660,2673,After Job20 Step 2
Job20,4,Machine9,2673,2683,After Job20 Step 3
Job20,5,Machine12,2683,2701,After Job20 Step 4
Job20,6,Machine0,2701,2703,After Job20 Step 5
Job20,7,Machine3,2703,2712,After Job20 Step 6
Job20,8,Machine7,2712,2733,After Job20 Step 7
Job20,9,Machine13,2733,2753,After Job20 Step 8
Job20,10,Machine11,2753,2753,After Job20 Step 9
Job20,11,Machine14,2753,2774,After Job20 Step 10
Job20,12,Machine6,2774,2790,After Job20 Step 11
Job20,13,Machine8,2790,2795,After Job20 Step 12
Job20,14,Machine4,2795,2813,After Job20 Step 13
Job20,15,Machine5,2813,2826,After Job20 Step 14
Job21,1,Machine11,2753,2754,
Job21,2,Machine1,2754,2778,After Job21 Step 1
Job21,3,Machine10,2778,2802,After Job21 Step 2
Job21,4,Machine8,2802,2803,After Job21 Step 3
Job21,5,Machine3,2803,2819,After Job21 Step 4
Job21,6,Machine6,2819,2833,After Job21 Step 5
Job21,7,Machine13,2833,2856,After Job21 Step 6
Job21,8,Machine14,2856,2874,After Job21 Step 7
Job21,9,Machine4,2874,2881,After Job21 Step 8
Job21,10,Machine0,2881,2887,After Job21 Step 9
Job21,11,Machine2,2887,2892,After Job21 Step 10
Job21,12,Machine12,2892,2916,After Job21 Step 11
Job21,13,Machine9,2916,2936,After Job21 Step 12
Job21,14,Machine7,2936,2951,After Job21 Step 13
Job21,15,Machine5,2951,2972,After Job21 Step 14
Job22,1,Machine10,2802,2806,
Job22,2,Machine1,2806,2821,After Job22 Step 1
Job22,3,Machine5,2972,2974,After Job22 Step 2
Job22,4,Machine13,2974,2979,After Job22 Step 3
Job22,5,Machine2,2979,2992,After Job22 Step 4
Job22,6,Machine4,2992,2995,After Job22 Step 5
Job22,7,Machine12,2995,3004,After Job22 Step 6
Job22,8,Machine14,3004,3014,After Job22 Step 7
Job22,9,Machine11,3014,3021,After Job22 Step 8
Job22,10,Machine0,3021,3036,After Job22 Step 9
Job22,11,Machine7,3036,3048,After Job22 Step 10
Job22,12,Machine3,3048,3062,After Job22 Step 11
Job22,13,Machine6,3062,3068,After Job22 Step 12
Job22,14,Machine9,3068,3076,After Job22 Step 13
Job22,15,Machine8,3076,3076,After Job22 Step 14
Job23,1,Machine5,2974,2988,
Job23,2,Machine9,3076,3097,After Job23 Step 1
Job23,3,Machine1,3097,3101,After Job23 Step 2
Job23,4,Machine11,3101,3121,After Job23 Step 3
Job23,5,Machine7,3121,3129,After Job23 Step 4
Job23,6,Machine8,3129,3150,After Job23 Step 5
Job23,7,Machine14,3150,3154,After Job23 Step 6
Job23,8,Machine3,3154,3176,After Job23 Step 7
Job23,9,Machine0,3176,3194,After Job23 Step 8
Job23,10,Machine10,3194,3195,After Job23 Step 9
Job23,11,Machine6,3195,3220,After Job23 Step 10
Job23,12,Machine4,3220,3241,After Job23 Step 11
Job23,13,Machine12,3241,3262,After Job23 Step 12
Job23,14,Machine2,3262,3275,After Job23 Step 13
Job23,15,Machine13,3275,3298,After Job23 Step 14
Job24,1,Machine7,3129,3147,
Job24,2,Machine1,3147,3161,After Job24 Step 1
Job24,3,Machine4,3241,3253,After Job24 Step 2
Job24,4,Machine5,3253,3272,After Job24 Step 3
Job24,5,Machine13,3298,3303,After Job24 Step 4
Job24,6,Machine0,3303,3308,After Job24 Step 5
Job24,7,Machine3,3308,3323,After Job24 Step 6
Job24,8,Machine10,3323,3337,After Job24 Step 7
Job24,9,Machine6,3337,3352,After Job24 Step 8
Job24,10,Machine11,3352,3367,After Job24 Step 9
Job24,11,Machine12,3367,3380,After Job24 Step 10
Job24,12,Machine2,3380,3395,After Job24 Step 11
Job24,13,Machine8,3395,3404,After Job24 Step 12
Job24,14,Machine14,3404,3424,After Job24 Step 13
Job24,15,Machine9,3424,3446,After Job24 Step 14
Job25,1,Machine13,3303,3310,
Job25,2,Machine2,3395,3412,After Job25 Step 1
Job25,3,Machine7,3412,3423,After Job25 Step 2
Job25,4,Machine8,3423,3436,After Job25 Step 3
Job25,5,Machine4,3436,3450,After Job25 Step 4
Job25,6,Machine12,3450,3456,After Job25 Step 5
Job25,7,Machine1,3456,3477,After Job25 Step 6
Job25,8,Machine5,3477,3491,After Job25 Step 7
Job25,9,Machine3,3491,3515,After Job25 Step 8
Job25,10,Machine14,3515,3518,After Job25 Step 9
Job25,11,Machine10,3518,3528,After Job25 Step 10
Job25,12,Machine9,3528,3539,After Job25 Step 11
Job25,13,Machine11,3539,3558,After Job25 Step 12
