job,step,machine,start,end,precedence
Job1,1,Machine8,0,29,
Job1,2,Machine10,29,35,After Job1 Step 1
Job1,3,Machine3,35,51,After Job1 Step 2
Job1,4,Machine2,51,58,After Job1 Step 3
Job1,5,Machine4,58,75,After Job1 Step 4
Job1,6,Machine0,75,86,After Job1 Step 5
Job1,7,Machine12,86,98,After Job1 Step 6
Job1,8,Machine7,98,113,After Job1 Step 7
Job1,9,Machine11,113,121,After Job1 Step 8
Job1,10,Machine13,121,132,After Job1 Step 9
Job1,11,Machine5,132,163,After Job1 Step 10
Job1,12,Machine1,163,184,After Job1 Step 11
Job1,13,Machine9,184,198,After Job1 Step 12
Job1,14,Machine6,198,222,After Job1 Step 13
Job1,15,Machine14,222,229,After Job1 Step 14
Job10,1,Machine5,1706,1708,
Job10,2,Machine3,1708,1716,After Job10 Step 1
Job10,3,Machine12,1746,1774,After Job10 Step 2
Job10,4,Machine6,1774,1795,After Job10 Step 3
Job10,5,Machine14,1795,1798,After Job10 Step 4
Job10,6,Machine7,1798,1808,After Job10 Step 5
Job10,7,Machine1,1810,1831,After Job10 Step 6
Job10,8,Machine0,1831,1834,After Job10 Step 7
Job10,9,Machine8,1834,1837,After Job10 Step 8
Job10,10,Machine13,1837,1856,After Job10 Step 9
Job10,11,Machine4,1856,1879,After Job10 Step 10
Job10,12,Machine10,1879,1895,After Job10 Step 11
Job10,13,Machine2,1895,1908,After Job10 Step 12
Job10,14,Machine9,1908,1935,After Job10 Step 13
Job10,15,Machine11,1935,1945,After Job10 Step 14
Job11,1,Machine3,1716,1747,
Job11,2,Machine12,1774,1776,After Job11 Step 1
Job11,3,Machine7,1808,1818,After Job11 Step 2
Job11,4,Machine9,1935,1949,After Job11 Step 3
Job11,5,Machine6,1949,1979,After Job11 Step 4
Job11,6,Machine11,1979,1986,After Job11 Step 5
Job11,7,Machine1,1986,1994,After Job11 Step 6
Job11,8,Machine5,1994,1996,After Job11 Step 7
Job11,9,Machine14,1996,2003,After Job11 Step 8
Job11,10,Machine13,2003,2024,After Job11 Step 9
Job11,11,Machine8,2024,2025,After Job11 Step 10
Job11,12,Machine10,2025,2043,After Job11 Step 11
Job11,13,Machine4,2043,2059,After Job11 Step 12
Job11,14,Machine0,2059,2071,After Job11 Step 13
Job11,15,Machine2,2071,2083,After Job11 Step 14
Job12,1,Machine12,1776,1791,
Job12,2,Machine10,2043,2075,After Job12 Step 1
Job12,3,Machine0,2075,2084,After Job12 Step 2
Job12,4,Machine14,2084,2110,After Job12 Step 3
Job12,5,Machine9,2110,2140,After Job12 Step 4
Job12,6,Machine11,2140,2156,After Job12 Step 5
Job12,7,Machine5,2156,2166,After Job12 Step 6
Job12,8,Machine3,2166,2174,After Job12 Step 7
Job12,9,Machine13,2174,2194,After Job12 Step 8
