job,step,machine,start,end,precedence
Job1,1,Machine12,0,8,
Job1,2,Machine17,8,27,After Job1 Step 1
Job1,3,Machine13,27,30,After Job1 Step 2
Job1,4,Machine0,30,34,After Job1 Step 3
Job1,5,Machine9,34,50,After Job1 Step 4
Job1,6,Machine2,50,67,After Job1 Step 5
Job1,7,Machine14,67,70,After Job1 Step 6
Job1,8,Machine16,70,74,After Job1 Step 7
Job1,9,Machine11,74,75,After Job1 Step 8
Job1,10,Machine4,75,88,After Job1 Step 9
Job1,11,Machine6,88,107,After Job1 Step 10
Job1,12,Machine8,107,116,After Job1 Step 11
Job1,13,Machine15,116,125,After Job1 Step 12
Job1,14,Machine1,125,129,After Job1 Step 13
Job1,15,Machine18,129,146,After Job1 Step 14
Job1,16,Machine10,146,163,After Job1 Step 15
Job1,17,Machine3,163,173,After Job1 Step 16
Job1,18,Machine19,173,187,After Job1 Step 17
Job1,19,Machine7,187,203,After Job1 Step 18
Job1,20,Machine5,203,209,After Job1 Step 19
Job10,1,Machine12,1425,1436,
Job10,2,Machine16,1436,1443,After Job10 Step 1
Job10,3,Machine15,1452,1458,After Job10 Step 2
Job10,4,Machine9,1458,1474,After Job10 Step 3
Job10,5,Machine6,1474,1481,After Job10 Step 4
Job10,6,Machine2,1481,1485,After Job10 Step 5
Job10,7,Machine10,1485,1498,After Job10 Step 6
Job10,8,Machine11,1498,1503,After Job10 Step 7
Job10,9,Machine5,1503,1509,After Job10 Step 8
Job10,10,Machine0,1509,1527,After Job10 Step 9
Job10,11,Machine8,1527,1534,After Job10 Step 10
Job10,12,Machine1,1534,1544,After Job10 Step 11
Job10,13,Machine13,1544,1558,After Job10 Step 12
Job10,14,Machine4,1558,1572,After Job10 Step 13
Job10,15,Machine18,1572,1578,After Job10 Step 14
Job10,16,Machine17,1578,1587,After Job10 Step 15
Job10,17,Machine19,1587,1589,After Job10 Step 16
Job10,18,Machine3,1589,1590,After Job10 Step 17
Job10,19,Machine7,1590,1604,After Job10 Step 18
Job10,20,Machine14,1604,1619,After Job10 Step 19
Job11,1,Machine0,1527,1529,
Job11,2,Machine1,1544,1561,After Job11 Step 1
Job11,3,Machine7,1604,1615,After Job11 Step 2
Job11,4,Machine4,1615,1617,After Job11 Step 3
Job11,5,Machine18,1617,1626,After Job11 Step 4
Job11,6,Machine10,1626,1633,After Job11 Step 5
Job11,7,Machine9,1633,1643,After Job11 Step 6
Job11,8,Machine15,1643,1657,After Job11 Step 7
Job11,9,Machine5,1657,1664,After Job11 Step 8
Job11,10,Machine19,1664,1670,After Job11 Step 9
Job11,11,Machine2,1670,1684,After Job11 Step 10
Job11,12,Machine17,1684,1685,After Job11 Step 11
Job11,13,Machine16,1685,1690,After Job11 Step 12
Job11,14,Machine13,1690,1691,After Job11 Step 13
Job11,15,Machine12,1691,1705,After Job11 Step 14
Job11,16,Machine3,1705,1714,After Job11 Step 15
Job11,17,Machine14,1714,1729,After Job11 Step 16
Job11,18,Machine6,1729,1748,After Job11 Step 17
Job11,19,Machine11,1748,1762,After Job11 Step 18
Job11,20,Machine8,1762,1775,After Job11 Step 19
Job12,1,Machine17,1685,1702,
Job12,2,Machine13,1702,1704,After Job12 Step 1
Job12,3,Machine11,1762,1776,After Job12 Step 2
Job12,4,Machine8,1776,1779,After Job12 Step 3
Job12,5,Machine14,1779,1784,After Job12 Step 4
Job12,6,Machine10,1784,1793,After Job12 Step 5
Job12,7,Machine5,1793,1797,After Job12 Step 6
Job12,8,Machine4,1797,1810,After Job12 Step 7
Job12,9,Machine12,1810,1815,After Job12 Step 8
Job12,10,Machine18,1815,1819,After Job12 Step 9
Job12,11,Machine9,1819,1834,After Job12 Step 10
Job12,12,Machine2,1834,1834,After Job12 Step 11
Job12,13,Machine7,1834,1853,After Job12 Step 12
Job12,14,Machine19,1853,1861,After Job12 Step 13
Job12,15,Machine0,1861,1861,After Job12 Step 14
Job12,16,Machine3,1861,1875,After Job12 Step 15
Job12,17,Machine1,1875,1886,After Job12 Step 16
Job12,18,Machine16,1886,1886,After Job12 Step 17
Job12,19,Machine6,1886,1895,After Job12 Step 18
Job12,20,Machine15,1895,1905,After Job12 Step 19
Job13,1,Machine17,1702,1706,
Job13,2,Machine8,1779,1784,After Job13 Step 1
Job13,3,Machine7,1853,1865,After Job13 Step 2
Job13,4,Machine9,1865,1870,After Job13 Step 3
Job13,5,Machine1,1886,1893,After Job13 Step 4
Job13,6,Machine4,1893,1897,After Job13 Step 5
Job13,7,Machine15,1905,1914,After Job13 Step 6
Job13,8,Machine14,1914,1927,After Job13 Step 7
Job13,9,Machine0,1927,1931,After Job13 Step 8
Job13,10,Machine10,1931,1935,After Job13 Step 9
Job13,11,Machine16,1935,1950,After Job13 Step 10
Job13,12,Machine19,1950,1959,After Job13 Step 11
Job13,13,Machine5,1959,1969,After Job13 Step 12
Job13,14,Machine13,1969,1971,After Job13 Step 13
Job13,15,Machine2,1971,1977,After Job13 Step 14
Job13,16,Machine11,1977,1985,After Job13 Step 15
Job13,17,Machine12,1985,2003,After Job13 Step 16
Job13,18,Machine6,2003,2007,After Job13 Step 17
Job13,19,Machine18,2007,2015,After Job13 Step 18
Job13,20,Machine3,2015,2029,After Job13 Step 19
Job14,1,Machine18,2015,2028,
Job14,2,Machine5,2028,2037,After Job14 Step 1
Job14,3,Machine4,2037,2054,After Job14 Step 2
Job14,4,Machine7,2054,2057,After Job14 Step 3
Job14,5,Machine13,2057,2070,After Job14 Step 4
Job14,6,Machine8,2070,2072,After Job14 Step 5
Job14,7,Machine16,2072,2082,After Job14 Step 6
Job14,8,Machine11,2082,2091,After Job14 Step 7
Job14,9,Machine3,2091,2099,After Job14 Step 8
Job14,10,Machine14,2099,2113,After Job14 Step 9
Job14,11,Machine15,2113,2128,After Job14 Step 10
Job14,12,Machine10,2128,2144,After Job14 Step 11
Job14,13,Machine9,2144,2159,After Job14 Step 12
Job14,14,Machine2,2159,2169,After Job14 Step 13
Job14,15,Machine12,2169,2182,After Job14 Step 14
Job14,16,Machine6,2182,2191,After Job14 Step 15
Job14,17,Machine19,2191,2208,After Job14 Step 16
Job14,18,Machine17,2208,2210,After Job14 Step 17
Job14,19,Machine1,2210,2224,After Job14 Step 18
Job14,20,Machine0,2224,2226,After Job14 Step 19
Job15,1,Machine16,2082,2099,
Job15,2,Machine12,2182,2187,After Job15 Step 1
Job15,3,Machine2,2187,2187,After Job15 Step 2
Job15,4,Machine15,2187,2190,After Job15 Step 3
Job15,5,Machine1,2224,2243,After Job15 Step 4
Job15,6,Machine9,2243,2244,After Job15 Step 5
Job15,7,Machine18,2244,2245,After Job15 Step 6
Job15,8,Machine7,2245,2254,After Job15 Step 7
Job15,9,Machine3,2254,2258,After Job15 Step 8
Job15,10,Machine5,2258,2266,After Job15 Step 9
Job15,11,Machine4,2266,2278,After Job15 Step 10
Job15,12,Machine6,2278,2290,After Job15 Step 11
Job15,13,Machine0,2290,2300,After Job15 Step 12
Job15,14,Machine8,2300,2309,After Job15 Step 13
Job15,15,Machine13,2309,2320,After Job15 Step 14
Job15,16,Machine11,2320,2331,After Job15 Step 15
Job15,17,Machine19,2331,2349,After Job15 Step 16
Job15,18,Machine17,2349,2360,After Job15 Step 17
Job15,19,Machine14,2360,2365,After Job15 Step 18
Job15,20,Machine10,2365,2379,After Job15 Step 19
Job16,1,Machine0,2300,2309,
Job16,2,Machine9,2309,2328,After Job16 Step 1
Job16,3,Machine1,2328,2340,After Job16 Step 2
Job16,4,Machine8,2340,2343,After Job16 Step 3
Job16,5,Machine11,2343,2351,After Job16 Step 4
Job16,6,Machine5,2351,2364,After Job16 Step 5
Job16,7,Machine13,2364,2371,After Job16 Step 6
Job16,8,Machine2,2371,2372,After Job16 Step 7
Job16,9,Machine17,2372,2382,After Job16 Step 8
Job16,10,Machine4,2382,2393,After Job16 Step 9
Job16,11,Machine6,2393,2405,After Job16 Step 10
Job16,12,Machine18,2405,2411,After Job16 Step 11
Job16,13,Machine7,2411,2423,After Job16 Step 12
Job16,14,Machine15,2423,2423,After Job16 Step 13
Job16,15,Machine12,2423,2434,After Job16 Step 14
Job16,16,Machine14,2434,2438,After Job16 Step 15
Job16,17,Machine16,2438,2447,After Job16 Step 16
Job16,18,Machine10,2447,2450,After Job16 Step 17
Job16,19,Machine19,2450,2465,After Job16 Step 18
Job16,20,Machine3,2465,2468,After Job16 Step 19
Job17,1,Machine18,2411,2423,
Job17,2,Machine5,2423,2425,After Job17 Step 1
Job17,3,Machine1,2425,2437,After Job17 Step 2
Job17,4,Machine19,2465,2474,After Job17 Step 3
Job17,5,Machine8,2474,2484,After Job17 Step 4
Job17,6,Machine11,2484,2486,After Job17 Step 5
Job17,7,Machine13,2486,2501,After Job17 Step 6
Job17,8,Machine9,2501,2502,After Job17 Step 7
Job17,9,Machine14,2502,2511,After Job17 Step 8
Job17,10,Machine17,2511,2512,After Job17 Step 9
Job17,11,Machine7,2512,2516,After Job17 Step 10
Job17,12,Machine6,2516,2531,After Job17 Step 11
Job17,13,Machine4,2531,2538,After Job17 Step 12
Job17,14,Machine12,2538,2539,After Job17 Step 13
Job17,15,Machine3,2539,2541,After Job17 Step 14
Job17,16,Machine16,2541,2554,After Job17 Step 15
Job17,17,Machine15,2554,2555,After Job17 Step 16
Job17,18,Machine10,2555,2559,After Job17 Step 17
Job17,19,Machine2,2559,2571,After Job17 Step 18
Job17,20,Machine0,2571,2576,After Job17 Step 19
Job18,1,Machine12,2539,2540,
Job18,2,Machine11,2540,2549,After Job18 Step 1
Job18,3,Machine7,2549,2561,After Job18 Step 2
Job18,4,Machine17,2561,2565,After Job18 Step 3
Job18,5,Machine8,2565,2581,After Job18 Step 4
Job18,6,Machine4,2581,2588,After Job18 Step 5
Job18,7,Machine15,2588,2593,After Job18 Step 6
Job18,8,Machine5,2593,2594,After Job18 Step 7
Job18,9,Machine9,2594,2603,After Job18 Step 8
Job18,10,Machine14,2603,2609,After Job18 Step 9
Job18,11,Machine10,2609,2625,After Job18 Step 10
Job18,12,Machine13,2625,2633,After Job18 Step 11
Job18,13,Machine16,2633,2649,After Job18 Step 12
Job18,14,Machine19,2649,2658,After Job18 Step 13
Job18,15,Machine3,2658,2661,After Job18 Step 14
Job18,16,Machine0,2661,2664,After Job18 Step 15
Job18,17,Machine6,2664,2682,After Job18 Step 16
Job18,18,Machine1,2682,2697,After Job18 Step 17
Job18,19,Machine18,2697,2706,After Job18 Step 18
Job18,20,Machine2,2706,2710,After Job18 Step 19
Job19,1,Machine18,2706,2724,
Job19,2,Machine9,2724,2732,After Job19 Step 1
Job19,3,Machine13,2732,2745,After Job19 Step 2
Job19,4,Machine1,2745,2754,After Job19 Step 3
Job19,5,Machine15,2754,2773,After Job19 Step 4
Job19,6,Machine0,2773,2784,After Job19 Step 5
Job19,7,Machine8,2784,2789,After Job19 Step 6
Job19,8,Machine10,2789,2791,After Job19 Step 7
Job19,9,Machine6,2791,2803,After Job19 Step 8
Job19,10,Machine4,2803,2816,After Job19 Step 9
Job19,11,Machine17,2816,2821,After Job19 Step 10
Job19,12,Machine14,2821,2830,After Job19 Step 11
Job19,13,Machine2,2830,2834,After Job19 Step 12
Job19,14,Machine3,2834,2844,After Job19 Step 13
Job19,15,Machine12,2844,2845,After Job19 Step 14
Job19,16,Machine5,2845,2852,After Job19 Step 15
Job19,17,Machine11,2852,2862,After Job19 Step 16
Job19,18,Machine19,2862,2870,After Job19 Step 17
Job19,19,Machine7,2870,2885,After Job19 Step 18
Job19,20,Machine16,2885,2896,After Job19 Step 19
Job2,1,Machine0,34,38,
Job2,2,Machine7,203,207,After Job2 Step 1
Job2,3,Machine18,207,212,After Job2 Step 2
Job2,4,Machine9,212,224,After Job2 Step 3
Job2,5,Machine12,224,237,After Job2 Step 4
Job2,6,Machine19,237,251,After Job2 Step 5
Job2,7,Machine15,251,265,After Job2 Step 6
Job2,8,Machine3,265,268,After Job2 Step 7
Job2,9,Machine11,268,277,After Job2 Step 8
Job2,10,Machine13,277,278,After Job2 Step 9
Job2,11,Machine14,278,288,After Job2 Step 10
Job2,12,Machine2,288,289,After Job2 Step 11
Job2,13,Machine6,289,299,After Job2 Step 12
Job2,14,Machine1,299,314,After Job2 Step 13
Job2,15,Machine16,314,319,After Job2 Step 14
Job2,16,Machine10,319,320,After Job2 Step 15
Job2,17,Machine17,320,331,After Job2 Step 16
Job2,18,Machine5,331,340,After Job2 Step 17
Job2,19,Machine4,340,359,After Job2 Step 18
Job2,20,Machine8,359,376,After Job2 Step 19
Job20,1,Machine6,2803,2809,
Job20,2,Machine2,2834,2847,After Job20 Step 1
Job20,3,Machine4,2847,2848,After Job20 Step 2
Job20,4,Machine0,2848,2854,After Job20 Step 3
Job20,5,Machine15,2854,2865,After Job20 Step 4
Job20,6,Machine3,2865,2882,After Job20 Step 5
Job20,7,Machine1,2882,2892,After Job20 Step 6
Job20,8,Machine17,2892,2906,After Job20 Step 7
Job20,9,Machine19,2906,2919,After Job20 Step 8
Job20,10,Machine18,2919,2935,After Job20 Step 9
Job20,11,Machine16,2935,2943,After Job20 Step 10
Job20,12,Machine8,2943,2957,After Job20 Step 11
Job20,13,Machine9,2957,2974,After Job20 Step 12
Job20,14,Machine11,2974,2984,After Job20 Step 13
Job20,15,Machine7,2984,3001,After Job20 Step 14
Job20,16,Machine13,3001,3011,After Job20 Step 15
Job20,17,Machine5,3011,3016,After Job20 Step 16
Job20,18,Machine12,3016,3032,After Job20 Step 17
Job20,19,Machine14,3032,3043,After Job20 Step 18
Job20,20,Machine10,3043,3053,After Job20 Step 19
Job21,1,Machine8,2957,2969,
Job21,2,Machine5,3016,3024,After Job21 Step 1
Job21,3,Machine2,3024,3038,After Job21 Step 2
Job21,4,Machine9,3038,3039,After Job21 Step 3
Job21,5,Machine4,3039,3054,After Job21 Step 4
Job21,6,Machine10,3054,3068,After Job21 Step 5
Job21,7,Machine1,3068,3069,After Job21 Step 6
Job21,8,Machine13,3069,3087,After Job21 Step 7
Job21,9,Machine0,3087,3103,After Job21 Step 8
Job21,10,Machine3,3103,3112,After Job21 Step 9
Job21,11,Machine14,3112,3125,After Job21 Step 10
Job21,12,Machine11,3125,3143,After Job21 Step 11
Job21,13,Machine15,3143,3155,After Job21 Step 12
Job21,14,Machine6,3155,3159,After Job21 Step 13
Job21,15,Machine16,3159,3172,After Job21 Step 14
Job21,16,Machine12,3172,3180,After Job21 Step 15
Job21,17,Machine7,3180,3190,After Job21 Step 16
Job21,18,Machine17,3190,3199,After Job21 Step 17
Job21,19,Machine19,3199,3207,After Job21 Step 18
Job21,20,Machine18,3207,3211,After Job21 Step 19
Job22,1,Machine0,3103,3113,
Job22,2,Machine8,3113,3121,After Job22 Step 1
Job22,3,Machine2,3121,3127,After Job22 Step 2
Job22,4,Machine12,3180,3183,After Job22 Step 3
Job22,5,Machine19,3207,3222,After Job22 Step 4
Job22,6,Machine11,3222,3232,After Job22 Step 5
Job22,7,Machine1,3232,3237,After Job22 Step 6
Job22,8,Machine4,3237,3239,After Job22 Step 7
Job22,9,Machine6,3239,3247,After Job22 Step 8
Job22,10,Machine15,3247,3265,After Job22 Step 9
Job22,11,Machine10,3265,3280,After Job22 Step 10
Job22,12,Machine13,3280,3292,After Job22 Step 11
Job22,13,Machine5,3292,3310,After Job22 Step 12
Job22,14,Machine16,3310,3323,After Job22 Step 13
Job22,15,Machine9,3323,3341,After Job22 Step 14
Job22,16,Machine7,3341,3356,After Job22 Step 15
Job22,17,Machine14,3356,3358,After Job22 Step 16
Job22,18,Machine18,3358,3364,After Job22 Step 17
Job22,19,Machine17,3364,3366,After Job22 Step 18
Job22,20,Machine3,3366,3383,After Job22 Step 19
Job23,1,Machine3,3383,3391,
Job23,2,Machine17,3391,3394,After Job23 Step 1
Job23,3,Machine19,3394,3404,After Job23 Step 2
Job23,4,Machine18,3404,3413,After Job23 Step 3
Job23,5,Machine12,3413,3421,After Job23 Step 4
Job23,6,Machine0,3421,3438,After Job23 Step 5
Job23,7,Machine9,3438,3445,After Job23 Step 6
Job23,8,Machine6,3445,3451,After Job23 Step 7
Job23,9,Machine15,3451,3461,After Job23 Step 8
Job23,10,Machine2,3461,3464,After Job23 Step 9
Job23,11,Machine4,3464,3466,After Job23 Step 10
Job23,12,Machine7,3466,3477,After Job23 Step 11
Job23,13,Machine5,3477,3480,After Job23 Step 12
Job23,14,Machine10,3480,3495,After Job23 Step 13
Job23,15,Machine8,3495,3505,After Job23 Step 14
Job23,16,Machine1,3505,3518,After Job23 Step 15
Job23,17,Machine13,3518,3536,After Job23 Step 16
Job23,18,Machine14,3536,3542,After Job23 Step 17
Job23,19,Machine11,3542,3560,After Job23 Step 18
Job23,20,Machine16,3560,3577,After Job23 Step 19
Job24,1,Machine19,3404,3407,
Job24,2,Machine10,3495,3495,After Job24 Step 1
Job24,3,Machine16,3577,3585,After Job24 Step 2
Job24,4,Machine3,3585,3595,After Job24 Step 3
Job24,5,Machine13,3595,3598,After Job24 Step 4
Job24,6,Machine0,3598,3617,After Job24 Step 5
Job24,7,Machine15,3617,3622,After Job24 Step 6
Job24,8,Machine18,3622,3638,After Job24 Step 7
Job24,9,Machine1,3638,3645,After Job24 Step 8
Job24,10,Machine4,3645,3645,After Job24 Step 9
Job24,11,Machine2,3645,3654,After Job24 Step 10
Job24,12,Machine5,3654,3669,After Job24 Step 11
Job24,13,Machine6,3669,3683,After Job24 Step 12
Job24,14,Machine9,3683,3700,After Job24 Step 13
Job24,15,Machine11,3700,3711,After Job24 Step 14
Job24,16,Machine12,3711,3715,After Job24 Step 15
Job24,17,Machine14,3715,3726,After Job24 Step 16
Job24,18,Machine8,3726,3733,After Job24 Step 17
Job24,19,Machine7,3733,3745,After Job24 Step 18
Job24,20,Machine17,3745,3746,After Job24 Step 19
Job25,1,Machine5,3669,3673,
Job25,2,Machine1,3673,3686,After Job25 Step 1
Job25,3,Machine17,3746,3752,After Job25 Step 2
Job25,4,Machine19,3752,3760,After Job25 Step 3
Job25,5,Machine8,3760,3764,After Job25 Step 4
Job25,6,Machine9,3764,3778,After Job25 Step 5
Job25,7,Machine7,3778,3793,After Job25 Step 6
Job25,8,Machine16,3793,3800,After Job25 Step 7
Job25,9,Machine12,3800,3818,After Job25 Step 8
Job25,10,Machine3,3818,3823,After Job25 Step 9
Job25,11,Machine0,3823,3838,After Job25 Step 10
Job25,12,Machine4,3838,3842,After Job25 Step 11
Job25,13,Machine10,3842,3861,After Job25 Step 12
Job25,14,Machine6,3861,3875,After Job25 Step 13
Job25,15,Machine2,3875,3893,After Job25 Step 14
Job25,16,Machine13,3893,3898,After Job25 Step 15
Job25,17,Machine14,3898,3907,After Job25 Step 16
Job25,18,Machine18,3907,3916,After Job25 Step 17
Job25,19,Machine11,3916,3917,After Job25 Step 18
Job25,20,Machine15,3917,3932,After Job25 Step 19
Job26,1,Machine5,3673,3673,
Job26,2,Machine1,3686,3700,After Job26 Step 1
Job26,3,Machine8,3764,3780,After Job26 Step 2
Job26,4,Machine9,3780,3795,After Job26 Step 3
Job26,5,Machine12,3818,3824,After Job26 Step 4
Job26,6,Machine4,3842,3860,After Job26 Step 5
Job26,7,Machine17,3860,3865,After Job26 Step 6
Job26,8,Machine6,3875,3875,After Job26 Step 7
Job26,9,Machine2,3893,3911,After Job26 Step 8
Job26,10,Machine16,3911,3920,After Job26 Step 9
Job26,11,Machine18,3920,3931,After Job26 Step 10
Job26,12,Machine0,3931,3943,After Job26 Step 11
Job26,13,Machine15,3943,3946,After Job26 Step 12
Job26,14,Machine19,3946,3953,After Job26 Step 13
Job26,15,Machine7,3953,3967,After Job26 Step 14
Job26,16,Machine13,3967,3978,After Job26 Step 15
Job26,17,Machine14,3978,3980,After Job26 Step 16
Job26,18,Machine11,3980,3982,After Job26 Step 17
Job26,19,Machine3,3982,3995,After Job26 Step 18
Job26,20,Machine10,3995,4012,After Job26 Step 19
Job27,1,Machine11,3982,3985,
Job27,2,Machine9,3985,3989,After Job27 Step 1
Job27,3,Machine7,3989,4005,After Job27 Step 2
Job27,4,Machine13,4005,4019,After Job27 Step 3
Job27,5,Machine1,4019,4019,After Job27 Step 4
Job27,6,Machine18,4019,4031,After Job27 Step 5
Job27,7,Machine14,4031,4045,After Job27 Step 6
Job27,8,Machine2,4045,4050,After Job27 Step 7
Job27,9,Machine19,4050,4059,After Job27 Step 8
Job27,10,Machine16,4059,4067,After Job27 Step 9
Job27,11,Machine10,4067,4080,After Job27 Step 10
Job27,12,Machine15,4080,4092,After Job27 Step 11
Job27,13,Machine4,4092,4111,After Job27 Step 12
Job27,14,Machine5,4111,4126,After Job27 Step 13
Job27,15,Machine3,4126,4128,After Job27 Step 14
Job27,16,Machine6,4128,4144,After Job27 Step 15
Job27,17,Machine17,4144,4148,After Job27 Step 16
Job27,18,Machine0,4148,4162,After Job27 Step 17
Job27,19,Machine8,4162,4171,After Job27 Step 18
Job27,20,Machine12,4171,4179,After Job27 Step 19
Job28,1,Machine9,3989,3995,
Job28,2,Machine19,4059,4065,After Job28 Step 1
Job28,3,Machine1,4065,4065,After Job28 Step 2
Job28,4,Machine14,4065,4075,After Job28 Step 3
Job28,5,Machine12,4179,4191,After Job28 Step 4
Job28,6,Machine7,4191,4195,After Job28 Step 5
Job28,7,Machine11,4195,4196,After Job28 Step 6
Job28,8,Machine16,4196,4201,After Job28 Step 7
Job28,9,Machine0,4201,4209,After Job28 Step 8
Job28,10,Machine6,4209,4212,After Job28 Step 9
Job28,11,Machine2,4212,4222,After Job28 Step 10
Job28,12,Machine15,4222,4227,After Job28 Step 11
Job28,13,Machine10,4227,4239,After Job28 Step 12
Job28,14,Machine4,4239,4252,After Job28 Step 13
Job28,15,Machine5,4252,4255,After Job28 Step 14
Job28,16,Machine3,4255,4261,After Job28 Step 15
Job28,17,Machine17,4261,4261,After Job28 Step 16
Job28,18,Machine13,4261,4278,After Job28 Step 17
Job28,19,Machine18,4278,4282,After Job28 Step 18
Job28,20,Machine8,4282,4287,After Job28 Step 19
Job29,1,Machine17,4261,4277,
Job29,2,Machine2,4277,4280,After Job29 Step 1
Job29,3,Machine7,4280,4281,After Job29 Step 2
Job29,4,Machine5,4281,4284,After Job29 Step 3
Job29,5,Machine3,4284,4292,After Job29 Step 4
Job29,6,Machine19,4292,4302,After Job29 Step 5
Job29,7,Machine11,4302,4304,After Job29 Step 6
