job,step,machine,start,end,precedence
Job1,1,Machine0,0,23,
Job1,2,Machine12,23,38,After Job1 Step 1
Job1,3,Machine9,38,43,After Job1 Step 2
Job1,4,Machine3,43,56,After Job1 Step 3
Job1,5,Machine2,56,58,After Job1 Step 4
Job1,6,Machine5,58,76,After Job1 Step 5
Job1,7,Machine8,76,78,After Job1 Step 6
Job1,8,Machine6,78,84,After Job1 Step 7
Job1,9,Machine11,84,101,After Job1 Step 8
Job1,10,Machine10,101,107,After Job1 Step 9
Job1,11,Machine1,107,125,After Job1 Step 10
Job1,12,Machine14,125,126,After Job1 Step 11
Job1,13,Machine4,126,129,After Job1 Step 12
Job1,14,Machine7,129,132,After Job1 Step 13
Job1,15,Machine13,132,137,After Job1 Step 14
Job10,1,Machine1,1176,1177,
Job10,2,Machine2,1198,1218,After Job10 Step 1
Job10,3,Machine11,1315,1320,After Job10 Step 2
Job10,4,Machine7,1320,1323,After Job10 Step 3
Job10,5,Machine0,1323,1323,After Job10 Step 4
Job10,6,Machine13,1347,1350,After Job10 Step 5
Job10,7,Machine8,1350,1352,After Job10 Step 6
Job10,8,Machine10,1352,1370,After Job10 Step 7
Job10,9,Machine12,1370,1378,After Job10 Step 8
Job10,10,Machine4,1378,1378,After Job10 Step 9
Job10,11,Machine6,1378,1399,After Job10 Step 10
Job10,12,Machine5,1399,1412,After Job10 Step 11
Job10,13,Machine14,1412,1423,After Job10 Step 12
Job10,14,Machine9,1423,1445,After Job10 Step 13
Job10,15,Machine3,1445,1450,After Job10 Step 14
Job11,1,Machine12,1378,1386,
Job11,2,Machine10,1386,1387,After Job11 Step 1
Job11,3,Machine13,1387,1407,After Job11 Step 2
Job11,4,Machine11,1407,1422,After Job11 Step 3
Job11,5,Machine4,1422,1428,After Job11 Step 4
Job11,6,Machine1,1428,1443,After Job11 Step 5
Job11,7,Machine0,1443,1443,After Job11 Step 6
Job11,8,Machine5,1443,1453,After Job11 Step 7
Job11,9,Machine3,1453,1472,After Job11 Step 8
Job11,10,Machine9,1472,1483,After Job11 Step 9
Job11,11,Machine2,1483,1501,After Job11 Step 10
Job11,12,Machine7,1501,1507,After Job11 Step 11
Job11,13,Machine8,1507,1512,After Job11 Step 12
Job11,14,Machine6,1512,1526,After Job11 Step 13
Job11,15,Machine14,1526,1533,After Job11 Step 14
Job12,1,Machine4,1428,1440,
Job12,2,Machine7,1507,1510,After Job12 Step 1
Job12,3,Machine9,1510,1515,After Job12 Step 2
Job12,4,Machine1,1515,1528,After Job12 Step 3
Job12,5,Machine14,1533,1543,After Job12 Step 4
Job12,6,Machine6,1543,1550,After Job12 Step 5
Job12,7,Machine12,1550,1560,After Job12 Step 6
Job12,8,Machine0,1560,1573,After Job12 Step 7
Job12,9,Machine8,1573,1582,After Job12 Step 8
Job12,10,Machine11,1582,1588,After Job12 Step 9
Job12,11,Machine2,1588,1606,After Job12 Step 10
Job12,12,Machine3,1606,1620,After Job12 Step 11
Job12,13,Machine5,1620,1623,After Job12 Step 12
Job12,14,Machine13,1623,1630,After Job12 Step 13
Job12,15,Machine10,1630,1638,After Job12 Step 14
Job13,1,Machine0,1573,1588,
Job13,2,Machine10,1638,1653,After Job13 Step 1
Job13,3,Machine9,1653,1660,After Job13 Step 2
Job13,4,Machine7,1660,1679,After Job13 Step 3
Job13,5,Machine12,1679,1692,After Job13 Step 4
Job13,6,Machine13,1692,1706,After Job13 Step 5
Job13,7,Machine3,1706,1720,After Job13 Step 6
Job13,8,Machine14,1720,1730,After Job13 Step 7
Job13,9,Machine11,1730,1749,After Job13 Step 8
Job13,10,Machine2,1749,1752,After Job13 Step 9
Job13,11,Machine1,1752,1760,After Job13 Step 10
Job13,12,Machine5,1760,1773,After Job13 Step 11
Job13,13,Machine4,1773,1782,After Job13 Step 12
Job13,14,Machine8,1782,1802,After Job13 Step 13
Job13,15,Machine6,1802,1811,After Job13 Step 14
Job14,1,Machine3,1720,1743,
Job14,2,Machine5,1773,1785,After Job14 Step 1
Job14,3,Machine13,1785,1800,After Job14 Step 2
Job14,4,Machine8,1802,1821,After Job14 Step 3
Job14,5,Machine7,1821,1829,After Job14 Step 4
Job14,6,Machine1,1829,1843,After Job14 Step 5
Job14,7,Machine0,1843,1864,After Job14 Step 6
Job14,8,Machine2,1864,1872,After Job14 Step 7
Job14,9,Machine10,1872,1875,After Job14 Step 8
Job14,10,Machine11,1875,1882,After Job14 Step 9
Job14,11,Machine9,1882,1884,After Job14 Step 10
Job14,12,Machine6,1884,1891,After Job14 Step 11
Job14,13,Machine4,1891,1913,After Job14 Step 12
Job14,14,Machine12,1913,1918,After Job14 Step 13
Job14,15,Machine14,1918,1938,After Job14 Step 14
Job15,1,Machine10,1875,1887,
Job15,2,Machine1,1887,1893,After Job15 Step 1
Job15,3,Machine5,1893,1916,After Job15 Step 2
Job15,4,Machine4,1916,1938,After Job15 Step 3
Job15,5,Machine8,1938,1939,After Job15 Step 4
Job15,6,Machine14,1939,1942,After Job15 Step 5
Job15,7,Machine11,1942,1943,After Job15 Step 6
Job15,8,Machine0,1943,1962,After Job15 Step 7
Job15,9,Machine6,1962,1975,After Job15 Step 8
Job15,10,Machine13,1975,1988,After Job15 Step 9
Job15,11,Machine3,1988,2004,After Job15 Step 10
Job15,12,Machine9,2004,2020,After Job15 Step 11
Job15,13,Machine12,2020,2041,After Job15 Step 12
Job15,14,Machine7,2041,2051,After Job15 Step 13
Job15,15,Machine2,2051,2070,After Job15 Step 14
Job16,1,Machine9,2020,2036,
Job16,2,Machine8,2036,2038,After Job16 Step 1
Job16,3,Machine1,2038,2055,After Job16 Step 2
Job16,4,Machine13,2055,2072,After Job16 Step 3
Job16,5,Machine10,2072,2081,After Job16 Step 4
Job16,6,Machine6,2081,2088,After Job16 Step 5
Job16,7,Machine14,2088,2093,After Job16 Step 6
Job16,8,Machine7,2093,2115,After Job16 Step 7
Job16,9,Machine0,2115,2121,After Job16 Step 8
Job16,10,Machine4,2121,2132,After Job16 Step 9
Job16,11,Machine3,2132,2147,After Job16 Step 10
Job16,12,Machine5,2147,2157,After Job16 Step 11
Job16,13,Machine2,2157,2163,After Job16 Step 12
Job16,14,Machine11,2163,2168,After Job16 Step 13
Job16,15,Machine12,2168,2183,After Job16 Step 14
Job17,1,Machine5,2157,2160,
Job17,2,Machine3,2160,2179,After Job17 Step 1
Job17,3,Machine1,2179,2202,After Job17 Step 2
Job17,4,Machine4,2202,2213,After Job17 Step 3
Job17,5,Machine12,2213,2215,After Job17 Step 4
Job17,6,Machine14,2215,2235,After Job17 Step 5
Job17,7,Machine7,2235,2254,After Job17 Step 6
Job17,8,Machine10,2254,2267,After Job17 Step 7
Job17,9,Machine0,2267,2284,After Job17 Step 8
Job17,10,Machine2,2284,2299,After Job17 Step 9
Job17,11,Machine8,2299,2309,After Job17 Step 10
Job17,12,Machine6,2309,2322,After Job17 Step 11
Job17,13,Machine13,2322,2325,After Job17 Step 12
Job17,14,Machine9,2325,2343,After Job17 Step 13
Job17,15,Machine11,2343,2354,After Job17 Step 14
Job18,1,Machine4,2213,2225,
Job18,2,Machine3,2225,2232,After Job18 Step 1
Job18,3,Machine8,2309,2314,After Job18 Step 2
Job18,4,Machine12,2314,2324,After Job18 Step 3
Job18,5,Machine11,2354,2366,After Job18 Step 4
Job18,6,Machine13,2366,2375,After Job18 Step 5
Job18,7,Machine5,2375,2381,After Job18 Step 6
Job18,8,Machine9,2381,2396,After Job18 Step 7
Job18,9,Machine1,2396,2419,After Job18 Step 8
Job18,10,Machine6,2419,2434,After Job18 Step 9
Job18,11,Machine14,2434,2436,After Job18 Step 10
Job18,12,Machine0,2436,2442,After Job18 Step 11
Job18,13,Machine7,2442,2457,After Job18 Step 12
Job18,14,Machine2,2457,2463,After Job18 Step 13
Job18,15,Machine10,2463,2465,After Job18 Step 14
Job19,1,Machine10,2465,2469,
Job19,2,Machine2,2469,2471,After Job19 Step 1
Job19,3,Machine5,2471,2491,After Job19 Step 2
Job19,4,Machine3,2491,2505,After Job19 Step 3
Job19,5,Machine14,2505,2526,After Job19 Step 4
Job19,6,Machine0,2526,2544,After Job19 Step 5
Job19,7,Machine1,2544,2558,After Job19 Step 6
Job19,8,Machine6,2558,2565,After Job19 Step 7
Job19,9,Machine11,2565,2572,After Job19 Step 8
Job19,10,Machine8,2572,2584,After Job19 Step 9
Job19,11,Machine9,2584,2594,After Job19 Step 10
