job,step,machine,start,end,precedence
Job1,1,Machine11,0,12,
Job1,2,Machine2,12,18,After Job1 Step 1
Job1,3,Machine13,18,34,After Job1 Step 2
Job1,4,Machine7,34,36,After Job1 Step 3
Job1,5,Machine6,36,39,After Job1 Step 4
Job1,6,Machine3,39,41,After Job1 Step 5
Job1,7,Machine14,41,44,After Job1 Step 6
Job1,8,Machine16,44,53,After Job1 Step 7
Job1,9,Machine9,53,66,After Job1 Step 8
Job1,10,Machine17,66,82,After Job1 Step 9
Job1,11,Machine5,82,92,After Job1 Step 10
Job1,12,Machine8,92,93,After Job1 Step 11
Job1,13,Machine4,93,99,After Job1 Step 12
Job1,14,Machine0,99,106,After Job1 Step 13
Job1,15,Machine18,106,125,After Job1 Step 14
Job1,16,Machine19,125,131,After Job1 Step 15
Job1,17,Machine1,131,144,After Job1 Step 16
Job1,18,Machine10,144,156,After Job1 Step 17
Job1,19,Machine12,156,172,After Job1 Step 18
Job1,20,Machine15,172,182,After Job1 Step 19
Job10,1,Machine5,1561,1563,
Job10,2,Machine16,1578,1600,After Job10 Step 1
Job10,3,Machine19,1606,1623,After Job10 Step 2
Job10,4,Machine7,1623,1624,After Job10 Step 3
Job10,5,Machine9,1624,1626,After Job10 Step 4
Job10,6,Machine11,1655,1658,After Job10 Step 5
Job10,7,Machine13,1658,1676,After Job10 Step 6
Job10,8,Machine4,1676,1687,After Job10 Step 7
Job10,9,Machine10,1687,1696,After Job10 Step 8
Job10,10,Machine18,1696,1710,After Job10 Step 9
Job10,11,Machine15,1710,1715,After Job10 Step 10
Job10,12,Machine6,1715,1729,After Job10 Step 11
Job10,13,Machine14,1729,1748,After Job10 Step 12
Job10,14,Machine1,1748,1763,After Job10 Step 13
Job10,15,Machine2,1763,1769,After Job10 Step 14
Job10,16,Machine3,1769,1771,After Job10 Step 15
Job10,17,Machine12,1771,1773,After Job10 Step 16
Job10,18,Machine17,1773,1784,After Job10 Step 17
Job10,19,Machine8,1784,1791,After Job10 Step 18
Job10,20,Machine0,1791,1799,After Job10 Step 19
Job11,1,Machine0,1799,1820,
Job11,2,Machine17,1820,1832,After Job11 Step 1
Job11,3,Machine10,1832,1838,After Job11 Step 2
Job11,4,Machine13,1838,1848,After Job11 Step 3
Job11,5,Machine6,1848,1862,After Job11 Step 4
Job11,6,Machine9,1862,1884,After Job11 Step 5
Job11,7,Machine7,1884,1891,After Job11 Step 6
Job11,8,Machine16,1891,1896,After Job11 Step 7
Job11,9,Machine19,1896,1915,After Job11 Step 8
Job11,10,Machine8,1915,1920,After Job11 Step 9
Job11,11,Machine15,1920,1928,After Job11 Step 10
Job11,12,Machine3,1928,1940,After Job11 Step 11
Job11,13,Machine4,1940,1949,After Job11 Step 12
Job11,14,Machine1,1949,1954,After Job11 Step 13
Job11,15,Machine11,1954,1958,After Job11 Step 14
Job11,16,Machine12,1958,1965,After Job11 Step 15
Job11,17,Machine5,1965,1972,After Job11 Step 16
Job11,18,Machine2,1972,1982,After Job11 Step 17
Job11,19,Machine14,1982,1998,After Job11 Step 18
Job11,20,Machine18,1998,2010,After Job11 Step 19
Job12,1,Machine12,1965,1978,
Job12,2,Machine3,1978,1995,After Job12 Step 1
Job12,3,Machine18,2010,2027,After Job12 Step 2
Job12,4,Machine1,2027,2030,After Job12 Step 3
Job12,5,Machine4,2030,2052,After Job12 Step 4
Job12,6,Machine2,2052,2055,After Job12 Step 5
Job12,7,Machine17,2055,2071,After Job12 Step 6
Job12,8,Machine16,2071,2081,After Job12 Step 7
Job12,9,Machine7,2081,2095,After Job12 Step 8
Job12,10,Machine0,2095,2105,After Job12 Step 9
Job12,11,Machine9,2105,2105,After Job12 Step 10
Job12,12,Machine8,2105,2118,After Job12 Step 11
Job12,13,Machine15,2118,2127,After Job12 Step 12
Job12,14,Machine6,2127,2128,After Job12 Step 13
Job12,15,Machine13,2128,2146,After Job12 Step 14
Job12,16,Machine19,2146,2164,After Job12 Step 15
Job12,17,Machine14,2164,2184,After Job12 Step 16
Job12,18,Machine10,2184,2201,After Job12 Step 17
Job12,19,Machine11,2201,2210,After Job12 Step 18
Job12,20,Machine5,2210,2227,After Job12 Step 19
Job13,1,Machine11,2210,2222,
Job13,2,Machine6,2222,2237,After Job13 Step 1
Job13,3,Machine2,2237,2258,After Job13 Step 2
Job13,4,Machine14,2258,2277,After Job13 Step 3
Job13,5,Machine12,2277,2291,After Job13 Step 4
Job13,6,Machine16,2291,2295,After Job13 Step 5
Job13,7,Machine13,2295,2299,After Job13 Step 6
Job13,8,Machine3,2299,2304,After Job13 Step 7
Job13,9,Machine17,2304,2318,After Job13 Step 8
Job13,10,Machine8,2318,2336,After Job13 Step 9
Job13,11,Machine19,2336,2344,After Job13 Step 10
Job13,12,Machine15,2344,2364,After Job13 Step 11
Job13,13,Machine9,2364,2385,After Job13 Step 12
