job,step,machine,start,end,precedence
Job1,1,Machine3,0,7,
Job1,2,Machine13,7,16,After Job1 Step 1
Job1,3,Machine5,16,30,After Job1 Step 2
Job1,4,Machine6,30,31,After Job1 Step 3
Job1,5,Machine8,31,51,After Job1 Step 4
Job1,6,Machine1,51,62,After Job1 Step 5
Job1,7,Machine18,62,76,After Job1 Step 6
Job1,8,Machine10,76,92,After Job1 Step 7
Job1,9,Machine12,92,111,After Job1 Step 8
Job1,10,Machine19,111,117,After Job1 Step 9
Job1,11,Machine0,117,132,After Job1 Step 10
Job1,12,Machine7,132,135,After Job1 Step 11
Job1,13,Machine11,135,144,After Job1 Step 12
Job1,14,Machine2,144,153,After Job1 Step 13
Job1,15,Machine16,153,169,After Job1 Step 14
Job1,16,Machine14,169,180,After Job1 Step 15
Job1,17,Machine17,180,187,After Job1 Step 16
Job1,18,Machine9,187,190,After Job1 Step 17
Job1,19,Machine15,190,202,After Job1 Step 18
Job1,20,Machine4,202,206,After Job1 Step 19
Job10,1,Machine17,1320,1331,
Job10,2,Machine18,1386,1401,After Job10 Step 1
Job10,3,Machine5,1401,1402,After Job10 Step 2
Job10,4,Machine16,1402,1414,After Job10 Step 3
Job10,5,Machine11,1414,1423,After Job10 Step 4
Job10,6,Machine4,1423,1436,After Job10 Step 5
Job10,7,Machine0,1436,1453,After Job10 Step 6
Job10,8,Machine3,1453,1466,After Job10 Step 7
Job10,9,Machine19,1466,1477,After Job10 Step 8
Job10,10,Machine13,1477,1486,After Job10 Step 9
Job10,11,Machine15,1486,1493,After Job10 Step 10
Job10,12,Machine1,1493,1504,After Job10 Step 11
Job10,13,Machine6,1504,1508,After Job10 Step 12
Job10,14,Machine14,1508,1508,After Job10 Step 13
Job10,15,Machine10,1508,1508,After Job10 Step 14
Job10,16,Machine12,1508,1527,After Job10 Step 15
Job10,17,Machine7,1527,1540,After Job10 Step 16
Job10,18,Machine9,1540,1545,After Job10 Step 17
Job10,19,Machine8,1545,1547,After Job10 Step 18
Job10,20,Machine2,1547,1548,After Job10 Step 19
Job11,1,Machine10,1508,1520,
Job11,2,Machine0,1520,1524,After Job11 Step 1
Job11,3,Machine11,1524,1538,After Job11 Step 2
Job11,4,Machine17,1538,1546,After Job11 Step 3
Job11,5,Machine16,1546,1552,After Job11 Step 4
Job11,6,Machine2,1552,1565,After Job11 Step 5
Job11,7,Machine5,1565,1576,After Job11 Step 6
Job11,8,Machine4,1576,1577,After Job11 Step 7
Job11,9,Machine1,1577,1587,After Job11 Step 8
Job11,10,Machine14,1587,1600,After Job11 Step 9
Job11,11,Machine9,1600,1615,After Job11 Step 10
Job11,12,Machine3,1615,1616,After Job11 Step 11
Job11,13,Machine7,1616,1631,After Job11 Step 12
Job11,14,Machine19,1631,1651,After Job11 Step 13
Job11,15,Machine8,1651,1655,After Job11 Step 14
Job11,16,Machine12,1655,1662,After Job11 Step 15
Job11,17,Machine6,1662,1665,After Job11 Step 16
Job11,18,Machine13,1665,1670,After Job11 Step 17
Job11,19,Machine15,1670,1677,After Job11 Step 18
Job11,20,Machine18,1677,1688,After Job11 Step 19
Job12,1,Machine12,1662,1671,
Job12,2,Machine0,1671,1674,After Job12 Step 1
Job12,3,Machine4,1674,1683,After Job12 Step 2
Job12,4,Machine17,1683,1687,After Job12 Step 3
Job12,5,Machine9,1687,1696,After Job12 Step 4
Job12,6,Machine15,1696,1697,After Job12 Step 5
Job12,7,Machine19,1697,1699,After Job12 Step 6
Job12,8,Machine14,1699,1712,After Job12 Step 7
Job12,9,Machine18,1712,1714,After Job12 Step 8
Job12,10,Machine1,1714,1714,After Job12 Step 9
Job12,11,Machine11,1714,1722,After Job12 Step 10
Job12,12,Machine3,1722,1728,After Job12 Step 11
Job12,13,Machine8,1728,1741,After Job12 Step 12
Job12,14,Machine7,1741,1756,After Job12 Step 13
Job12,15,Machine2,1756,1762,After Job12 Step 14
Job12,16,Machine16,1762,1776,After Job12 Step 15
Job12,17,Machine6,1776,1790,After Job12 Step 16
Job12,18,Machine13,1790,1796,After Job12 Step 17
Job12,19,Machine10,1796,1812,After Job12 Step 18
Job12,20,Machine5,1812,1823,After Job12 Step 19
Job13,1,Machine19,1699,1699,
Job13,2,Machine8,1741,1759,After Job13 Step 1
Job13,3,Machine4,1759,1770,After Job13 Step 2
Job13,4,Machine5,1823,1834,After Job13 Step 3
Job13,5,Machine17,1834,1846,After Job13 Step 4
Job13,6,Machine9,1846,1858,After Job13 Step 5
Job13,7,Machine13,1858,1871,After Job13 Step 6
Job13,8,Machine10,1871,1876,After Job13 Step 7
Job13,9,Machine15,1876,1886,After Job13 Step 8
Job13,10,Machine18,1886,1898,After Job13 Step 9
Job13,11,Machine3,1898,1911,After Job13 Step 10
Job13,12,Machine12,1911,1929,After Job13 Step 11
Job13,13,Machine7,1929,1948,After Job13 Step 12
Job13,14,Machine11,1948,1960,After Job13 Step 13
Job13,15,Machine6,1960,1969,After Job13 Step 14
Job13,16,Machine1,1969,1977,After Job13 Step 15
Job13,17,Machine14,1977,1993,After Job13 Step 16
Job13,18,Machine2,1993,1994,After Job13 Step 17
Job13,19,Machine16,1994,2003,After Job13 Step 18
Job13,20,Machine0,2003,2007,After Job13 Step 19
Job14,1,Machine13,1871,1882,
Job14,2,Machine2,1994,2011,After Job14 Step 1
Job14,3,Machine15,2011,2025,After Job14 Step 2
Job14,4,Machine8,2025,2041,After Job14 Step 3
Job14,5,Machine11,2041,2044,After Job14 Step 4
Job14,6,Machine18,2044,2063,After Job14 Step 5
Job14,7,Machine17,2063,2070,After Job14 Step 6
Job14,8,Machine4,2070,2088,After Job14 Step 7
Job14,9,Machine7,2088,2103,After Job14 Step 8
Job14,10,Machine3,2103,2109,After Job14 Step 9
Job14,11,Machine19,2109,2126,After Job14 Step 10
Job14,12,Machine14,2126,2146,After Job14 Step 11
Job14,13,Machine0,2146,2155,After Job14 Step 12
Job14,14,Machine1,2155,2157,After Job14 Step 13
Job14,15,Machine10,2157,2158,After Job14 Step 14
Job14,16,Machine5,2158,2160,After Job14 Step 15
Job14,17,Machine12,2160,2162,After Job14 Step 16
Job14,18,Machine16,2162,2175,After Job14 Step 17
Job14,19,Machine6,2175,2178,After Job14 Step 18
Job14,20,Machine9,2178,2184,After Job14 Step 19
Job15,1,Machine3,2109,2119,
Job15,2,Machine15,2119,2134,After Job15 Step 1
Job15,3,Machine16,2175,2179,After Job15 Step 2
Job15,4,Machine7,2179,2181,After Job15 Step 3
Job15,5,Machine18,2181,2187,After Job15 Step 4
Job15,6,Machine11,2187,2198,After Job15 Step 5
Job15,7,Machine12,2198,2213,After Job15 Step 6
Job15,8,Machine1,2213,2231,After Job15 Step 7
Job15,9,Machine0,2231,2244,After Job15 Step 8
Job15,10,Machine2,2244,2247,After Job15 Step 9
Job15,11,Machine9,2247,2266,After Job15 Step 10
Job15,12,Machine10,2266,2270,After Job15 Step 11
Job15,13,Machine19,2270,2286,After Job15 Step 12
Job15,14,Machine8,2286,2291,After Job15 Step 13
Job15,15,Machine4,2291,2303,After Job15 Step 14
Job15,16,Machine17,2303,2316,After Job15 Step 15
Job15,17,Machine14,2316,2322,After Job15 Step 16
Job15,18,Machine13,2322,2341,After Job15 Step 17
Job15,19,Machine6,2341,2358,After Job15 Step 18
Job15,20,Machine5,2358,2366,After Job15 Step 19
Job16,1,Machine7,2181,2198,
Job16,2,Machine3,2198,2203,After Job16 Step 1
Job16,3,Machine2,2247,2251,After Job16 Step 2
Job16,4,Machine6,2358,2369,After Job16 Step 3
Job16,5,Machine9,2369,2376,After Job16 Step 4
Job16,6,Machine14,2376,2376,After Job16 Step 5
Job16,7,Machine5,2376,2386,After Job16 Step 6
Job16,8,Machine17,2386,2394,After Job16 Step 7
Job16,9,Machine4,2394,2400,After Job16 Step 8
Job16,10,Machine18,2400,2411,After Job16 Step 9
Job16,11,Machine16,2411,2412,After Job16 Step 10
Job16,12,Machine10,2412,2431,After Job16 Step 11
Job16,13,Machine11,2431,2442,After Job16 Step 12
Job16,14,Machine1,2442,2456,After Job16 Step 13
Job16,15,Machine13,2456,2467,After Job16 Step 14
Job16,16,Machine12,2467,2482,After Job16 Step 15
Job16,17,Machine15,2482,2500,After Job16 Step 16
Job16,18,Machine0,2500,2511,After Job16 Step 17
Job16,19,Machine8,2511,2517,After Job16 Step 18
Job16,20,Machine19,2517,2532,After Job16 Step 19
Job17,1,Machine13,2467,2477,
Job17,2,Machine10,2477,2485,After Job17 Step 1
Job17,3,Machine11,2485,2502,After Job17 Step 2
Job17,4,Machine19,2532,2547,After Job17 Step 3
Job17,5,Machine9,2547,2559,After Job17 Step 4
Job17,6,Machine14,2559,2565,After Job17 Step 5
Job17,7,Machine8,2565,2583,After Job17 Step 6
Job17,8,Machine2,2583,2600,After Job17 Step 7
Job17,9,Machine6,2600,2607,After Job17 Step 8
Job17,10,Machine17,2607,2624,After Job17 Step 9
Job17,11,Machine5,2624,2629,After Job17 Step 10
Job17,12,Machine18,2629,2641,After Job17 Step 11
Job17,13,Machine4,2641,2653,After Job17 Step 12
Job17,14,Machine7,2653,2665,After Job17 Step 13
Job17,15,Machine15,2665,2676,After Job17 Step 14
Job17,16,Machine0,2676,2679,After Job17 Step 15
Job17,17,Machine16,2679,2687,After Job17 Step 16
Job17,18,Machine12,2687,2688,After Job17 Step 17
Job17,19,Machine1,2688,2703,After Job17 Step 18
Job17,20,Machine3,2703,2708,After Job17 Step 19
Job18,1,Machine6,2607,2626,
Job18,2,Machine0,2679,2682,After Job18 Step 1
Job18,3,Machine11,2682,2697,After Job18 Step 2
Job18,4,Machine5,2697,2708,After Job18 Step 3
Job18,5,Machine16,2708,2722,After Job18 Step 4
Job18,6,Machine17,2722,2740,After Job18 Step 5
Job18,7,Machine8,2740,2742,After Job18 Step 6
Job18,8,Machine7,2742,2758,After Job18 Step 7
Job18,9,Machine4,2758,2763,After Job18 Step 8
Job18,10,Machine15,2763,2769,After Job18 Step 9
Job18,11,Machine9,2769,2786,After Job18 Step 10
Job18,12,Machine1,2786,2804,After Job18 Step 11
Job18,13,Machine14,2804,2807,After Job18 Step 12
Job18,14,Machine19,2807,2817,After Job18 Step 13
Job18,15,Machine3,2817,2835,After Job18 Step 14
Job18,16,Machine13,2835,2847,After Job18 Step 15
Job18,17,Machine10,2847,2852,After Job18 Step 16
Job18,18,Machine12,2852,2858,After Job18 Step 17
Job18,19,Machine2,2858,2860,After Job18 Step 18
Job18,20,Machine18,2860,2868,After Job18 Step 19
Job19,1,Machine1,2804,2806,
Job19,2,Machine8,2806,2824,After Job19 Step 1
Job19,3,Machine9,2824,2844,After Job19 Step 2
Job19,4,Machine3,2844,2845,After Job19 Step 3
Job19,5,Machine4,2845,2859,After Job19 Step 4
Job19,6,Machine7,2859,2868,After Job19 Step 5
Job19,7,Machine10,2868,2885,After Job19 Step 6
Job19,8,Machine16,2885,2902,After Job19 Step 7
Job19,9,Machine19,2902,2918,After Job19 Step 8
Job19,10,Machine17,2918,2928,After Job19 Step 9
Job19,11,Machine15,2928,2930,After Job19 Step 10
Job19,12,Machine13,2930,2941,After Job19 Step 11
Job19,13,Machine6,2941,2960,After Job19 Step 12
Job19,14,Machine0,2960,2966,After Job19 Step 13
Job19,15,Machine11,2966,2966,After Job19 Step 14
Job19,16,Machine12,2966,2979,After Job19 Step 15
Job19,17,Machine14,2979,2987,After Job19 Step 16
Job19,18,Machine2,2987,3000,After Job19 Step 17
Job19,19,Machine18,3000,3006,After Job19 Step 18
Job19,20,Machine5,3006,3022,After Job19 Step 19
Job2,1,Machine16,169,182,
Job2,2,Machine3,182,198,After Job2 Step 1
Job2,3,Machine18,198,211,After Job2 Step 2
Job2,4,Machine4,211,217,After Job2 Step 3
Job2,5,Machine14,217,237,After Job2 Step 4
Job2,6,Machine7,237,247,After Job2 Step 5
Job2,7,Machine2,247,256,After Job2 Step 6
Job2,8,Machine19,256,258,After Job2 Step 7
Job2,9,Machine6,258,258,After Job2 Step 8
Job2,10,Machine1,258,262,After Job2 Step 9
Job2,11,Machine9,262,264,After Job2 Step 10
Job2,12,Machine0,264,277,After Job2 Step 11
Job2,13,Machine13,277,289,After Job2 Step 12
Job2,14,Machine15,289,309,After Job2 Step 13
Job2,15,Machine5,309,313,After Job2 Step 14
Job2,16,Machine12,313,328,After Job2 Step 15
Job2,17,Machine17,328,331,After Job2 Step 16
Job2,18,Machine10,331,335,After Job2 Step 17
Job2,19,Machine8,335,338,After Job2 Step 18
Job2,20,Machine11,338,354,After Job2 Step 19
Job20,1,Machine14,2987,2995,
Job20,2,Machine8,2995,3000,After Job20 Step 1
Job20,3,Machine1,3000,3010,After Job20 Step 2
Job20,4,Machine6,3010,3023,After Job20 Step 3
Job20,5,Machine12,3023,3029,After Job20 Step 4
Job20,6,Machine16,3029,3035,After Job20 Step 5
Job20,7,Machine7,3035,3042,After Job20 Step 6
Job20,8,Machine5,3042,3045,After Job20 Step 7
Job20,9,Machine3,3045,3057,After Job20 Step 8
Job20,10,Machine19,3057,3060,After Job20 Step 9
Job20,11,Machine13,3060,3078,After Job20 Step 10
Job20,12,Machine15,3078,3090,After Job20 Step 11
Job20,13,Machine10,3090,3093,After Job20 Step 12
Job20,14,Machine2,3093,3101,After Job20 Step 13
Job20,15,Machine18,3101,3115,After Job20 Step 14
Job20,16,Machine17,3115,3122,After Job20 Step 15
Job20,17,Machine4,3122,3125,After Job20 Step 16
Job20,18,Machine0,3125,3128,After Job20 Step 17
Job20,19,Machine9,3128,3133,After Job20 Step 18
Job20,20,Machine11,3133,3133,After Job20 Step 19
Job21,1,Machine5,3045,3046,
Job21,2,Machine7,3046,3055,After Job21 Step 1
Job21,3,Machine2,3101,3114,After Job21 Step 2
Job21,4,Machine14,3114,3117,After Job21 Step 3
Job21,5,Machine4,3125,3130,After Job21 Step 4
Job21,6,Machine3,3130,3141,After Job21 Step 5
Job21,7,Machine8,3141,3160,After Job21 Step 6
Job21,8,Machine18,3160,3173,After Job21 Step 7
Job21,9,Machine0,3173,3183,After Job21 Step 8
Job21,10,Machine15,3183,3199,After Job21 Step 9
Job21,11,Machine19,3199,3207,After Job21 Step 10
Job21,12,Machine6,3207,3211,After Job21 Step 11
Job21,13,Machine17,3211,3224,After Job21 Step 12
Job21,14,Machine16,3224,3235,After Job21 Step 13
Job21,15,Machine9,3235,3250,After Job21 Step 14
Job21,16,Machine11,3250,3261,After Job21 Step 15
Job21,17,Machine12,3261,3275,After Job21 Step 16
Job21,18,Machine13,3275,3279,After Job21 Step 17
Job21,19,Machine10,3279,3292,After Job21 Step 18
Job21,20,Machine1,3292,3293,After Job21 Step 19
Job22,1,Machine0,3183,3189,
Job22,2,Machine18,3189,3208,After Job22 Step 1
Job22,3,Machine16,3235,3249,After Job22 Step 2
Job22,4,Machine6,3249,3258,After Job22 Step 3
Job22,5,Machine19,3258,3259,After Job22 Step 4
Job22,6,Machine17,3259,3274,After Job22 Step 5
Job22,7,Machine15,3274,3290,After Job22 Step 6
Job22,8,Machine5,3290,3299,After Job22 Step 7
Job22,9,Machine12,3299,3319,After Job22 Step 8
Job22,10,Machine3,3319,3333,After Job22 Step 9
Job22,11,Machine4,3333,3343,After Job22 Step 10
Job22,12,Machine10,3343,3349,After Job22 Step 11
Job22,13,Machine1,3349,3353,After Job22 Step 12
Job22,14,Machine13,3353,3367,After Job22 Step 13
Job22,15,Machine7,3367,3380,After Job22 Step 14
Job22,16,Machine9,3380,3381,After Job22 Step 15
Job22,17,Machine14,3381,3383,After Job22 Step 16
Job22,18,Machine2,3383,3397,After Job22 Step 17
Job22,19,Machine11,3397,3415,After Job22 Step 18
Job22,20,Machine8,3415,3431,After Job22 Step 19
Job23,1,Machine11,3415,3434,
Job23,2,Machine15,3434,3435,After Job23 Step 1
Job23,3,Machine14,3435,3447,After Job23 Step 2
Job23,4,Machine5,3447,3454,After Job23 Step 3
Job23,5,Machine13,3454,3471,After Job23 Step 4
Job23,6,Machine8,3471,3491,After Job23 Step 5
Job23,7,Machine0,3491,3494,After Job23 Step 6
Job23,8,Machine3,3494,3511,After Job23 Step 7
Job23,9,Machine1,3511,3528,After Job23 Step 8
Job23,10,Machine6,3528,3531,After Job23 Step 9
Job23,11,Machine18,3531,3543,After Job23 Step 10
Job23,12,Machine2,3543,3560,After Job23 Step 11
Job23,13,Machine16,3560,3577,After Job23 Step 12
Job23,14,Machine4,3577,3589,After Job23 Step 13
Job23,15,Machine19,3589,3607,After Job23 Step 14
Job23,16,Machine7,3607,3625,After Job23 Step 15
Job23,17,Machine17,3625,3634,After Job23 Step 16
Job23,18,Machine10,3634,3648,After Job23 Step 17
Job23,19,Machine9,3648,3651,After Job23 Step 18
Job23,20,Machine12,3651,3658,After Job23 Step 19
Job24,1,Machine18,3543,3546,
Job24,2,Machine2,3560,3575,After Job24 Step 1
