=== JSSP Schedule Results for rcmax_40_15_10 ===
Timestamp: 2025-05-08 20:43:09


=== Final Results ===
Best Algorithm: Tabu
Minimum Makespan found: 5370
Upper Bound (UB): 4524
Gap to UB: 846

=== Algorithm Comparison ===
Random: 6004
LPT: 6055
SPT: 5735
STPT: 5735
MPSR: 5796
DRL-Liu: 6055
GP: 5735
GEP: 5735
Tabu: 5370

=== Detailed Schedule ===
Job: Job5, Step: 1, Machine: Machine7, Start: 0, End: 47
Job: Job17, Step: 1, Machine: Machine7, Start: 47, End: 67
Job: Job3, Step: 1, Machine: Machine2, Start: 0, End: 104
Job: Job4, Step: 1, Machine: Machine7, Start: 67, End: 117
Job: Job1, Step: 1, Machine: Machine13, Start: 0, End: 101
Job: Job37, Step: 1, Machine: Machine8, Start: 0, End: 40
Job: Job7, Step: 1, Machine: Machine11, Start: 0, End: 27
Job: Job8, Step: 1, Machine: Machine12, Start: 0, End: 108
Job: Job9, Step: 1, Machine: Machine0, Start: 0, End: 32
Job: Job10, Step: 1, Machine: Machine11, Start: 27, End: 131
Job: Job11, Step: 1, Machine: Machine1, Start: 0, End: 31
Job: Job12, Step: 1, Machine: Machine5, Start: 0, End: 142
Job: Job29, Step: 1, Machine: Machine1, Start: 31, End: 95
Job: Job14, Step: 1, Machine: Machine10, Start: 0, End: 50
Job: Job15, Step: 1, Machine: Machine6, Start: 0, End: 107
Job: Job16, Step: 1, Machine: Machine14, Start: 0, End: 117
Job: Job21, Step: 1, Machine: Machine11, Start: 131, End: 141
Job: Job18, Step: 1, Machine: Machine0, Start: 32, End: 55
Job: Job19, Step: 1, Machine: Machine7, Start: 117, End: 313
Job: Job20, Step: 1, Machine: Machine10, Start: 50, End: 150
Job: Job2, Step: 1, Machine: Machine14, Start: 117, End: 182
Job: Job22, Step: 1, Machine: Machine10, Start: 150, End: 178
Job: Job23, Step: 1, Machine: Machine5, Start: 142, End: 256
Job: Job24, Step: 1, Machine: Machine7, Start: 313, End: 455
Job: Job40, Step: 1, Machine: Machine3, Start: 0, End: 103
Job: Job26, Step: 1, Machine: Machine4, Start: 0, End: 75
Job: Job27, Step: 1, Machine: Machine1, Start: 95, End: 169
Job: Job28, Step: 1, Machine: Machine4, Start: 75, End: 98
Job: Job13, Step: 1, Machine: Machine0, Start: 55, End: 184
Job: Job30, Step: 1, Machine: Machine8, Start: 40, End: 64
Job: Job31, Step: 1, Machine: Machine4, Start: 98, End: 240
Job: Job32, Step: 1, Machine: Machine10, Start: 178, End: 290
Job: Job33, Step: 1, Machine: Machine5, Start: 256, End: 388
Job: Job34, Step: 1, Machine: Machine11, Start: 141, End: 223
Job: Job35, Step: 1, Machine: Machine7, Start: 455, End: 512
Job: Job36, Step: 1, Machine: Machine3, Start: 103, End: 201
Job: Job25, Step: 1, Machine: Machine13, Start: 101, End: 161
Job: Job38, Step: 1, Machine: Machine2, Start: 104, End: 108
Job: Job39, Step: 1, Machine: Machine12, Start: 108, End: 189
Job: Job6, Step: 1, Machine: Machine2, Start: 108, End: 234
Job: Job5, Step: 2, Machine: Machine13, Start: 161, End: 296
Job: Job17, Step: 2, Machine: Machine4, Start: 240, End: 363
Job: Job3, Step: 2, Machine: Machine8, Start: 104, End: 267
Job: Job4, Step: 2, Machine: Machine10, Start: 290, End: 427
Job: Job1, Step: 2, Machine: Machine11, Start: 223, End: 327
Job: Job37, Step: 2, Machine: Machine5, Start: 388, End: 526
Job: Job7, Step: 2, Machine: Machine12, Start: 189, End: 386
Job: Job8, Step: 2, Machine: Machine7, Start: 512, End: 606
Job: Job9, Step: 2, Machine: Machine9, Start: 32, End: 193
Job: Job10, Step: 2, Machine: Machine9, Start: 193, End: 222
Job: Job11, Step: 2, Machine: Machine11, Start: 327, End: 451
Job: Job12, Step: 2, Machine: Machine2, Start: 234, End: 298
Job: Job29, Step: 2, Machine: Machine2, Start: 298, End: 408
Job: Job14, Step: 2, Machine: Machine14, Start: 182, End: 326
Job: Job15, Step: 2, Machine: Machine2, Start: 408, End: 428
Job: Job16, Step: 2, Machine: Machine12, Start: 386, End: 395
