=== JSSP Schedule Results for rcmax_20_20_8 ===
Timestamp: 2025-05-08 22:21:29


=== Final Results ===
Best Algorithm: Tabu
Minimum Makespan found: 3933
Upper Bound (UB): 2544
Gap to UB: 1389

=== Algorithm Comparison ===
Random: 4759
LPT: 4439
SPT: 19592
STPT: 4485
MPSR: 4669
DRL-Liu: 32759
GP: 4605
GEP: 4485
Tabu: 3933

=== Detailed Schedule ===
Job: Job20, Step: 1, Machine: Machine9, Start: 0, End: 60
Job: Job2, Step: 1, Machine: Machine0, Start: 0, End: 12
Job: Job3, Step: 1, Machine: Machine5, Start: 0, End: 134
Job: Job13, Step: 1, Machine: Machine11, Start: 0, End: 110
Job: Job15, Step: 1, Machine: Machine0, Start: 12, End: 154
Job: Job6, Step: 1, Machine: Machine7, Start: 0, End: 94
Job: Job9, Step: 1, Machine: Machine18, Start: 0, End: 51
Job: Job8, Step: 1, Machine: Machine13, Start: 0, End: 76
Job: Job19, Step: 1, Machine: Machine5, Start: 134, End: 157
Job: Job10, Step: 1, Machine: Machine5, Start: 157, End: 177
Job: Job11, Step: 1, Machine: Machine0, Start: 154, End: 348
Job: Job12, Step: 1, Machine: Machine12, Start: 0, End: 112
Job: Job4, Step: 1, Machine: Machine14, Start: 0, End: 140
Job: Job14, Step: 1, Machine: Machine18, Start: 51, End: 108
Job: Job18, Step: 1, Machine: Machine1, Start: 0, End: 156
Job: Job16, Step: 1, Machine: Machine7, Start: 94, End: 229
Job: Job17, Step: 1, Machine: Machine15, Start: 0, End: 140
Job: Job5, Step: 1, Machine: Machine7, Start: 229, End: 351
Job: Job7, Step: 1, Machine: Machine17, Start: 0, End: 168
Job: Job1, Step: 1, Machine: Machine11, Start: 110, End: 218
Job: Job20, Step: 2, Machine: Machine13, Start: 76, End: 218
Job: Job2, Step: 2, Machine: Machine19, Start: 12, End: 74
Job: Job3, Step: 2, Machine: Machine12, Start: 134, End: 210
Job: Job13, Step: 2, Machine: Machine6, Start: 110, End: 242
Job: Job15, Step: 2, Machine: Machine15, Start: 154, End: 227
Job: Job6, Step: 2, Machine: Machine5, Start: 177, End: 274
Job: Job9, Step: 2, Machine: Machine6, Start: 242, End: 264
Job: Job8, Step: 2, Machine: Machine3, Start: 76, End: 240
Job: Job19, Step: 2, Machine: Machine3, Start: 240, End: 277
Job: Job10, Step: 2, Machine: Machine16, Start: 177, End: 374
Job: Job11, Step: 2, Machine: Machine17, Start: 348, End: 450
Job: Job12, Step: 2, Machine: Machine3, Start: 277, End: 430
Job: Job4, Step: 2, Machine: Machine15, Start: 227, End: 245
Job: Job14, Step: 2, Machine: Machine19, Start: 108, End: 275
Job: Job18, Step: 2, Machine: Machine0, Start: 348, End: 400
Job: Job16, Step: 2, Machine: Machine12, Start: 229, End: 345
Job: Job17, Step: 2, Machine: Machine11, Start: 218, End: 230
Job: Job5, Step: 2, Machine: Machine8, Start: 351, End: 424
Job: Job7, Step: 2, Machine: Machine11, Start: 230, End: 249
Job: Job1, Step: 2, Machine: Machine2, Start: 218, End: 272
Job: Job20, Step: 3, Machine: Machine0, Start: 400, End: 541
Job: Job2, Step: 3, Machine: Machine3, Start: 430, End: 539
Job: Job3, Step: 3, Machine: Machine2, Start: 272, End: 432
Job: Job13, Step: 3, Machine: Machine2, Start: 432, End: 622
Job: Job15, Step: 3, Machine: Machine10, Start: 227, End: 265
Job: Job6, Step: 3, Machine: Machine19, Start: 275, End: 423
Job: Job9, Step: 3, Machine: Machine15, Start: 264, End: 280
Job: Job8, Step: 3, Machine: Machine4, Start: 240, End: 263
Job: Job19, Step: 3, Machine: Machine1, Start: 277, End: 351
Job: Job10, Step: 3, Machine: Machine19, Start: 423, End: 569
Job: Job11, Step: 3, Machine: Machine10, Start: 450, End: 505
Job: Job12, Step: 3, Machine: Machine18, Start: 430, End: 581
Job: Job4, Step: 3, Machine: Machine8, Start: 424, End: 531
Job: Job14, Step: 3, Machine: Machine6, Start: 275, End: 313
Job: Job18, Step: 3, Machine: Machine13, Start: 400, End: 572
Job: Job16, Step: 3, Machine: Machine2, Start: 622, End: 754
Job: Job17, Step: 3, Machine: Machine1, Start: 351, End: 449
Job: Job5, Step: 3, Machine: Machine2, Start: 754, End: 910
Job: Job7, Step: 3, Machine: Machine5, Start: 274, End: 337
