job,step,machine,start,end,precedence
Job1,1,Machine13,0,12,
Job1,2,Machine11,12,24,After Job1 Step 1
Job1,3,Machine2,24,29,After Job1 Step 2
Job1,4,Machine0,29,47,After Job1 Step 3
Job1,5,Machine14,47,65,After Job1 Step 4
Job1,6,Machine3,65,84,After Job1 Step 5
Job1,7,Machine5,84,85,After Job1 Step 6
Job1,8,Machine4,85,100,After Job1 Step 7
Job1,9,Machine6,100,114,After Job1 Step 8
Job1,10,Machine1,114,124,After Job1 Step 9
Job1,11,Machine7,124,145,After Job1 Step 10
Job1,12,Machine9,145,151,After Job1 Step 11
Job1,13,Machine12,151,157,After Job1 Step 12
Job1,14,Machine8,157,159,After Job1 Step 13
Job1,15,Machine10,159,166,After Job1 Step 14
Job10,1,Machine11,1136,1148,
Job10,2,Machine9,1148,1152,After Job10 Step 1
Job10,3,Machine5,1179,1203,After Job10 Step 2
Job10,4,Machine13,1203,1222,After Job10 Step 3
Job10,5,Machine4,1222,1230,After Job10 Step 4
Job10,6,Machine6,1230,1246,After Job10 Step 5
Job10,7,Machine2,1246,1257,After Job10 Step 6
Job10,8,Machine3,1257,1264,After Job10 Step 7
Job10,9,Machine7,1264,1286,After Job10 Step 8
Job10,10,Machine1,1286,1289,After Job10 Step 9
Job10,11,Machine8,1289,1313,After Job10 Step 10
Job10,12,Machine0,1313,1333,After Job10 Step 11
Job10,13,Machine14,1333,1333,After Job10 Step 12
Job10,14,Machine10,1333,1357,After Job10 Step 13
Job10,15,Machine12,1357,1366,After Job10 Step 14
Job11,1,Machine1,1289,1293,
Job11,2,Machine11,1293,1308,After Job11 Step 1
Job11,3,Machine10,1357,1378,After Job11 Step 2
Job11,4,Machine0,1378,1383,After Job11 Step 3
Job11,5,Machine9,1383,1402,After Job11 Step 4
Job11,6,Machine6,1402,1407,After Job11 Step 5
Job11,7,Machine2,1407,1426,After Job11 Step 6
Job11,8,Machine7,1426,1437,After Job11 Step 7
Job11,9,Machine4,1437,1447,After Job11 Step 8
Job11,10,Machine13,1447,1465,After Job11 Step 9
Job11,11,Machine12,1465,1468,After Job11 Step 10
Job11,12,Machine8,1468,1474,After Job11 Step 11
Job11,13,Machine14,1474,1494,After Job11 Step 12
Job11,14,Machine5,1494,1497,After Job11 Step 13
Job11,15,Machine3,1497,1520,After Job11 Step 14
Job12,1,Machine5,1497,1514,
Job12,2,Machine2,1514,1522,After Job12 Step 1
Job12,3,Machine12,1522,1537,After Job12 Step 2
Job12,4,Machine1,1537,1540,After Job12 Step 3
Job12,5,Machine8,1540,1550,After Job12 Step 4
Job12,6,Machine3,1550,1557,After Job12 Step 5
Job12,7,Machine0,1557,1569,After Job12 Step 6
Job12,8,Machine6,1569,1583,After Job12 Step 7
Job12,9,Machine11,1583,1600,After Job12 Step 8
Job12,10,Machine9,1600,1609,After Job12 Step 9
Job12,11,Machine4,1609,1625,After Job12 Step 10
Job12,12,Machine14,1625,1630,After Job12 Step 11
Job12,13,Machine7,1630,1633,After Job12 Step 12
Job12,14,Machine10,1633,1639,After Job12 Step 13
Job12,15,Machine13,1639,1652,After Job12 Step 14
Job13,1,Machine0,1569,1585,
Job13,2,Machine1,1585,1606,After Job13 Step 1
Job13,3,Machine7,1633,1639,After Job13 Step 2
Job13,4,Machine2,1639,1642,After Job13 Step 3
Job13,5,Machine11,1642,1658,After Job13 Step 4
Job13,6,Machine4,1658,1669,After Job13 Step 5
Job13,7,Machine10,1669,1688,After Job13 Step 6
Job13,8,Machine12,1688,1708,After Job13 Step 7
Job13,9,Machine3,1708,1715,After Job13 Step 8
