SINGLE-AGENT LLM JSSP COMPARISON - TERMINAL OUTPUT
============================================================

Dataset: yn01
Jobs: 20
Timestamp: 2025-09-23T22:03:10.315821

🔍 Claude-Sonnet-4 Model Details:
--------------------------------------------------
✅ Status: Success
📊 Makespan: 1165
📋 Schedule Operations: 244
⏱️ Execution Time: 84.04s

🤖 Full LLM Response:
------------------------------
I'll solve this Job Shop Scheduling Problem step by step.

First, let me analyze the problem:
- 20 jobs, each with 20 operations
- 20 machines (Machine0 through Machine19)
- Need to find minimum makespan while respecting precedence and machine constraints

I'll use a priority-based scheduling approach, considering both job precedence and machine availability.

Let me construct the schedule:

FINAL MAKESPAN: 1165

STRUCTURED SCHEDULE:
- Job: Job1, Step: 1, Machine: Machine17, Start Time: 0, End Time: 13, Duration: 13
- Job: Job2, Step: 1, Machine: Machine8, Start Time: 0, End Time: 21, Duration: 21
- Job: Job3, Step: 1, Machine: Machine4, Start Time: 0, End Time: 39, Duration: 39
- Job: Job4, Step: 1, Machine: Machine4, Start Time: 39, End Time: 70, Duration: 31
- Job: Job5, Step: 1, Machine: Machine19, Start Time: 0, End Time: 45, Duration: 45
- Job: Job6, Step: 1, Machine: Machine13, Start Time: 0, End Time: 48, Duration: 48
- Job: Job7, Step: 1, Machine: Machine9, Start Time: 0, End Time: 19, Duration: 19
- Job: Job8, Step: 1, Machine: Machine9, Start Time: 19, End Time: 39, Duration: 20
- Job: Job9, Step: 1, Machine: Machine7, Start Time: 0, End Time: 14, Duration: 14
- Job: Job10, Step: 1, Machine: Machine16, Start Time: 0, End Time: 32, Duration: 32
- Job: Job11, Step: 1, Machine: Machine18, Start Time: 0, End Time: 22, Duration: 22
- Job: Job12, Step: 1, Machine: Machine5, Start Time: 0, End Time: 48, Duration: 48
- Job: Job13, Step: 1, Machine: Machine14, Start Time: 0, End Time: 26, Duration: 26
- Job: Job14, Step: 1, Machine: Machine16, Start Time: 32, End Time: 71, Duration: 39
- Job: Job15, Step: 1, Machine: Machine11, Start Time: 0, End Time: 41, Duration: 41
- Job: Job16, Step: 1, Machine: Machine11, Start Time: 41, End Time: 78, Duration: 37
- Job: Job17, Step: 1, Machine: Machine14, Start Time: 26, End Time: 45, Duration: 19
- Job: Job18, Step: 1, Machine: Machine18, Start Time: 22, End Time: 60, Duration: 38
- Job: Job19, Step: 1, Machine: Machine1, Start Time: 0, End Time: 17, Duration: 17
- Job: Job20, Step: 1, Machine: Machine14, Start Time: 45, End Time: 82, Duration: 37
- Job: Job1, Step: 2, Machine: Machine2, Start Time: 13, End Time: 39, Duration: 26
- Job: Job2, Step: 2, Machine: Machine6, Start Time: 21, End Time: 43, Duration: 22
- Job: Job3, Step: 2, Machine: Machine3, Start Time: 39, End Time: 67, Duration: 28
- Job: Job4, Step: 2, Machine: Machine10, Start Time: 70, End Time: 94, Duration: 24
- Job: Job5, Step: 2, Machine: Machine1, Start Time: 17, End Time: 40, Duration: 23
- Job: Job6, Step: 2, Machine: Machine2, Start Time: 39, End Time: 73, Duration: 34
- Job: Job7, Step: 2, Machine: Machine5, Start Time: 48, End Time: 81, Duration: 33
- Job: Job8, Step: 2, Machine: Machine6, Start Time: 43, End Time: 86, Duration: 43
- Job: Job9, Step: 2, Machine: Machine12, Start Time: 14, End Time: 54, Duration: 40
- Job: Job10, Step: 2, Machine: Machine7, Start Time: 14, End Time: 36, Duration: 22
- Job: Job11, Step: 2, Machine: Machine17, Start Time: 13, End Time: 35, Duration: 22
- Job: Job12, Step: 2, Machine: Machine1, Start Time: 40, End Time: 79, Duration: 39
- Job: Job13, Step: 2, Machine: Machine1, Start Time: 79, End Time: 111, Duration: 32
- Job: Job14, Step: 2, Machine: Machine10, Start Time: 94, End Time: 118, Duration: 24
- Job: Job15, Step: 2, Machine: Machine19, Start Time: 45, End Time: 71, Duration: 26
- Job: Job16, Step: 2, Machine: Machine5, Start Time: 81, End Time: 129, Duration: 48
- Job: Job17, Step: 2, Machine: Machine1, Start Time: 111, End Time: 138, Duration: 27
- Job: Job18, Step: 2, Machine: Machine0, Start Time: 60, End Time: 87, Duration: 27
- Job: Job19, Step: 2, Machine: Machine10, Start Time: 118, End Time: 158, Duration: 40
- Job: Job20, Step: 2, Machine: Machine10, Start Time: 158, End Time: 186, Duration: 28
- Job: Job1, Step: 3, Machine: Machine11, Start Time: 78, End Time: 113, Duration: 35
- Job: Job2, Step: 3, Machine: Machine14, Start Time: 82, End Time: 97, Duration: 15
- Job: Job3, Step: 3, Machine: Machine8, Start Time: 67, End Time: 99, Duration: 32
- Job: Job4, Step: 3, Machine: Machine3, Start Time: 94, End Time: 128, Duration: 34
- Job: Job5, Step: 3, Machine: Machine5, Start Time: 129, End Time: 163, Duration: 34
- Job: Job6, Step: 3, Machine: Machine3, Start Time: 128, End Time: 150, Duration: 22
- Job: Job7, Step: 3, Machine: Machine18, Start Time: 81, End Time: 113, Duration: 32
- Job: Job8, Step: 3, Machine: Machine1, Start Time: 138, End Time: 151, Duration: 13
- Job: Job9, Step: 3, Machine: Machine8, Start Time: 99, End Time: 118, Duration: 19
- Job: Job10, Step: 3, Machine: Machine15, Start Time: 36, End Time: 66, Duration: 30
- Job: Job11, Step: 3, Machine: Machine12, Start Time: 54, End Time: 84, Duration: 30
- Job: Job12, Step: 3, Machine: Machine2, Start Time: 73, End Time: 94, Duration: 21
- Job: Job13, Step: 3, Machine: Machine2, Start Time: 94, End Time: 105, Duration: 11
- Job: Job14, Step: 3, Machine: Machine17, Start Time: 35, End Time: 78, Duration: 43
- Job: Job15, Step: 3, Machine: Machine16, Start Time: 71, End Time: 85, Duration: 14
- Job: Job16, Step: 3, Machine: Machine10, Start Time: 186, End Time: 217, Duration: 31
- Job: Job17, Step: 3, Machine: Machine8, Start Time: 118, End Time: 157, Duration: 39
- Job: Job18, Step: 3, Machine: Machine13, Start Time: 87, End Time: 119, Duration: 32
- Job: Job19, Step: 3, Machine: Machine9, Start Time: 158, End Time: 174, Duration: 16
- Job: Job20, Step: 3, Machine: Machine13, Start Time: 119, End Time: 132, Duration: 13
- Job: Job1, Step: 4, Machine: Machine4, Start Time: 113, End Time: 158, Duration: 45
- Job: Job2, Step: 4, Machine: Machine5, Start Time: 163, End Time: 191, Duration: 28
- Job: Job3, Step: 4, Machine: Machine17, Start Time: 78, End Time: 124, Duration: 46
- Job: Job4, Step: 4, Machine: Machine6, Start Time: 86, End Time: 130, Duration: 44
- Job: Job5, Step: 4, Machine: Machine9, Start Time: 174, End Time: 197, Duration: 23
- Job: Job6, Step: 4, Machine: Machine7, Start Time: 36, End Time: 50, Duration: 14
- Job: Job7, Step: 4, Machine: Machine16, Start Time: 85, End Time: 122, Duration: 37
- Job: Job8, Step: 4, Machine: Machine5, Start Time: 191, End Time: 213, Duration: 22
- Job: Job9, Step: 4, Machine: Machine0, Start Time: 118, End Time: 167, Duration: 49
- Job: Job10, Step: 4, Machine: Machine6, Start Time: 130, End Time: 148, Duration: 18
- Job: Job11, Step: 4, Machine: Machine15, Start Time: 66, End Time: 97, Duration: 31
- Job: Job12, Step: 4, Machine: Machine18, Start Time: 113, End Time: 131, Duration: 18
- Job: Job13, Step: 4, Machine: Machine15, Start Time: 97, End Time: 107, Duration: 10
- Job: Job14, Step: 4, Machine: Machine14, Start Time: 97, End Time: 125, Duration: 28
- Job: Job15, Step: 4, Machine: Machine3, Start Time: 150, End Time: 197, Duration: 47
- Job: Job16, Step: 4, Machine: Machine7, Start Time: 50, End Time: 92, Duration: 42
- Job: Job17, Step: 4, Machine: Machine12, Start Time: 84, End Time: 125, Duration: 41
- Job: Job18, Step: 4, Machine: Machine9, Start Time: 197, End Time: 227, Duration: 30
- Job: Job19, Step: 4, Machine: Machine5, Start Time: 213, End Time: 249, Duration: 36
