SINGLE-AGENT LLM JSSP COMPARISON - TERMINAL OUTPUT
============================================================

Dataset: yn03
Jobs: 20
Timestamp: 2025-09-23T22:06:13.162358

🔍 Claude-Sonnet-4 Model Details:
--------------------------------------------------
✅ Status: Success
📊 Makespan: 892
📋 Schedule Operations: 245
⏱️ Execution Time: 75.54s

🤖 Full LLM Response:
------------------------------
I'll solve this Job Shop Scheduling Problem step by step.

First, let me analyze the problem:
- 20 jobs, each with 20 operations
- 20 machines (Machine0 through Machine19)
- Need to find minimum makespan while respecting precedence and machine constraints

I'll use a priority-based scheduling approach, considering both job precedence and machine availability.

Let me construct the schedule:

FINAL MAKESPAN: 892

STRUCTURED SCHEDULE:
- Job: Job1, Step: 1, Machine: Machine13, Start Time: 0, End Time: 47, Duration: 47
- Job: Job2, Step: 1, Machine: Machine1, Start Time: 0, End Time: 40, Duration: 40
- Job: Job3, Step: 1, Machine: Machine9, Start Time: 0, End Time: 40, Duration: 40
- Job: Job4, Step: 1, Machine: Machine2, Start Time: 0, End Time: 28, Duration: 28
- Job: Job5, Step: 1, Machine: Machine7, Start Time: 0, End Time: 26, Duration: 26
- Job: Job6, Step: 1, Machine: Machine4, Start Time: 0, End Time: 30, Duration: 30
- Job: Job7, Step: 1, Machine: Machine3, Start Time: 0, End Time: 27, Duration: 27
- Job: Job8, Step: 1, Machine: Machine5, Start Time: 0, End Time: 27, Duration: 27
- Job: Job9, Step: 1, Machine: Machine4, Start Time: 30, End Time: 74, Duration: 44
- Job: Job10, Step: 1, Machine: Machine7, Start Time: 26, End Time: 66, Duration: 40
- Job: Job11, Step: 1, Machine: Machine5, Start Time: 27, End Time: 37, Duration: 10
- Job: Job12, Step: 1, Machine: Machine16, Start Time: 0, End Time: 32, Duration: 32
- Job: Job13, Step: 1, Machine: Machine7, Start Time: 66, End Time: 94, Duration: 28
- Job: Job14, Step: 1, Machine: Machine12, Start Time: 0, End Time: 33, Duration: 33
- Job: Job15, Step: 1, Machine: Machine10, Start Time: 0, End Time: 15, Duration: 15
- Job: Job16, Step: 1, Machine: Machine4, Start Time: 74, End Time: 88, Duration: 14
- Job: Job17, Step: 1, Machine: Machine15, Start Time: 0, End Time: 41, Duration: 41
- Job: Job18, Step: 1, Machine: Machine9, Start Time: 40, End Time: 82, Duration: 42
- Job: Job19, Step: 1, Machine: Machine19, Start Time: 0, End Time: 35, Duration: 35
- Job: Job20, Step: 1, Machine: Machine17, Start Time: 0, End Time: 33, Duration: 33
- Job: Job1, Step: 2, Machine: Machine16, Start Time: 47, End Time: 68, Duration: 21
- Job: Job2, Step: 2, Machine: Machine11, Start Time: 40, End Time: 60, Duration: 20
- Job: Job3, Step: 2, Machine: Machine8, Start Time: 40, End Time: 51, Duration: 11
- Job: Job4, Step: 2, Machine: Machine4, Start Time: 88, End Time: 106, Duration: 18
- Job: Job5, Step: 2, Machine: Machine9, Start Time: 82, End Time: 109, Duration: 27
- Job: Job6, Step: 2, Machine: Machine8, Start Time: 51, End Time: 99, Duration: 48
- Job: Job7, Step: 2, Machine: Machine2, Start Time: 28, End Time: 39, Duration: 11
- Job: Job8, Step: 2, Machine: Machine4, Start Time: 106, End Time: 147, Duration: 41
- Job: Job9, Step: 2, Machine: Machine19, Start Time: 35, End Time: 73, Duration: 38
- Job: Job10, Step: 2, Machine: Machine15, Start Time: 66, End Time: 89, Duration: 23
- Job: Job11, Step: 2, Machine: Machine1, Start Time: 40, End Time: 77, Duration: 37
- Job: Job12, Step: 2, Machine: Machine6, Start Time: 32, End Time: 64, Duration: 32
- Job: Job13, Step: 2, Machine: Machine9, Start Time: 109, End Time: 142, Duration: 33
- Job: Job14, Step: 2, Machine: Machine6, Start Time: 64, End Time: 97, Duration: 33
- Job: Job15, Step: 2, Machine: Machine16, Start Time: 68, End Time: 80, Duration: 12
- Job: Job16, Step: 2, Machine: Machine19, Start Time: 73, End Time: 103, Duration: 30
- Job: Job17, Step: 2, Machine: Machine17, Start Time: 41, End Time: 60, Duration: 19
- Job: Job18, Step: 2, Machine: Machine4, Start Time: 147, End Time: 158, Duration: 11
- Job: Job19, Step: 2, Machine: Machine17, Start Time: 60, End Time: 79, Duration: 19
- Job: Job20, Step: 2, Machine: Machine3, Start Time: 27, End Time: 38, Duration: 11
- Job: Job1, Step: 3, Machine: Machine17, Start Time: 79, End Time: 106, Duration: 27
- Job: Job2, Step: 3, Machine: Machine12, Start Time: 60, End Time: 87, Duration: 27
- Job: Job3, Step: 3, Machine: Machine14, Start Time: 51, End Time: 98, Duration: 47
- Job: Job4, Step: 3, Machine: Machine11, Start Time: 60, End Time: 102, Duration: 42
- Job: Job5, Step: 3, Machine: Machine4, Start Time: 158, End Time: 183, Duration: 25
- Job: Job6, Step: 3, Machine: Machine1, Start Time: 99, End Time: 145, Duration: 46
- Job: Job7, Step: 3, Machine: Machine5, Start Time: 39, End Time: 56, Duration: 17
- Job: Job8, Step: 3, Machine: Machine17, Start Time: 106, End Time: 150, Duration: 44
- Job: Job9, Step: 3, Machine: Machine11, Start Time: 102, End Time: 126, Duration: 24
- Job: Job10, Step: 3, Machine: Machine4, Start Time: 183, End Time: 220, Duration: 37
- Job: Job11, Step: 3, Machine: Machine15, Start Time: 89, End Time: 111, Duration: 22
- Job: Job12, Step: 3, Machine: Machine7, Start Time: 94, End Time: 114, Duration: 20
- Job: Job13, Step: 3, Machine: Machine11, Start Time: 142, End Time: 177, Duration: 35
- Job: Job14, Step: 3, Machine: Machine14, Start Time: 98, End Time: 136, Duration: 38
- Job: Job15, Step: 3, Machine: Machine6, Start Time: 97, End Time: 140, Duration: 43
- Job: Job16, Step: 3, Machine: Machine17, Start Time: 150, End Time: 165, Duration: 15
- Job: Job17, Step: 3, Machine: Machine5, Start Time: 56, End Time: 93, Duration: 37
- Job: Job18, Step: 3, Machine: Machine15, Start Time: 111, End Time: 139, Duration: 28
- Job: Job19, Step: 3, Machine: Machine16, Start Time: 80, End Time: 100, Duration: 20
- Job: Job20, Step: 3, Machine: Machine7, Start Time: 114, End Time: 156, Duration: 42
- Job: Job1, Step: 4, Machine: Machine8, Start Time: 106, End Time: 152, Duration: 46
- Job: Job2, Step: 4, Machine: Machine6, Start Time: 140, End Time: 172, Duration: 32
- Job: Job3, Step: 4, Machine: Machine2, Start Time: 98, End Time: 133, Duration: 35
- Job: Job4, Step: 4, Machine: Machine5, Start Time: 93, End Time: 119, Duration: 26
- Job: Job5, Step: 4, Machine: Machine3, Start Time: 38, End Time: 80, Duration: 42
- Job: Job6, Step: 4, Machine: Machine15, Start Time: 145, End Time: 158, Duration: 13
- Job: Job7, Step: 4, Machine: Machine0, Start Time: 0, End Time: 43, Duration: 43
- Job: Job8, Step: 4, Machine: Machine16, Start Time: 100, End Time: 116, Duration: 16
- Job: Job9, Step: 4, Machine: Machine17, Start Time: 165, End Time: 186, Duration: 21
- Job: Job10, Step: 4, Machine: Machine2, Start Time: 133, End Time: 145, Duration: 12
- Job: Job11, Step: 4, Machine: Machine2, Start Time: 145, End Time: 173, Duration: 28
- Job: Job12, Step: 4, Machine: Machine1, Start Time: 145, End Time: 159, Duration: 14
- Job: Job13, Step: 4, Machine: Machine17, Start Time: 186, End Time: 230, Duration: 44
- Job: Job14, Step: 4, Machine: Machine9, Start Time: 142, End Time: 157, Duration: 15
- Job: Job15, Step: 4, Machine: Machine18, Start Time: 0, End Time: 27, Duration: 27
- Job: Job16, Step: 4, Machine: Machine7, Start Time: 156, End Time: 173, Duration: 17
- Job: Job17, Step: 4, Machine: Machine7, Start Time: 173, End Time: 209, Duration: 36
- Job: Job18, Step: 4, Machine: Machine18, Start Time: 139, End Time: 187, Duration: 48
- Job: Job19, Step: 4, Machine: Machine15, Start Time: 158, End Time: 194, Duration: 36
- Job: Job20, Step: 4, Machine: Machine16, Start Time: 116, End Time: 161, Duration: 45
- Job: Job1, Step: 5, Machine: Machine1, Start Time: 159, End Time: 186, Duration: 27
- Job: Job2, Step: 5, Machine: Machine16, Start Time: 172, End Time: 198, Duration: 26
- Job: Job3, Step: 5, Machine: Machine13, Start Time: 47, End Time: 88, Duration: 41
- Job: Job4, Step: 5, Machine: Machine13, Start Time: 119, End Time: 146, Duration: 27
- Job: Job5, Step: 5, Machine: Machine19, Start Time: 103, End Time: 131, Duration: 28
- Job: Job6, Step: 5, Machine: Machine9, Start Time: 157, End Time: 177, Duration: 20
- Job: Job7, Step: 5, Machine: Machine1, Start Time: 186, End Time: 211, Duration: 25
- Job: Job8, Step: 5, Machine: Machine11, Start Time: 177, End Time: 219, Duration: 42
- Job: Job9, Step: 5, Machine: Machine13, Start Time: 146, End Time: 180, Duration: 34
- Job: Job10, Step: 5, Machine: Machine8, Start Time: 152, End Time: 180, Duration: 28
- Job: Job11, Step: 5, Machine: Machine6, Start Time: 172, End Time: 182, Duration: 10
- Job: Job12, Step: 5, Machine: Machine0, Start Time: 43, End Time: 54, Duration: 11
- Job: Job13, Step: 5, Machine: Machine4, Start Time: 220, End Time: 263, Duration: 43
- Job: Job14, Step: 5, Machine: Machine10, Start Time: 15, End Time: 31, Duration: 16
- Job: Job15, Step: 5, Machine: Machine0, Start Time: 54, End Time: 78, Duration: 24
- Job: Job16, Step: 5, Machine: Machine8, Start Time: 180, End Time: 214, Duration: 34
- Job: Job17, Step: 5, Machine: Machine8, Start Time: 214, End Time: 261, Duration: 47
- Job: Job18, Step: 5, Machine: Machine6, Start Time: 182, End Time: 204, Duration: 22
- Job: Job19, Step: 5, Machine: Machine1, Start Time: 211, End Time: 226, Duration: 15
- Job: Job20, Step: 5, Machine: Machine9, Start Time: 177, End Time: 206, Duration: 29
- Job: Job1, Step: 6, Machine: Machine14, Start Time: 186, End Time: 225, Duration: 39
- Job: Job2, Step: 6, Machine: Machine13, Start Time: 198, End Time: 234, Duration: 36
- Job: Job3, Step: 6, Machine: Machine7, Start Time: 209, End Time: 246, Duration: 37
- Job: Job4, Step: 6, Machine: Machine6, Start Time: 204, End Time: 228, Duration: 24
- Job: Job5, Step: 6, Machine: Machine15, Start Time: 194, End Time: 216, Duration: 22
- Job: Job6, Step: 6, Machine: Machine7, Start Time: 246, End Time: 277, Duration: 31
- Job: Job7, Step: 6, Machine: Machine15, Start Time: 216, End Time: 240, Duration: 24
- Job: Job8, Step: 6, Machine: Machine10, Start Time: 31, End Time: 60, Duration: 29
- Job: Job9, Step: 6, Machine: Machine15, Start Time: 240, End Time: 251, Duration: 11
- Job: Job10, Step: 6, Machine: Machine12, Start Time: 87, End Time: 106, Duration: 19
- Job: Job11, Step: 6, Machine: Machine9, Start Time: 206, End Time: 227, Duration: 21
- Job: Job12, Step: 6, Machine: Machine19, Start Time: 131, End Time: 158, Duration: 27
- Job: Job13, Step: 6, Machine: Machine16, Start Time: 161, End Time: 196, Duration: 35
- Job: Job14, Step: 6, Machine: Machine13, Start Time: 234, End Time: 258, Duration: 24
- Job: Job15, Step: 6, Machine: Machine9, Start Time: 227, End Time: 247, Duration: 20
- Job: Job16, Step: 6, Machine: Machine2, Start Time: 173, End Time: 221, Duration: 48
- Job: Job17, Step: 6, Machine: Machine12, Start Time: 106, End Time: 155, Duration: 49
- Job: Job18, Step: 6, Machine: Machine8, Start Time: 261, End Time: 276, Duration: 15
- Job: Job19, Step: 6, Machine: Machine3, Start Time: 80, End Time: 126, Duration: 46
- Job: Job20, Step: 6, Machine: Machine0, Start Time: 78, End Time: 105, Duration: 27
- Job: Job1, Step: 7, Machine: Machine19, Start Time: 225, End Time: 249, Duration: 24
