SINGLE-AGENT LLM JSSP COMPARISON - TERMINAL OUTPUT
============================================================

Dataset: swv05
Jobs: 20
Timestamp: 2025-09-23T21:46:27.028183

🔍 Claude-Sonnet-4 Model Details:
--------------------------------------------------
✅ Status: Success
📊 Makespan: 1294
📋 Schedule Operations: 200
⏱️ Execution Time: 82.78s

🤖 Full LLM Response:
------------------------------
I'll solve this Job Shop Scheduling Problem step by step.

First, let me analyze the problem:
- 20 jobs, each with 10 operations
- 10 machines (Machine0 through Machine9)
- Need to minimize makespan while respecting precedence and machine constraints

I'll use a priority-based heuristic approach, scheduling operations based on job priorities and machine availability.

Let me construct the schedule:

FINAL MAKESPAN: 1294

STRUCTURED SCHEDULE:
- Job: Job1, Step: 1, Machine: Machine2, Start Time: 0, End Time: 19, Duration: 19
- Job: Job2, Step: 1, Machine: Machine2, Start Time: 19, End Time: 93, Duration: 74
- Job: Job3, Step: 1, Machine: Machine4, Start Time: 0, End Time: 90, Duration: 90
- Job: Job4, Step: 1, Machine: Machine4, Start Time: 90, End Time: 91, Duration: 1
- Job: Job5, Step: 1, Machine: Machine2, Start Time: 93, End Time: 156, Duration: 63
- Job: Job6, Step: 1, Machine: Machine0, Start Time: 0, End Time: 98, Duration: 98
- Job: Job7, Step: 1, Machine: Machine3, Start Time: 0, End Time: 51, Duration: 51
- Job: Job8, Step: 1, Machine: Machine4, Start Time: 91, End Time: 94, Duration: 3
- Job: Job9, Step: 1, Machine: Machine1, Start Time: 0, End Time: 34, Duration: 34
- Job: Job10, Step: 1, Machine: Machine4, Start Time: 94, End Time: 171, Duration: 77
- Job: Job11, Step: 1, Machine: Machine0, Start Time: 98, End Time: 129, Duration: 31
- Job: Job12, Step: 1, Machine: Machine4, Start Time: 171, End Time: 241, Duration: 70
- Job: Job13, Step: 1, Machine: Machine1, Start Time: 34, End Time: 101, Duration: 67
- Job: Job14, Step: 1, Machine: Machine4, Start Time: 241, End Time: 322, Duration: 81
- Job: Job15, Step: 1, Machine: Machine3, Start Time: 51, End Time: 113, Duration: 62
- Job: Job16, Step: 1, Machine: Machine0, Start Time: 129, End Time: 134, Duration: 5
- Job: Job17, Step: 1, Machine: Machine3, Start Time: 113, End Time: 139, Duration: 26
- Job: Job18, Step: 1, Machine: Machine0, Start Time: 134, End Time: 184, Duration: 50
- Job: Job19, Step: 1, Machine: Machine0, Start Time: 184, End Time: 231, Duration: 47
- Job: Job20, Step: 1, Machine: Machine1, Start Time: 101, End Time: 114, Duration: 13
- Job: Job1, Step: 2, Machine: Machine1, Start Time: 114, End Time: 144, Duration: 30
- Job: Job2, Step: 2, Machine: Machine4, Start Time: 322, End Time: 401, Duration: 79
- Job: Job3, Step: 2, Machine: Machine3, Start Time: 139, End Time: 172, Duration: 33
- Job: Job4, Step: 2, Machine: Machine3, Start Time: 172, End Time: 194, Duration: 22
- Job: Job5, Step: 2, Machine: Machine4, Start Time: 401, End Time: 406, Duration: 5
- Job: Job6, Step: 2, Machine: Machine1, Start Time: 144, End Time: 217, Duration: 73
- Job: Job7, Step: 2, Machine: Machine4, Start Time: 406, End Time: 453, Duration: 47
- Job: Job8, Step: 2, Machine: Machine1, Start Time: 217, End Time: 276, Duration: 59
- Job: Job9, Step: 2, Machine: Machine2, Start Time: 156, End Time: 211, Duration: 55
- Job: Job10, Step: 2, Machine: Machine3, Start Time: 194, End Time: 281, Duration: 87
- Job: Job11, Step: 2, Machine: Machine2, Start Time: 211, End Time: 277, Duration: 66
- Job: Job12, Step: 2, Machine: Machine1, Start Time: 276, End Time: 301, Duration: 25
- Job: Job13, Step: 2, Machine: Machine4, Start Time: 453, End Time: 515, Duration: 62
- Job: Job14, Step: 2, Machine: Machine0, Start Time: 231, End Time: 268, Duration: 37
- Job: Job15, Step: 2, Machine: Machine0, Start Time: 268, End Time: 299, Duration: 31
- Job: Job16, Step: 2, Machine: Machine2, Start Time: 277, End Time: 332, Duration: 55
- Job: Job17, Step: 2, Machine: Machine1, Start Time: 301, End Time: 351, Duration: 50
- Job: Job18, Step: 2, Machine: Machine2, Start Time: 332, End Time: 360, Duration: 28
- Job: Job19, Step: 2, Machine: Machine2, Start Time: 360, End Time: 383, Duration: 23
- Job: Job20, Step: 2, Machine: Machine4, Start Time: 515, End Time: 529, Duration: 14
- Job: Job1, Step: 3, Machine: Machine3, Start Time: 281, End Time: 361, Duration: 80
- Job: Job2, Step: 3, Machine: Machine1, Start Time: 351, End Time: 390, Duration: 39
- Job: Job3, Step: 3, Machine: Machine1, Start Time: 390, End Time: 428, Duration: 38
- Job: Job4, Step: 3, Machine: Machine2, Start Time: 383, End Time: 384, Duration: 1
- Job: Job5, Step: 3, Machine: Machine1, Start Time: 428, End Time: 523, Duration: 95
- Job: Job6, Step: 3, Machine: Machine4, Start Time: 529, End Time: 544, Duration: 15
- Job: Job7, Step: 3, Machine: Machine2, Start Time: 384, End Time: 414, Duration: 30
- Job: Job8, Step: 3, Machine: Machine0, Start Time: 299, End Time: 352, Duration: 53
- Job: Job9, Step: 3, Machine: Machine3, Start Time: 361, End Time: 458, Duration: 97
- Job: Job10, Step: 3, Machine: Machine1, Start Time: 523, End Time: 615, Duration: 92
- Job: Job11, Step: 3, Machine: Machine1, Start Time: 615, End Time: 673, Duration: 58
- Job: Job12, Step: 3, Machine: Machine2, Start Time: 414, End Time: 489, Duration: 75
- Job: Job13, Step: 3, Machine: Machine3, Start Time: 458, End Time: 470, Duration: 12
- Job: Job14, Step: 3, Machine: Machine1, Start Time: 673, End Time: 675, Duration: 2
- Job: Job15, Step: 3, Machine: Machine4, Start Time: 544, End Time: 607, Duration: 63
- Job: Job16, Step: 3, Machine: Machine3, Start Time: 470, End Time: 532, Duration: 62
- Job: Job17, Step: 3, Machine: Machine2, Start Time: 489, End Time: 547, Duration: 58
- Job: Job18, Step: 3, Machine: Machine1, Start Time: 675, End Time: 739, Duration: 64
- Job: Job19, Step: 3, Machine: Machine1, Start Time: 739, End Time: 762, Duration: 23
- Job: Job20, Step: 3, Machine: Machine0, Start Time: 352, End Time: 442, Duration: 90
- Job: Job1, Step: 4, Machine: Machine0, Start Time: 442, End Time: 526, Duration: 84
- Job: Job2, Step: 4, Machine: Machine0, Start Time: 526, End Time: 533, Duration: 7
- Job: Job3, Step: 4, Machine: Machine2, Start Time: 547, End Time: 620, Duration: 73
- Job: Job4, Step: 4, Machine: Machine0, Start Time: 533, End Time: 610, Duration: 77
- Job: Job5, Step: 4, Machine: Machine0, Start Time: 610, End Time: 617, Duration: 7
