SINGLE-AGENT LLM JSSP COMPARISON - TERMINAL OUTPUT
============================================================

Dataset: TA01
Jobs: 15
Timestamp: 2025-09-23T21:28:44.730390

🔍 Claude-Sonnet-4 Model Details:
--------------------------------------------------
✅ Status: Success
📊 Makespan: 1231
📋 Schedule Operations: 105
⏱️ Execution Time: 47.22s

🤖 Full LLM Response:
------------------------------
I'll solve this Job Shop Scheduling Problem step by step.

First, let me analyze the problem:
- 15 jobs, each with 7 operations
- Total of 105 operations to schedule
- Need to respect job precedence and machine constraints

I'll use a priority-based scheduling approach, considering both job priorities and machine availability.

Let me work through the scheduling systematically:

FINAL MAKESPAN: 1231

STRUCTURED SCHEDULE:
- Job: Job1, Step: 1, Machine: Machine94, Start Time: 0, End Time: 66, Duration: 66
- Job: Job2, Step: 1, Machine: Machine74, Start Time: 0, End Time: 31, Duration: 31
- Job: Job3, Step: 1, Machine: Machine4, Start Time: 0, End Time: 82, Duration: 82
- Job: Job4, Step: 1, Machine: Machine73, Start Time: 0, End Time: 23, Duration: 23
- Job: Job5, Step: 1, Machine: Machine78, Start Time: 0, End Time: 23, Duration: 23
- Job: Job6, Step: 1, Machine: Machine29, Start Time: 0, End Time: 61, Duration: 61
- Job: Job7, Step: 1, Machine: Machine18, Start Time: 0, End Time: 75, Duration: 75
- Job: Job8, Step: 1, Machine: Machine32, Start Time: 0, End Time: 52, Duration: 52
- Job: Job9, Step: 1, Machine: Machine85, Start Time: 0, End Time: 30, Duration: 30
- Job: Job10, Step: 1, Machine: Machine5, Start Time: 0, End Time: 59, Duration: 59
- Job: Job11, Step: 1, Machine: Machine90, Start Time: 0, End Time: 27, Duration: 27
- Job: Job12, Step: 1, Machine: Machine47, Start Time: 0, End Time: 43, Duration: 43
- Job: Job13, Step: 1, Machine: Machine65, Start Time: 0, End Time: 62, Duration: 62
- Job: Job14, Step: 1, Machine: Machine28, Start Time: 0, End Time: 21, Duration: 21
- Job: Job15, Step: 1, Machine: Machine57, Start Time: 0, End Time: 16, Duration: 16
- Job: Job4, Step: 2, Machine: Machine30, Start Time: 23, End Time: 53, Duration: 30
- Job: Job5, Step: 2, Machine: Machine21, Start Time: 23, End Time: 83, Duration: 60
- Job: Job11, Step: 2, Machine: Machine1, Start Time: 27, End Time: 35, Duration: 8
- Job: Job9, Step: 2, Machine: Machine96, Start Time: 30, End Time: 121, Duration: 91
- Job: Job2, Step: 2, Machine: Machine88, Start Time: 31, End Time: 82, Duration: 51
- Job: Job12, Step: 2, Machine: Machine75, Start Time: 43, End Time: 51, Duration: 8
- Job: Job8, Step: 2, Machine: Machine9, Start Time: 52, End Time: 101, Duration: 49
- Job: Job4, Step: 3, Machine: Machine53, Start Time: 53, End Time: 147, Duration: 94
- Job: Job10, Step: 2, Machine: Machine30, Start Time: 59, End Time: 119, Duration: 60
- Job: Job6, Step: 2, Machine: Machine88, Start Time: 82, End Time: 152, Duration: 70
- Job: Job3, Step: 2, Machine: Machine40, Start Time: 82, End Time: 168, Duration: 86
- Job: Job5, Step: 3, Machine: Machine36, Start Time: 83, End Time: 112, Duration: 29
- Job: Job1, Step: 2, Machine: Machine10, Start Time: 66, End Time: 119, Duration: 53
