SINGLE-AGENT LLM PROMPTS AND OUTPUTS DETAILS
==================================================

🔍 Claude-Sonnet-4 Model Details:
--------------------------------------------------

📝 Claude-Sonnet-4 Input Prompt:
------------------------------

        Job Shop Scheduling Problem (JSSP) - Dataset: abz09
        
        Problem Description:
        - Number of jobs: 20
        - Each job has multiple operations that must be performed in sequence
        - Each operation requires a specific machine and has a duration
        - Each machine can only process one operation at a time
        - Goal: Find the minimum makespan (total completion time)
        
        Job Specifications:
        
Job1:
  Step 1: Machine Machine6, Duration 14
  Step 2: Machine Machine5, Duration 21
  Step 3: Machine Machine8, Duration 13
  Step 4: Machine Machine4, Duration 11
  Step 5: Machine Machine1, Duration 11
  Step 6: Machine Machine14, Duration 35
  Step 7: Machine Machine13, Duration 20
  Step 8: Machine Machine11, Duration 17
  Step 9: Machine Machine10, Duration 18
  Step 10: Machine Machine12, Duration 11
  Step 11: Machine Machine2, Duration 23
  Step 12: Machine Machine3, Duration 13
  Step 13: Machine Machine0, Duration 15
  Step 14: Machine Machine7, Duration 11
  Step 15: Machine Machine9, Duration 35
Job2:
  Step 1: Machine Machine1, Duration 35
  Step 2: Machine Machine5, Duration 31
  Step 3: Machine Machine0, Duration 13
  Step 4: Machine Machine3, Duration 26
  Step 5: Machine Machine6, Duration 14
  Step 6: Machine Machine9, Duration 17
  Step 7: Machine Machine7, Duration 38
  Step 8: Machine Machine12, Duration 20
  Step 9: Machine Machine10, Duration 19
  Step 10: Machine Machine13, Duration 12
  Step 11: Machine Machine8, Duration 16
  Step 12: Machine Machine4, Duration 34
  Step 13: Machine Machine11, Duration 15
  Step 14: Machine Machine14, Duration 12
  Step 15: Machine Machine2, Duration 14
Job3:
  Step 1: Machine Machine0, Duration 30
  Step 2: Machine Machine4, Duration 35
  Step 3: Machine Machine2, Duration 40
  Step 4: Machine Machine10, Duration 35
  Step 5: Machine Machine6, Duration 30
  Step 6: Machine Machine14, Duration 23
  Step 7: Machine Machine8, Duration 29
  Step 8: Machine Machine13, Duration 37
  Step 9: Machine Machine7, Duration 38
  Step 10: Machine Machine3, Duration 40
  Step 11: Machine Machine9, Duration 26
  Step 12: Machine Machine12, Duration 11
  Step 13: Machine Machine1, Duration 40
  Step 14: Machine Machine11, Duration 36
  Step 15: Machine Machine5, Duration 17
Job4:
  Step 1: Machine Machine7, Duration 40
  Step 2: Machine Machine5, Duration 18
  Step 3: Machine Machine4, Duration 12
  Step 4: Machine Machine8, Duration 23
  Step 5: Machine Machine0, Duration 23
  Step 6: Machine Machine9, Duration 14
  Step 7: Machine Machine13, Duration 16
  Step 8: Machine Machine12, Duration 14
  Step 9: Machine Machine10, Duration 23
  Step 10: Machine Machine3, Duration 12
  Step 11: Machine Machine6, Duration 16
  Step 12: Machine Machine14, Duration 32
  Step 13: Machine Machine1, Duration 40
  Step 14: Machine Machine11, Duration 25
  Step 15: Machine Machine2, Duration 29
Job5:
  Step 1: Machine Machine2, Duration 35
  Step 2: Machine Machine3, Duration 15
  Step 3: Machine Machine12, Duration 31
  Step 4: Machine Machine11, Duration 28
  Step 5: Machine Machine6, Duration 32
  Step 6: Machine Machine4, Duration 30
  Step 7: Machine Machine10, Duration 27
  Step 8: Machine Machine7, Duration 29
  Step 9: Machine Machine0, Duration 38
  Step 10: Machine Machine13, Duration 11
  Step 11: Machine Machine1, Duration 23
  Step 12: Machine Machine14, Duration 17
  Step 13: Machine Machine5, Duration 27
  Step 14: Machine Machine9, Duration 37
  Step 15: Machine Machine8, Duration 29
Job6:
  Step 1: Machine Machine5, Duration 33
  Step 2: Machine Machine3, Duration 33
  Step 3: Machine Machine6, Duration 19
  Step 4: Machine Machine12, Duration 40
  Step 5: Machine Machine10, Duration 19
  Step 6: Machine Machine0, Duration 33
  Step 7: Machine Machine13, Duration 26
  Step 8: Machine Machine2, Duration 31
  Step 9: Machine Machine11, Duration 28
  Step 10: Machine Machine7, Duration 36
  Step 11: Machine Machine4, Duration 38
  Step 12: Machine Machine1, Duration 21
  Step 13: Machine Machine14, Duration 25
  Step 14: Machine Machine9, Duration 40
  Step 15: Machine Machine8, Duration 35
Job7:
  Step 1: Machine Machine13, Duration 25
  Step 2: Machine Machine0, Duration 32
  Step 3: Machine Machine11, Duration 33
  Step 4: Machine Machine12, Duration 18
  Step 5: Machine Machine4, Duration 32
  Step 6: Machine Machine6, Duration 28
  Step 7: Machine Machine5, Duration 15
  Step 8: Machine Machine3, Duration 35
  Step 9: Machine Machine9, Duration 14
  Step 10: Machine Machine2, Duration 34
  Step 11: Machine Machine7, Duration 23
  Step 12: Machine Machine10, Duration 32
  Step 13: Machine Machine1, Duration 17
  Step 14: Machine Machine14, Duration 26
  Step 15: Machine Machine8, Duration 19
Job8:
  Step 1: Machine Machine2, Duration 16
  Step 2: Machine Machine12, Duration 33
  Step 3: Machine Machine9, Duration 34
  Step 4: Machine Machine11, Duration 30
  Step 5: Machine Machine13, Duration 40
  Step 6: Machine Machine8, Duration 12
