SINGLE-AGENT LLM PROMPTS AND OUTPUTS DETAILS
==================================================

🔍 DeepSeek-V3 Model Details:
--------------------------------------------------

📝 DeepSeek-V3 Input Prompt:
------------------------------

        Job Shop Scheduling Problem (JSSP) - Dataset: rcmax_20_20_8
        
        Problem Description:
        - Number of jobs: 20
        - Each job has multiple operations that must be performed in sequence
        - Each operation requires a specific machine and has a duration
        - Each machine can only process one operation at a time
        - Goal: Find the minimum makespan (total completion time)
        
        Job Specifications:
        
Job1:
  Step 1: Machine Machine11, Duration 108
  Step 2: Machine Machine2, Duration 54
  Step 3: Machine Machine13, Duration 150
  Step 4: Machine Machine7, Duration 16
  Step 5: Machine Machine6, Duration 28
  Step 6: Machine Machine3, Duration 18
  Step 7: Machine Machine14, Duration 26
  Step 8: Machine Machine16, Duration 82
  Step 9: Machine Machine9, Duration 112
  Step 10: Machine Machine17, Duration 141
  Step 11: Machine Machine5, Duration 96
  Step 12: Machine Machine8, Duration 9
  Step 13: Machine Machine4, Duration 54
  Step 14: Machine Machine0, Duration 61
  Step 15: Machine Machine18, Duration 172
  Step 16: Machine Machine19, Duration 53
  Step 17: Machine Machine1, Duration 112
  Step 18: Machine Machine10, Duration 105
  Step 19: Machine Machine12, Duration 143
  Step 20: Machine Machine15, Duration 97
Job2:
  Step 1: Machine Machine0, Duration 12
  Step 2: Machine Machine19, Duration 62
  Step 3: Machine Machine3, Duration 109
  Step 4: Machine Machine9, Duration 122
  Step 5: Machine Machine8, Duration 46
  Step 6: Machine Machine17, Duration 48
  Step 7: Machine Machine2, Duration 182
  Step 8: Machine Machine15, Duration 86
  Step 9: Machine Machine6, Duration 73
  Step 10: Machine Machine18, Duration 65
  Step 11: Machine Machine16, Duration 197
  Step 12: Machine Machine14, Duration 70
  Step 13: Machine Machine1, Duration 23
  Step 14: Machine Machine12, Duration 75
  Step 15: Machine Machine13, Duration 130
  Step 16: Machine Machine11, Duration 133
  Step 17: Machine Machine10, Duration 51
  Step 18: Machine Machine4, Duration 41
  Step 19: Machine Machine7, Duration 4
  Step 20: Machine Machine5, Duration 146
Job3:
  Step 1: Machine Machine5, Duration 134
  Step 2: Machine Machine12, Duration 76
  Step 3: Machine Machine2, Duration 160
  Step 4: Machine Machine4, Duration 169
  Step 5: Machine Machine1, Duration 119
  Step 6: Machine Machine14, Duration 57
  Step 7: Machine Machine3, Duration 110
  Step 8: Machine Machine15, Duration 76
  Step 9: Machine Machine10, Duration 137
  Step 10: Machine Machine18, Duration 108
  Step 11: Machine Machine0, Duration 68
  Step 12: Machine Machine11, Duration 89
  Step 13: Machine Machine7, Duration 122
  Step 14: Machine Machine9, Duration 53
  Step 15: Machine Machine19, Duration 169
  Step 16: Machine Machine17, Duration 109
  Step 17: Machine Machine16, Duration 126
  Step 18: Machine Machine13, Duration 121
  Step 19: Machine Machine8, Duration 174
  Step 20: Machine Machine6, Duration 90
Job4:
  Step 1: Machine Machine14, Duration 140
  Step 2: Machine Machine15, Duration 18
  Step 3: Machine Machine8, Duration 107
  Step 4: Machine Machine6, Duration 50
  Step 5: Machine Machine13, Duration 133
  Step 6: Machine Machine12, Duration 166
  Step 7: Machine Machine9, Duration 171
  Step 8: Machine Machine16, Duration 135
  Step 9: Machine Machine4, Duration 140
  Step 10: Machine Machine7, Duration 123
  Step 11: Machine Machine5, Duration 70
  Step 12: Machine Machine3, Duration 48
  Step 13: Machine Machine2, Duration 163
  Step 14: Machine Machine10, Duration 179
  Step 15: Machine Machine19, Duration 115
  Step 16: Machine Machine1, Duration 28
  Step 17: Machine Machine18, Duration 145
  Step 18: Machine Machine0, Duration 39
  Step 19: Machine Machine17, Duration 64
  Step 20: Machine Machine11, Duration 194
Job5:
  Step 1: Machine Machine7, Duration 122
  Step 2: Machine Machine8, Duration 73
  Step 3: Machine Machine2, Duration 156
  Step 4: Machine Machine18, Duration 9
  Step 5: Machine Machine10, Duration 21
  Step 6: Machine Machine13, Duration 89
  Step 7: Machine Machine17, Duration 57
  Step 8: Machine Machine1, Duration 81
  Step 9: Machine Machine12, Duration 17
  Step 10: Machine Machine4, Duration 103
  Step 11: Machine Machine16, Duration 175
  Step 12: Machine Machine11, Duration 98
  Step 13: Machine Machine19, Duration 98
  Step 14: Machine Machine14, Duration 130
  Step 15: Machine Machine9, Duration 44
  Step 16: Machine Machine0, Duration 188
  Step 17: Machine Machine15, Duration 94
  Step 18: Machine Machine5, Duration 102
  Step 19: Machine Machine3, Duration 125
  Step 20: Machine Machine6, Duration 10
Job6:
  Step 1: Machine Machine7, Duration 94
  Step 2: Machine Machine5, Duration 97
  Step 3: Machine Machine19, Duration 148
  Step 4: Machine Machine3, Duration 95
  Step 5: Machine Machine13, Duration 69
  Step 6: Machine Machine14, Duration 146
  Step 7: Machine Machine10, Duration 171
  Step 8: Machine Machine8, Duration 82
  Step 9: Machine Machine12, Duration 28
  Step 10: Machine Machine11, Duration 164
  Step 11: Machine Machine16, Duration 12
  Step 12: Machine Machine1, Duration 169
  Step 13: Machine Machine0, Duration 198
  Step 14: Machine Machine15, Duration 97
  Step 15: Machine Machine2, Duration 187
  Step 16: Machine Machine18, Duration 164
  Step 17: Machine Machine17, Duration 92
  Step 18: Machine Machine4, Duration 19
  Step 19: Machine Machine9, Duration 50
  Step 20: Machine Machine6, Duration 166
Job7:
  Step 1: Machine Machine17, Duration 168
  Step 2: Machine Machine11, Duration 19
  Step 3: Machine Machine5, Duration 63
  Step 4: Machine Machine3, Duration 22
  Step 5: Machine Machine6, Duration 131
  Step 6: Machine Machine18, Duration 194
  Step 7: Machine Machine12, Duration 16
  Step 8: Machine Machine1, Duration 41
  Step 9: Machine Machine9, Duration 34
  Step 10: Machine Machine15, Duration 136
  Step 11: Machine Machine10, Duration 193
  Step 12: Machine Machine8, Duration 40
  Step 13: Machine Machine16, Duration 52
  Step 14: Machine Machine14, Duration 87
  Step 15: Machine Machine2, Duration 19
  Step 16: Machine Machine0, Duration 125
  Step 17: Machine Machine19, Duration 24
  Step 18: Machine Machine4, Duration 99
  Step 19: Machine Machine7, Duration 64
  Step 20: Machine Machine13, Duration 153
Job8:
  Step 1: Machine Machine13, Duration 76
  Step 2: Machine Machine3, Duration 164
  Step 3: Machine Machine4, Duration 23
  Step 4: Machine Machine17, Duration 136
  Step 5: Machine Machine5, Duration 96
  Step 6: Machine Machine11, Duration 82
  Step 7: Machine Machine6, Duration 131
  Step 8: Machine Machine19, Duration 152
  Step 9: Machine Machine18, Duration 5
  Step 10: Machine Machine12, Duration 100
  Step 11: Machine Machine0, Duration 107
  Step 12: Machine Machine8, Duration 178
  Step 13: Machine Machine10, Duration 173
  Step 14: Machine Machine16, Duration 18
  Step 15: Machine Machine14, Duration 25
  Step 16: Machine Machine9, Duration 181
  Step 17: Machine Machine1, Duration 10
  Step 18: Machine Machine2, Duration 150
  Step 19: Machine Machine15, Duration 12
  Step 20: Machine Machine7, Duration 120
Job9:
  Step 1: Machine Machine18, Duration 51
