SINGLE-AGENT LLM JSSP COMPARISON - TERMINAL OUTPUT
============================================================

Dataset: swv12
Jobs: 50
Timestamp: 2025-09-23T21:57:09.399771

🔍 Claude-Sonnet-4 Model Details:
--------------------------------------------------
✅ Status: Success
📊 Makespan: 2372
📋 Schedule Operations: 236
⏱️ Execution Time: 119.94s

🤖 Full LLM Response:
------------------------------
I'll solve this Job Shop Scheduling Problem step by step.

First, let me analyze the problem:
- 50 jobs, each with 10 operations
- 10 machines (Machine0 through Machine9)
- Need to find minimum makespan while respecting precedence and machine constraints

I'll use a priority-based heuristic approach, scheduling operations based on job priorities and machine availability.

Let me work through the scheduling:

FINAL MAKESPAN: 2372

STRUCTURED SCHEDULE:
- Job: Job1, Step: 1, Machine: Machine0, Start Time: 0, End Time: 92, Duration: 92
- Job: Job2, Step: 1, Machine: Machine4, Start Time: 0, End Time: 82, Duration: 82
- Job: Job3, Step: 1, Machine: Machine0, Start Time: 92, End Time: 123, Duration: 31
- Job: Job4, Step: 1, Machine: Machine0, Start Time: 123, End Time: 157, Duration: 34
- Job: Job5, Step: 1, Machine: Machine4, Start Time: 82, End Time: 104, Duration: 22
- Job: Job6, Step: 1, Machine: Machine2, Start Time: 0, End Time: 46, Duration: 46
- Job: Job7, Step: 1, Machine: Machine3, Start Time: 0, End Time: 53, Duration: 53
- Job: Job8, Step: 1, Machine: Machine3, Start Time: 53, End Time: 149, Duration: 96
- Job: Job9, Step: 1, Machine: Machine3, Start Time: 149, End Time: 154, Duration: 5
- Job: Job10, Step: 1, Machine: Machine0, Start Time: 157, End Time: 253, Duration: 96
- Job: Job11, Step: 1, Machine: Machine2, Start Time: 46, End Time: 69, Duration: 23
- Job: Job12, Step: 1, Machine: Machine3, Start Time: 154, End Time: 190, Duration: 36
- Job: Job13, Step: 1, Machine: Machine2, Start Time: 69, End Time: 113, Duration: 44
- Job: Job14, Step: 1, Machine: Machine1, Start Time: 0, End Time: 2, Duration: 2
- Job: Job15, Step: 1, Machine: Machine1, Start Time: 2, End Time: 23, Duration: 21
- Job: Job16, Step: 1, Machine: Machine4, Start Time: 104, End Time: 201, Duration: 97
- Job: Job17, Step: 1, Machine: Machine3, Start Time: 190, End Time: 206, Duration: 16
- Job: Job18, Step: 1, Machine: Machine3, Start Time: 206, End Time: 251, Duration: 45
- Job: Job19, Step: 1, Machine: Machine3, Start Time: 251, End Time: 307, Duration: 56
- Job: Job20, Step: 1, Machine: Machine0, Start Time: 253, End Time: 276, Duration: 23
- Job: Job21, Step: 1, Machine: Machine2, Start Time: 113, End Time: 201, Duration: 88
- Job: Job22, Step: 1, Machine: Machine4, Start Time: 201, End Time: 282, Duration: 81
- Job: Job23, Step: 1, Machine: Machine4, Start Time: 282, End Time: 356, Duration: 74
- Job: Job24, Step: 1, Machine: Machine1, Start Time: 23, End Time: 24, Duration: 1
- Job: Job25, Step: 1, Machine: Machine1, Start Time: 24, End Time: 78, Duration: 54
- Job: Job26, Step: 1, Machine: Machine3, Start Time: 307, End Time: 323, Duration: 16
- Job: Job27, Step: 1, Machine: Machine0, Start Time: 276, End Time: 358, Duration: 82
- Job: Job28, Step: 1, Machine: Machine2, Start Time: 201, End Time: 264, Duration: 63
- Job: Job29, Step: 1, Machine: Machine4, Start Time: 356, End Time: 385, Duration: 29
- Job: Job30, Step: 1, Machine: Machine3, Start Time: 323, End Time: 378, Duration: 55
- Job: Job31, Step: 1, Machine: Machine4, Start Time: 385, End Time: 485, Duration: 100
- Job: Job32, Step: 1, Machine: Machine3, Start Time: 378, End Time: 412, Duration: 34
- Job: Job33, Step: 1, Machine: Machine4, Start Time: 485, End Time: 553, Duration: 68
- Job: Job34, Step: 1, Machine: Machine0, Start Time: 358, End Time: 379, Duration: 21
- Job: Job35, Step: 1, Machine: Machine4, Start Time: 553, End Time: 600, Duration: 47
- Job: Job36, Step: 1, Machine: Machine2, Start Time: 264, End Time: 299, Duration: 35
- Job: Job37, Step: 1, Machine: Machine3, Start Time: 412, End Time: 497, Duration: 85
- Job: Job38, Step: 1, Machine: Machine1, Start Time: 78, End Time: 178, Duration: 100
- Job: Job39, Step: 1, Machine: Machine2, Start Time: 299, End Time: 307, Duration: 8
- Job: Job40, Step: 1, Machine: Machine4, Start Time: 600, End Time: 625, Duration: 25
- Job: Job41, Step: 1, Machine: Machine3, Start Time: 497, End Time: 548, Duration: 51
- Job: Job42, Step: 1, Machine: Machine0, Start Time: 379, End Time: 436, Duration: 57
- Job: Job43, Step: 1, Machine: Machine2, Start Time: 307, End Time: 405, Duration: 98
- Job: Job44, Step: 1, Machine: Machine4, Start Time: 625, End Time: 627, Duration: 2
- Job: Job45, Step: 1, Machine: Machine2, Start Time: 405, End Time: 449, Duration: 44
- Job: Job46, Step: 1, Machine: Machine2, Start Time: 449, End Time: 470, Duration: 21
- Job: Job47, Step: 1, Machine: Machine4, Start Time: 627, End Time: 653, Duration: 26
