job,step,machine,start,end,precedence
Job1,1,Machine10,0,10,
Job1,2,Machine0,11,18,After Job1 Step 1
Job1,3,Machine7,19,27,After Job1 Step 2
Job1,4,Machine14,30,46,After Job1 Step 3
Job1,5,Machine4,50,65,After Job1 Step 4
Job1,6,Machine16,66,73,After Job1 Step 5
Job1,7,Machine18,76,93,After Job1 Step 6
Job1,8,Machine17,95,101,After Job1 Step 7
Job1,9,Machine12,102,107,After Job1 Step 8
Job1,10,Machine11,109,122,After Job1 Step 9
Job1,11,Machine13,123,130,After Job1 Step 10
Job1,12,Machine3,134,151,After Job1 Step 11
Job1,13,Machine2,152,157,After Job1 Step 12
Job1,14,Machine1,157,157,After Job1 Step 13
Job1,15,Machine8,158,162,After Job1 Step 14
Job1,16,Machine19,163,168,After Job1 Step 15
Job1,17,Machine9,170,184,After Job1 Step 16
Job1,18,Machine15,185,194,After Job1 Step 17
Job1,19,Machine6,197,209,After Job1 Step 18
Job1,20,Machine5,211,220,After Job1 Step 19
Job10,1,Machine19,172,189,
Job10,2,Machine1,191,199,After Job10 Step 1
Job10,3,Machine14,200,204,After Job10 Step 2
Job10,4,Machine3,208,222,After Job10 Step 3
Job10,5,Machine13,224,239,After Job10 Step 4
Job10,6,Machine12,240,245,After Job10 Step 5
Job10,7,Machine0,247,263,After Job10 Step 6
Job10,8,Machine8,263,264,After Job10 Step 7
Job10,9,Machine7,266,274,After Job10 Step 8
Job10,10,Machine4,275,282,After Job10 Step 9
Job10,11,Machine17,283,292,After Job10 Step 10
Job10,12,Machine2,292,294,After Job10 Step 11
Job10,13,Machine10,295,304,After Job10 Step 12
Job10,14,Machine11,305,313,After Job10 Step 13
Job10,15,Machine9,316,331,After Job10 Step 14
Job10,16,Machine5,333,343,After Job10 Step 15
Job10,17,Machine16,345,360,After Job10 Step 16
Job10,18,Machine18,361,363,After Job10 Step 17
Job10,19,Machine6,365,375,After Job10 Step 18
Job10,20,Machine15,377,383,After Job10 Step 19
Job11,1,Machine10,306,315,
Job11,2,Machine1,318,333,After Job11 Step 1
Job11,3,Machine3,334,337,After Job11 Step 2
Job11,4,Machine4,340,355,After Job11 Step 3
Job11,5,Machine5,357,376,After Job11 Step 4
Job11,6,Machine8,380,394,After Job11 Step 5
Job11,7,Machine14,394,396,After Job11 Step 6
Job11,8,Machine2,399,412,After Job11 Step 7
Job11,9,Machine17,415,431,After Job11 Step 8
Job11,10,Machine11,432,442,After Job11 Step 9
Job11,11,Machine18,444,456,After Job11 Step 10
Job11,12,Machine15,459,476,After Job11 Step 11
Job11,13,Machine19,476,477,After Job11 Step 12
Job11,14,Machine13,477,479,After Job11 Step 13
Job11,15,Machine6,481,492,After Job11 Step 14
Job11,16,Machine12,494,505,After Job11 Step 15
Job11,17,Machine7,506,513,After Job11 Step 16
Job11,18,Machine16,513,513,After Job11 Step 17
Job11,19,Machine0,515,525,After Job11 Step 18
Job11,20,Machine9,527,534,After Job11 Step 19
Job12,1,Machine0,526,528,
Job12,2,Machine2,529,534,After Job12 Step 1
Job12,3,Machine11,534,534,After Job12 Step 2
Job12,4,Machine5,536,553,After Job12 Step 3
Job12,5,Machine12,554,557,After Job12 Step 4
Job12,6,Machine18,558,562,After Job12 Step 5
Job12,7,Machine19,564,576,After Job12 Step 6
Job12,8,Machine6,579,590,After Job12 Step 7
Job12,9,Machine3,592,600,After Job12 Step 8
Job12,10,Machine9,602,609,After Job12 Step 9
Job12,11,Machine16,611,621,After Job12 Step 10
Job12,12,Machine15,621,625,After Job12 Step 11
Job12,13,Machine7,627,638,After Job12 Step 12
Job12,14,Machine1,638,642,After Job12 Step 13
Job12,15,Machine14,644,655,After Job12 Step 14
Job12,16,Machine17,656,670,After Job12 Step 15
Job12,17,Machine8,672,686,After Job12 Step 16
Job12,18,Machine13,689,703,After Job12 Step 17
Job12,19,Machine4,708,724,After Job12 Step 18
Job12,20,Machine10,724,725,After Job12 Step 19
Job13,1,Machine5,555,564,
Job13,2,Machine16,621,623,After Job13 Step 1
Job13,3,Machine13,704,716,After Job13 Step 2
Job13,4,Machine11,720,736,After Job13 Step 3
Job13,5,Machine10,736,742,After Job13 Step 4
Job13,6,Machine17,746,759,After Job13 Step 5
Job13,7,Machine1,760,765,After Job13 Step 6
Job13,8,Machine18,769,785,After Job13 Step 7
Job13,9,Machine6,786,798,After Job13 Step 8
Job13,10,Machine9,799,805,After Job13 Step 9
Job13,11,Machine15,805,807,After Job13 Step 10
Job13,12,Machine4,808,816,After Job13 Step 11
Job13,13,Machine19,817,820,After Job13 Step 12
Job13,14,Machine0,821,828,After Job13 Step 13
Job13,15,Machine2,832,848,After Job13 Step 14
Job13,16,Machine8,848,849,After Job13 Step 15
Job13,17,Machine7,849,851,After Job13 Step 16
Job13,18,Machine12,852,855,After Job13 Step 17
Job13,19,Machine14,857,868,After Job13 Step 18
Job13,20,Machine3,868,870,After Job13 Step 19
Job14,1,Machine17,761,769,
Job14,2,Machine8,853,869,After Job14 Step 1
Job14,3,Machine18,871,889,After Job14 Step 2
Job14,4,Machine10,890,895,After Job14 Step 3
Job14,5,Machine14,897,912,After Job14 Step 4
Job14,6,Machine5,913,922,After Job14 Step 5
Job14,7,Machine7,923,927,After Job14 Step 6
Job14,8,Machine12,928,931,After Job14 Step 7
Job14,9,Machine13,933,941,After Job14 Step 8
Job14,10,Machine3,945,963,After Job14 Step 9
Job14,11,Machine0,963,963,After Job14 Step 10
Job14,12,Machine1,965,978,After Job14 Step 11
Job14,13,Machine11,978,980,After Job14 Step 12
Job14,14,Machine6,980,981,After Job14 Step 13
Job14,15,Machine15,983,992,After Job14 Step 14
Job14,16,Machine9,996,1011,After Job14 Step 15
Job14,17,Machine16,1012,1017,After Job14 Step 16
Job14,18,Machine4,1019,1033,After Job14 Step 17
Job14,19,Machine19,1034,1040,After Job14 Step 18
Job14,20,Machine2,1040,1046,After Job14 Step 19
Job15,1,Machine17,771,779,
Job15,2,Machine8,873,891,After Job15 Step 1
Job15,3,Machine16,1020,1031,After Job15 Step 2
Job15,4,Machine14,1033,1041,After Job15 Step 3
Job15,5,Machine12,1044,1055,After Job15 Step 4
Job15,6,Machine3,1055,1057,After Job15 Step 5
Job15,7,Machine13,1059,1070,After Job15 Step 6
Job15,8,Machine9,1074,1087,After Job15 Step 7
Job15,9,Machine18,1089,1097,After Job15 Step 8
Job15,10,Machine15,1098,1109,After Job15 Step 9
Job15,11,Machine11,1111,1118,After Job15 Step 10
Job15,12,Machine19,1119,1122,After Job15 Step 11
Job15,13,Machine7,1122,1125,After Job15 Step 12
Job15,14,Machine6,1127,1140,After Job15 Step 13
Job15,15,Machine0,1142,1160,After Job15 Step 14
Job15,16,Machine10,1161,1172,After Job15 Step 15
Job15,17,Machine2,1172,1174,After Job15 Step 16
Job15,18,Machine4,1176,1180,After Job15 Step 17
Job15,19,Machine1,1182,1192,After Job15 Step 18
Job15,20,Machine5,1192,1193,After Job15 Step 19
Job16,1,Machine11,1121,1131,
Job16,2,Machine17,1135,1151,After Job16 Step 1
Job16,3,Machine15,1151,1153,After Job16 Step 2
Job16,4,Machine14,1155,1171,After Job16 Step 3
Job16,5,Machine16,1175,1193,After Job16 Step 4
Job16,6,Machine19,1195,1205,After Job16 Step 5
Job16,7,Machine6,1207,1222,After Job16 Step 6
Job16,8,Machine13,1225,1234,After Job16 Step 7
Job16,9,Machine5,1238,1255,After Job16 Step 8
Job16,10,Machine7,1257,1269,After Job16 Step 9
Job16,11,Machine2,1271,1280,After Job16 Step 10
Job16,12,Machine12,1281,1296,After Job16 Step 11
Job16,13,Machine18,1300,1316,After Job16 Step 12
Job16,14,Machine8,1316,1319,After Job16 Step 13
Job16,15,Machine0,1320,1330,After Job16 Step 14
Job16,16,Machine1,1331,1336,After Job16 Step 15
Job16,17,Machine3,1340,1351,After Job16 Step 16
Job16,18,Machine10,1352,1356,After Job16 Step 17
Job16,19,Machine4,1356,1357,After Job16 Step 18
Job16,20,Machine9,1358,1369,After Job16 Step 19
Job17,1,Machine2,1281,1285,
Job17,2,Machine13,1290,1304,After Job17 Step 1
Job17,3,Machine17,1305,1310,After Job17 Step 2
Job17,4,Machine0,1330,1335,After Job17 Step 3
