job,step,machine,start,end,precedence
Job1,1,Machine5,0,4,
Job1,2,Machine11,7,22,After Job1 Step 1
Job1,3,Machine13,23,29,After Job1 Step 2
Job1,4,Machine1,30,38,After Job1 Step 3
Job1,5,Machine14,42,59,After Job1 Step 4
Job1,6,Machine2,61,74,After Job1 Step 5
Job1,7,Machine10,77,86,After Job1 Step 6
Job1,8,Machine6,89,107,After Job1 Step 7
Job1,9,Machine9,109,119,After Job1 Step 8
Job1,10,Machine12,119,120,After Job1 Step 9
Job1,11,Machine4,122,131,After Job1 Step 10
Job1,12,Machine8,134,148,After Job1 Step 11
Job1,13,Machine3,150,157,After Job1 Step 12
Job1,14,Machine0,157,162,After Job1 Step 13
Job1,15,Machine7,163,165,After Job1 Step 14
Job10,1,Machine14,61,75,
Job10,2,Machine11,78,93,After Job10 Step 1
Job10,3,Machine4,131,133,After Job10 Step 2
Job10,4,Machine1,136,150,After Job10 Step 3
Job10,5,Machine0,163,170,After Job10 Step 4
Job10,6,Machine3,172,180,After Job10 Step 5
Job10,7,Machine5,183,196,After Job10 Step 6
Job10,8,Machine2,197,200,After Job10 Step 7
Job10,9,Machine13,201,207,After Job10 Step 8
Job10,10,Machine9,212,230,After Job10 Step 9
Job10,11,Machine7,231,235,After Job10 Step 10
Job10,12,Machine8,238,250,After Job10 Step 11
Job10,13,Machine12,253,268,After Job10 Step 12
Job10,14,Machine6,274,294,After Job10 Step 13
Job10,15,Machine10,296,306,After Job10 Step 14
Job11,1,Machine7,237,258,
Job11,2,Machine3,261,272,After Job11 Step 1
Job11,3,Machine0,274,280,After Job11 Step 2
Job11,4,Machine4,281,286,After Job11 Step 3
Job11,5,Machine6,296,308,After Job11 Step 4
Job11,6,Machine11,311,329,After Job11 Step 5
Job11,7,Machine2,331,345,After Job11 Step 6
Job11,8,Machine5,346,349,After Job11 Step 7
Job11,9,Machine8,349,354,After Job11 Step 8
Job11,10,Machine1,358,375,After Job11 Step 9
Job11,11,Machine13,378,398,After Job11 Step 10
Job11,12,Machine9,400,403,After Job11 Step 11
Job11,13,Machine12,403,406,After Job11 Step 12
Job11,14,Machine10,407,412,After Job11 Step 13
Job11,15,Machine14,413,415,After Job11 Step 14
Job12,1,Machine2,349,363,
Job12,2,Machine11,365,380,After Job12 Step 1
Job12,3,Machine12,407,411,After Job12 Step 2
Job12,4,Machine9,414,424,After Job12 Step 3
Job12,5,Machine13,428,443,After Job12 Step 4
Job12,6,Machine14,445,452,After Job12 Step 5
Job12,7,Machine0,458,478,After Job12 Step 6
Job12,8,Machine1,478,482,After Job12 Step 7
Job12,9,Machine4,483,487,After Job12 Step 8
Job12,10,Machine7,490,509,After Job12 Step 9
Job12,11,Machine3,515,535,After Job12 Step 10
Job12,12,Machine5,539,556,After Job12 Step 11
Job12,13,Machine6,557,562,After Job12 Step 12
Job12,14,Machine8,564,572,After Job12 Step 13
Job12,15,Machine10,575,593,After Job12 Step 14
Job13,1,Machine9,428,449,
Job13,2,Machine4,487,491,After Job13 Step 1
Job13,3,Machine10,598,617,After Job13 Step 2
Job13,4,Machine11,621,639,After Job13 Step 3
Job13,5,Machine14,640,642,After Job13 Step 4
Job13,6,Machine0,644,660,After Job13 Step 5
Job13,7,Machine3,661,664,After Job13 Step 6
Job13,8,Machine12,665,668,After Job13 Step 7
Job13,9,Machine7,669,680,After Job13 Step 8
Job13,10,Machine5,683,696,After Job13 Step 9
Job13,11,Machine1,698,709,After Job13 Step 10
Job13,12,Machine13,711,722,After Job13 Step 11
Job13,13,Machine6,727,747,After Job13 Step 12
Job13,14,Machine2,748,754,After Job13 Step 13
Job13,15,Machine8,754,755,After Job13 Step 14
Job14,1,Machine4,493,504,
Job14,2,Machine7,685,704,After Job14 Step 1
Job14,3,Machine13,722,724,After Job14 Step 2
Job14,4,Machine1,730,751,After Job14 Step 3
Job14,5,Machine6,751,753,After Job14 Step 4
Job14,6,Machine10,758,778,After Job14 Step 5
Job14,7,Machine0,780,791,After Job14 Step 6
Job14,8,Machine5,792,800,After Job14 Step 7
Job14,9,Machine2,801,803,After Job14 Step 8
Job14,10,Machine12,806,824,After Job14 Step 9
Job14,11,Machine9,827,839,After Job14 Step 10
Job14,12,Machine8,840,842,After Job14 Step 11
Job14,13,Machine14,846,862,After Job14 Step 12
Job14,14,Machine11,863,870,After Job14 Step 13
Job14,15,Machine3,872,882,After Job14 Step 14
Job15,1,Machine2,804,809,
Job15,2,Machine5,812,824,After Job15 Step 1
Job15,3,Machine13,826,839,After Job15 Step 2
Job15,4,Machine6,841,851,After Job15 Step 3
Job15,5,Machine11,873,884,After Job15 Step 4
Job15,6,Machine9,885,888,After Job15 Step 5
Job15,7,Machine0,892,909,After Job15 Step 6
Job15,8,Machine10,913,926,After Job15 Step 7
Job15,9,Machine8,929,951,After Job15 Step 8
Job15,10,Machine4,955,974,After Job15 Step 9
Job15,11,Machine12,975,977,After Job15 Step 10
Job15,12,Machine1,977,981,After Job15 Step 11
Job15,13,Machine14,982,985,After Job15 Step 12
Job15,14,Machine3,991,1011,After Job15 Step 13
Job15,15,Machine7,1015,1036,After Job15 Step 14
Job16,1,Machine8,951,952,
Job16,2,Machine5,955,972,After Job16 Step 1
Job16,3,Machine3,1013,1022,After Job16 Step 2
Job16,4,Machine1,1022,1024,After Job16 Step 3
Job16,5,Machine13,1026,1034,After Job16 Step 4
Job16,6,Machine7,1038,1049,After Job16 Step 5
Job16,7,Machine2,1053,1071,After Job16 Step 6
Job16,8,Machine0,1071,1072,After Job16 Step 7
Job16,9,Machine10,1073,1078,After Job16 Step 8
Job16,10,Machine12,1084,1106,After Job16 Step 9
Job16,11,Machine9,1108,1117,After Job16 Step 10
Job16,12,Machine11,1118,1121,After Job16 Step 11
Job16,13,Machine14,1123,1131,After Job16 Step 12
Job16,14,Machine6,1134,1146,After Job16 Step 13
Job16,15,Machine4,1147,1152,After Job16 Step 14
Job17,1,Machine12,1106,1109,
Job17,2,Machine9,1117,1117,After Job17 Step 1
Job17,3,Machine4,1154,1161,After Job17 Step 2
