job,step,machine,start,end,precedence
Job1,1,Machine11,2,15,
Job1,2,Machine2,15,21,After Job1 Step 1
Job1,3,Machine13,27,44,After Job1 Step 2
Job1,4,Machine7,44,46,After Job1 Step 3
Job1,5,Machine6,47,50,After Job1 Step 4
Job1,6,Machine3,51,54,After Job1 Step 5
Job1,7,Machine14,54,57,After Job1 Step 6
Job1,8,Machine16,59,69,After Job1 Step 7
Job1,9,Machine9,73,87,After Job1 Step 8
Job1,10,Machine17,90,108,After Job1 Step 9
Job1,11,Machine5,111,122,After Job1 Step 10
Job1,12,Machine8,122,123,After Job1 Step 11
Job1,13,Machine4,124,131,After Job1 Step 12
Job1,14,Machine0,133,140,After Job1 Step 13
Job1,15,Machine18,142,163,After Job1 Step 14
Job1,16,Machine19,165,172,After Job1 Step 15
Job1,17,Machine1,175,189,After Job1 Step 16
Job1,18,Machine10,193,206,After Job1 Step 17
Job1,19,Machine12,211,228,After Job1 Step 18
Job1,20,Machine15,230,241,After Job1 Step 19
Job10,1,Machine5,122,124,
Job10,2,Machine16,127,151,After Job10 Step 1
Job10,3,Machine19,177,196,After Job10 Step 2
Job10,4,Machine7,196,197,After Job10 Step 3
Job10,5,Machine9,197,199,After Job10 Step 4
Job10,6,Machine11,200,203,After Job10 Step 5
Job10,7,Machine13,207,227,After Job10 Step 6
Job10,8,Machine4,231,243,After Job10 Step 7
Job10,9,Machine10,244,254,After Job10 Step 8
Job10,10,Machine18,256,271,After Job10 Step 9
Job10,11,Machine15,272,278,After Job10 Step 10
Job10,12,Machine6,281,296,After Job10 Step 11
Job10,13,Machine14,301,321,After Job10 Step 12
Job10,14,Machine1,325,342,After Job10 Step 13
Job10,15,Machine2,342,348,After Job10 Step 14
Job10,16,Machine3,349,351,After Job10 Step 15
Job10,17,Machine12,351,354,After Job10 Step 16
Job10,18,Machine17,356,368,After Job10 Step 17
Job10,19,Machine8,370,377,After Job10 Step 18
Job10,20,Machine0,379,387,After Job10 Step 19
Job11,1,Machine0,393,415,
Job11,2,Machine17,419,432,After Job11 Step 1
Job11,3,Machine10,433,439,After Job11 Step 2
Job11,4,Machine13,441,452,After Job11 Step 3
Job11,5,Machine6,454,470,After Job11 Step 4
Job11,6,Machine9,474,498,After Job11 Step 5
Job11,7,Machine7,500,507,After Job11 Step 6
Job11,8,Machine16,509,514,After Job11 Step 7
Job11,9,Machine19,516,537,After Job11 Step 8
Job11,10,Machine8,538,543,After Job11 Step 9
Job11,11,Machine15,544,553,After Job11 Step 10
Job11,12,Machine3,556,569,After Job11 Step 11
Job11,13,Machine4,570,580,After Job11 Step 12
Job11,14,Machine1,581,587,After Job11 Step 13
Job11,15,Machine11,588,592,After Job11 Step 14
Job11,16,Machine12,594,602,After Job11 Step 15
Job11,17,Machine5,602,609,After Job11 Step 16
Job11,18,Machine2,613,623,After Job11 Step 17
Job11,19,Machine14,628,645,After Job11 Step 18
Job11,20,Machine18,649,662,After Job11 Step 19
Job12,1,Machine12,604,618,
Job12,2,Machine3,622,641,After Job12 Step 1
Job12,3,Machine18,664,683,After Job12 Step 2
Job12,4,Machine1,684,687,After Job12 Step 3
Job12,5,Machine4,694,718,After Job12 Step 4
Job12,6,Machine2,718,721,After Job12 Step 5
Job12,7,Machine17,725,742,After Job12 Step 6
Job12,8,Machine16,746,757,After Job12 Step 7
Job12,9,Machine7,760,775,After Job12 Step 8
Job12,10,Machine0,777,788,After Job12 Step 9
Job12,11,Machine9,788,788,After Job12 Step 10
Job12,12,Machine8,792,806,After Job12 Step 11
Job12,13,Machine15,809,818,After Job12 Step 12
Job12,14,Machine6,818,819,After Job12 Step 13
Job12,15,Machine13,825,844,After Job12 Step 14
Job12,16,Machine19,848,867,After Job12 Step 15
Job12,17,Machine14,872,894,After Job12 Step 16
Job12,18,Machine10,896,915,After Job12 Step 17
Job12,19,Machine11,918,928,After Job12 Step 18
Job12,20,Machine5,931,949,After Job12 Step 19
Job13,1,Machine11,929,942,
Job13,2,Machine6,945,961,After Job13 Step 1
Job13,3,Machine2,968,990,After Job13 Step 2
Job13,4,Machine14,996,1016,After Job13 Step 3
Job13,5,Machine12,1021,1036,After Job13 Step 4
Job13,6,Machine16,1036,1040,After Job13 Step 5
Job13,7,Machine13,1041,1046,After Job13 Step 6
Job13,8,Machine3,1047,1052,After Job13 Step 7
Job13,9,Machine17,1055,1071,After Job13 Step 8
Job13,10,Machine8,1075,1094,After Job13 Step 9
Job13,11,Machine19,1097,1105,After Job13 Step 10
Job13,12,Machine15,1111,1132,After Job13 Step 11
Job13,13,Machine9,1139,1162,After Job13 Step 12
Job13,14,Machine18,1165,1188,After Job13 Step 13
Job13,15,Machine7,1189,1194,After Job13 Step 14
Job13,16,Machine1,1196,1206,After Job13 Step 15
Job13,17,Machine5,1206,1209,After Job13 Step 16
Job13,18,Machine0,1214,1229,After Job13 Step 17
Job13,19,Machine4,1231,1237,After Job13 Step 18
Job13,20,Machine10,1237,1237,After Job13 Step 19
Job14,1,Machine18,1190,1197,
Job14,2,Machine19,1200,1219,After Job14 Step 1
Job14,3,Machine6,1221,1227,After Job14 Step 2
Job14,4,Machine17,1227,1228,After Job14 Step 3
Job14,5,Machine15,1229,1237,After Job14 Step 4
Job14,6,Machine3,1239,1243,After Job14 Step 5
Job14,7,Machine12,1245,1260,After Job14 Step 6
Job14,8,Machine7,1261,1275,After Job14 Step 7
Job14,9,Machine9,1276,1280,After Job14 Step 8
Job14,10,Machine4,1283,1302,After Job14 Step 9
Job14,11,Machine16,1305,1311,After Job14 Step 10
Job14,12,Machine14,1314,1333,After Job14 Step 11
Job14,13,Machine10,1336,1352,After Job14 Step 12
Job14,14,Machine5,1354,1361,After Job14 Step 13
Job14,15,Machine13,1364,1381,After Job14 Step 14
Job14,16,Machine8,1383,1388,After Job14 Step 15
Job14,17,Machine2,1393,1415,After Job14 Step 16
Job14,18,Machine0,1417,1429,After Job14 Step 17
Job14,19,Machine11,1430,1435,After Job14 Step 18
Job14,20,Machine1,1436,1442,After Job14 Step 19
Job15,1,Machine0,1431,1449,
Job15,2,Machine15,1451,1459,After Job15 Step 1
Job15,3,Machine10,1461,1466,After Job15 Step 2
Job15,4,Machine9,1466,1468,After Job15 Step 3
Job15,5,Machine16,1469,1479,After Job15 Step 4
Job15,6,Machine11,1482,1501,After Job15 Step 5
Job15,7,Machine8,1504,1515,After Job15 Step 6
Job15,8,Machine3,1518,1542,After Job15 Step 7
Job15,9,Machine5,1542,1542,After Job15 Step 8
Job15,10,Machine19,1544,1555,After Job15 Step 9
Job15,11,Machine14,1557,1575,After Job15 Step 10
Job15,12,Machine7,1581,1602,After Job15 Step 11
Job15,13,Machine6,1603,1610,After Job15 Step 12
Job15,14,Machine2,1612,1629,After Job15 Step 13
Job15,15,Machine18,1629,1631,After Job15 Step 14
Job15,16,Machine17,1636,1654,After Job15 Step 15
Job15,17,Machine13,1657,1670,After Job15 Step 16
Job15,18,Machine12,1675,1698,After Job15 Step 17
Job15,19,Machine1,1700,1714,After Job15 Step 18
Job15,20,Machine4,1719,1738,After Job15 Step 19
Job16,1,Machine7,1607,1623,
Job16,2,Machine12,1701,1715,After Job16 Step 1
Job16,3,Machine2,1719,1736,After Job16 Step 2
Job16,4,Machine19,1738,1751,After Job16 Step 3
Job16,5,Machine16,1753,1767,After Job16 Step 4
Job16,6,Machine14,1774,1797,After Job16 Step 5
Job16,7,Machine9,1798,1808,After Job16 Step 6
Job16,8,Machine18,1809,1819,After Job16 Step 7
Job16,9,Machine11,1821,1829,After Job16 Step 8
Job16,10,Machine6,1833,1855,After Job16 Step 9
Job16,11,Machine8,1855,1860,After Job16 Step 10
Job16,12,Machine13,1862,1874,After Job16 Step 11
Job16,13,Machine0,1874,1874,After Job16 Step 12
Job16,14,Machine5,1880,1899,After Job16 Step 13
Job16,15,Machine3,1901,1921,After Job16 Step 14
Job16,16,Machine4,1923,1932,After Job16 Step 15
Job16,17,Machine1,1933,1945,After Job16 Step 16
Job16,18,Machine10,1945,1948,After Job16 Step 17
Job16,19,Machine17,1952,1967,After Job16 Step 18
Job16,20,Machine15,1974,1997,After Job16 Step 19
Job17,1,Machine15,2000,2017,
Job17,2,Machine11,2018,2019,After Job17 Step 1
Job17,3,Machine1,2023,2035,After Job17 Step 2
Job17,4,Machine9,2036,2044,After Job17 Step 3
Job17,5,Machine14,2045,2048,After Job17 Step 4
Job17,6,Machine4,2048,2050,After Job17 Step 5
Job17,7,Machine7,2050,2053,After Job17 Step 6
Job17,8,Machine2,2056,2071,After Job17 Step 7
Job17,9,Machine6,2075,2089,After Job17 Step 8
Job17,10,Machine13,2093,2113,After Job17 Step 9
Job17,11,Machine16,2117,2139,After Job17 Step 10
Job17,12,Machine12,2142,2161,After Job17 Step 11
Job17,13,Machine3,2163,2184,After Job17 Step 12
Job17,14,Machine17,2187,2197,After Job17 Step 13
Job17,15,Machine0,2198,2207,After Job17 Step 14
Job17,16,Machine8,2211,2225,After Job17 Step 15
Job17,17,Machine19,2226,2232,After Job17 Step 16
Job17,18,Machine18,2235,2253,After Job17 Step 17
Job17,19,Machine10,2254,2263,After Job17 Step 18
Job17,20,Machine5,2266,2284,After Job17 Step 19
Job18,1,Machine1,2039,2057,
Job18,2,Machine0,2208,2214,After Job18 Step 1
Job18,3,Machine13,2216,2237,After Job18 Step 2
Job18,4,Machine5,2286,2298,After Job18 Step 3
Job18,5,Machine19,2299,2307,After Job18 Step 4
Job18,6,Machine18,2314,2336,After Job18 Step 5
Job18,7,Machine9,2338,2350,After Job18 Step 6
Job18,8,Machine14,2351,2354,After Job18 Step 7
Job18,9,Machine11,2356,2376,After Job18 Step 8
Job18,10,Machine4,2376,2379,After Job18 Step 9
Job18,11,Machine8,2385,2409,After Job18 Step 10
Job18,12,Machine10,2410,2418,After Job18 Step 11
Job18,13,Machine15,2420,2431,After Job18 Step 12
Job18,14,Machine7,2432,2437,After Job18 Step 13
Job18,15,Machine12,2441,2457,After Job18 Step 14
Job18,16,Machine16,2460,2478,After Job18 Step 15
Job18,17,Machine6,2478,2479,After Job18 Step 16
Job18,18,Machine3,2480,2484,After Job18 Step 17
Job18,19,Machine2,2486,2496,After Job18 Step 18
Job18,20,Machine17,2501,2523,After Job18 Step 19
Job19,1,Machine5,2298,2300,
Job19,2,Machine3,2485,2489,After Job19 Step 1
Job19,3,Machine1,2492,2500,After Job19 Step 2
Job19,4,Machine8,2502,2513,After Job19 Step 3
Job19,5,Machine7,2516,2528,After Job19 Step 4
Job19,6,Machine10,2532,2551,After Job19 Step 5
Job19,7,Machine0,2552,2554,After Job19 Step 6
Job19,8,Machine4,2555,2567,After Job19 Step 7
Job19,9,Machine19,2568,2577,After Job19 Step 8
Job19,10,Machine15,2577,2580,After Job19 Step 9
Job19,11,Machine16,2585,2606,After Job19 Step 10
Job19,12,Machine9,2609,2626,After Job19 Step 11
Job19,13,Machine14,2629,2640,After Job19 Step 12
Job19,14,Machine12,2642,2653,After Job19 Step 13
Job19,15,Machine6,2654,2662,After Job19 Step 14
Job19,16,Machine11,2663,2668,After Job19 Step 15
Job19,17,Machine2,2670,2682,After Job19 Step 16
Job19,18,Machine13,2687,2707,After Job19 Step 17
Job19,19,Machine18,2709,2718,After Job19 Step 18
Job19,20,Machine17,2720,2735,After Job19 Step 19
Job2,1,Machine0,2554,2557,
Job2,2,Machine19,2579,2587,After Job2 Step 1
Job2,3,Machine3,2590,2603,After Job2 Step 2
Job2,4,Machine9,2630,2645,After Job2 Step 3
Job2,5,Machine8,2646,2652,After Job2 Step 4
Job2,6,Machine17,2736,2743,After Job2 Step 5
Job2,7,Machine2,2747,2769,After Job2 Step 6
Job2,8,Machine15,2772,2782,After Job2 Step 7
Job2,9,Machine6,2783,2793,After Job2 Step 8
Job2,10,Machine18,2795,2802,After Job2 Step 9
Job2,11,Machine16,2806,2829,After Job2 Step 10
Job2,12,Machine14,2832,2840,After Job2 Step 11
Job2,13,Machine1,2840,2842,After Job2 Step 12
Job2,14,Machine12,2845,2854,After Job2 Step 13
Job2,15,Machine13,2858,2873,After Job2 Step 14
Job2,16,Machine11,2877,2893,After Job2 Step 15
Job2,17,Machine10,2894,2901,After Job2 Step 16
Job2,18,Machine4,2901,2905,After Job2 Step 17
Job2,19,Machine7,2906,2907,After Job2 Step 18
Job2,20,Machine5,2912,2929,After Job2 Step 19
Job20,1,Machine9,2645,2652,
Job20,2,Machine13,2876,2893,After Job20 Step 1
Job20,3,Machine0,2896,2913,After Job20 Step 2
Job20,4,Machine14,2917,2938,After Job20 Step 3
Job20,5,Machine6,2939,2944,After Job20 Step 4
Job20,6,Machine4,2951,2975,After Job20 Step 5
Job20,7,Machine16,2979,3002,After Job20 Step 6
Job20,8,Machine1,3005,3017,After Job20 Step 7
Job20,9,Machine15,3020,3036,After Job20 Step 8
Job20,10,Machine8,3040,3058,After Job20 Step 9
Job20,11,Machine19,3063,3087,After Job20 Step 10
Job20,12,Machine2,3093,3115,After Job20 Step 11
Job20,13,Machine17,3116,3124,After Job20 Step 12
Job20,14,Machine3,3126,3137,After Job20 Step 13
Job20,15,Machine12,3139,3154,After Job20 Step 14
Job20,16,Machine7,3158,3171,After Job20 Step 15
Job20,17,Machine5,3174,3193,After Job20 Step 16
Job20,18,Machine11,3196,3214,After Job20 Step 17
Job20,19,Machine18,3215,3218,After Job20 Step 18
Job20,20,Machine10,3220,3233,After Job20 Step 19
Job3,1,Machine5,3196,3212,
Job3,2,Machine12,3215,3225,After Job3 Step 1
Job3,3,Machine2,3229,3248,After Job3 Step 2
Job3,4,Machine4,3252,3272,After Job3 Step 3
Job3,5,Machine1,3276,3291,After Job3 Step 4
Job3,6,Machine14,3292,3298,After Job3 Step 5
Job3,7,Machine3,3301,3314,After Job3 Step 6
Job3,8,Machine15,3315,3324,After Job3 Step 7
Job3,9,Machine10,3328,3344,After Job3 Step 8
Job3,10,Machine18,3346,3359,After Job3 Step 9
Job3,11,Machine0,3361,3370,After Job3 Step 10
Job3,12,Machine11,3371,3382,After Job3 Step 11
Job3,13,Machine7,3383,3397,After Job3 Step 12
Job3,14,Machine9,3399,3406,After Job3 Step 13
Job3,15,Machine19,3411,3432,After Job3 Step 14
Job3,16,Machine17,3435,3448,After Job3 Step 15
Job3,17,Machine16,3450,3465,After Job3 Step 16
Job3,18,Machine13,3467,3483,After Job3 Step 17
Job3,19,Machine8,3486,3506,After Job3 Step 18
Job3,20,Machine6,3509,3519,After Job3 Step 19
Job4,1,Machine14,3303,3320,
Job4,2,Machine15,3326,3328,After Job4 Step 1
Job4,3,Machine8,3507,3520,After Job4 Step 2
Job4,4,Machine6,3523,3529,After Job4 Step 3
Job4,5,Machine13,3532,3549,After Job4 Step 4
Job4,6,Machine12,3552,3571,After Job4 Step 5
Job4,7,Machine9,3577,3597,After Job4 Step 6
Job4,8,Machine16,3602,3618,After Job4 Step 7
Job4,9,Machine4,3622,3640,After Job4 Step 8
Job4,10,Machine7,3644,3659,After Job4 Step 9
Job4,11,Machine5,3661,3670,After Job4 Step 10
Job4,12,Machine3,3671,3676,After Job4 Step 11
Job4,13,Machine2,3679,3698,After Job4 Step 12
Job4,14,Machine10,3704,3725,After Job4 Step 13
Job4,15,Machine19,3728,3742,After Job4 Step 14
Job4,16,Machine1,3744,3747,After Job4 Step 15
Job4,17,Machine18,3750,3767,After Job4 Step 16
Job4,18,Machine0,3768,3774,After Job4 Step 17
Job4,19,Machine17,3775,3783,After Job4 Step 18
Job4,20,Machine11,3786,3809,After Job4 Step 19
Job5,1,Machine7,3662,3676,
Job5,2,Machine8,3680,3689,After Job5 Step 1
Job5,3,Machine2,3702,3722,After Job5 Step 2
Job5,4,Machine18,3767,3768,After Job5 Step 3
Job5,5,Machine10,3770,3773,After Job5 Step 4
