job,step,machine,start,end,precedence
Job1,1,Machine11,2,13,
Job1,2,Machine2,14,20,After Job1 Step 1
Job1,3,Machine13,22,37,After Job1 Step 2
Job1,4,Machine7,37,39,After Job1 Step 3
Job1,5,Machine6,40,43,After Job1 Step 4
Job1,6,Machine3,44,45,After Job1 Step 5
Job1,7,Machine14,45,48,After Job1 Step 6
Job1,8,Machine16,51,59,After Job1 Step 7
Job1,9,Machine9,62,74,After Job1 Step 8
Job1,10,Machine17,78,92,After Job1 Step 9
Job1,11,Machine5,95,104,After Job1 Step 10
Job1,12,Machine8,104,105,After Job1 Step 11
Job1,13,Machine4,106,112,After Job1 Step 12
Job1,14,Machine0,114,120,After Job1 Step 13
Job1,15,Machine18,124,141,After Job1 Step 14
Job1,16,Machine19,142,148,After Job1 Step 15
Job1,17,Machine1,150,162,After Job1 Step 16
Job1,18,Machine10,164,175,After Job1 Step 17
Job1,19,Machine12,178,193,After Job1 Step 18
Job1,20,Machine15,195,204,After Job1 Step 19
Job10,1,Machine5,104,106,
Job10,2,Machine16,112,132,After Job10 Step 1
Job10,3,Machine19,150,166,After Job10 Step 2
Job10,4,Machine7,166,167,After Job10 Step 3
Job10,5,Machine9,168,170,After Job10 Step 4
Job10,6,Machine11,170,172,After Job10 Step 5
Job10,7,Machine13,175,192,After Job10 Step 6
Job10,8,Machine4,194,204,After Job10 Step 7
Job10,9,Machine10,206,214,After Job10 Step 8
Job10,10,Machine18,215,228,After Job10 Step 9
Job10,11,Machine15,229,234,After Job10 Step 10
Job10,12,Machine6,237,250,After Job10 Step 11
Job10,13,Machine14,253,271,After Job10 Step 12
Job10,14,Machine1,274,287,After Job10 Step 13
Job10,15,Machine2,289,295,After Job10 Step 14
Job10,16,Machine3,295,297,After Job10 Step 15
Job10,17,Machine12,297,298,After Job10 Step 16
Job10,18,Machine17,301,311,After Job10 Step 17
Job10,19,Machine8,313,320,After Job10 Step 18
Job10,20,Machine0,321,328,After Job10 Step 19
Job11,1,Machine0,333,353,
Job11,2,Machine17,355,367,After Job11 Step 1
Job11,3,Machine10,367,373,After Job11 Step 2
Job11,4,Machine13,376,385,After Job11 Step 3
Job11,5,Machine6,388,401,After Job11 Step 4
Job11,6,Machine9,406,426,After Job11 Step 5
Job11,7,Machine7,427,434,After Job11 Step 6
Job11,8,Machine16,435,439,After Job11 Step 7
Job11,9,Machine19,441,458,After Job11 Step 8
Job11,10,Machine8,460,465,After Job11 Step 9
Job11,11,Machine15,467,474,After Job11 Step 10
Job11,12,Machine3,477,488,After Job11 Step 11
Job11,13,Machine4,490,498,After Job11 Step 12
Job11,14,Machine1,499,504,After Job11 Step 13
Job11,15,Machine11,504,508,After Job11 Step 14
Job11,16,Machine12,510,516,After Job11 Step 15
Job11,17,Machine5,517,524,After Job11 Step 16
Job11,18,Machine2,527,536,After Job11 Step 17
Job11,19,Machine14,539,554,After Job11 Step 18
Job11,20,Machine18,557,568,After Job11 Step 19
Job12,1,Machine12,517,529,
Job12,2,Machine3,534,550,After Job12 Step 1
Job12,3,Machine18,570,585,After Job12 Step 2
Job12,4,Machine1,586,589,After Job12 Step 3
Job12,5,Machine4,595,615,After Job12 Step 4
Job12,6,Machine2,616,619,After Job12 Step 5
Job12,7,Machine17,621,636,After Job12 Step 6
Job12,8,Machine16,639,648,After Job12 Step 7
Job12,9,Machine7,652,665,After Job12 Step 8
Job12,10,Machine0,666,676,After Job12 Step 9
Job12,11,Machine9,676,676,After Job12 Step 10
Job12,12,Machine8,677,689,After Job12 Step 11
Job12,13,Machine15,690,699,After Job12 Step 12
Job12,14,Machine6,699,699,After Job12 Step 13
Job12,15,Machine13,704,721,After Job12 Step 14
Job12,16,Machine19,725,742,After Job12 Step 15
Job12,17,Machine14,747,766,After Job12 Step 16
Job12,18,Machine10,769,785,After Job12 Step 17
Job12,19,Machine11,786,794,After Job12 Step 18
Job12,20,Machine5,796,812,After Job12 Step 19
