job,step,machine,start,end,precedence
Job1,1,Machine13,1,14,
Job1,2,Machine11,16,30,After Job1 Step 1
Job1,3,Machine2,30,36,After Job1 Step 2
Job1,4,Machine0,40,61,After Job1 Step 3
Job1,5,Machine14,64,84,After Job1 Step 4
Job1,6,Machine3,89,112,After Job1 Step 5
Job1,7,Machine5,113,114,After Job1 Step 6
Job1,8,Machine4,117,134,After Job1 Step 7
Job1,9,Machine6,138,153,After Job1 Step 8
Job1,10,Machine1,156,168,After Job1 Step 9
Job1,11,Machine7,173,197,After Job1 Step 10
Job1,12,Machine9,200,206,After Job1 Step 11
Job1,13,Machine12,206,213,After Job1 Step 12
Job1,14,Machine8,214,218,After Job1 Step 13
Job1,15,Machine10,220,228,After Job1 Step 14
Job10,1,Machine11,33,48,
Job10,2,Machine9,206,210,After Job10 Step 1
Job10,3,Machine5,214,243,After Job10 Step 2
Job10,4,Machine13,248,271,After Job10 Step 3
Job10,5,Machine4,273,283,After Job10 Step 4
Job10,6,Machine6,288,305,After Job10 Step 5
Job10,7,Machine2,307,320,After Job10 Step 6
Job10,8,Machine3,323,331,After Job10 Step 7
Job10,9,Machine7,337,363,After Job10 Step 8
Job10,10,Machine1,364,368,After Job10 Step 9
Job10,11,Machine8,373,400,After Job10 Step 10
Job10,12,Machine0,405,428,After Job10 Step 11
Job10,13,Machine14,428,429,After Job10 Step 12
Job10,14,Machine10,433,460,After Job10 Step 13
Job10,15,Machine12,463,473,After Job10 Step 14
Job11,1,Machine1,368,372,
Job11,2,Machine11,376,393,After Job11 Step 1
Job11,3,Machine10,464,488,After Job11 Step 2
Job11,4,Machine0,490,495,After Job11 Step 3
Job11,5,Machine9,500,524,After Job11 Step 4
Job11,6,Machine6,524,528,After Job11 Step 5
Job11,7,Machine2,532,555,After Job11 Step 6
Job11,8,Machine7,556,570,After Job11 Step 7
Job11,9,Machine4,572,583,After Job11 Step 8
Job11,10,Machine13,586,607,After Job11 Step 9
Job11,11,Machine12,607,610,After Job11 Step 10
Job11,12,Machine8,611,618,After Job11 Step 11
Job11,13,Machine14,624,648,After Job11 Step 12
Job11,14,Machine5,650,652,After Job11 Step 13
Job11,15,Machine3,655,682,After Job11 Step 14
Job12,1,Machine5,655,675,
Job12,2,Machine2,676,686,After Job12 Step 1
Job12,3,Machine12,688,706,After Job12 Step 2
Job12,4,Machine1,707,710,After Job12 Step 3
Job12,5,Machine8,712,726,After Job12 Step 4
Job12,6,Machine3,727,735,After Job12 Step 5
Job12,7,Machine0,738,751,After Job12 Step 6
Job12,8,Machine6,754,769,After Job12 Step 7
Job12,9,Machine11,775,795,After Job12 Step 8
Job12,10,Machine9,798,810,After Job12 Step 9
Job12,11,Machine4,814,831,After Job12 Step 10
Job12,12,Machine14,833,839,After Job12 Step 11
Job12,13,Machine7,841,843,After Job12 Step 12
Job12,14,Machine10,845,851,After Job12 Step 13
Job12,15,Machine13,854,869,After Job12 Step 14
Job13,1,Machine0,755,773,
Job13,2,Machine1,778,803,After Job13 Step 1
