job,step,machine,start,end,precedence
Job1,1,Machine10,0,10,
Job1,2,Machine0,10,18,After Job1 Step 1
Job1,3,Machine7,18,27,After Job1 Step 2
Job1,4,Machine14,27,44,After Job1 Step 3
Job1,5,Machine4,44,61,After Job1 Step 4
Job1,6,Machine16,61,68,After Job1 Step 5
Job1,7,Machine18,68,86,After Job1 Step 6
Job1,8,Machine17,86,92,After Job1 Step 7
Job1,9,Machine12,92,97,After Job1 Step 8
Job1,10,Machine11,97,111,After Job1 Step 9
Job1,11,Machine13,111,119,After Job1 Step 10
Job1,12,Machine3,119,137,After Job1 Step 11
Job1,13,Machine2,137,143,After Job1 Step 12
Job1,14,Machine1,143,143,After Job1 Step 13
Job1,15,Machine8,143,147,After Job1 Step 14
Job1,16,Machine19,147,153,After Job1 Step 15
Job1,17,Machine9,153,168,After Job1 Step 16
Job1,18,Machine15,168,178,After Job1 Step 17
Job1,19,Machine6,178,191,After Job1 Step 18
Job1,20,Machine5,191,201,After Job1 Step 19
Job10,1,Machine19,1405,1423,
Job10,2,Machine1,1423,1431,After Job10 Step 1
Job10,3,Machine14,1431,1436,After Job10 Step 2
Job10,4,Machine3,1436,1451,After Job10 Step 3
Job10,5,Machine13,1451,1467,After Job10 Step 4
Job10,6,Machine12,1467,1473,After Job10 Step 5
Job10,7,Machine0,1473,1490,After Job10 Step 6
Job10,8,Machine8,1490,1491,After Job10 Step 7
Job10,9,Machine7,1491,1500,After Job10 Step 8
Job10,10,Machine4,1500,1508,After Job10 Step 9
Job10,11,Machine17,1508,1518,After Job10 Step 10
Job10,12,Machine2,1518,1520,After Job10 Step 11
Job10,13,Machine10,1520,1530,After Job10 Step 12
Job10,14,Machine11,1530,1538,After Job10 Step 13
Job10,15,Machine9,1538,1555,After Job10 Step 14
Job10,16,Machine5,1555,1566,After Job10 Step 15
Job10,17,Machine16,1566,1582,After Job10 Step 16
Job10,18,Machine18,1582,1584,After Job10 Step 17
Job10,19,Machine6,1584,1595,After Job10 Step 18
Job10,20,Machine15,1595,1602,After Job10 Step 19
Job11,1,Machine10,1530,1539,
Job11,2,Machine1,1539,1555,After Job11 Step 1
Job11,3,Machine3,1555,1558,After Job11 Step 2
Job11,4,Machine4,1558,1574,After Job11 Step 3
Job11,5,Machine5,1574,1594,After Job11 Step 4
Job11,6,Machine8,1594,1610,After Job11 Step 5
Job11,7,Machine14,1610,1612,After Job11 Step 6
Job11,8,Machine2,1612,1626,After Job11 Step 7
Job11,9,Machine17,1626,1643,After Job11 Step 8
Job11,10,Machine11,1643,1653,After Job11 Step 9
Job11,11,Machine18,1653,1666,After Job11 Step 10
Job11,12,Machine15,1666,1684,After Job11 Step 11
Job11,13,Machine19,1684,1685,After Job11 Step 12
Job11,14,Machine13,1685,1687,After Job11 Step 13
Job11,15,Machine6,1687,1699,After Job11 Step 14
Job11,16,Machine12,1699,1711,After Job11 Step 15
Job11,17,Machine7,1711,1719,After Job11 Step 16
Job11,18,Machine16,1719,1719,After Job11 Step 17
Job11,19,Machine0,1719,1730,After Job11 Step 18
Job11,20,Machine9,1730,1738,After Job11 Step 19
Job12,1,Machine0,1730,1732,
Job12,2,Machine2,1732,1738,After Job12 Step 1
Job12,3,Machine11,1738,1738,After Job12 Step 2
Job12,4,Machine5,1738,1756,After Job12 Step 3
Job12,5,Machine12,1756,1759,After Job12 Step 4
Job12,6,Machine18,1759,1764,After Job12 Step 5
Job12,7,Machine19,1764,1777,After Job12 Step 6
Job12,8,Machine6,1777,1789,After Job12 Step 7
Job12,9,Machine3,1789,1798,After Job12 Step 8
Job12,10,Machine9,1798,1806,After Job12 Step 9
Job12,11,Machine16,1806,1817,After Job12 Step 10
Job12,12,Machine15,1817,1821,After Job12 Step 11
Job12,13,Machine7,1821,1833,After Job12 Step 12
Job12,14,Machine1,1833,1837,After Job12 Step 13
