JSSP FRAMEWORK COMPARISON RESULTS
==================================================

Dataset: swv09
Jobs: 20
Timestamp: 2025-09-24T04:09:58.920813

FRAMEWORK PERFORMANCE SUMMARY
----------------------------------------
AutoGen: ✅ Makespan=25, Schedule_Ops=248, Time=218.92s, Status=Success


DETAILED AGENT PROMPTS AND OUTPUTS
==================================================

🔍 AutoGen Framework Details:
--------------------------------------------------

📝 Job Scheduler Agent Prompt:
  system_message: You are a Job Scheduler Agent responsible for analyzing job requirements and creating initial schedules.
  query: 
        Job Shop Scheduling Problem (JSSP) - Dataset: swv09
        
        Problem Description:
        - Number of jobs: 20
        - Each job has multiple operations that must be performed in sequence
        - Each operation requires a specific machine and has a duration
        - Each machine can only process one operation at a time
        - Goal: Find the minimum makespan (total completion time)
        
        Job Specifications:
        
Job1:
  Step 1: Machine Machine5, Duration 8
  Step 2: Machine Machine3, Duration 73
  Step 3: Machine Machine0, Duration 69
  Step 4: Machine Machine2, Duration 38
  Step 5: Machine Machine6, Duration 6
  Step 6: Machine Machine4, Duration 62
  Step 7: Machine Machine1, Duration 78
  Step 8: Machine Machine9, Duration 79
  Step 9: Machine Machine8, Duration 59
  Step 10: Machine Machine13, Duration 77
  Step 11: Machine Machine11, Duration 22
  Step 12: Machine Machine10, Duration 80
  Step 13: Machine Machine12, Duration 58
  Step 14: Machine Machine14, Duration 49
  Step 15: Machine Machine7, Duration 48
Job2:
  Step 1: Machine Machine3, Duration 34
  Step 2: Machine Machine4, Duration 29
  Step 3: Machine Machine2, Duration 69
  Step 4: Machine Machine0, Duration 5
  Step 5: Machine Machine5, Duration 63
  Step 6: Machine Machine1, Duration 82
  Step 7: Machine Machine6, Duration 94
  Step 8: Machine Machine14, Duration 17
  Step 9: Machine Machine11, Duration 94
  Step 10: Machine Machine9, Duration 29
  Step 11: Machine Machine10, Duration 5
  Step 12: Machine Machine13, Duration 75
  Step 13: Machine Machine7, Duration 15
  Step 14: Machine Machine8, Duration 61
  Step 15: Machine Machine12, Duration 61
Job3:
  Step 1: Machine Machine1, Duration 52
  Step 2: Machine Machine2, Duration 30
  Step 3: Machine Machine0, Duration 25
  Step 4: Machine Machine6, Duration 17
  Step 5: Machine Machine3, Duration 46
  Step 6: Machine Machine4, Duration 86
  Step 7: Machine Machine5, Duration 3
  Step 8: Machine Machine14, Duration 70
  Step 9: Machine Machine11, Duration 34
  Step 10: Machine Machine9, Duration 23
  Step 11: Machine Machine10, Duration 68
  Step 12: Machine Machine13, Duration 76
  Step 13: Machine Machine8, Duration 53
  Step 14: Machine Machine12, Duration 71
  Step 15: Machine Machine7, Duration 9
