job,step,machine,start,end,precedence
Job1,1,Machine16,0,3,
Job1,2,Machine17,4,8,After Job1 Step 1
Job1,3,Machine0,8,10,After Job1 Step 2
Job1,4,Machine6,11,12,After Job1 Step 3
Job1,5,Machine15,13,17,After Job1 Step 4
Job1,6,Machine8,17,19,After Job1 Step 5
Job1,7,Machine7,20,24,After Job1 Step 6
Job1,8,Machine18,24,25,After Job1 Step 7
Job1,9,Machine10,25,28,After Job1 Step 8
Job1,10,Machine11,28,31,After Job1 Step 9
Job1,11,Machine1,31,34,After Job1 Step 10
Job1,12,Machine19,34,37,After Job1 Step 11
Job1,13,Machine14,37,40,After Job1 Step 12
Job1,14,Machine13,41,44,After Job1 Step 13
Job1,15,Machine4,45,48,After Job1 Step 14
Job1,16,Machine9,49,52,After Job1 Step 15
Job1,17,Machine3,52,54,After Job1 Step 16
Job1,18,Machine12,54,55,After Job1 Step 17
Job1,19,Machine5,56,59,After Job1 Step 18
Job1,20,Machine2,59,61,After Job1 Step 19
Job2,1,Machine5,568,572,
Job2,2,Machine11,615,618,After Job2 Step 1
Job2,3,Machine6,618,620,After Job2 Step 2
Job2,4,Machine16,621,624,After Job2 Step 3
Job2,5,Machine0,625,629,After Job2 Step 4
Job2,6,Machine14,630,634,After Job2 Step 5
Job2,7,Machine3,634,638,After Job2 Step 6
Job2,8,Machine1,638,640,After Job2 Step 7
Job2,9,Machine13,641,643,After Job2 Step 8
Job2,10,Machine4,644,647,After Job2 Step 9
Job2,11,Machine7,647,649,After Job2 Step 10
Job2,12,Machine17,649,653,After Job2 Step 11
Job2,13,Machine9,653,655,After Job2 Step 12
Job2,14,Machine2,655,657,After Job2 Step 13
Job2,15,Machine10,658,661,After Job2 Step 14
Job2,16,Machine12,662,665,After Job2 Step 15
Job2,17,Machine18,666,668,After Job2 Step 16
Job2,18,Machine8,669,671,After Job2 Step 17
Job2,19,Machine15,671,675,After Job2 Step 18
Job2,20,Machine19,676,679,After Job2 Step 19
Job3,1,Machine17,675,678,
Job3,2,Machine1,725,726,After Job3 Step 1
Job3,3,Machine16,726,727,After Job3 Step 2
Job3,4,Machine7,728,732,After Job3 Step 3
Job3,5,Machine13,733,736,After Job3 Step 4
Job3,6,Machine15,736,739,After Job3 Step 5
Job3,7,Machine0,739,741,After Job3 Step 6
Job3,8,Machine6,742,745,After Job3 Step 7
Job3,9,Machine19,746,749,After Job3 Step 8
Job3,10,Machine12,750,754,After Job3 Step 9
Job3,11,Machine9,755,758,After Job3 Step 10
Job3,12,Machine14,759,761,After Job3 Step 11
Job3,13,Machine8,761,763,After Job3 Step 12
Job3,14,Machine10,763,766,After Job3 Step 13
Job3,15,Machine2,767,772,After Job3 Step 14
Job3,16,Machine3,773,776,After Job3 Step 15
Job3,17,Machine18,776,778,After Job3 Step 16
Job3,18,Machine11,779,782,After Job3 Step 17
Job3,19,Machine4,783,787,After Job3 Step 18
Job3,20,Machine5,787,790,After Job3 Step 19
Job4,1,Machine5,790,795,
Job4,2,Machine7,796,800,After Job4 Step 1
Job4,3,Machine16,802,806,After Job4 Step 2
Job4,4,Machine10,807,812,After Job4 Step 3
Job4,5,Machine14,812,813,After Job4 Step 4
Job4,6,Machine8,814,816,After Job4 Step 5
Job4,7,Machine0,817,820,After Job4 Step 6
Job4,8,Machine3,820,822,After Job4 Step 7
Job4,9,Machine12,823,827,After Job4 Step 8
Job4,10,Machine18,827,828,After Job4 Step 9
Job4,11,Machine2,829,834,After Job4 Step 10
Job4,12,Machine13,834,836,After Job4 Step 11
Job4,13,Machine11,836,837,After Job4 Step 12
Job4,14,Machine1,838,842,After Job4 Step 13
Job4,15,Machine17,843,844,After Job4 Step 14
Job4,16,Machine15,845,848,After Job4 Step 15
