job,step,machine,start,end,precedence
Job1,1,Machine2,1,7,
Job1,2,Machine1,8,17,After Job1 Step 1
Job1,3,Machine3,22,45,After Job1 Step 2
Job1,4,Machine0,49,74,After Job1 Step 3
Job1,5,Machine4,75,79,After Job1 Step 4
Job1,6,Machine8,80,95,After Job1 Step 5
Job1,7,Machine5,100,122,After Job1 Step 6
Job1,8,Machine6,125,152,After Job1 Step 7
Job1,9,Machine7,157,181,After Job1 Step 8
Job1,10,Machine9,187,208,After Job1 Step 9
Job2,1,Machine2,692,713,
Job2,2,Machine4,745,768,After Job2 Step 1
Job2,3,Machine1,771,783,After Job2 Step 2
Job2,4,Machine0,783,785,After Job2 Step 3
Job2,5,Machine3,789,809,After Job2 Step 4
Job2,6,Machine9,917,918,After Job2 Step 5
Job2,7,Machine5,934,962,After Job2 Step 6
Job2,8,Machine8,966,988,After Job2 Step 7
Job2,9,Machine6,989,995,After Job2 Step 8
Job2,10,Machine7,998,1021,After Job2 Step 9
Job3,1,Machine4,799,826,
Job3,2,Machine3,880,890,After Job3 Step 1
Job3,3,Machine1,891,903,After Job3 Step 2
Job3,4,Machine2,907,929,After Job3 Step 3
Job3,5,Machine0,934,951,After Job3 Step 4
Job3,6,Machine8,1088,1106,After Job3 Step 5
Job3,7,Machine7,1110,1133,After Job3 Step 6
Job3,8,Machine5,1139,1164,After Job3 Step 7
Job3,9,Machine9,1166,1174,After Job3 Step 8
Job3,10,Machine6,1177,1187,After Job3 Step 9
Job4,1,Machine4,826,826,
Job4,2,Machine3,892,898,After Job4 Step 1
Job4,3,Machine2,929,929,After Job4 Step 2
Job4,4,Machine0,956,979,After Job4 Step 3
Job4,5,Machine1,981,991,After Job4 Step 4
Job4,6,Machine6,1192,1221,After Job4 Step 5
Job4,7,Machine5,1221,1223,After Job4 Step 6
Job4,8,Machine9,1224,1232,After Job4 Step 7
Job4,9,Machine8,1232,1235,After Job4 Step 8
Job4,10,Machine7,1237,1257,After Job4 Step 9
Job5,1,Machine2,933,952,
Job5,2,Machine4,952,953,After Job5 Step 1
Job5,3,Machine1,995,1023,After Job5 Step 2
Job5,4,Machine0,1024,1026,After Job5 Step 3
Job5,5,Machine3,1029,1043,After Job5 Step 4
Job5,6,Machine8,1237,1251,After Job5 Step 5
Job5,7,Machine9,1252,1260,After Job5 Step 6
Job5,8,Machine6,1263,1284,After Job5 Step 7
Job5,9,Machine5,1286,1304,After Job5 Step 8
Job5,10,Machine7,1306,1316,After Job5 Step 9
Job6,1,Machine0,1031,1060,
Job6,2,Machine1,1065,1086,After Job6 Step 1
Job6,3,Machine4,1087,1091,After Job6 Step 2
Job6,4,Machine3,1093,1099,After Job6 Step 3
Job6,5,Machine2,1101,1110,After Job6 Step 4
Job6,6,Machine7,1318,1325,After Job6 Step 5
Job6,7,Machine9,1326,1329,After Job6 Step 6
Job6,8,Machine8,1330,1337,After Job6 Step 7
Job6,9,Machine5,1338,1340,After Job6 Step 8
Job6,10,Machine6,1342,1352,After Job6 Step 9
Job7,1,Machine3,1102,1117,
Job7,2,Machine4,1120,1134,After Job7 Step 1
Job7,3,Machine2,1134,1143,After Job7 Step 2
Job7,4,Machine1,1144,1149,After Job7 Step 3
Job7,5,Machine0,1151,1166,After Job7 Step 4
Job7,6,Machine5,1341,1353,After Job7 Step 5
Job7,7,Machine6,1358,1381,After Job7 Step 6
Job7,8,Machine7,1383,1407,After Job7 Step 7
Job7,9,Machine9,1407,1408,After Job7 Step 8
Job7,10,Machine8,1413,1434,After Job7 Step 9
Job8,1,Machine4,1134,1134,
Job8,2,Machine1,1151,1169,After Job8 Step 1
Job8,3,Machine0,1171,1186,After Job8 Step 2
Job8,4,Machine3,1188,1194,After Job8 Step 3
Job8,5,Machine2,1195,1200,After Job8 Step 4
Job8,6,Machine6,1382,1388,After Job8 Step 5
Job8,7,Machine9,1408,1413,After Job8 Step 6
Job8,8,Machine7,1418,1444,After Job8 Step 7
Job8,9,Machine5,1452,1481,After Job8 Step 8
Job8,10,Machine8,1482,1487,After Job8 Step 9
Job9,1,Machine1,1170,1180,
Job9,2,Machine2,1205,1221,After Job9 Step 1
Job9,3,Machine3,1225,1253,After Job9 Step 2
Job9,4,Machine0,1259,1286,After Job9 Step 3
Job9,5,Machine4,1292,1318,After Job9 Step 4
Job9,6,Machine7,1447,1471,After Job9 Step 5
Job9,7,Machine5,1484,1502,After Job9 Step 6
Job9,8,Machine8,1504,1516,After Job9 Step 7
Job9,9,Machine6,1516,1516,After Job9 Step 8
Job9,10,Machine9,1520,1535,After Job9 Step 9
Job10,1,Machine4,84,106,
Job10,2,Machine3,111,137,After Job10 Step 1
Job10,3,Machine1,143,170,After Job10 Step 2
Job10,4,Machine2,177,202,After Job10 Step 3
Job10,5,Machine0,205,218,After Job10 Step 4
Job10,6,Machine7,224,246,After Job10 Step 5
Job10,7,Machine9,251,268,After Job10 Step 6
Job10,8,Machine6,272,294,After Job10 Step 7
Job10,9,Machine5,301,328,After Job10 Step 8
Job10,10,Machine8,330,340,After Job10 Step 9
Job11,1,Machine0,220,229,
Job11,2,Machine2,233,252,After Job11 Step 1
Job11,3,Machine1,255,272,After Job11 Step 2
Job11,4,Machine4,273,278,After Job11 Step 3
Job11,5,Machine3,282,310,After Job11 Step 4
Job11,6,Machine5,333,352,After Job11 Step 5
Job11,7,Machine7,357,381,After Job11 Step 6
Job11,8,Machine9,384,402,After Job11 Step 7
Job11,9,Machine6,406,429,After Job11 Step 8
Job11,10,Machine8,434,449,After Job11 Step 9
Job12,1,Machine4,282,303,
Job12,2,Machine1,304,311,After Job12 Step 1
Job12,3,Machine2,317,340,After Job12 Step 2
Job12,4,Machine0,347,373,After Job12 Step 3
Job12,5,Machine3,376,388,After Job12 Step 4
Job12,6,Machine7,392,421,After Job12 Step 5
Job12,7,Machine5,425,446,After Job12 Step 6
Job12,8,Machine6,447,455,After Job12 Step 7
Job12,9,Machine8,459,486,After Job12 Step 8
Job12,10,Machine9,490,516,After Job12 Step 9
Job13,1,Machine1,317,336,
Job13,2,Machine4,341,359,After Job13 Step 1
Job13,3,Machine3,388,392,After Job13 Step 2
Job13,4,Machine2,395,411,After Job13 Step 3
Job13,5,Machine0,416,434,After Job13 Step 4
Job13,6,Machine5,449,466,After Job13 Step 5
Job13,7,Machine8,490,510,After Job13 Step 6
Job13,8,Machine7,514,535,After Job13 Step 7
Job13,9,Machine6,538,554,After Job13 Step 8
Job13,10,Machine9,554,554,After Job13 Step 9
Job14,1,Machine4,365,389,
Job14,2,Machine0,437,448,After Job14 Step 1
Job14,3,Machine1,448,448,After Job14 Step 2
Job14,4,Machine3,451,463,After Job14 Step 3
Job14,5,Machine2,463,468,After Job14 Step 4
Job14,6,Machine7,538,560,After Job14 Step 5
Job14,7,Machine6,564,585,After Job14 Step 6
Job14,8,Machine8,590,608,After Job14 Step 7
Job14,9,Machine5,611,623,After Job14 Step 8
Job14,10,Machine9,624,625,After Job14 Step 9
Job15,1,Machine3,468,486,
Job15,2,Machine0,489,498,After Job15 Step 1
Job15,3,Machine4,502,521,After Job15 Step 2
Job15,4,Machine2,522,532,After Job15 Step 3
Job15,5,Machine1,532,533,After Job15 Step 4
Job15,6,Machine9,625,627,After Job15 Step 5
Job15,7,Machine7,631,653,After Job15 Step 6
Job15,8,Machine8,655,665,After Job15 Step 7
Job15,9,Machine6,666,676,After Job15 Step 8
Job15,10,Machine5,676,677,After Job15 Step 9
Job16,1,Machine0,498,500,
Job16,2,Machine2,536,552,After Job16 Step 1
Job16,3,Machine3,557,576,After Job16 Step 2
Job16,4,Machine1,581,605,After Job16 Step 3
Job16,5,Machine4,611,634,After Job16 Step 4
Job16,6,Machine6,677,678,After Job16 Step 5
Job16,7,Machine8,678,680,After Job16 Step 6
Job16,8,Machine7,683,691,After Job16 Step 7
Job16,9,Machine5,698,722,After Job16 Step 8
Job16,10,Machine9,727,753,After Job16 Step 9
Job17,1,Machine3,576,584,
Job17,2,Machine1,608,623,After Job17 Step 1
Job17,3,Machine2,625,642,After Job17 Step 2
Job17,4,Machine0,643,649,After Job17 Step 3
Job17,5,Machine4,654,675,After Job17 Step 4
Job17,6,Machine7,692,696,After Job17 Step 5
Job17,7,Machine6,697,699,After Job17 Step 6
Job17,8,Machine9,756,766,After Job17 Step 7
Job17,9,Machine5,772,799,After Job17 Step 8
