job,step,machine,start,end,precedence
Job1,1,Machine4,2,19,
Job1,2,Machine0,21,30,After Job1 Step 1
Job1,3,Machine3,32,47,After Job1 Step 2
Job1,4,Machine1,47,48,After Job1 Step 3
Job1,5,Machine2,51,66,After Job1 Step 4
Job1,6,Machine9,68,76,After Job1 Step 5
Job1,7,Machine5,78,94,After Job1 Step 6
Job1,8,Machine8,96,106,After Job1 Step 7
Job1,9,Machine7,111,128,After Job1 Step 8
Job1,10,Machine6,132,151,After Job1 Step 9
Job2,1,Machine1,606,609,
Job2,2,Machine0,609,611,After Job2 Step 1
Job2,3,Machine3,615,632,After Job2 Step 2
Job2,4,Machine4,633,644,After Job2 Step 3
Job2,5,Machine2,647,660,After Job2 Step 4
Job2,6,Machine6,661,668,After Job2 Step 5
Job2,7,Machine9,736,753,After Job2 Step 6
Job2,8,Machine7,756,776,After Job2 Step 7
Job2,9,Machine8,777,780,After Job2 Step 8
Job2,10,Machine5,781,790,After Job2 Step 9
Job3,1,Machine4,1247,1269,
Job3,2,Machine3,1270,1277,After Job3 Step 1
Job3,3,Machine1,1277,1277,After Job3 Step 2
Job3,4,Machine2,1277,1277,After Job3 Step 3
Job3,5,Machine0,1278,1282,After Job3 Step 4
Job3,6,Machine8,1313,1322,After Job3 Step 5
Job3,7,Machine5,1322,1326,After Job3 Step 6
Job3,8,Machine9,1326,1331,After Job3 Step 7
Job3,9,Machine7,1334,1344,After Job3 Step 8
Job3,10,Machine6,1349,1373,After Job3 Step 9
Job4,1,Machine1,1801,1812,
Job4,2,Machine0,1814,1820,After Job4 Step 1
Job4,3,Machine4,1825,1845,After Job4 Step 2
Job4,4,Machine2,1847,1856,After Job4 Step 3
Job4,5,Machine3,1857,1862,After Job4 Step 4
Job4,6,Machine9,1907,1908,After Job4 Step 5
Job4,7,Machine8,1909,1915,After Job4 Step 6
Job4,8,Machine7,1918,1934,After Job4 Step 7
Job4,9,Machine5,1938,1951,After Job4 Step 8
Job4,10,Machine6,1954,1964,After Job4 Step 9
Job5,1,Machine4,2325,2336,
Job5,2,Machine0,2342,2351,After Job5 Step 1
Job5,3,Machine2,2385,2407,After Job5 Step 2
Job5,4,Machine3,2410,2422,After Job5 Step 3
Job5,5,Machine1,2427,2441,After Job5 Step 4
Job5,6,Machine9,2595,2612,After Job5 Step 5
Job5,7,Machine7,2616,2632,After Job5 Step 6
Job5,8,Machine8,2635,2653,After Job5 Step 7
Job5,9,Machine6,2659,2680,After Job5 Step 8
Job5,10,Machine5,2682,2693,After Job5 Step 9
Job6,1,Machine4,2516,2519,
Job6,2,Machine1,2520,2531,After Job6 Step 1
Job6,3,Machine3,2533,2543,After Job6 Step 2
Job6,4,Machine2,2550,2566,After Job6 Step 3
Job6,5,Machine0,2572,2590,After Job6 Step 4
Job6,6,Machine6,2744,2745,After Job6 Step 5
Job6,7,Machine9,2749,2772,After Job6 Step 6
Job6,8,Machine5,2776,2799,After Job6 Step 7
Job6,9,Machine7,2800,2806,After Job6 Step 8
Job6,10,Machine8,2812,2832,After Job6 Step 9
Job7,1,Machine1,2531,2531,
Job7,2,Machine2,2571,2595,After Job7 Step 1
Job7,3,Machine4,2597,2605,After Job7 Step 2
Job7,4,Machine3,2611,2631,After Job7 Step 3
Job7,5,Machine0,2634,2650,After Job7 Step 4
Job7,6,Machine8,2834,2842,After Job7 Step 5
Job7,7,Machine5,2843,2847,After Job7 Step 6
Job7,8,Machine7,2849,2866,After Job7 Step 7
Job7,9,Machine6,2867,2870,After Job7 Step 8
Job7,10,Machine9,2873,2888,After Job7 Step 9
Job8,1,Machine2,2596,2600,
Job8,2,Machine4,2607,2622,After Job8 Step 1
Job8,3,Machine3,2632,2636,After Job8 Step 2
Job8,4,Machine0,2652,2666,After Job8 Step 3
Job8,5,Machine1,2669,2677,After Job8 Step 4
Job8,6,Machine7,2870,2893,After Job8 Step 5
Job8,7,Machine5,2896,2911,After Job8 Step 6
Job8,8,Machine6,2917,2937,After Job8 Step 7
Job8,9,Machine8,2939,2947,After Job8 Step 8
Job8,10,Machine9,2948,2948,After Job8 Step 9
Job9,1,Machine4,2623,2626,
Job9,2,Machine2,2627,2633,After Job9 Step 1
Job9,3,Machine0,2671,2691,After Job9 Step 2
Job9,4,Machine3,2692,2698,After Job9 Step 3
Job9,5,Machine1,2698,2705,After Job9 Step 4
Job9,6,Machine7,2895,2900,After Job9 Step 5
Job9,7,Machine9,2949,2958,After Job9 Step 6
Job9,8,Machine8,2959,2963,After Job9 Step 7
Job9,9,Machine6,2963,2969,After Job9 Step 8
Job9,10,Machine5,2971,2981,After Job9 Step 9
Job10,1,Machine3,47,48,
Job10,2,Machine1,48,50,After Job10 Step 1
Job10,3,Machine0,51,56,After Job10 Step 2
Job10,4,Machine2,71,89,After Job10 Step 3
Job10,5,Machine4,90,99,After Job10 Step 4
Job10,6,Machine6,152,160,After Job10 Step 5
Job10,7,Machine7,165,183,After Job10 Step 6
Job10,8,Machine5,184,191,After Job10 Step 7
Job10,9,Machine8,194,215,After Job10 Step 8
Job10,10,Machine9,216,221,After Job10 Step 9
Job11,1,Machine1,53,66,
Job11,2,Machine3,66,73,After Job11 Step 1
Job11,3,Machine4,102,115,After Job11 Step 2
Job11,4,Machine0,116,120,After Job11 Step 3
Job11,5,Machine2,123,139,After Job11 Step 4
Job11,6,Machine5,193,212,After Job11 Step 5
Job11,7,Machine9,222,230,After Job11 Step 6
Job11,8,Machine8,234,249,After Job11 Step 7
Job11,9,Machine7,250,255,After Job11 Step 8
Job11,10,Machine6,256,260,After Job11 Step 9
Job12,1,Machine1,71,88,
Job12,2,Machine2,140,153,After Job12 Step 1
Job12,3,Machine3,154,159,After Job12 Step 2
Job12,4,Machine0,160,165,After Job12 Step 3
Job12,5,Machine4,166,171,After Job12 Step 4
Job12,6,Machine9,231,241,After Job12 Step 5
Job12,7,Machine5,247,271,After Job12 Step 6
Job12,8,Machine7,275,290,After Job12 Step 7
Job12,9,Machine6,294,317,After Job12 Step 8
Job12,10,Machine8,321,338,After Job12 Step 9
Job13,1,Machine2,156,174,
Job13,2,Machine4,179,197,After Job13 Step 1
Job13,3,Machine3,199,221,After Job13 Step 2
Job13,4,Machine0,224,242,After Job13 Step 3
Job13,5,Machine1,242,244,After Job13 Step 4
Job13,6,Machine6,318,331,After Job13 Step 5
Job13,7,Machine8,340,348,After Job13 Step 6
Job13,8,Machine7,350,367,After Job13 Step 7
Job13,9,Machine5,371,386,After Job13 Step 8
Job13,10,Machine9,389,402,After Job13 Step 9
Job14,1,Machine2,175,178,
Job14,2,Machine1,244,244,After Job14 Step 1
Job14,3,Machine4,246,255,After Job14 Step 2
Job14,4,Machine0,258,274,After Job14 Step 3
Job14,5,Machine3,275,283,After Job14 Step 4
Job14,6,Machine5,391,414,After Job14 Step 5
Job14,7,Machine8,417,434,After Job14 Step 6
Job14,8,Machine7,435,442,After Job14 Step 7
Job14,9,Machine6,444,463,After Job14 Step 8
Job14,10,Machine9,464,467,After Job14 Step 9
Job15,1,Machine4,257,273,
Job15,2,Machine1,273,280,After Job15 Step 1
Job15,3,Machine3,289,310,After Job15 Step 2
Job15,4,Machine0,314,336,After Job15 Step 3
Job15,5,Machine2,339,351,After Job15 Step 4
Job15,6,Machine8,434,434,After Job15 Step 5
Job15,7,Machine9,468,473,After Job15 Step 6
Job15,8,Machine7,477,500,After Job15 Step 7
Job15,9,Machine6,502,513,After Job15 Step 8
Job15,10,Machine5,515,524,After Job15 Step 9
Job16,1,Machine0,339,358,
Job16,2,Machine1,362,377,After Job16 Step 1
Job16,3,Machine4,379,388,After Job16 Step 2
Job16,4,Machine3,392,411,After Job16 Step 3
Job16,5,Machine2,412,416,After Job16 Step 4
Job16,6,Machine8,437,459,After Job16 Step 5
Job16,7,Machine5,528,541,After Job16 Step 6
Job16,8,Machine9,547,569,After Job16 Step 7
Job16,9,Machine7,573,587,After Job16 Step 8
Job16,10,Machine6,588,593,After Job16 Step 9
Job17,1,Machine3,412,417,
Job17,2,Machine1,423,445,After Job17 Step 1
Job17,3,Machine4,447,462,After Job17 Step 2
Job17,4,Machine0,465,483,After Job17 Step 3
Job17,5,Machine2,485,490,After Job17 Step 4
Job17,6,Machine5,541,543,After Job17 Step 5
Job17,7,Machine8,545,553,After Job17 Step 6
Job17,8,Machine7,588,593,After Job17 Step 7
Job17,9,Machine9,598,619,After Job17 Step 8
Job17,10,Machine6,623,641,After Job17 Step 9
Job18,1,Machine0,485,494,
Job18,2,Machine2,494,498,After Job18 Step 1
Job18,3,Machine1,502,524,After Job18 Step 2
Job18,4,Machine4,526,533,After Job18 Step 3
Job18,5,Machine3,537,551,After Job18 Step 4
Job18,6,Machine5,554,566,After Job18 Step 5
Job18,7,Machine8,566,568,After Job18 Step 6
Job18,8,Machine7,595,606,After Job18 Step 7
Job18,9,Machine6,642,645,After Job18 Step 8
Job18,10,Machine9,648,662,After Job18 Step 9
Job19,1,Machine4,539,561,
Job19,2,Machine3,563,581,After Job19 Step 1
Job19,3,Machine0,583,594,After Job19 Step 2
Job19,4,Machine2,596,605,After Job19 Step 3
Job19,5,Machine1,605,605,After Job19 Step 4
Job19,6,Machine6,646,648,After Job19 Step 5
Job19,7,Machine5,651,671,After Job19 Step 6
Job19,8,Machine8,675,697,After Job19 Step 7
Job19,9,Machine7,699,720,After Job19 Step 8
Job19,10,Machine9,722,731,After Job19 Step 9
Job20,1,Machine3,635,655,
Job20,2,Machine0,659,679,After Job20 Step 1
Job20,3,Machine2,680,685,After Job20 Step 2
Job20,4,Machine4,690,711,After Job20 Step 3
Job20,5,Machine1,714,737,After Job20 Step 4
Job20,6,Machine6,737,740,After Job20 Step 5
Job20,7,Machine5,791,795,After Job20 Step 6
Job20,8,Machine7,797,812,After Job20 Step 7
Job20,9,Machine9,816,828,After Job20 Step 8
Job20,10,Machine8,829,831,After Job20 Step 9
Job21,1,Machine0,680,681,
Job21,2,Machine4,712,715,After Job21 Step 1
Job21,3,Machine2,719,734,After Job21 Step 2
Job21,4,Machine1,739,753,After Job21 Step 3
Job21,5,Machine3,758,777,After Job21 Step 4
Job21,6,Machine5,796,805,After Job21 Step 5
Job21,7,Machine6,807,819,After Job21 Step 6
Job21,8,Machine7,821,837,After Job21 Step 7
Job21,9,Machine9,844,866,After Job21 Step 8
Job21,10,Machine8,867,868,After Job21 Step 9
Job22,1,Machine3,778,785,
Job22,2,Machine0,788,809,After Job22 Step 1
Job22,3,Machine1,809,811,After Job22 Step 2
Job22,4,Machine4,813,829,After Job22 Step 3
Job22,5,Machine2,831,850,After Job22 Step 4
Job22,6,Machine7,851,854,After Job22 Step 5
Job22,7,Machine5,856,873,After Job22 Step 6
Job22,8,Machine9,875,884,After Job22 Step 7
Job22,9,Machine8,884,885,After Job22 Step 8
Job22,10,Machine6,885,886,After Job22 Step 9
Job23,1,Machine0,809,810,
Job23,2,Machine1,812,824,After Job23 Step 1
Job23,3,Machine4,830,835,After Job23 Step 2
Job23,4,Machine3,836,842,After Job23 Step 3
Job23,5,Machine2,852,866,After Job23 Step 4
Job23,6,Machine9,886,900,After Job23 Step 5
Job23,7,Machine7,900,904,After Job23 Step 6
Job23,8,Machine8,905,910,After Job23 Step 7
Job23,9,Machine6,915,936,After Job23 Step 8
Job23,10,Machine5,938,944,After Job23 Step 9
Job24,1,Machine1,827,845,
Job24,2,Machine4,849,871,After Job24 Step 1
Job24,3,Machine3,873,897,After Job24 Step 2
Job24,4,Machine2,900,914,After Job24 Step 3
Job24,5,Machine0,917,937,After Job24 Step 4
Job24,6,Machine7,941,960,After Job24 Step 5
Job24,7,Machine6,965,980,After Job24 Step 6
Job24,8,Machine9,982,992,After Job24 Step 7
Job24,9,Machine8,993,1005,After Job24 Step 8
Job24,10,Machine5,1007,1018,After Job24 Step 9
Job25,1,Machine1,849,867,
Job25,2,Machine4,873,894,After Job25 Step 1
Job25,3,Machine3,902,919,After Job25 Step 2
Job25,4,Machine2,920,925,After Job25 Step 3
Job25,5,Machine0,942,959,After Job25 Step 4
Job25,6,Machine5,1019,1028,After Job25 Step 5
Job25,7,Machine7,1028,1030,After Job25 Step 6
Job25,8,Machine9,1031,1034,After Job25 Step 7
Job25,9,Machine6,1037,1052,After Job25 Step 8
Job25,10,Machine8,1054,1068,After Job25 Step 9
Job26,1,Machine4,897,906,
Job26,2,Machine0,959,959,After Job26 Step 1
Job26,3,Machine2,963,978,After Job26 Step 2
Job26,4,Machine3,985,1008,After Job26 Step 3
Job26,5,Machine1,1011,1030,After Job26 Step 4
Job26,6,Machine5,1030,1033,After Job26 Step 5
Job26,7,Machine9,1038,1052,After Job26 Step 6
Job26,8,Machine8,1069,1075,After Job26 Step 7
Job26,9,Machine7,1078,1088,After Job26 Step 8
Job26,10,Machine6,1090,1101,After Job26 Step 9
Job27,1,Machine1,1032,1049,
Job27,2,Machine4,1051,1064,After Job27 Step 1
Job27,3,Machine0,1068,1083,After Job27 Step 2
Job27,4,Machine2,1086,1109,After Job27 Step 3
Job27,5,Machine3,1110,1115,After Job27 Step 4
Job27,6,Machine6,1117,1131,After Job27 Step 5
Job27,7,Machine7,1134,1153,After Job27 Step 6
Job27,8,Machine9,1154,1158,After Job27 Step 7
Job27,9,Machine5,1164,1182,After Job27 Step 8
Job27,10,Machine8,1184,1195,After Job27 Step 9
Job28,1,Machine2,1112,1127,
Job28,2,Machine1,1130,1153,After Job28 Step 1
Job28,3,Machine4,1157,1170,After Job28 Step 2
Job28,4,Machine0,1174,1190,After Job28 Step 3
Job28,5,Machine3,1191,1197,After Job28 Step 4
Job28,6,Machine5,1199,1209,After Job28 Step 5
Job28,7,Machine6,1210,1215,After Job28 Step 6
Job28,8,Machine7,1215,1215,After Job28 Step 7
Job28,9,Machine8,1218,1236,After Job28 Step 8
Job28,10,Machine9,1238,1250,After Job28 Step 9
Job29,1,Machine2,1130,1151,
Job29,2,Machine0,1193,1205,After Job29 Step 1
Job29,3,Machine3,1206,1206,After Job29 Step 2
Job29,4,Machine1,1210,1231,After Job29 Step 3
Job29,5,Machine4,1233,1242,After Job29 Step 4
Job29,6,Machine7,1248,1272,After Job29 Step 5
Job29,7,Machine5,1275,1289,After Job29 Step 6
Job29,8,Machine9,1290,1296,After Job29 Step 7
Job29,9,Machine6,1296,1301,After Job29 Step 8
Job29,10,Machine8,1303,1311,After Job29 Step 9
Job30,1,Machine3,1280,1302,
Job30,2,Machine4,1308,1330,After Job30 Step 1
Job30,3,Machine0,1331,1336,After Job30 Step 2
Job30,4,Machine2,1338,1357,After Job30 Step 3
Job30,5,Machine1,1360,1380,After Job30 Step 4
Job30,6,Machine5,1384,1407,After Job30 Step 5
Job30,7,Machine6,1410,1432,After Job30 Step 6
Job30,8,Machine8,1434,1441,After Job30 Step 7
Job30,9,Machine9,1445,1467,After Job30 Step 8
Job30,10,Machine7,1470,1484,After Job30 Step 9
Job31,1,Machine4,1332,1353,
Job31,2,Machine2,1362,1385,After Job31 Step 1
Job31,3,Machine0,1386,1388,After Job31 Step 2
Job31,4,Machine3,1389,1395,After Job31 Step 3
Job31,5,Machine1,1402,1422,After Job31 Step 4
Job31,6,Machine9,1469,1475,After Job31 Step 5
Job31,7,Machine7,1484,1486,After Job31 Step 6
Job31,8,Machine8,1492,1515,After Job31 Step 7
Job31,9,Machine5,1519,1535,After Job31 Step 8
Job31,10,Machine6,1538,1552,After Job31 Step 9
Job32,1,Machine0,1391,1405,
Job32,2,Machine3,1405,1406,After Job32 Step 1
Job32,3,Machine4,1408,1420,After Job32 Step 2
Job32,4,Machine2,1420,1420,After Job32 Step 3
Job32,5,Machine1,1427,1446,After Job32 Step 4
Job32,6,Machine8,1516,1518,After Job32 Step 5
Job32,7,Machine6,1553,1564,After Job32 Step 6
Job32,8,Machine9,1569,1590,After Job32 Step 7
Job32,9,Machine5,1591,1595,After Job32 Step 8
Job32,10,Machine7,1595,1599,After Job32 Step 9
Job33,1,Machine3,1409,1430,
Job33,2,Machine0,1431,1437,After Job33 Step 1
Job33,3,Machine4,1438,1444,After Job33 Step 2
Job33,4,Machine1,1448,1458,After Job33 Step 3
Job33,5,Machine2,1460,1474,After Job33 Step 4
Job33,6,Machine8,1520,1524,After Job33 Step 5
Job33,7,Machine6,1567,1579,After Job33 Step 6
Job33,8,Machine5,1597,1611,After Job33 Step 7
Job33,9,Machine9,1614,1632,After Job33 Step 8
Job33,10,Machine7,1637,1656,After Job33 Step 9
Job34,1,Machine0,1439,1450,
Job34,2,Machine1,1463,1485,After Job34 Step 1
Job34,3,Machine2,1489,1506,After Job34 Step 2
Job34,4,Machine4,1510,1532,After Job34 Step 3
Job34,5,Machine3,1533,1537,After Job34 Step 4
Job34,6,Machine6,1581,1593,After Job34 Step 5
Job34,7,Machine8,1598,1618,After Job34 Step 6
Job34,8,Machine9,1637,1661,After Job34 Step 7
Job34,9,Machine5,1666,1688,After Job34 Step 8
Job34,10,Machine7,1691,1702,After Job34 Step 9
Job35,1,Machine1,1487,1494,
Job35,2,Machine0,1494,1494,After Job35 Step 1
Job35,3,Machine3,1539,1554,After Job35 Step 2
Job35,4,Machine4,1554,1559,After Job35 Step 3
Job35,5,Machine2,1562,1580,After Job35 Step 4
Job35,6,Machine8,1623,1642,After Job35 Step 5
Job35,7,Machine7,1704,1714,After Job35 Step 6
Job35,8,Machine9,1717,1730,After Job35 Step 7
Job35,9,Machine5,1731,1741,After Job35 Step 8
Job35,10,Machine6,1744,1762,After Job35 Step 9
Job36,1,Machine0,1495,1498,
Job36,2,Machine4,1562,1576,After Job36 Step 1
Job36,3,Machine3,1579,1595,After Job36 Step 2
Job36,4,Machine2,1597,1613,After Job36 Step 3
Job36,5,Machine1,1614,1619,After Job36 Step 4
Job36,6,Machine8,1645,1655,After Job36 Step 5
Job36,7,Machine7,1717,1738,After Job36 Step 6
Job36,8,Machine9,1739,1751,After Job36 Step 7
Job36,9,Machine5,1754,1769,After Job36 Step 8
Job36,10,Machine6,1772,1789,After Job36 Step 9
Job37,1,Machine4,1577,1578,
Job37,2,Machine2,1615,1627,After Job37 Step 1
Job37,3,Machine3,1630,1647,After Job37 Step 2
Job37,4,Machine1,1648,1653,After Job37 Step 3
Job37,5,Machine0,1653,1656,After Job37 Step 4
Job37,6,Machine7,1741,1750,After Job37 Step 5
Job37,7,Machine6,1791,1801,After Job37 Step 6
Job37,8,Machine8,1802,1808,After Job37 Step 7
Job37,9,Machine9,1810,1824,After Job37 Step 8
Job37,10,Machine5,1824,1824,After Job37 Step 9
Job38,1,Machine0,1660,1673,
Job38,2,Machine4,1679,1699,After Job38 Step 1
Job38,3,Machine2,1699,1701,After Job38 Step 2
Job38,4,Machine3,1703,1720,After Job38 Step 3
Job38,5,Machine1,1720,1726,After Job38 Step 4
Job38,6,Machine6,1802,1809,After Job38 Step 5
Job38,7,Machine9,1829,1847,After Job38 Step 6
Job38,8,Machine5,1848,1853,After Job38 Step 7
Job38,9,Machine7,1854,1862,After Job38 Step 8
Job38,10,Machine8,1865,1880,After Job38 Step 9
Job39,1,Machine3,1723,1743,
Job39,2,Machine2,1745,1759,After Job39 Step 1
Job39,3,Machine0,1763,1778,After Job39 Step 2
Job39,4,Machine1,1780,1800,After Job39 Step 3
Job39,5,Machine4,1803,1815,After Job39 Step 4
Job39,6,Machine7,1865,1884,After Job39 Step 5
Job39,7,Machine5,1886,1897,After Job39 Step 6
Job39,8,Machine8,1897,1904,After Job39 Step 7
Job39,9,Machine9,1905,1907,After Job39 Step 8
Job39,10,Machine6,1907,1912,After Job39 Step 9
Job40,1,Machine3,1867,1885,
Job40,2,Machine2,1886,1893,After Job40 Step 1
Job40,3,Machine0,1894,1896,After Job40 Step 2
Job40,4,Machine1,1898,1903,After Job40 Step 3
Job40,5,Machine4,1904,1912,After Job40 Step 4
Job40,6,Machine7,1937,1957,After Job40 Step 5
Job40,7,Machine8,1959,1973,After Job40 Step 6
Job40,8,Machine5,1977,1996,After Job40 Step 7
Job40,9,Machine6,1998,2018,After Job40 Step 8
Job40,10,Machine9,2021,2041,After Job40 Step 9
Job41,1,Machine2,1893,1895,
Job41,2,Machine4,1917,1933,After Job41 Step 1
Job41,3,Machine0,1938,1962,After Job41 Step 2
Job41,4,Machine3,1965,1981,After Job41 Step 3
Job41,5,Machine1,1982,1987,After Job41 Step 4
Job41,6,Machine8,1990,2012,After Job41 Step 5
Job41,7,Machine9,2043,2054,After Job41 Step 6
Job41,8,Machine6,2054,2057,After Job41 Step 7
Job41,9,Machine5,2057,2062,After Job41 Step 8
Job41,10,Machine7,2064,2087,After Job41 Step 9
Job42,1,Machine4,1935,1943,
Job42,2,Machine1,1987,1988,After Job42 Step 1
Job42,3,Machine2,1989,1992,After Job42 Step 2
Job42,4,Machine0,1997,2021,After Job42 Step 3
Job42,5,Machine3,2022,2024,After Job42 Step 4
Job42,6,Machine8,2027,2042,After Job42 Step 5
Job42,7,Machine7,2090,2104,After Job42 Step 6
