job,step,machine,start,end,precedence
Job1,1,Machine2,0,5,
Job1,2,Machine0,9,28,After Job1 Step 1
Job1,3,Machine4,29,32,After Job1 Step 2
Job1,4,Machine3,37,67,After Job1 Step 3
Job1,5,Machine1,73,93,After Job1 Step 4
Job1,6,Machine8,96,126,After Job1 Step 5
Job1,7,Machine9,130,148,After Job1 Step 6
Job1,8,Machine7,148,149,After Job1 Step 7
Job1,9,Machine5,152,175,After Job1 Step 8
Job1,10,Machine6,176,182,After Job1 Step 9
Job2,1,Machine1,695,697,
Job2,2,Machine4,746,766,After Job2 Step 1
Job2,3,Machine3,767,777,After Job2 Step 2
Job2,4,Machine2,778,782,After Job2 Step 3
Job2,5,Machine0,787,818,After Job2 Step 4
Job2,6,Machine9,972,975,After Job2 Step 5
Job2,7,Machine8,979,1002,After Job2 Step 6
Job2,8,Machine7,1004,1015,After Job2 Step 7
Job2,9,Machine6,1020,1050,After Job2 Step 8
Job2,10,Machine5,1051,1054,After Job2 Step 9
Job3,1,Machine3,816,827,
Job3,2,Machine4,832,856,After Job3 Step 1
Job3,3,Machine0,860,877,After Job3 Step 2
Job3,4,Machine1,880,889,After Job3 Step 3
Job3,5,Machine2,894,921,After Job3 Step 4
Job3,6,Machine9,1125,1131,After Job3 Step 5
Job3,7,Machine8,1133,1143,After Job3 Step 6
Job3,8,Machine7,1145,1157,After Job3 Step 7
Job3,9,Machine6,1162,1191,After Job3 Step 8
Job3,10,Machine5,1194,1207,After Job3 Step 9
Job4,1,Machine4,858,867,
Job4,2,Machine3,869,876,After Job4 Step 1
Job4,3,Machine0,880,896,After Job4 Step 2
Job4,4,Machine2,929,958,After Job4 Step 3
Job4,5,Machine1,960,966,After Job4 Step 4
Job4,6,Machine5,1207,1209,After Job4 Step 5
Job4,7,Machine7,1210,1213,After Job4 Step 6
Job4,8,Machine8,1217,1234,After Job4 Step 7
Job4,9,Machine9,1237,1254,After Job4 Step 8
Job4,10,Machine6,1262,1293,After Job4 Step 9
Job5,1,Machine0,897,903,
Job5,2,Machine3,904,909,After Job5 Step 1
Job5,3,Machine4,911,924,After Job5 Step 2
Job5,4,Machine1,969,993,After Job5 Step 3
Job5,5,Machine2,997,1029,After Job5 Step 4
Job5,6,Machine5,1212,1230,After Job5 Step 5
Job5,7,Machine8,1236,1244,After Job5 Step 6
Job5,8,Machine6,1293,1294,After Job5 Step 7
Job5,9,Machine7,1297,1325,After Job5 Step 8
Job5,10,Machine9,1328,1346,After Job5 Step 9
Job6,1,Machine3,914,945,
Job6,2,Machine1,996,1006,After Job6 Step 1
Job6,3,Machine4,1013,1040,After Job6 Step 2
Job6,4,Machine2,1043,1066,After Job6 Step 3
Job6,5,Machine0,1067,1079,After Job6 Step 4
Job6,6,Machine9,1349,1370,After Job6 Step 5
Job6,7,Machine7,1371,1376,After Job6 Step 6
Job6,8,Machine5,1377,1378,After Job6 Step 7
Job6,9,Machine6,1382,1395,After Job6 Step 8
Job6,10,Machine8,1398,1411,After Job6 Step 9
Job7,1,Machine3,947,960,
Job7,2,Machine1,1011,1029,After Job7 Step 1
Job7,3,Machine4,1042,1053,After Job7 Step 2
Job7,4,Machine0,1082,1103,After Job7 Step 3
Job7,5,Machine2,1106,1135,After Job7 Step 4
Job7,6,Machine6,1397,1403,After Job7 Step 5
Job7,7,Machine9,1407,1421,After Job7 Step 6
Job7,8,Machine7,1425,1455,After Job7 Step 7
Job7,9,Machine8,1460,1486,After Job7 Step 8
Job7,10,Machine5,1487,1493,After Job7 Step 9
Job8,1,Machine0,1104,1111,
Job8,2,Machine3,1116,1137,After Job8 Step 1
Job8,3,Machine1,1139,1151,After Job8 Step 2
Job8,4,Machine4,1160,1191,After Job8 Step 3
Job8,5,Machine2,1193,1213,After Job8 Step 4
Job8,6,Machine8,1491,1518,After Job8 Step 5
Job8,7,Machine5,1521,1536,After Job8 Step 6
Job8,8,Machine6,1543,1571,After Job8 Step 7
Job8,9,Machine9,1576,1602,After Job8 Step 8
Job8,10,Machine7,1605,1619,After Job8 Step 9
Job9,1,Machine1,1156,1184,
Job9,2,Machine0,1186,1205,After Job9 Step 1
Job9,3,Machine3,1208,1220,After Job9 Step 2
Job9,4,Machine2,1224,1244,After Job9 Step 3
Job9,5,Machine4,1249,1278,After Job9 Step 4
Job9,6,Machine8,1519,1531,After Job9 Step 5
Job9,7,Machine5,1538,1552,After Job9 Step 6
Job9,8,Machine6,1573,1588,After Job9 Step 7
Job9,9,Machine9,1606,1620,After Job9 Step 8
Job9,10,Machine7,1620,1624,After Job9 Step 9
Job10,1,Machine2,6,16,
Job10,2,Machine1,94,100,After Job10 Step 1
Job10,3,Machine0,100,102,After Job10 Step 2
Job10,4,Machine3,106,130,After Job10 Step 3
Job10,5,Machine4,132,148,After Job10 Step 4
Job10,6,Machine9,149,153,After Job10 Step 5
Job10,7,Machine6,182,182,After Job10 Step 6
Job10,8,Machine5,185,203,After Job10 Step 7
Job10,9,Machine7,206,221,After Job10 Step 8
Job10,10,Machine8,222,227,After Job10 Step 9
Job11,1,Machine3,133,156,
Job11,2,Machine2,157,160,After Job11 Step 1
Job11,3,Machine4,160,160,After Job11 Step 2
Job11,4,Machine0,162,173,After Job11 Step 3
Job11,5,Machine1,181,213,After Job11 Step 4
Job11,6,Machine7,223,241,After Job11 Step 5
Job11,7,Machine5,247,277,After Job11 Step 6
Job11,8,Machine9,284,309,After Job11 Step 7
Job11,9,Machine6,313,330,After Job11 Step 8
Job11,10,Machine8,337,363,After Job11 Step 9
Job12,1,Machine0,180,204,
Job12,2,Machine2,209,239,After Job12 Step 1
Job12,3,Machine1,241,248,After Job12 Step 2
Job12,4,Machine3,255,284,After Job12 Step 3
Job12,5,Machine4,286,304,After Job12 Step 4
Job12,6,Machine6,331,338,After Job12 Step 5
Job12,7,Machine7,340,353,After Job12 Step 6
Job12,8,Machine9,359,383,After Job12 Step 7
Job12,9,Machine8,386,404,After Job12 Step 8
Job12,10,Machine5,407,421,After Job12 Step 9
Job13,1,Machine3,292,320,
Job13,2,Machine4,325,345,After Job13 Step 1
Job13,3,Machine0,348,371,After Job13 Step 2
Job13,4,Machine2,374,384,After Job13 Step 3
Job13,5,Machine1,390,409,After Job13 Step 4
Job13,6,Machine7,411,427,After Job13 Step 5
Job13,7,Machine6,431,455,After Job13 Step 6
Job13,8,Machine5,461,488,After Job13 Step 7
Job13,9,Machine9,491,515,After Job13 Step 8
Job13,10,Machine8,516,528,After Job13 Step 9
Job14,1,Machine3,324,342,
Job14,2,Machine1,416,443,After Job14 Step 1
Job14,3,Machine2,450,478,After Job14 Step 2
Job14,4,Machine4,478,479,After Job14 Step 3
Job14,5,Machine0,483,505,After Job14 Step 4
Job14,6,Machine8,529,530,After Job14 Step 5
Job14,7,Machine5,537,561,After Job14 Step 6
Job14,8,Machine6,564,575,After Job14 Step 7
Job14,9,Machine7,577,588,After Job14 Step 8
Job14,10,Machine9,594,624,After Job14 Step 9
Job15,1,Machine1,443,448,
Job15,2,Machine3,450,465,After Job15 Step 1
Job15,3,Machine4,481,492,After Job15 Step 2
Job15,4,Machine2,493,500,After Job15 Step 3
Job15,5,Machine0,510,534,After Job15 Step 4
Job15,6,Machine7,593,615,After Job15 Step 5
Job15,7,Machine8,616,620,After Job15 Step 6
Job15,8,Machine9,629,646,After Job15 Step 7
Job15,9,Machine5,648,660,After Job15 Step 8
Job15,10,Machine6,664,695,After Job15 Step 9
Job16,1,Machine4,493,501,
Job16,2,Machine1,506,529,After Job16 Step 1
Job16,3,Machine2,534,563,After Job16 Step 2
Job16,4,Machine0,566,579,After Job16 Step 3
Job16,5,Machine3,583,596,After Job16 Step 4
Job16,6,Machine5,666,691,After Job16 Step 5
Job16,7,Machine7,698,729,After Job16 Step 6
Job16,8,Machine8,737,765,After Job16 Step 7
Job16,9,Machine9,767,793,After Job16 Step 8
Job16,10,Machine6,793,795,After Job16 Step 9
Job17,1,Machine1,532,550,
Job17,2,Machine2,565,581,After Job17 Step 1
Job17,3,Machine0,581,582,After Job17 Step 2
Job17,4,Machine4,587,614,After Job17 Step 3
Job17,5,Machine3,616,624,After Job17 Step 4
Job17,6,Machine5,696,716,After Job17 Step 5
Job17,7,Machine7,729,733,After Job17 Step 6
Job17,8,Machine8,767,795,After Job17 Step 7
Job17,9,Machine6,800,822,After Job17 Step 8
Job17,10,Machine9,824,833,After Job17 Step 9
Job18,1,Machine2,589,616,
Job18,2,Machine3,624,625,After Job18 Step 1
Job18,3,Machine4,626,633,After Job18 Step 2
Job18,4,Machine0,637,652,After Job18 Step 3
Job18,5,Machine1,657,682,After Job18 Step 4
Job18,6,Machine8,797,809,After Job18 Step 5
Job18,7,Machine5,812,824,After Job18 Step 6
Job18,8,Machine9,839,862,After Job18 Step 7
Job18,9,Machine7,862,868,After Job18 Step 8
Job18,10,Machine6,869,874,After Job18 Step 9
Job19,1,Machine0,653,653,
Job19,2,Machine3,657,674,After Job19 Step 1
Job19,3,Machine1,685,695,After Job19 Step 2
Job19,4,Machine2,697,706,After Job19 Step 3
Job19,5,Machine4,712,743,After Job19 Step 4
Job19,6,Machine5,828,857,After Job19 Step 5
Job19,7,Machine6,877,891,After Job19 Step 6
Job19,8,Machine8,898,929,After Job19 Step 7
Job19,9,Machine7,933,955,After Job19 Step 8
Job19,10,Machine9,959,972,After Job19 Step 9
Job20,1,Machine4,768,790,
Job20,2,Machine3,794,814,After Job20 Step 1
Job20,3,Machine0,822,841,After Job20 Step 2
Job20,4,Machine1,842,846,After Job20 Step 3
Job20,5,Machine2,848,858,After Job20 Step 4
Job20,6,Machine5,1055,1057,After Job20 Step 5
Job20,7,Machine8,1060,1087,After Job20 Step 6
Job20,8,Machine9,1094,1124,After Job20 Step 7
Job20,9,Machine7,1126,1136,After Job20 Step 8
Job20,10,Machine6,1141,1158,After Job20 Step 9
