job,step,machine,start,end,precedence
Job1,1,Machine2,1,8,
Job1,2,Machine1,11,34,After Job1 Step 1
Job1,3,Machine0,37,46,After Job1 Step 2
Job1,4,Machine4,47,57,After Job1 Step 3
Job1,5,Machine3,63,85,After Job1 Step 4
Job1,6,Machine8,86,89,After Job1 Step 5
Job1,7,Machine9,94,117,After Job1 Step 6
Job1,8,Machine7,120,145,After Job1 Step 7
Job1,9,Machine5,155,192,After Job1 Step 8
Job1,10,Machine6,196,213,After Job1 Step 9
Job2,1,Machine3,1001,1004,
Job2,2,Machine1,1009,1029,After Job2 Step 1
Job2,3,Machine4,1030,1036,After Job2 Step 2
Job2,4,Machine0,1042,1069,After Job2 Step 3
Job2,5,Machine2,1072,1082,After Job2 Step 4
Job2,6,Machine7,1093,1093,After Job2 Step 5
Job2,7,Machine9,1098,1133,After Job2 Step 6
Job2,8,Machine6,1145,1175,After Job2 Step 7
Job2,9,Machine8,1176,1184,After Job2 Step 8
Job2,10,Machine5,1190,1230,After Job2 Step 9
Job3,1,Machine4,1085,1126,
Job3,2,Machine2,1132,1169,After Job3 Step 1
Job3,3,Machine0,1171,1197,After Job3 Step 2
Job3,4,Machine1,1199,1204,After Job3 Step 3
Job3,5,Machine3,1206,1219,After Job3 Step 4
Job3,6,Machine5,1266,1277,After Job3 Step 5
Job3,7,Machine9,1356,1362,After Job3 Step 6
Job3,8,Machine8,1362,1363,After Job3 Step 7
Job3,9,Machine6,1404,1424,After Job3 Step 8
Job3,10,Machine7,1428,1442,After Job3 Step 9
Job4,1,Machine2,1178,1218,
Job4,2,Machine3,1223,1257,After Job4 Step 1
Job4,3,Machine4,1263,1285,After Job4 Step 2
Job4,4,Machine0,1286,1291,After Job4 Step 3
Job4,5,Machine1,1300,1339,After Job4 Step 4
Job4,6,Machine9,1368,1393,After Job4 Step 5
Job4,7,Machine6,1432,1462,After Job4 Step 6
Job4,8,Machine8,1466,1504,After Job4 Step 7
Job4,9,Machine5,1506,1524,After Job4 Step 8
Job4,10,Machine7,1529,1549,After Job4 Step 9
Job5,1,Machine4,1289,1304,
Job5,2,Machine0,1310,1332,After Job5 Step 1
Job5,3,Machine2,1335,1346,After Job5 Step 2
Job5,4,Machine3,1347,1350,After Job5 Step 3
Job5,5,Machine1,1353,1365,After Job5 Step 4
Job5,6,Machine8,1509,1533,After Job5 Step 5
Job5,7,Machine6,1539,1570,After Job5 Step 6
Job5,8,Machine5,1570,1574,After Job5 Step 7
Job5,9,Machine7,1579,1595,After Job5 Step 8
Job5,10,Machine9,1596,1604,After Job5 Step 9
Job6,1,Machine3,1355,1393,
Job6,2,Machine0,1393,1396,After Job6 Step 1
Job6,3,Machine2,1402,1438,After Job6 Step 2
Job6,4,Machine1,1439,1445,After Job6 Step 3
Job6,5,Machine4,1447,1462,After Job6 Step 4
Job6,6,Machine8,1535,1549,After Job6 Step 5
Job6,7,Machine6,1572,1598,After Job6 Step 6
Job6,8,Machine9,1606,1616,After Job6 Step 7
Job6,9,Machine5,1624,1653,After Job6 Step 8
Job6,10,Machine7,1661,1701,After Job6 Step 9
Job7,1,Machine3,1399,1435,
Job7,2,Machine2,1445,1473,After Job7 Step 1
Job7,3,Machine1,1474,1484,After Job7 Step 2
Job7,4,Machine4,1486,1492,After Job7 Step 3
Job7,5,Machine0,1498,1524,After Job7 Step 4
Job7,6,Machine7,1707,1728,After Job7 Step 5
Job7,7,Machine6,1731,1754,After Job7 Step 6
Job7,8,Machine9,1762,1799,After Job7 Step 7
Job7,9,Machine8,1805,1839,After Job7 Step 8
Job7,10,Machine5,1848,1883,After Job7 Step 9
Job8,1,Machine3,1439,1463,
Job8,2,Machine1,1496,1536,After Job8 Step 1
Job8,3,Machine4,1540,1556,After Job8 Step 2
Job8,4,Machine0,1562,1590,After Job8 Step 3
Job8,5,Machine2,1591,1597,After Job8 Step 4
Job8,6,Machine7,1728,1730,After Job8 Step 5
Job8,7,Machine9,1804,1826,After Job8 Step 6
Job8,8,Machine6,1829,1848,After Job8 Step 7
Job8,9,Machine8,1849,1855,After Job8 Step 8
Job8,10,Machine5,1883,1889,After Job8 Step 9
Job9,1,Machine4,1559,1574,
Job9,2,Machine2,1598,1605,After Job9 Step 1
Job9,3,Machine1,1607,1628,After Job9 Step 2
Job9,4,Machine0,1629,1635,After Job9 Step 3
Job9,5,Machine3,1640,1662,After Job9 Step 4
Job9,6,Machine8,1857,1875,After Job9 Step 5
Job9,7,Machine5,1894,1914,After Job9 Step 6
Job9,8,Machine7,1919,1959,After Job9 Step 7
Job9,9,Machine6,1966,1994,After Job9 Step 8
Job9,10,Machine9,2003,2036,After Job9 Step 9
Job10,1,Machine1,41,72,
Job10,2,Machine0,73,77,After Job10 Step 1
Job10,3,Machine4,83,106,After Job10 Step 2
Job10,4,Machine2,117,154,After Job10 Step 3
Job10,5,Machine3,158,178,After Job10 Step 4
Job10,6,Machine6,219,243,After Job10 Step 5
Job10,7,Machine9,246,263,After Job10 Step 6
Job10,8,Machine7,263,271,After Job10 Step 7
Job10,9,Machine8,274,283,After Job10 Step 8
Job10,10,Machine5,289,311,After Job10 Step 9
Job11,1,Machine4,111,134,
Job11,2,Machine0,138,167,After Job11 Step 1
Job11,3,Machine3,183,207,After Job11 Step 2
Job11,4,Machine2,209,224,After Job11 Step 3
Job11,5,Machine1,228,248,After Job11 Step 4
Job11,6,Machine6,253,294,After Job11 Step 5
Job11,7,Machine8,297,309,After Job11 Step 6
Job11,8,Machine9,312,334,After Job11 Step 7
Job11,9,Machine5,334,337,After Job11 Step 8
Job11,10,Machine7,345,374,After Job11 Step 9
Job12,1,Machine3,212,239,
Job12,2,Machine4,242,262,After Job12 Step 1
