job,step,machine,start,end,precedence
Job1,1,Machine16,0,3,
Job1,2,Machine17,4,8,After Job1 Step 1
Job1,3,Machine0,8,11,After Job1 Step 2
Job1,4,Machine6,11,13,After Job1 Step 3
Job1,5,Machine15,14,18,After Job1 Step 4
Job1,6,Machine8,18,20,After Job1 Step 5
Job1,7,Machine7,21,25,After Job1 Step 6
Job1,8,Machine18,25,26,After Job1 Step 7
Job1,9,Machine10,27,29,After Job1 Step 8
Job1,10,Machine11,30,32,After Job1 Step 9
Job1,11,Machine1,33,36,After Job1 Step 10
Job1,12,Machine19,36,39,After Job1 Step 11
Job1,13,Machine14,40,43,After Job1 Step 12
Job1,14,Machine13,44,47,After Job1 Step 13
Job1,15,Machine4,48,51,After Job1 Step 14
Job1,16,Machine9,52,55,After Job1 Step 15
Job1,17,Machine3,56,57,After Job1 Step 16
Job1,18,Machine12,58,59,After Job1 Step 17
Job1,19,Machine5,60,63,After Job1 Step 18
Job1,20,Machine2,63,65,After Job1 Step 19
Job2,1,Machine5,620,625,
Job2,2,Machine11,670,673,After Job2 Step 1
Job2,3,Machine6,673,675,After Job2 Step 2
Job2,4,Machine16,676,680,After Job2 Step 3
Job2,5,Machine0,681,685,After Job2 Step 4
Job2,6,Machine14,686,690,After Job2 Step 5
Job2,7,Machine3,690,694,After Job2 Step 6
Job2,8,Machine1,695,697,After Job2 Step 7
Job2,9,Machine13,697,700,After Job2 Step 8
Job2,10,Machine4,700,704,After Job2 Step 9
Job2,11,Machine7,704,706,After Job2 Step 10
Job2,12,Machine17,706,710,After Job2 Step 11
Job2,13,Machine9,710,712,After Job2 Step 12
Job2,14,Machine2,712,714,After Job2 Step 13
Job2,15,Machine10,715,718,After Job2 Step 14
Job2,16,Machine12,719,723,After Job2 Step 15
Job2,17,Machine18,724,726,After Job2 Step 16
Job2,18,Machine8,727,729,After Job2 Step 17
Job2,19,Machine15,730,734,After Job2 Step 18
Job2,20,Machine19,735,738,After Job2 Step 19
Job3,1,Machine17,733,737,
Job3,2,Machine1,789,790,After Job3 Step 1
Job3,3,Machine16,790,791,After Job3 Step 2
Job3,4,Machine7,792,797,After Job3 Step 3
Job3,5,Machine13,798,800,After Job3 Step 4
Job3,6,Machine15,801,804,After Job3 Step 5
Job3,7,Machine0,804,806,After Job3 Step 6
Job3,8,Machine6,807,811,After Job3 Step 7
Job3,9,Machine19,812,815,After Job3 Step 8
Job3,10,Machine12,816,820,After Job3 Step 9
Job3,11,Machine9,820,824,After Job3 Step 10
Job3,12,Machine14,824,827,After Job3 Step 11
Job3,13,Machine8,827,829,After Job3 Step 12
Job3,14,Machine10,829,832,After Job3 Step 13
Job3,15,Machine2,833,838,After Job3 Step 14
Job3,16,Machine3,839,843,After Job3 Step 15
Job3,17,Machine18,843,845,After Job3 Step 16
Job3,18,Machine11,846,849,After Job3 Step 17
Job3,19,Machine4,850,854,After Job3 Step 18
Job3,20,Machine5,855,857,After Job3 Step 19
Job4,1,Machine5,858,863,
Job4,2,Machine7,864,868,After Job4 Step 1
Job4,3,Machine16,869,874,After Job4 Step 2
Job4,4,Machine10,875,880,After Job4 Step 3
Job4,5,Machine14,880,882,After Job4 Step 4
Job4,6,Machine8,882,885,After Job4 Step 5
Job4,7,Machine0,885,889,After Job4 Step 6
Job4,8,Machine3,890,892,After Job4 Step 7
Job4,9,Machine12,893,896,After Job4 Step 8
Job4,10,Machine18,896,898,After Job4 Step 9
Job4,11,Machine2,899,904,After Job4 Step 10
Job4,12,Machine13,905,907,After Job4 Step 11
Job4,13,Machine11,907,908,After Job4 Step 12
Job4,14,Machine1,909,914,After Job4 Step 13
Job4,15,Machine17,915,916,After Job4 Step 14
Job4,16,Machine15,917,920,After Job4 Step 15
