job,step,machine,start,end,precedence
Job1,1,Machine17,0,1,
Job1,2,Machine2,1,3,After Job1 Step 1
Job1,3,Machine11,3,6,After Job1 Step 2
Job1,4,Machine4,7,10,After Job1 Step 3
Job1,5,Machine12,11,13,After Job1 Step 4
Job1,6,Machine13,14,15,After Job1 Step 5
Job1,7,Machine7,16,19,After Job1 Step 6
Job1,8,Machine0,19,23,After Job1 Step 7
Job1,9,Machine3,23,24,After Job1 Step 8
Job1,10,Machine15,24,25,After Job1 Step 9
Job1,11,Machine18,26,30,After Job1 Step 10
Job1,12,Machine10,31,34,After Job1 Step 11
Job1,13,Machine14,34,36,After Job1 Step 12
Job1,14,Machine8,36,38,After Job1 Step 13
Job1,15,Machine1,39,42,After Job1 Step 14
Job1,16,Machine6,43,44,After Job1 Step 15
Job1,17,Machine19,45,48,After Job1 Step 16
Job1,18,Machine5,49,53,After Job1 Step 17
Job1,19,Machine9,54,56,After Job1 Step 18
Job1,20,Machine16,57,57,After Job1 Step 19
Job2,1,Machine8,488,490,
Job2,2,Machine6,490,492,After Job2 Step 1
Job2,3,Machine14,492,493,After Job2 Step 2
Job2,4,Machine5,494,496,After Job2 Step 3
Job2,5,Machine10,496,497,After Job2 Step 4
Job2,6,Machine2,498,501,After Job2 Step 5
Job2,7,Machine11,501,503,After Job2 Step 6
Job2,8,Machine19,503,504,After Job2 Step 7
Job2,9,Machine13,504,506,After Job2 Step 8
Job2,10,Machine18,506,507,After Job2 Step 9
Job2,11,Machine3,507,508,After Job2 Step 10
Job2,12,Machine4,509,510,After Job2 Step 11
Job2,13,Machine16,511,513,After Job2 Step 12
Job2,14,Machine1,513,516,After Job2 Step 13
Job2,15,Machine0,516,517,After Job2 Step 14
Job2,16,Machine15,518,521,After Job2 Step 15
Job2,17,Machine17,522,525,After Job2 Step 16
Job2,18,Machine12,526,529,After Job2 Step 17
Job2,19,Machine7,529,531,After Job2 Step 18
Job2,20,Machine9,532,535,After Job2 Step 19
Job3,1,Machine4,569,572,
Job3,2,Machine3,572,574,After Job3 Step 1
Job3,3,Machine8,575,577,After Job3 Step 2
Job3,4,Machine17,578,582,After Job3 Step 3
Job3,5,Machine0,582,585,After Job3 Step 4
Job3,6,Machine14,585,586,After Job3 Step 5
Job3,7,Machine1,587,590,After Job3 Step 6
Job3,8,Machine10,591,592,After Job3 Step 7
Job3,9,Machine13,592,593,After Job3 Step 8
Job3,10,Machine6,593,595,After Job3 Step 9
Job3,11,Machine18,596,597,After Job3 Step 10
Job3,12,Machine9,597,599,After Job3 Step 11
Job3,13,Machine11,600,602,After Job3 Step 12
Job3,14,Machine7,603,605,After Job3 Step 13
Job3,15,Machine16,605,607,After Job3 Step 14
Job3,16,Machine5,608,610,After Job3 Step 15
Job3,17,Machine15,610,612,After Job3 Step 16
Job3,18,Machine2,612,614,After Job3 Step 17
Job3,19,Machine12,615,617,After Job3 Step 18
Job3,20,Machine19,618,620,After Job3 Step 19
Job4,1,Machine4,572,575,
Job4,2,Machine10,592,594,After Job4 Step 1
Job4,3,Machine3,595,597,After Job4 Step 2
Job4,4,Machine6,598,601,After Job4 Step 3
Job4,5,Machine18,602,605,After Job4 Step 4
Job4,6,Machine12,618,620,After Job4 Step 5
Job4,7,Machine2,621,624,After Job4 Step 6
Job4,8,Machine15,624,627,After Job4 Step 7
Job4,9,Machine19,627,629,After Job4 Step 8
Job4,10,Machine7,629,633,After Job4 Step 9
Job4,11,Machine13,633,635,After Job4 Step 10
Job4,12,Machine5,635,636,After Job4 Step 11
Job4,13,Machine9,636,638,After Job4 Step 12
Job4,14,Machine14,638,641,After Job4 Step 13
Job4,15,Machine17,641,644,After Job4 Step 14
Job4,16,Machine1,645,648,After Job4 Step 15
Job4,17,Machine8,648,651,After Job4 Step 16
Job4,18,Machine0,652,654,After Job4 Step 17
Job4,19,Machine16,654,655,After Job4 Step 18
Job4,20,Machine11,656,659,After Job4 Step 19
Job5,1,Machine19,630,633,
Job5,2,Machine1,649,650,After Job5 Step 1
Job5,3,Machine5,651,654,After Job5 Step 2
Job5,4,Machine9,654,656,After Job5 Step 3
Job5,5,Machine7,656,660,After Job5 Step 4
Job5,6,Machine16,660,661,After Job5 Step 5
Job5,7,Machine11,661,664,After Job5 Step 6
Job5,8,Machine12,665,668,After Job5 Step 7
Job5,9,Machine14,669,671,After Job5 Step 8
Job5,10,Machine8,671,672,After Job5 Step 9
Job5,11,Machine4,672,674,After Job5 Step 10
Job5,12,Machine2,674,678,After Job5 Step 11
Job5,13,Machine15,678,680,After Job5 Step 12
Job5,14,Machine13,681,685,After Job5 Step 13
