job,step,machine,start,end,precedence
Job1,1,Machine0,6,32,
Job1,2,Machine4,35,48,After Job1 Step 1
Job1,3,Machine3,50,66,After Job1 Step 2
Job1,4,Machine2,68,94,After Job1 Step 3
Job1,5,Machine1,96,110,After Job1 Step 4
Job1,6,Machine5,112,123,After Job1 Step 5
Job1,7,Machine9,127,144,After Job1 Step 6
Job1,8,Machine7,145,148,After Job1 Step 7
Job1,9,Machine6,149,149,After Job1 Step 8
Job1,10,Machine8,151,162,After Job1 Step 9
Job2,1,Machine0,594,618,
Job2,2,Machine2,622,650,After Job2 Step 1
Job2,3,Machine1,655,676,After Job2 Step 2
Job2,4,Machine3,680,706,After Job2 Step 3
Job2,5,Machine4,711,736,After Job2 Step 4
Job2,6,Machine5,886,889,After Job2 Step 5
Job2,7,Machine7,895,919,After Job2 Step 6
Job2,8,Machine8,922,937,After Job2 Step 7
Job2,9,Machine9,944,972,After Job2 Step 8
Job2,10,Machine6,974,985,After Job2 Step 9
Job3,1,Machine1,1222,1223,
Job3,2,Machine4,1304,1330,After Job3 Step 1
Job3,3,Machine3,1333,1346,After Job3 Step 2
Job3,4,Machine2,1348,1359,After Job3 Step 3
Job3,5,Machine0,1366,1392,After Job3 Step 4
Job3,6,Machine8,1672,1686,After Job3 Step 5
Job3,7,Machine6,1689,1701,After Job3 Step 6
Job3,8,Machine9,1701,1702,After Job3 Step 7
Job3,9,Machine5,1707,1726,After Job3 Step 8
Job3,10,Machine7,1728,1736,After Job3 Step 9
Job4,1,Machine4,1995,2020,
Job4,2,Machine0,2021,2035,After Job4 Step 1
Job4,3,Machine1,2038,2055,After Job4 Step 2
Job4,4,Machine2,2062,2088,After Job4 Step 3
Job4,5,Machine3,2089,2099,After Job4 Step 4
Job4,6,Machine6,2401,2428,After Job4 Step 5
Job4,7,Machine7,2430,2443,After Job4 Step 6
Job4,8,Machine9,2444,2451,After Job4 Step 7
Job4,9,Machine8,2457,2480,After Job4 Step 8
Job4,10,Machine5,2483,2508,After Job4 Step 9
Job5,1,Machine0,2671,2694,
Job5,2,Machine1,2699,2721,After Job5 Step 1
Job5,3,Machine4,2726,2747,After Job5 Step 2
Job5,4,Machine3,2751,2768,After Job5 Step 3
Job5,5,Machine2,2772,2784,After Job5 Step 4
Job5,6,Machine8,3318,3321,After Job5 Step 5
Job5,7,Machine9,3324,3349,After Job5 Step 6
Job5,8,Machine6,3351,3359,After Job5 Step 7
Job5,9,Machine7,3363,3390,After Job5 Step 8
Job5,10,Machine5,3392,3410,After Job5 Step 9
Job6,1,Machine3,2837,2850,
Job6,2,Machine0,2851,2856,After Job6 Step 1
Job6,3,Machine1,2864,2892,After Job6 Step 2
Job6,4,Machine4,2892,2897,After Job6 Step 3
Job6,5,Machine2,2898,2905,After Job6 Step 4
Job6,6,Machine6,3439,3465,After Job6 Step 5
Job6,7,Machine9,3469,3487,After Job6 Step 6
Job6,8,Machine5,3488,3495,After Job6 Step 7
Job6,9,Machine7,3498,3506,After Job6 Step 8
Job6,10,Machine8,3507,3514,After Job6 Step 9
Job7,1,Machine0,2857,2865,
Job7,2,Machine3,2869,2884,After Job7 Step 1
Job7,3,Machine4,2903,2926,After Job7 Step 2
Job7,4,Machine2,2929,2942,After Job7 Step 3
Job7,5,Machine1,2946,2970,After Job7 Step 4
Job7,6,Machine7,3512,3540,After Job7 Step 5
Job7,7,Machine5,3541,3551,After Job7 Step 6
Job7,8,Machine6,3552,3562,After Job7 Step 7
Job7,9,Machine8,3567,3592,After Job7 Step 8
Job7,10,Machine9,3596,3621,After Job7 Step 9
Job8,1,Machine2,2944,2961,
Job8,2,Machine4,2966,2986,After Job8 Step 1
Job8,3,Machine3,2989,3004,After Job8 Step 2
Job8,4,Machine1,3006,3016,After Job8 Step 3
Job8,5,Machine0,3016,3020,After Job8 Step 4
Job8,6,Machine9,3623,3636,After Job8 Step 5
Job8,7,Machine8,3637,3637,After Job8 Step 6
Job8,8,Machine6,3642,3669,After Job8 Step 7
Job8,9,Machine7,3671,3678,After Job8 Step 8
Job8,10,Machine5,3684,3712,After Job8 Step 9
Job9,1,Machine0,3025,3049,
Job9,2,Machine2,3054,3075,After Job9 Step 1
Job9,3,Machine1,3076,3085,After Job9 Step 2
Job9,4,Machine4,3089,3109,After Job9 Step 3
Job9,5,Machine3,3111,3125,After Job9 Step 4
Job9,6,Machine7,3679,3685,After Job9 Step 5
Job9,7,Machine5,3712,3715,After Job9 Step 6
Job9,8,Machine8,3719,3745,After Job9 Step 7
Job9,9,Machine6,3749,3773,After Job9 Step 8
Job9,10,Machine9,3775,3786,After Job9 Step 9
Job10,1,Machine2,95,101,
Job10,2,Machine3,103,108,After Job10 Step 1
Job10,3,Machine1,114,132,After Job10 Step 2
Job10,4,Machine4,133,142,After Job10 Step 3
Job10,5,Machine0,148,169,After Job10 Step 4
Job10,6,Machine9,172,185,After Job10 Step 5
Job10,7,Machine6,191,215,After Job10 Step 6
Job10,8,Machine8,217,230,After Job10 Step 7
Job10,9,Machine7,234,255,After Job10 Step 8
Job10,10,Machine5,256,265,After Job10 Step 9
Job11,1,Machine2,104,117,
Job11,2,Machine3,119,126,After Job11 Step 1
Job11,3,Machine4,142,142,After Job11 Step 2
Job11,4,Machine0,171,177,After Job11 Step 3
Job11,5,Machine1,181,200,After Job11 Step 4
Job11,6,Machine6,216,226,After Job11 Step 5
Job11,7,Machine7,258,271,After Job11 Step 6
Job11,8,Machine9,273,281,After Job11 Step 7
Job11,9,Machine5,282,300,After Job11 Step 8
Job11,10,Machine8,303,316,After Job11 Step 9
Job12,1,Machine2,120,142,
Job12,2,Machine0,177,178,After Job12 Step 1
Job12,3,Machine4,180,197,After Job12 Step 2
Job12,4,Machine3,199,212,After Job12 Step 3
Job12,5,Machine1,214,233,After Job12 Step 4
Job12,6,Machine7,271,274,After Job12 Step 5
Job12,7,Machine8,319,344,After Job12 Step 6
Job12,8,Machine9,345,350,After Job12 Step 7
Job12,9,Machine6,352,366,After Job12 Step 8
Job12,10,Machine5,367,376,After Job12 Step 9
Job13,1,Machine0,179,184,
Job13,2,Machine4,199,208,After Job13 Step 1
Job13,3,Machine3,217,239,After Job13 Step 2
Job13,4,Machine2,239,240,After Job13 Step 3
Job13,5,Machine1,242,249,After Job13 Step 4
Job13,6,Machine8,347,371,After Job13 Step 5
Job13,7,Machine7,379,406,After Job13 Step 6
Job13,8,Machine9,409,423,After Job13 Step 7
Job13,9,Machine6,427,449,After Job13 Step 8
Job13,10,Machine5,451,457,After Job13 Step 9
Job14,1,Machine1,251,262,
Job14,2,Machine0,263,274,After Job14 Step 1
Job14,3,Machine4,275,280,After Job14 Step 2
Job14,4,Machine2,284,309,After Job14 Step 3
Job14,5,Machine3,312,325,After Job14 Step 4
Job14,6,Machine6,452,470,After Job14 Step 5
