job,step,machine,start,end,precedence
Job1,1,Machine0,7,35,
Job1,2,Machine4,37,52,After Job1 Step 1
Job1,3,Machine1,60,88,After Job1 Step 2
Job1,4,Machine3,90,105,After Job1 Step 3
Job1,5,Machine2,105,105,After Job1 Step 4
Job1,6,Machine7,107,123,After Job1 Step 5
Job1,7,Machine6,128,145,After Job1 Step 6
Job1,8,Machine9,145,150,After Job1 Step 7
Job1,9,Machine5,151,153,After Job1 Step 8
Job1,10,Machine8,153,155,After Job1 Step 9
Job2,1,Machine4,784,809,
Job2,2,Machine3,811,818,After Job2 Step 1
Job2,3,Machine2,824,845,After Job2 Step 2
Job2,4,Machine1,848,874,After Job2 Step 3
Job2,5,Machine0,878,895,After Job2 Step 4
Job2,6,Machine6,905,910,After Job2 Step 5
Job2,7,Machine5,959,969,After Job2 Step 6
Job2,8,Machine9,969,971,After Job2 Step 7
Job2,9,Machine7,971,973,After Job2 Step 8
Job2,10,Machine8,974,979,After Job2 Step 9
Job3,1,Machine0,1533,1542,
Job3,2,Machine1,1543,1551,After Job3 Step 1
Job3,3,Machine3,1555,1569,After Job3 Step 2
Job3,4,Machine2,1571,1586,After Job3 Step 3
Job3,5,Machine4,1589,1603,After Job3 Step 4
Job3,6,Machine8,1737,1759,After Job3 Step 5
Job3,7,Machine7,1763,1788,After Job3 Step 6
Job3,8,Machine5,1790,1804,After Job3 Step 7
Job3,9,Machine9,1809,1837,After Job3 Step 8
Job3,10,Machine6,1841,1868,After Job3 Step 9
Job4,1,Machine0,2346,2356,
Job4,2,Machine4,2403,2414,After Job4 Step 1
Job4,3,Machine1,2420,2444,After Job4 Step 2
Job4,4,Machine3,2446,2453,After Job4 Step 3
Job4,5,Machine2,2456,2469,After Job4 Step 4
Job4,6,Machine6,2617,2620,After Job4 Step 5
Job4,7,Machine9,2624,2646,After Job4 Step 6
Job4,8,Machine5,2651,2667,After Job4 Step 7
Job4,9,Machine7,2668,2679,After Job4 Step 8
Job4,10,Machine8,2684,2707,After Job4 Step 9
Job5,1,Machine4,3157,3164,
Job5,2,Machine0,3195,3222,After Job5 Step 1
Job5,3,Machine3,3225,3242,After Job5 Step 2
Job5,4,Machine2,3244,3258,After Job5 Step 3
Job5,5,Machine1,3264,3293,After Job5 Step 4
Job5,6,Machine9,3321,3322,After Job5 Step 5
Job5,7,Machine7,3324,3338,After Job5 Step 6
Job5,8,Machine5,3342,3372,After Job5 Step 7
Job5,9,Machine6,3373,3382,After Job5 Step 8
Job5,10,Machine8,3386,3412,After Job5 Step 9
Job6,1,Machine2,3278,3292,
Job6,2,Machine3,3298,3319,After Job6 Step 1
Job6,3,Machine1,3333,3334,After Job6 Step 2
Job6,4,Machine0,3337,3350,After Job6 Step 3
Job6,5,Machine4,3352,3359,After Job6 Step 4
Job6,6,Machine9,3470,3489,After Job6 Step 5
