job,step,machine,start,end,precedence
Job1,1,Machine6,0,1,
Job1,2,Machine5,2,4,After Job1 Step 1
Job1,3,Machine8,5,6,After Job1 Step 2
Job1,4,Machine4,7,8,After Job1 Step 3
Job1,5,Machine1,8,10,After Job1 Step 4
Job1,6,Machine14,11,15,After Job1 Step 5
Job1,7,Machine13,16,18,After Job1 Step 6
Job1,8,Machine11,19,21,After Job1 Step 7
Job1,9,Machine10,21,24,After Job1 Step 8
Job1,10,Machine12,24,25,After Job1 Step 9
Job1,11,Machine2,26,29,After Job1 Step 10
Job1,12,Machine3,29,31,After Job1 Step 11
Job1,13,Machine0,31,33,After Job1 Step 12
Job1,14,Machine7,33,34,After Job1 Step 13
Job1,15,Machine9,35,39,After Job1 Step 14
Job2,1,Machine1,470,474,
Job2,2,Machine5,475,479,After Job2 Step 1
Job2,3,Machine0,479,481,After Job2 Step 2
Job2,4,Machine3,482,485,After Job2 Step 3
Job2,5,Machine6,485,487,After Job2 Step 4
Job2,6,Machine9,487,490,After Job2 Step 5
Job2,7,Machine7,490,495,After Job2 Step 6
Job2,8,Machine12,496,498,After Job2 Step 7
Job2,9,Machine10,499,501,After Job2 Step 8
Job2,10,Machine13,501,503,After Job2 Step 9
Job2,11,Machine8,503,505,After Job2 Step 10
Job2,12,Machine4,506,510,After Job2 Step 11
Job2,13,Machine11,511,513,After Job2 Step 12
Job2,14,Machine14,513,514,After Job2 Step 13
Job2,15,Machine2,515,516,After Job2 Step 14
Job3,1,Machine0,548,551,
Job3,2,Machine4,552,556,After Job3 Step 1
Job3,3,Machine2,557,562,After Job3 Step 2
Job3,4,Machine10,566,571,After Job3 Step 3
Job3,5,Machine6,572,575,After Job3 Step 4
Job3,6,Machine14,576,579,After Job3 Step 5
Job3,7,Machine8,579,583,After Job3 Step 6
Job3,8,Machine13,584,589,After Job3 Step 7
Job3,9,Machine7,590,595,After Job3 Step 8
Job3,10,Machine3,596,601,After Job3 Step 9
Job3,11,Machine9,602,605,After Job3 Step 10
Job3,12,Machine12,605,607,After Job3 Step 11
Job3,13,Machine1,608,613,After Job3 Step 12
Job3,14,Machine11,614,618,After Job3 Step 13
Job3,15,Machine5,619,621,After Job3 Step 14
Job4,1,Machine7,596,601,
Job4,2,Machine5,621,623,After Job4 Step 1
Job4,3,Machine4,624,625,After Job4 Step 2
Job4,4,Machine8,626,629,After Job4 Step 3
Job4,5,Machine0,629,632,After Job4 Step 4
Job4,6,Machine9,632,634,After Job4 Step 5
Job4,7,Machine13,634,636,After Job4 Step 6
Job4,8,Machine12,637,639,After Job4 Step 7
Job4,9,Machine10,639,642,After Job4 Step 8
Job4,10,Machine3,642,644,After Job4 Step 9
Job4,11,Machine6,644,646,After Job4 Step 10
Job4,12,Machine14,647,651,After Job4 Step 11
Job4,13,Machine1,653,658,After Job4 Step 12
Job4,14,Machine11,658,661,After Job4 Step 13
Job4,15,Machine2,661,665,After Job4 Step 14
Job5,1,Machine2,666,670,
Job5,2,Machine3,671,673,After Job5 Step 1
Job5,3,Machine12,673,677,After Job5 Step 2
Job5,4,Machine11,678,682,After Job5 Step 3
Job5,5,Machine6,683,687,After Job5 Step 4
Job5,6,Machine4,688,691,After Job5 Step 5
Job5,7,Machine10,692,696,After Job5 Step 6
Job5,8,Machine7,696,700,After Job5 Step 7
Job5,9,Machine0,700,705,After Job5 Step 8
Job5,10,Machine13,706,707,After Job5 Step 9
Job5,11,Machine1,707,710,After Job5 Step 10
Job5,12,Machine14,711,713,After Job5 Step 11
Job5,13,Machine5,713,717,After Job5 Step 12
Job5,14,Machine9,717,722,After Job5 Step 13
Job5,15,Machine8,723,727,After Job5 Step 14
Job6,1,Machine5,718,722,
Job6,2,Machine3,722,726,After Job6 Step 1
Job6,3,Machine6,727,729,After Job6 Step 2
Job6,4,Machine12,730,735,After Job6 Step 3
Job6,5,Machine10,736,738,After Job6 Step 4
Job6,6,Machine0,739,743,After Job6 Step 5
