job,step,machine,start,end,precedence
Job1,1,Machine2,0,2,
Job1,2,Machine3,2,3,After Job1 Step 1
Job1,3,Machine9,4,5,After Job1 Step 2
Job1,4,Machine4,6,8,After Job1 Step 3
Job1,5,Machine0,9,11,After Job1 Step 4
Job1,6,Machine6,11,13,After Job1 Step 5
Job1,7,Machine8,14,16,After Job1 Step 6
Job1,8,Machine7,17,19,After Job1 Step 7
Job1,9,Machine1,19,22,After Job1 Step 8
Job1,10,Machine5,23,25,After Job1 Step 9
Job1,11,Machine11,26,27,After Job1 Step 10
Job1,12,Machine14,28,29,After Job1 Step 11
Job1,13,Machine13,30,33,After Job1 Step 12
Job1,14,Machine10,34,35,After Job1 Step 13
Job1,15,Machine12,36,38,After Job1 Step 14
Job2,1,Machine6,373,376,
Job2,2,Machine3,376,377,After Job2 Step 1
Job2,3,Machine12,377,379,After Job2 Step 2
Job2,4,Machine11,380,381,After Job2 Step 3
Job2,5,Machine1,382,384,After Job2 Step 4
Job2,6,Machine13,384,385,After Job2 Step 5
Job2,7,Machine10,386,388,After Job2 Step 6
Job2,8,Machine2,389,392,After Job2 Step 7
Job2,9,Machine5,392,395,After Job2 Step 8
Job2,10,Machine7,395,396,After Job2 Step 9
Job2,11,Machine0,397,397,After Job2 Step 10
Job2,12,Machine8,398,400,After Job2 Step 11
Job2,13,Machine14,400,402,After Job2 Step 12
Job2,14,Machine9,402,404,After Job2 Step 13
Job2,15,Machine4,405,408,After Job2 Step 14
Job3,1,Machine6,440,443,
Job3,2,Machine0,444,446,After Job3 Step 1
Job3,3,Machine13,446,448,After Job3 Step 2
Job3,4,Machine7,449,452,After Job3 Step 3
Job3,5,Machine2,452,454,After Job3 Step 4
Job3,6,Machine3,454,455,After Job3 Step 5
Job3,7,Machine12,455,457,After Job3 Step 6
Job3,8,Machine10,457,459,After Job3 Step 7
Job3,9,Machine9,460,461,After Job3 Step 8
Job3,10,Machine1,461,462,After Job3 Step 9
Job3,11,Machine5,463,464,After Job3 Step 10
Job3,12,Machine11,464,467,After Job3 Step 11
Job3,13,Machine8,467,469,After Job3 Step 12
Job3,14,Machine4,469,471,After Job3 Step 13
Job3,15,Machine14,471,473,After Job3 Step 14
Job4,1,Machine9,461,463,
Job4,2,Machine6,464,466,After Job4 Step 1
Job4,3,Machine1,467,468,After Job4 Step 2
Job4,4,Machine7,469,470,After Job4 Step 3
Job4,5,Machine12,471,473,After Job4 Step 4
Job4,6,Machine4,474,477,After Job4 Step 5
Job4,7,Machine0,477,480,After Job4 Step 6
Job4,8,Machine5,480,482,After Job4 Step 7
Job4,9,Machine11,483,485,After Job4 Step 8
Job4,10,Machine10,486,488,After Job4 Step 9
Job4,11,Machine14,488,490,After Job4 Step 10
Job4,12,Machine2,491,494,After Job4 Step 11
Job4,13,Machine3,494,495,After Job4 Step 12
Job4,14,Machine8,495,497,After Job4 Step 13
Job4,15,Machine13,498,499,After Job4 Step 14
Job5,1,Machine11,486,488,
Job5,2,Machine13,500,501,After Job5 Step 1
Job5,3,Machine1,502,504,After Job5 Step 2
Job5,4,Machine6,505,508,After Job5 Step 3
Job5,5,Machine7,508,509,After Job5 Step 4
Job5,6,Machine5,510,511,After Job5 Step 5
Job5,7,Machine8,512,514,After Job5 Step 6
Job5,8,Machine9,514,516,After Job5 Step 7
Job5,9,Machine3,517,519,After Job5 Step 8
Job5,10,Machine10,519,522,After Job5 Step 9
Job5,11,Machine2,523,525,After Job5 Step 10
Job5,12,Machine0,526,528,After Job5 Step 11
Job5,13,Machine14,528,531,After Job5 Step 12
Job5,14,Machine12,531,533,After Job5 Step 13
Job5,15,Machine4,533,534,After Job5 Step 14
Job6,1,Machine8,514,516,
Job6,2,Machine11,516,518,After Job6 Step 1
Job6,3,Machine14,531,533,After Job6 Step 2
Job6,4,Machine1,534,537,After Job6 Step 3
Job6,5,Machine7,537,540,After Job6 Step 4
Job6,6,Machine6,540,544,After Job6 Step 5
Job6,7,Machine5,544,548,After Job6 Step 6
Job6,8,Machine10,548,552,After Job6 Step 7
Job6,9,Machine3,552,554,After Job6 Step 8
Job6,10,Machine2,555,557,After Job6 Step 9
Job6,11,Machine4,558,559,After Job6 Step 10
Job6,12,Machine9,559,562,After Job6 Step 11
Job6,13,Machine13,563,566,After Job6 Step 12
Job6,14,Machine12,566,567,After Job6 Step 13
