job,step,machine,start,end,precedence
Job1,1,Machine16,0,3,
Job1,2,Machine17,4,7,After Job1 Step 1
Job1,3,Machine0,7,9,After Job1 Step 2
Job1,4,Machine6,9,10,After Job1 Step 3
Job1,5,Machine15,11,14,After Job1 Step 4
Job1,6,Machine8,15,16,After Job1 Step 5
Job1,7,Machine7,17,20,After Job1 Step 6
Job1,8,Machine18,20,21,After Job1 Step 7
Job1,9,Machine10,22,24,After Job1 Step 8
Job1,10,Machine11,24,26,After Job1 Step 9
Job1,11,Machine1,26,29,After Job1 Step 10
Job1,12,Machine19,29,32,After Job1 Step 11
Job1,13,Machine14,32,34,After Job1 Step 12
Job1,14,Machine13,35,38,After Job1 Step 13
Job1,15,Machine4,39,42,After Job1 Step 14
Job1,16,Machine9,42,44,After Job1 Step 15
Job1,17,Machine3,45,46,After Job1 Step 16
Job1,18,Machine12,46,48,After Job1 Step 17
Job1,19,Machine5,48,51,After Job1 Step 18
Job1,20,Machine2,51,52,After Job1 Step 19
Job2,1,Machine5,491,494,
Job2,2,Machine11,531,534,After Job2 Step 1
Job2,3,Machine6,534,535,After Job2 Step 2
Job2,4,Machine16,536,539,After Job2 Step 3
Job2,5,Machine0,540,544,After Job2 Step 4
Job2,6,Machine14,544,547,After Job2 Step 5
Job2,7,Machine3,548,551,After Job2 Step 6
Job2,8,Machine1,551,553,After Job2 Step 7
Job2,9,Machine13,553,555,After Job2 Step 8
Job2,10,Machine4,556,558,After Job2 Step 9
Job2,11,Machine7,559,560,After Job2 Step 10
Job2,12,Machine17,560,564,After Job2 Step 11
Job2,13,Machine9,564,565,After Job2 Step 12
Job2,14,Machine2,565,567,After Job2 Step 13
Job2,15,Machine10,568,571,After Job2 Step 14
Job2,16,Machine12,571,575,After Job2 Step 15
Job2,17,Machine18,575,577,After Job2 Step 16
Job2,18,Machine8,578,579,After Job2 Step 17
Job2,19,Machine15,580,583,After Job2 Step 18
Job2,20,Machine19,584,587,After Job2 Step 19
Job3,1,Machine17,582,585,
Job3,2,Machine1,627,628,After Job3 Step 1
Job3,3,Machine16,628,629,After Job3 Step 2
Job3,4,Machine7,629,633,After Job3 Step 3
Job3,5,Machine13,634,636,After Job3 Step 4
Job3,6,Machine15,636,638,After Job3 Step 5
