job,step,machine,start,end,precedence
Job1,1,Machine0,6,34,
Job1,2,Machine4,38,52,After Job1 Step 1
Job1,3,Machine1,55,83,After Job1 Step 2
Job1,4,Machine3,85,99,After Job1 Step 3
Job1,5,Machine2,99,100,After Job1 Step 4
Job1,6,Machine7,102,117,After Job1 Step 5
Job1,7,Machine6,122,139,After Job1 Step 6
Job1,8,Machine9,140,145,After Job1 Step 7
Job1,9,Machine5,145,147,After Job1 Step 8
Job1,10,Machine8,147,149,After Job1 Step 9
Job2,1,Machine4,772,797,
Job2,2,Machine3,799,806,After Job2 Step 1
Job2,3,Machine2,811,831,After Job2 Step 2
Job2,4,Machine1,838,863,After Job2 Step 3
Job2,5,Machine0,867,883,After Job2 Step 4
Job2,6,Machine6,894,899,After Job2 Step 5
Job2,7,Machine5,946,955,After Job2 Step 6
Job2,8,Machine9,955,957,After Job2 Step 7
Job2,9,Machine7,957,959,After Job2 Step 8
Job2,10,Machine8,960,966,After Job2 Step 9
Job3,1,Machine0,1496,1505,
Job3,2,Machine1,1507,1515,After Job3 Step 1
Job3,3,Machine3,1518,1532,After Job3 Step 2
Job3,4,Machine2,1534,1548,After Job3 Step 3
Job3,5,Machine4,1551,1565,After Job3 Step 4
Job3,6,Machine8,1699,1720,After Job3 Step 5
Job3,7,Machine7,1726,1750,After Job3 Step 6
Job3,8,Machine5,1752,1766,After Job3 Step 7
Job3,9,Machine9,1772,1799,After Job3 Step 8
Job3,10,Machine6,1802,1829,After Job3 Step 9
Job4,1,Machine0,2302,2312,
Job4,2,Machine4,2356,2367,After Job4 Step 1
Job4,3,Machine1,2369,2394,After Job4 Step 2
Job4,4,Machine3,2395,2402,After Job4 Step 3
Job4,5,Machine2,2406,2418,After Job4 Step 4
Job4,6,Machine6,2567,2570,After Job4 Step 5
Job4,7,Machine9,2575,2596,After Job4 Step 6
Job4,8,Machine5,2601,2617,After Job4 Step 7
Job4,9,Machine7,2618,2629,After Job4 Step 8
Job4,10,Machine8,2634,2657,After Job4 Step 9
Job5,1,Machine4,3092,3098,
Job5,2,Machine0,3127,3154,After Job5 Step 1
Job5,3,Machine3,3157,3173,After Job5 Step 2
Job5,4,Machine2,3177,3191,After Job5 Step 3
Job5,5,Machine1,3199,3228,After Job5 Step 4
Job5,6,Machine9,3247,3247,After Job5 Step 5
Job5,7,Machine7,3251,3265,After Job5 Step 6
Job5,8,Machine5,3271,3300,After Job5 Step 7
Job5,9,Machine6,3301,3309,After Job5 Step 8
Job5,10,Machine8,3313,3339,After Job5 Step 9
Job6,1,Machine2,3210,3224,
Job6,2,Machine3,3228,3249,After Job6 Step 1
Job6,3,Machine1,3263,3264,After Job6 Step 2
Job6,4,Machine0,3266,3279,After Job6 Step 3
Job6,5,Machine4,3280,3287,After Job6 Step 4
Job6,6,Machine9,3400,3419,After Job6 Step 5
Job6,7,Machine6,3421,3439,After Job6 Step 6
Job6,8,Machine5,3446,3474,After Job6 Step 7
Job6,9,Machine8,3478,3495,After Job6 Step 8
Job6,10,Machine7,3496,3503,After Job6 Step 9
Job7,1,Machine3,3251,3266,
Job7,2,Machine0,3284,3314,After Job7 Step 1
Job7,3,Machine1,3318,3342,After Job7 Step 2
Job7,4,Machine2,3345,3367,After Job7 Step 3
Job7,5,Machine4,3369,3378,After Job7 Step 4
Job7,6,Machine6,3442,3464,After Job7 Step 5
Job7,7,Machine7,3505,3521,After Job7 Step 6
Job7,8,Machine5,3528,3557,After Job7 Step 7
Job7,9,Machine8,3560,3578,After Job7 Step 8
Job7,10,Machine9,3582,3603,After Job7 Step 9
Job8,1,Machine3,3271,3299,
Job8,2,Machine1,3346,3371,After Job8 Step 1
Job8,3,Machine0,3373,3384,After Job8 Step 2
Job8,4,Machine2,3388,3405,After Job8 Step 3
Job8,5,Machine4,3405,3407,After Job8 Step 4
Job8,6,Machine8,3581,3591,After Job8 Step 5
Job8,7,Machine9,3604,3612,After Job8 Step 6
Job8,8,Machine5,3620,3647,After Job8 Step 7
Job8,9,Machine6,3650,3663,After Job8 Step 8
Job8,10,Machine7,3669,3690,After Job8 Step 9
Job9,1,Machine3,3300,3301,
Job9,2,Machine2,3408,3422,After Job9 Step 1
Job9,3,Machine1,3424,3442,After Job9 Step 2
Job9,4,Machine0,3445,3461,After Job9 Step 3
Job9,5,Machine4,3463,3472,After Job9 Step 4
Job9,6,Machine9,3612,3619,After Job9 Step 5
Job9,7,Machine8,3623,3646,After Job9 Step 6
Job9,8,Machine6,3665,3671,After Job9 Step 7
Job9,9,Machine5,3673,3686,After Job9 Step 8
Job9,10,Machine7,3691,3702,After Job9 Step 9
Job10,1,Machine0,41,70,
Job10,2,Machine1,83,84,After Job10 Step 1
Job10,3,Machine3,104,122,After Job10 Step 2
Job10,4,Machine2,124,137,After Job10 Step 3
Job10,5,Machine4,139,151,After Job10 Step 4
Job10,6,Machine7,158,186,After Job10 Step 5
Job10,7,Machine5,186,187,After Job10 Step 6
Job10,8,Machine9,192,216,After Job10 Step 7
Job10,9,Machine6,220,247,After Job10 Step 8
Job10,10,Machine8,250,277,After Job10 Step 9
Job11,1,Machine2,138,145,
Job11,2,Machine4,155,177,After Job11 Step 1
Job11,3,Machine3,184,213,After Job11 Step 2
Job11,4,Machine0,214,221,After Job11 Step 3
Job11,5,Machine1,224,246,After Job11 Step 4
Job11,6,Machine9,249,266,After Job11 Step 5
Job11,7,Machine8,286,313,After Job11 Step 6
Job11,8,Machine6,316,338,After Job11 Step 7
Job11,9,Machine5,339,342,After Job11 Step 8
Job11,10,Machine7,346,359,After Job11 Step 9
Job12,1,Machine3,215,225,
Job12,2,Machine4,226,227,After Job12 Step 1
Job12,3,Machine2,230,241,After Job12 Step 2
Job12,4,Machine0,245,259,After Job12 Step 3
Job12,5,Machine1,267,294,After Job12 Step 4
Job12,6,Machine8,316,334,After Job12 Step 5
Job12,7,Machine5,344,366,After Job12 Step 6
Job12,8,Machine9,367,368,After Job12 Step 7
Job12,9,Machine6,372,397,After Job12 Step 8
Job12,10,Machine7,400,415,After Job12 Step 9
Job13,1,Machine2,243,256,
Job13,2,Machine1,296,310,After Job13 Step 1
Job13,3,Machine3,316,338,After Job13 Step 2
Job13,4,Machine4,341,365,After Job13 Step 3
Job13,5,Machine0,366,375,After Job13 Step 4
Job13,6,Machine7,418,431,After Job13 Step 5
Job13,7,Machine8,438,468,After Job13 Step 6
Job13,8,Machine9,473,497,After Job13 Step 7
Job13,9,Machine6,498,507,After Job13 Step 8
Job13,10,Machine5,510,519,After Job13 Step 9
Job14,1,Machine1,310,310,
Job14,2,Machine0,376,382,After Job14 Step 1
Job14,3,Machine3,388,414,After Job14 Step 2
Job14,4,Machine2,415,423,After Job14 Step 3
Job14,5,Machine4,424,425,After Job14 Step 4
Job14,6,Machine5,520,531,After Job14 Step 5
Job14,7,Machine7,533,542,After Job14 Step 6
Job14,8,Machine6,545,560,After Job14 Step 7
Job14,9,Machine8,564,579,After Job14 Step 8
Job14,10,Machine9,580,589,After Job14 Step 9
Job15,1,Machine1,312,318,
Job15,2,Machine0,387,404,After Job15 Step 1
Job15,3,Machine3,420,449,After Job15 Step 2
Job15,4,Machine2,456,485,After Job15 Step 3
Job15,5,Machine4,487,505,After Job15 Step 4
Job15,6,Machine8,583,606,After Job15 Step 5
Job15,7,Machine7,607,613,After Job15 Step 6
Job15,8,Machine5,622,651,After Job15 Step 7
Job15,9,Machine6,652,664,After Job15 Step 8
Job15,10,Machine9,667,691,After Job15 Step 9
Job16,1,Machine4,509,538,
Job16,2,Machine2,543,565,After Job16 Step 1
Job16,3,Machine1,567,588,After Job16 Step 2
Job16,4,Machine3,595,625,After Job16 Step 3
Job16,5,Machine0,626,638,After Job16 Step 4
Job16,6,Machine6,669,697,After Job16 Step 5
Job16,7,Machine5,701,719,After Job16 Step 6
Job16,8,Machine9,723,750,After Job16 Step 7
Job16,9,Machine8,753,776,After Job16 Step 8
Job16,10,Machine7,777,781,After Job16 Step 9
Job17,1,Machine3,626,630,
Job17,2,Machine2,632,638,After Job17 Step 1
Job17,3,Machine1,641,662,After Job17 Step 2
Job17,4,Machine0,662,664,After Job17 Step 3
Job17,5,Machine4,669,691,After Job17 Step 4
Job17,6,Machine6,697,699,After Job17 Step 5
Job17,7,Machine5,721,735,After Job17 Step 6
Job17,8,Machine9,754,776,After Job17 Step 7
Job17,9,Machine8,778,792,After Job17 Step 8
Job17,10,Machine7,799,825,After Job17 Step 9
Job18,1,Machine3,633,646,
Job18,2,Machine4,694,721,After Job18 Step 1
Job18,3,Machine2,721,730,After Job18 Step 2
Job18,4,Machine0,734,750,After Job18 Step 3
Job18,5,Machine1,750,754,After Job18 Step 4
Job18,6,Machine5,758,771,After Job18 Step 5
Job18,7,Machine6,771,774,After Job18 Step 6
Job18,8,Machine7,826,831,After Job18 Step 7
Job18,9,Machine9,831,838,After Job18 Step 8
Job18,10,Machine8,840,849,After Job18 Step 9
Job19,1,Machine3,649,665,
Job19,2,Machine2,730,731,After Job19 Step 1
Job19,3,Machine1,754,757,After Job19 Step 2
Job19,4,Machine4,759,766,After Job19 Step 3
Job19,5,Machine0,771,798,After Job19 Step 4
Job19,6,Machine8,856,885,After Job19 Step 5
Job19,7,Machine6,887,893,After Job19 Step 6
Job19,8,Machine9,896,916,After Job19 Step 7
Job19,9,Machine7,917,933,After Job19 Step 8
Job19,10,Machine5,934,943,After Job19 Step 9
Job20,1,Machine0,884,890,
Job20,2,Machine3,892,900,After Job20 Step 1
Job20,3,Machine1,902,917,After Job20 Step 2
Job20,4,Machine2,917,918,After Job20 Step 3
Job20,5,Machine4,919,924,After Job20 Step 4
Job20,6,Machine7,962,974,After Job20 Step 5
Job20,7,Machine9,977,986,After Job20 Step 6
Job20,8,Machine5,990,1008,After Job20 Step 7
Job20,9,Machine8,1012,1031,After Job20 Step 8
Job20,10,Machine6,1037,1062,After Job20 Step 9
Job21,1,Machine2,923,949,
Job21,2,Machine0,956,981,After Job21 Step 1
Job21,3,Machine4,982,984,After Job21 Step 2
Job21,4,Machine1,985,997,After Job21 Step 3
Job21,5,Machine3,998,1002,After Job21 Step 4
Job21,6,Machine6,1068,1087,After Job21 Step 5
Job21,7,Machine9,1091,1113,After Job21 Step 6
Job21,8,Machine5,1121,1148,After Job21 Step 7
Job21,9,Machine7,1153,1177,After Job21 Step 8
Job21,10,Machine8,1177,1180,After Job21 Step 9
Job22,1,Machine4,990,1014,
Job22,2,Machine3,1017,1030,After Job22 Step 1
Job22,3,Machine0,1031,1037,After Job22 Step 2
Job22,4,Machine2,1042,1071,After Job22 Step 3
Job22,5,Machine1,1072,1075,After Job22 Step 4
Job22,6,Machine5,1150,1157,After Job22 Step 5
Job22,7,Machine9,1162,1183,After Job22 Step 6
Job22,8,Machine8,1184,1189,After Job22 Step 7
Job22,9,Machine6,1195,1222,After Job22 Step 8
Job22,10,Machine7,1224,1234,After Job22 Step 9
Job23,1,Machine4,1019,1041,
Job23,2,Machine2,1075,1096,After Job23 Step 1
Job23,3,Machine3,1099,1118,After Job23 Step 2
Job23,4,Machine1,1118,1121,After Job23 Step 3
Job23,5,Machine0,1124,1139,After Job23 Step 4
Job23,6,Machine8,1191,1202,After Job23 Step 5
Job23,7,Machine7,1235,1237,After Job23 Step 6
Job23,8,Machine6,1243,1271,After Job23 Step 7
Job23,9,Machine5,1277,1301,After Job23 Step 8
Job23,10,Machine9,1303,1309,After Job23 Step 9
Job24,1,Machine1,1121,1121,
Job24,2,Machine3,1123,1136,After Job24 Step 1
