job,step,machine,start,end,precedence
Job1,1,Machine13,0,4,
Job1,2,Machine16,4,6,After Job1 Step 1
Job1,3,Machine17,6,8,After Job1 Step 2
Job1,4,Machine8,9,13,After Job1 Step 3
Job1,5,Machine1,14,16,After Job1 Step 4
Job1,6,Machine14,17,20,After Job1 Step 5
Job1,7,Machine19,20,22,After Job1 Step 6
Job1,8,Machine4,23,25,After Job1 Step 7
Job1,9,Machine7,26,28,After Job1 Step 8
Job1,10,Machine3,28,31,After Job1 Step 9
Job1,11,Machine6,31,32,After Job1 Step 10
Job1,12,Machine5,32,35,After Job1 Step 11
Job1,13,Machine0,35,36,After Job1 Step 12
Job1,14,Machine9,37,40,After Job1 Step 13
Job1,15,Machine2,40,43,After Job1 Step 14
Job1,16,Machine15,44,45,After Job1 Step 15
Job1,17,Machine18,46,49,After Job1 Step 16
Job1,18,Machine10,49,51,After Job1 Step 17
Job1,19,Machine12,52,55,After Job1 Step 18
Job1,20,Machine11,55,58,After Job1 Step 19
Job2,1,Machine1,455,459,
Job2,2,Machine11,479,480,After Job2 Step 1
Job2,3,Machine12,497,499,After Job2 Step 2
Job2,4,Machine6,500,502,After Job2 Step 3
Job2,5,Machine16,503,505,After Job2 Step 4
Job2,6,Machine13,505,508,After Job2 Step 5
Job2,7,Machine10,509,512,After Job2 Step 6
Job2,8,Machine7,512,514,After Job2 Step 7
Job2,9,Machine3,514,516,After Job2 Step 8
Job2,10,Machine4,516,520,After Job2 Step 9
Job2,11,Machine18,520,521,After Job2 Step 10
Job2,12,Machine2,522,522,After Job2 Step 11
Job2,13,Machine17,523,524,After Job2 Step 12
Job2,14,Machine9,524,526,After Job2 Step 13
Job2,15,Machine15,527,530,After Job2 Step 14
Job2,16,Machine5,530,532,After Job2 Step 15
Job2,17,Machine8,533,534,After Job2 Step 16
Job2,18,Machine14,534,535,After Job2 Step 17
Job2,19,Machine0,536,540,After Job2 Step 18
Job2,20,Machine19,541,543,After Job2 Step 19
Job3,1,Machine9,539,543,
Job3,2,Machine8,559,560,After Job3 Step 1
Job3,3,Machine14,561,565,After Job3 Step 2
Job3,4,Machine2,565,568,After Job3 Step 3
Job3,5,Machine13,569,572,After Job3 Step 4
Job3,6,Machine7,573,575,After Job3 Step 5
Job3,7,Machine1,576,579,After Job3 Step 6
Job3,8,Machine18,580,582,After Job3 Step 7
Job3,9,Machine6,582,586,After Job3 Step 8
Job3,10,Machine3,586,588,After Job3 Step 9
Job3,11,Machine10,588,592,After Job3 Step 10
Job3,12,Machine5,592,595,After Job3 Step 11
Job3,13,Machine17,595,597,After Job3 Step 12
Job3,14,Machine0,597,599,After Job3 Step 13
Job3,15,Machine19,599,600,After Job3 Step 14
Job3,16,Machine16,601,604,After Job3 Step 15
Job3,17,Machine12,605,608,After Job3 Step 16
Job3,18,Machine11,608,611,After Job3 Step 17
Job3,19,Machine4,611,612,After Job3 Step 18
Job3,20,Machine15,612,615,After Job3 Step 19
Job4,1,Machine2,569,571,
Job4,2,Machine4,612,613,After Job4 Step 1
Job4,3,Machine11,614,618,After Job4 Step 2
Job4,4,Machine5,618,620,After Job4 Step 3
Job4,5,Machine13,620,623,After Job4 Step 4
Job4,6,Machine6,623,625,After Job4 Step 5
Job4,7,Machine12,625,629,After Job4 Step 6
Job4,8,Machine0,629,631,After Job4 Step 7
Job4,9,Machine1,631,633,After Job4 Step 8
Job4,10,Machine7,634,637,After Job4 Step 9
Job4,11,Machine17,638,641,After Job4 Step 10
Job4,12,Machine14,641,645,After Job4 Step 11
Job4,13,Machine10,646,648,After Job4 Step 12
Job4,14,Machine3,648,651,After Job4 Step 13
Job4,15,Machine15,651,654,After Job4 Step 14
Job4,16,Machine16,654,656,After Job4 Step 15
Job4,17,Machine8,657,660,After Job4 Step 16
Job4,18,Machine9,661,663,After Job4 Step 17
Job4,19,Machine18,663,666,After Job4 Step 18
Job4,20,Machine19,667,670,After Job4 Step 19
Job5,1,Machine7,637,639,
Job5,2,Machine9,663,665,After Job5 Step 1
Job5,3,Machine4,665,667,After Job5 Step 2
Job5,4,Machine3,668,671,After Job5 Step 3
Job5,5,Machine19,672,674,After Job5 Step 4
Job5,6,Machine15,674,676,After Job5 Step 5
Job5,7,Machine17,677,679,After Job5 Step 6
Job5,8,Machine0,680,681,After Job5 Step 7
Job5,9,Machine6,682,685,After Job5 Step 8
Job5,10,Machine1,685,688,After Job5 Step 9
Job5,11,Machine12,689,693,After Job5 Step 10
Job5,12,Machine2,693,694,After Job5 Step 11
Job5,13,Machine16,695,697,After Job5 Step 12
Job5,14,Machine10,698,700,After Job5 Step 13
Job5,15,Machine14,701,703,After Job5 Step 14
Job5,16,Machine5,703,707,After Job5 Step 15
Job5,17,Machine13,707,711,After Job5 Step 16
Job5,18,Machine11,711,715,After Job5 Step 17
Job5,19,Machine8,715,717,After Job5 Step 18
Job5,20,Machine18,717,718,After Job5 Step 19
Job6,1,Machine4,668,670,
Job6,2,Machine8,718,721,After Job6 Step 1
Job6,3,Machine1,722,726,After Job6 Step 2
Job6,4,Machine15,726,727,After Job6 Step 3
Job6,5,Machine9,727,729,After Job6 Step 4
Job6,6,Machine7,729,732,After Job6 Step 5
Job6,7,Machine14,732,733,After Job6 Step 6
Job6,8,Machine2,734,735,After Job6 Step 7
Job6,9,Machine16,736,739,After Job6 Step 8
Job6,10,Machine19,739,742,After Job6 Step 9
Job6,11,Machine18,742,743,After Job6 Step 10
Job6,12,Machine17,743,744,After Job6 Step 11
Job6,13,Machine11,745,749,After Job6 Step 12
Job6,14,Machine5,749,750,After Job6 Step 13
Job6,15,Machine0,751,754,After Job6 Step 14
Job6,16,Machine13,754,756,After Job6 Step 15
Job6,17,Machine10,756,758,After Job6 Step 16
Job6,18,Machine12,758,759,After Job6 Step 17
Job6,19,Machine3,759,761,After Job6 Step 18
Job6,20,Machine6,761,762,After Job6 Step 19
Job7,1,Machine3,761,764,
Job7,2,Machine2,764,765,After Job7 Step 1
Job7,3,Machine5,765,766,After Job7 Step 2
Job7,4,Machine0,767,770,After Job7 Step 3
Job7,5,Machine1,771,773,After Job7 Step 4
Job7,6,Machine15,773,775,After Job7 Step 5
Job7,7,Machine18,775,778,After Job7 Step 6
Job7,8,Machine8,779,780,After Job7 Step 7
Job7,9,Machine9,780,781,After Job7 Step 8
Job7,10,Machine13,782,786,After Job7 Step 9
Job7,11,Machine10,786,787,After Job7 Step 10
Job7,12,Machine17,788,791,After Job7 Step 11
Job7,13,Machine16,792,794,After Job7 Step 12
Job7,14,Machine11,795,796,After Job7 Step 13
Job7,15,Machine12,796,800,After Job7 Step 14
Job7,16,Machine7,801,804,After Job7 Step 15
Job7,17,Machine14,805,807,After Job7 Step 16
Job7,18,Machine6,807,811,After Job7 Step 17
Job7,19,Machine4,812,816,After Job7 Step 18
Job7,20,Machine19,816,817,After Job7 Step 19
Job8,1,Machine5,767,769,
Job8,2,Machine4,816,819,After Job8 Step 1
Job8,3,Machine17,820,824,After Job8 Step 2
Job8,4,Machine16,824,825,After Job8 Step 3
Job8,5,Machine11,826,829,After Job8 Step 4
Job8,6,Machine10,830,832,After Job8 Step 5
Job8,7,Machine3,833,834,After Job8 Step 6
Job8,8,Machine2,835,836,After Job8 Step 7
Job8,9,Machine0,836,838,After Job8 Step 8
Job8,10,Machine13,838,840,After Job8 Step 9
Job8,11,Machine7,841,842,After Job8 Step 10
Job8,12,Machine14,843,846,After Job8 Step 11
Job8,13,Machine9,846,848,After Job8 Step 12
Job8,14,Machine12,848,849,After Job8 Step 13
Job8,15,Machine18,850,852,After Job8 Step 14
Job8,16,Machine15,853,856,After Job8 Step 15
Job8,17,Machine1,856,859,After Job8 Step 16
Job8,18,Machine8,859,860,After Job8 Step 17
Job8,19,Machine6,861,864,After Job8 Step 18
Job8,20,Machine19,864,867,After Job8 Step 19
Job9,1,Machine4,820,824,
Job9,2,Machine19,868,871,After Job9 Step 1
Job9,3,Machine11,871,873,After Job9 Step 2
Job9,4,Machine17,873,875,After Job9 Step 3
Job9,5,Machine13,876,878,After Job9 Step 4
Job9,6,Machine15,878,879,After Job9 Step 5
Job9,7,Machine10,880,881,After Job9 Step 6
Job9,8,Machine8,882,885,After Job9 Step 7
Job9,9,Machine16,886,889,After Job9 Step 8
Job9,10,Machine7,890,894,After Job9 Step 9
Job9,11,Machine3,894,897,After Job9 Step 10
Job9,12,Machine9,897,898,After Job9 Step 11
Job9,13,Machine6,899,902,After Job9 Step 12
Job9,14,Machine18,902,905,After Job9 Step 13
Job9,15,Machine2,905,906,After Job9 Step 14
Job9,16,Machine14,907,909,After Job9 Step 15
Job9,17,Machine12,909,913,After Job9 Step 16
Job9,18,Machine0,913,915,After Job9 Step 17
Job9,19,Machine1,915,917,After Job9 Step 18
Job9,20,Machine5,917,918,After Job9 Step 19
Job10,1,Machine7,28,32,
Job10,2,Machine15,46,47,After Job10 Step 1
Job10,3,Machine4,48,51,After Job10 Step 2
Job10,4,Machine2,51,52,After Job10 Step 3
Job10,5,Machine8,53,55,After Job10 Step 4
Job10,6,Machine12,55,57,After Job10 Step 5
Job10,7,Machine10,57,59,After Job10 Step 6
Job10,8,Machine17,60,63,After Job10 Step 7
Job10,9,Machine13,63,65,After Job10 Step 8
Job10,10,Machine18,65,66,After Job10 Step 9
Job10,11,Machine5,66,68,After Job10 Step 10
Job10,12,Machine16,68,72,After Job10 Step 11
Job10,13,Machine3,72,76,After Job10 Step 12
Job10,14,Machine1,76,79,After Job10 Step 13
Job10,15,Machine14,79,81,After Job10 Step 14
Job10,16,Machine0,81,82,After Job10 Step 15
Job10,17,Machine11,83,85,After Job10 Step 16
Job10,18,Machine6,85,87,After Job10 Step 17
Job10,19,Machine9,87,88,After Job10 Step 18
Job10,20,Machine19,88,90,After Job10 Step 19
Job11,1,Machine5,68,69,
Job11,2,Machine1,80,83,After Job11 Step 1
Job11,3,Machine15,83,85,After Job11 Step 2
Job11,4,Machine2,85,87,After Job11 Step 3
Job11,5,Machine6,88,88,After Job11 Step 4
Job11,6,Machine9,89,90,After Job11 Step 5
Job11,7,Machine19,91,94,After Job11 Step 6
Job11,8,Machine16,94,97,After Job11 Step 7
Job11,9,Machine7,98,101,After Job11 Step 8
Job11,10,Machine0,101,102,After Job11 Step 9
Job11,11,Machine14,102,105,After Job11 Step 10
Job11,12,Machine11,105,107,After Job11 Step 11
Job11,13,Machine4,107,109,After Job11 Step 12
Job11,14,Machine3,109,111,After Job11 Step 13
Job11,15,Machine17,111,112,After Job11 Step 14
Job11,16,Machine18,112,115,After Job11 Step 15
Job11,17,Machine13,116,117,After Job11 Step 16
Job11,18,Machine8,118,120,After Job11 Step 17
Job11,19,Machine10,121,123,After Job11 Step 18
Job11,20,Machine12,123,125,After Job11 Step 19
Job12,1,Machine16,98,100,
Job12,2,Machine6,101,103,After Job12 Step 1
Job12,3,Machine7,104,105,After Job12 Step 2
Job12,4,Machine1,105,106,After Job12 Step 3
Job12,5,Machine0,107,108,After Job12 Step 4
Job12,6,Machine19,108,110,After Job12 Step 5
Job12,7,Machine3,111,113,After Job12 Step 6
Job12,8,Machine18,116,119,After Job12 Step 7
Job12,9,Machine10,123,126,After Job12 Step 8
Job12,10,Machine13,126,127,After Job12 Step 9
Job12,11,Machine17,128,130,After Job12 Step 10
Job12,12,Machine8,131,133,After Job12 Step 11
Job12,13,Machine4,133,136,After Job12 Step 12
Job12,14,Machine5,136,140,After Job12 Step 13
Job12,15,Machine15,140,144,After Job12 Step 14
Job12,16,Machine2,144,146,After Job12 Step 15
Job12,17,Machine14,147,148,After Job12 Step 16
Job12,18,Machine9,148,151,After Job12 Step 17
Job12,19,Machine12,151,152,After Job12 Step 18
Job12,20,Machine11,152,154,After Job12 Step 19
Job13,1,Machine7,106,108,
Job13,2,Machine9,151,154,After Job13 Step 1
Job13,3,Machine11,155,157,After Job13 Step 2
Job13,4,Machine17,158,161,After Job13 Step 3
Job13,5,Machine4,162,166,After Job13 Step 4
Job13,6,Machine16,166,169,After Job13 Step 5
