job,step,machine,start,end,precedence
Job1,1,Machine17,0,1,
Job1,2,Machine2,1,3,After Job1 Step 1
Job1,3,Machine11,4,6,After Job1 Step 2
Job1,4,Machine4,7,11,After Job1 Step 3
Job1,5,Machine12,11,14,After Job1 Step 4
Job1,6,Machine13,14,16,After Job1 Step 5
Job1,7,Machine7,16,19,After Job1 Step 6
Job1,8,Machine0,20,23,After Job1 Step 7
Job1,9,Machine3,24,25,After Job1 Step 8
Job1,10,Machine15,25,26,After Job1 Step 9
Job1,11,Machine18,27,31,After Job1 Step 10
Job1,12,Machine10,32,35,After Job1 Step 11
Job1,13,Machine14,35,38,After Job1 Step 12
Job1,14,Machine8,38,40,After Job1 Step 13
Job1,15,Machine1,41,44,After Job1 Step 14
Job1,16,Machine6,44,46,After Job1 Step 15
Job1,17,Machine19,46,50,After Job1 Step 16
Job1,18,Machine5,50,54,After Job1 Step 17
Job1,19,Machine9,55,57,After Job1 Step 18
Job1,20,Machine16,58,58,After Job1 Step 19
Job2,1,Machine8,502,504,
Job2,2,Machine6,504,506,After Job2 Step 1
Job2,3,Machine14,506,508,After Job2 Step 2
Job2,4,Machine5,508,510,After Job2 Step 3
Job2,5,Machine10,510,511,After Job2 Step 4
Job2,6,Machine2,512,516,After Job2 Step 5
Job2,7,Machine11,516,518,After Job2 Step 6
Job2,8,Machine19,518,519,After Job2 Step 7
Job2,9,Machine13,520,521,After Job2 Step 8
Job2,10,Machine18,521,522,After Job2 Step 9
Job2,11,Machine3,522,523,After Job2 Step 10
Job2,12,Machine4,524,525,After Job2 Step 11
Job2,13,Machine16,526,528,After Job2 Step 12
Job2,14,Machine1,529,531,After Job2 Step 13
Job2,15,Machine0,531,533,After Job2 Step 14
Job2,16,Machine15,534,537,After Job2 Step 15
Job2,17,Machine17,538,541,After Job2 Step 16
Job2,18,Machine12,542,545,After Job2 Step 17
Job2,19,Machine7,545,548,After Job2 Step 18
Job2,20,Machine9,548,551,After Job2 Step 19
Job3,1,Machine4,588,591,
Job3,2,Machine3,592,594,After Job3 Step 1
Job3,3,Machine8,595,597,After Job3 Step 2
Job3,4,Machine17,598,601,After Job3 Step 3
Job3,5,Machine0,602,605,After Job3 Step 4
Job3,6,Machine14,605,606,After Job3 Step 5
Job3,7,Machine1,607,610,After Job3 Step 6
Job3,8,Machine10,611,612,After Job3 Step 7
Job3,9,Machine13,612,613,After Job3 Step 8
Job3,10,Machine6,614,616,After Job3 Step 9
Job3,11,Machine18,616,618,After Job3 Step 10
Job3,12,Machine9,618,619,After Job3 Step 11
Job3,13,Machine11,620,623,After Job3 Step 12
Job3,14,Machine7,623,626,After Job3 Step 13
Job3,15,Machine16,626,628,After Job3 Step 14
Job3,16,Machine5,629,631,After Job3 Step 15
Job3,17,Machine15,631,633,After Job3 Step 16
Job3,18,Machine2,633,636,After Job3 Step 17
Job3,19,Machine12,636,639,After Job3 Step 18
Job3,20,Machine19,639,641,After Job3 Step 19
Job4,1,Machine4,592,594,
Job4,2,Machine10,613,615,After Job4 Step 1
Job4,3,Machine3,615,618,After Job4 Step 2
Job4,4,Machine6,619,622,After Job4 Step 3
Job4,5,Machine18,623,627,After Job4 Step 4
Job4,6,Machine12,639,642,After Job4 Step 5
Job4,7,Machine2,642,645,After Job4 Step 6
Job4,8,Machine15,646,649,After Job4 Step 7
Job4,9,Machine19,649,651,After Job4 Step 8
Job4,10,Machine7,651,655,After Job4 Step 9
Job4,11,Machine13,655,657,After Job4 Step 10
Job4,12,Machine5,657,658,After Job4 Step 11
Job4,13,Machine9,658,660,After Job4 Step 12
Job4,14,Machine14,661,664,After Job4 Step 13
Job4,15,Machine17,664,667,After Job4 Step 14
Job4,16,Machine1,668,671,After Job4 Step 15
Job4,17,Machine8,672,675,After Job4 Step 16
Job4,18,Machine0,675,678,After Job4 Step 17
Job4,19,Machine16,678,679,After Job4 Step 18
Job4,20,Machine11,679,682,After Job4 Step 19
Job5,1,Machine19,652,655,
Job5,2,Machine1,672,674,After Job5 Step 1
Job5,3,Machine5,674,677,After Job5 Step 2
Job5,4,Machine9,677,679,After Job5 Step 3
Job5,5,Machine7,679,683,After Job5 Step 4
Job5,6,Machine16,683,684,After Job5 Step 5
Job5,7,Machine11,684,687,After Job5 Step 6
Job5,8,Machine12,688,692,After Job5 Step 7
Job5,9,Machine14,692,694,After Job5 Step 8
Job5,10,Machine8,694,695,After Job5 Step 9
Job5,11,Machine4,696,697,After Job5 Step 10
Job5,12,Machine2,698,701,After Job5 Step 11
Job5,13,Machine15,701,704,After Job5 Step 12
Job5,14,Machine13,705,708,After Job5 Step 13
