job,step,machine,start,end,precedence
Job1,1,Machine6,0,2,
Job1,2,Machine5,2,5,After Job1 Step 1
Job1,3,Machine8,5,6,After Job1 Step 2
Job1,4,Machine4,7,8,After Job1 Step 3
Job1,5,Machine1,8,10,After Job1 Step 4
Job1,6,Machine14,11,15,After Job1 Step 5
Job1,7,Machine13,16,18,After Job1 Step 6
Job1,8,Machine11,18,20,After Job1 Step 7
Job1,9,Machine10,21,23,After Job1 Step 8
Job1,10,Machine12,24,25,After Job1 Step 9
Job1,11,Machine2,25,28,After Job1 Step 10
Job1,12,Machine3,28,30,After Job1 Step 11
Job1,13,Machine0,30,32,After Job1 Step 12
Job1,14,Machine7,32,34,After Job1 Step 13
Job1,15,Machine9,35,39,After Job1 Step 14
Job2,1,Machine1,454,458,
Job2,2,Machine5,459,463,After Job2 Step 1
Job2,3,Machine0,463,465,After Job2 Step 2
Job2,4,Machine3,465,468,After Job2 Step 3
Job2,5,Machine6,468,470,After Job2 Step 4
Job2,6,Machine9,471,473,After Job2 Step 5
Job2,7,Machine7,474,478,After Job2 Step 6
Job2,8,Machine12,479,481,After Job2 Step 7
Job2,9,Machine10,481,484,After Job2 Step 8
Job2,10,Machine13,484,486,After Job2 Step 9
Job2,11,Machine8,486,488,After Job2 Step 10
Job2,12,Machine4,488,493,After Job2 Step 11
Job2,13,Machine11,493,494,After Job2 Step 12
Job2,14,Machine14,495,496,After Job2 Step 13
Job2,15,Machine2,496,498,After Job2 Step 14
Job3,1,Machine0,529,532,
Job3,2,Machine4,533,537,After Job3 Step 1
Job3,3,Machine2,538,543,After Job3 Step 2
Job3,4,Machine10,547,551,After Job3 Step 3
Job3,5,Machine6,553,556,After Job3 Step 4
Job3,6,Machine14,557,560,After Job3 Step 5
Job3,7,Machine8,560,564,After Job3 Step 6
Job3,8,Machine13,564,569,After Job3 Step 7
Job3,9,Machine7,569,574,After Job3 Step 8
Job3,10,Machine3,575,579,After Job3 Step 9
Job3,11,Machine9,580,583,After Job3 Step 10
Job3,12,Machine12,583,584,After Job3 Step 11
Job3,13,Machine1,585,590,After Job3 Step 12
Job3,14,Machine11,591,595,After Job3 Step 13
Job3,15,Machine5,595,597,After Job3 Step 14
Job4,1,Machine7,574,579,
Job4,2,Machine5,598,600,After Job4 Step 1
Job4,3,Machine4,600,601,After Job4 Step 2
Job4,4,Machine8,602,605,After Job4 Step 3
Job4,5,Machine0,606,608,After Job4 Step 4
Job4,6,Machine9,609,611,After Job4 Step 5
Job4,7,Machine13,611,613,After Job4 Step 6
Job4,8,Machine12,613,615,After Job4 Step 7
Job4,9,Machine10,615,618,After Job4 Step 8
Job4,10,Machine3,619,620,After Job4 Step 9
Job4,11,Machine6,620,622,After Job4 Step 10
Job4,12,Machine14,623,627,After Job4 Step 11
Job4,13,Machine1,628,632,After Job4 Step 12
Job4,14,Machine11,633,636,After Job4 Step 13
Job4,15,Machine2,636,640,After Job4 Step 14
Job5,1,Machine2,641,645,
Job5,2,Machine3,646,647,After Job5 Step 1
Job5,3,Machine12,648,652,After Job5 Step 2
Job5,4,Machine11,653,656,After Job5 Step 3
Job5,5,Machine6,657,661,After Job5 Step 4
Job5,6,Machine4,662,665,After Job5 Step 5
Job5,7,Machine10,666,669,After Job5 Step 6
Job5,8,Machine7,670,673,After Job5 Step 7
Job5,9,Machine0,674,679,After Job5 Step 8
Job5,10,Machine13,679,680,After Job5 Step 9
Job5,11,Machine1,681,684,After Job5 Step 10
Job5,12,Machine14,684,686,After Job5 Step 11
Job5,13,Machine5,687,690,After Job5 Step 12
Job5,14,Machine9,692,696,After Job5 Step 13
Job5,15,Machine8,697,700,After Job5 Step 14
Job6,1,Machine5,691,695,
Job6,2,Machine3,696,700,After Job6 Step 1
Job6,3,Machine6,700,703,After Job6 Step 2
Job6,4,Machine12,704,709,After Job6 Step 3
Job6,5,Machine10,709,712,After Job6 Step 4
Job6,6,Machine0,713,717,After Job6 Step 5
Job6,7,Machine13,717,721,After Job6 Step 6
Job6,8,Machine2,722,725,After Job6 Step 7
Job6,9,Machine11,726,729,After Job6 Step 8
Job6,10,Machine7,730,735,After Job6 Step 9
Job6,11,Machine4,735,740,After Job6 Step 10
Job6,12,Machine1,740,743,After Job6 Step 11
Job6,13,Machine14,744,747,After Job6 Step 12
Job6,14,Machine9,747,752,After Job6 Step 13
Job6,15,Machine8,753,757,After Job6 Step 14
Job7,1,Machine13,721,724,
Job7,2,Machine0,725,729,After Job7 Step 1
Job7,3,Machine11,730,734,After Job7 Step 2
Job7,4,Machine12,735,737,After Job7 Step 3
Job7,5,Machine4,740,744,After Job7 Step 4
Job7,6,Machine6,745,748,After Job7 Step 5
Job7,7,Machine5,748,750,After Job7 Step 6
Job7,8,Machine3,751,755,After Job7 Step 7
Job7,9,Machine9,756,757,After Job7 Step 8
Job7,10,Machine2,758,762,After Job7 Step 9
Job7,11,Machine7,763,766,After Job7 Step 10
Job7,12,Machine10,766,770,After Job7 Step 11
Job7,13,Machine1,770,772,After Job7 Step 12
Job7,14,Machine14,773,776,After Job7 Step 13
Job7,15,Machine8,777,779,After Job7 Step 14
Job8,1,Machine2,763,765,
Job8,2,Machine12,765,769,After Job8 Step 1
Job8,3,Machine9,770,774,After Job8 Step 2
Job8,4,Machine11,775,779,After Job8 Step 3
Job8,5,Machine13,779,784,After Job8 Step 4
Job8,6,Machine8,784,786,After Job8 Step 5
Job8,7,Machine14,786,790,After Job8 Step 6
Job8,8,Machine5,791,794,After Job8 Step 7
Job8,9,Machine6,794,796,After Job8 Step 8
Job8,10,Machine3,797,799,After Job8 Step 9
Job8,11,Machine1,800,805,After Job8 Step 10
Job8,12,Machine4,805,809,After Job8 Step 11
Job8,13,Machine0,809,811,After Job8 Step 12
Job8,14,Machine7,812,815,After Job8 Step 13
Job8,15,Machine10,816,820,After Job8 Step 14
Job9,1,Machine2,765,767,
Job9,2,Machine10,820,822,After Job9 Step 1
Job9,3,Machine14,823,825,After Job9 Step 2
Job9,4,Machine6,826,829,After Job9 Step 3
Job9,5,Machine8,829,832,After Job9 Step 4
Job9,6,Machine3,833,838,After Job9 Step 5
Job9,7,Machine12,838,841,After Job9 Step 6
Job9,8,Machine0,841,843,After Job9 Step 7
Job9,9,Machine13,843,845,After Job9 Step 8
Job9,10,Machine9,845,847,After Job9 Step 9
Job9,11,Machine7,848,850,After Job9 Step 10
Job9,12,Machine1,851,854,After Job9 Step 11
Job9,13,Machine11,855,858,After Job9 Step 12
Job9,14,Machine4,858,860,After Job9 Step 13
Job9,15,Machine5,861,866,After Job9 Step 14
Job10,1,Machine4,9,12,
Job10,2,Machine9,40,45,After Job10 Step 1
Job10,3,Machine3,46,50,After Job10 Step 2
Job10,4,Machine11,51,52,After Job10 Step 3
Job10,5,Machine13,53,56,After Job10 Step 4
Job10,6,Machine7,56,60,After Job10 Step 5
Job10,7,Machine0,60,64,After Job10 Step 6
Job10,8,Machine2,65,66,After Job10 Step 7
Job10,9,Machine5,66,68,After Job10 Step 8
Job10,10,Machine12,69,73,After Job10 Step 9
Job10,11,Machine1,73,78,After Job10 Step 10
Job10,12,Machine10,78,79,After Job10 Step 11
Job10,13,Machine14,80,84,After Job10 Step 12
Job10,14,Machine8,85,88,After Job10 Step 13
Job10,15,Machine6,89,92,After Job10 Step 14
Job11,1,Machine13,57,60,
Job11,2,Machine0,65,67,After Job11 Step 1
Job11,3,Machine3,68,72,After Job11 Step 2
Job11,4,Machine8,89,91,After Job11 Step 3
Job11,5,Machine5,91,94,After Job11 Step 4
