JSSP FRAMEWORK COMPARISON RESULTS
==================================================

Dataset: swv11
Jobs: 50
Timestamp: 2025-09-24T04:32:25.816839

FRAMEWORK PERFORMANCE SUMMARY
----------------------------------------
LangGraph: ✅ Makespan=1294, Schedule_Ops=53, Time=172.16s, Status=Success


DETAILED AGENT PROMPTS AND OUTPUTS
==================================================

🔍 LangGraph Framework Details:
--------------------------------------------------

📝 Job Scheduler Agent Prompt:
  system_prompt: You are a Job Scheduler Agent using LangGraph workflow. Analyze job requirements and create initial schedules for all jobs.
  query: 
        Job Shop Scheduling Problem (JSSP) - Dataset: swv11
        
        Problem Description:
        - Number of jobs: 50
        - Each job has multiple operations that must be performed in sequence
        - Each operation requires a specific machine and has a duration
        - Each machine can only process one operation at a time
        - Goal: Find the minimum makespan (total completion time)
        
        Job Specifications:
        
Job1:
  Step 1: Machine Machine0, Duration 92
  Step 2: Machine Machine4, Duration 47
  Step 3: Machine Machine3, Duration 56
  Step 4: Machine Machine2, Duration 91
  Step 5: Machine Machine1, Duration 49
  Step 6: Machine Machine5, Duration 39
  Step 7: Machine Machine9, Duration 63
  Step 8: Machine Machine7, Duration 12
  Step 9: Machine Machine6, Duration 1
  Step 10: Machine Machine8, Duration 37
Job2:
  Step 1: Machine Machine0, Duration 86
  Step 2: Machine Machine2, Duration 100
  Step 3: Machine Machine1, Duration 75
  Step 4: Machine Machine3, Duration 92
  Step 5: Machine Machine4, Duration 90
  Step 6: Machine Machine5, Duration 11
  Step 7: Machine Machine7, Duration 85
  Step 8: Machine Machine8, Duration 54
  Step 9: Machine Machine9, Duration 100
  Step 10: Machine Machine6, Duration 38
Job3:
  Step 1: Machine Machine1, Duration 4
  Step 2: Machine Machine4, Duration 94
  Step 3: Machine Machine3, Duration 44
  Step 4: Machine Machine2, Duration 40
  Step 5: Machine Machine0, Duration 92
  Step 6: Machine Machine8, Duration 53
  Step 7: Machine Machine6, Duration 40
  Step 8: Machine Machine9, Duration 5
  Step 9: Machine Machine5, Duration 68
  Step 10: Machine Machine7, Duration 27
Job4:
  Step 1: Machine Machine4, Duration 87
  Step 2: Machine Machine0, Duration 48
  Step 3: Machine Machine1, Duration 59
  Step 4: Machine Machine2, Duration 92
  Step 5: Machine Machine3, Duration 35
  Step 6: Machine Machine6, Duration 99
  Step 7: Machine Machine7, Duration 46
  Step 8: Machine Machine9, Duration 27
  Step 9: Machine Machine8, Duration 83
  Step 10: Machine Machine5, Duration 91
Job5:
  Step 1: Machine Machine0, Duration 83
  Step 2: Machine Machine1, Duration 78
  Step 3: Machine Machine4, Duration 76
  Step 4: Machine Machine3, Duration 64
  Step 5: Machine Machine2, Duration 44
  Step 6: Machine Machine8, Duration 12
  Step 7: Machine Machine9, Duration 91
  Step 8: Machine Machine6, Duration 31
  Step 9: Machine Machine7, Duration 98
  Step 10: Machine Machine5, Duration 63
Job6:
  Step 1: Machine Machine3, Duration 49
  Step 2: Machine Machine0, Duration 15
  Step 3: Machine Machine1, Duration 100
  Step 4: Machine Machine4, Duration 18
  Step 5: Machine Machine2, Duration 24
  Step 6: Machine Machine6, Duration 92
  Step 7: Machine Machine9, Duration 65
  Step 8: Machine Machine5, Duration 26
  Step 9: Machine Machine7, Duration 29
  Step 10: Machine Machine8, Duration 24
Job7:
  Step 1: Machine Machine0, Duration 28
  Step 2: Machine Machine3, Duration 53
  Step 3: Machine Machine4, Duration 84
  Step 4: Machine Machine2, Duration 47
  Step 5: Machine Machine1, Duration 85
  Step 6: Machine Machine7, Duration 100
  Step 7: Machine Machine5, Duration 34
  Step 8: Machine Machine6, Duration 35
  Step 9: Machine Machine8, Duration 90
  Step 10: Machine Machine9, Duration 88
Job8:
  Step 1: Machine Machine2, Duration 61
  Step 2: Machine Machine4, Duration 71
  Step 3: Machine Machine3, Duration 54
  Step 4: Machine Machine1, Duration 34
  Step 5: Machine Machine0, Duration 13
  Step 6: Machine Machine9, Duration 47
  Step 7: Machine Machine8, Duration 2
  Step 8: Machine Machine6, Duration 97
  Step 9: Machine Machine7, Duration 27
  Step 10: Machine Machine5, Duration 97
Job9:
  Step 1: Machine Machine0, Duration 85
  Step 2: Machine Machine2, Duration 75
  Step 3: Machine Machine1, Duration 33
  Step 4: Machine Machine4, Duration 72
  Step 5: Machine Machine3, Duration 49
  Step 6: Machine Machine7, Duration 23
  Step 7: Machine Machine5, Duration 12
  Step 8: Machine Machine8, Duration 90
  Step 9: Machine Machine6, Duration 87
  Step 10: Machine Machine9, Duration 42
Job10:
  Step 1: Machine Machine2, Duration 24
  Step 2: Machine Machine3, Duration 20
  Step 3: Machine Machine1, Duration 65
  Step 4: Machine Machine4, Duration 33
  Step 5: Machine Machine0, Duration 75
  Step 6: Machine Machine9, Duration 47
  Step 7: Machine Machine6, Duration 84
  Step 8: Machine Machine8, Duration 44
  Step 9: Machine Machine7, Duration 74
  Step 10: Machine Machine5, Duration 29
Job11:
  Step 1: Machine Machine2, Duration 48
  Step 2: Machine Machine3, Duration 27
  Step 3: Machine Machine4, Duration 1
  Step 4: Machine Machine0, Duration 23
  Step 5: Machine Machine1, Duration 66
  Step 6: Machine Machine6, Duration 35
  Step 7: Machine Machine7, Duration 46
  Step 8: Machine Machine9, Duration 29
  Step 9: Machine Machine5, Duration 63
  Step 10: Machine Machine8, Duration 44
Job12:
  Step 1: Machine Machine2, Duration 79
  Step 2: Machine Machine0, Duration 4
  Step 3: Machine Machine4, Duration 61
  Step 4: Machine Machine3, Duration 46
  Step 5: Machine Machine1, Duration 69
  Step 6: Machine Machine7, Duration 10
  Step 7: Machine Machine8, Duration 88
  Step 8: Machine Machine9, Duration 19
  Step 9: Machine Machine6, Duration 50
  Step 10: Machine Machine5, Duration 34
Job13:
  Step 1: Machine Machine0, Duration 16
  Step 2: Machine Machine4, Duration 31
  Step 3: Machine Machine3, Duration 77
  Step 4: Machine Machine2, Duration 3
  Step 5: Machine Machine1, Duration 25
  Step 6: Machine Machine8, Duration 88
  Step 7: Machine Machine7, Duration 97
  Step 8: Machine Machine9, Duration 49
  Step 9: Machine Machine6, Duration 79
  Step 10: Machine Machine5, Duration 22
Job14:
  Step 1: Machine Machine1, Duration 40
  Step 2: Machine Machine0, Duration 39
  Step 3: Machine Machine4, Duration 15
  Step 4: Machine Machine2, Duration 93
  Step 5: Machine Machine3, Duration 48
  Step 6: Machine Machine6, Duration 63
  Step 7: Machine Machine9, Duration 74
  Step 8: Machine Machine8, Duration 46
  Step 9: Machine Machine7, Duration 91
  Step 10: Machine Machine5, Duration 51
Job15:
  Step 1: Machine Machine4, Duration 48
  Step 2: Machine Machine0, Duration 93
  Step 3: Machine Machine2, Duration 8
  Step 4: Machine Machine3, Duration 50
  Step 5: Machine Machine1, Duration 5
  Step 6: Machine Machine6, Duration 48
  Step 7: Machine Machine7, Duration 46
  Step 8: Machine Machine9, Duration 35
  Step 9: Machine Machine5, Duration 88
  Step 10: Machine Machine8, Duration 97
Job16:
  Step 1: Machine Machine3, Duration 70
  Step 2: Machine Machine1, Duration 8
  Step 3: Machine Machine2, Duration 65
  Step 4: Machine Machine0, Duration 32
  Step 5: Machine Machine4, Duration 84
  Step 6: Machine Machine8, Duration 9
  Step 7: Machine Machine6, Duration 43
  Step 8: Machine Machine7, Duration 10
  Step 9: Machine Machine5, Duration 72
  Step 10: Machine Machine9, Duration 60
Job17:
  Step 1: Machine Machine0, Duration 21
  Step 2: Machine Machine2, Duration 28
  Step 3: Machine Machine1, Duration 26
  Step 4: Machine Machine3, Duration 91
  Step 5: Machine Machine4, Duration 58
  Step 6: Machine Machine9, Duration 90
  Step 7: Machine Machine6, Duration 43
  Step 8: Machine Machine8, Duration 64
  Step 9: Machine Machine5, Duration 39
  Step 10: Machine Machine7, Duration 93
Job18:
  Step 1: Machine Machine1, Duration 50
  Step 2: Machine Machine2, Duration 60
  Step 3: Machine Machine0, Duration 51
  Step 4: Machine Machine4, Duration 90
  Step 5: Machine Machine3, Duration 93
  Step 6: Machine Machine7, Duration 20
  Step 7: Machine Machine9, Duration 33
  Step 8: Machine Machine8, Duration 27
  Step 9: Machine Machine6, Duration 12
  Step 10: Machine Machine5, Duration 89
Job19:
  Step 1: Machine Machine1, Duration 21
  Step 2: Machine Machine3, Duration 3
  Step 3: Machine Machine2, Duration 47
