JSSP FRAMEWORK COMPARISON RESULTS
==================================================

Dataset: rcmax_50_20_6
Jobs: 50
Timestamp: 2025-09-24T00:37:07.775141

FRAMEWORK PERFORMANCE SUMMARY
----------------------------------------
CrewAI: ✅ Makespan=3, Schedule_Ops=0, Time=211.10s, Status=Success


DETAILED AGENT PROMPTS AND OUTPUTS
==================================================

🔍 CrewAI Framework Details:
--------------------------------------------------

📝 Job Scheduler Agent Prompt:
  role: Job Scheduler
  goal: Analyze job requirements and create initial schedules for all jobs.
  backstory: You are an expert job scheduler responsible for analyzing job requirements and creating initial schedules.
  query: 
        Job Shop Scheduling Problem (JSSP) - Dataset: rcmax_50_20_6
        
        Problem Description:
        - Number of jobs: 50
        - Each job has multiple operations that must be performed in sequence
        - Each operation requires a specific machine and has a duration
        - Each machine can only process one operation at a time
        - Goal: Find the minimum makespan (total completion time)
        
        Job Specifications:
        
Job1:
  Step 1: Machine Machine12, Duration 93
  Step 2: Machine Machine17, Duration 199
  Step 3: Machine Machine13, Duration 26
  Step 4: Machine Machine0, Duration 48
  Step 5: Machine Machine9, Duration 172
  Step 6: Machine Machine2, Duration 175
  Step 7: Machine Machine14, Duration 39
  Step 8: Machine Machine16, Duration 39
  Step 9: Machine Machine11, Duration 11
  Step 10: Machine Machine4, Duration 138
  Step 11: Machine Machine6, Duration 197
  Step 12: Machine Machine8, Duration 97
  Step 13: Machine Machine15, Duration 92
  Step 14: Machine Machine1, Duration 46
  Step 15: Machine Machine18, Duration 182
  Step 16: Machine Machine10, Duration 180
  Step 17: Machine Machine3, Duration 109
  Step 18: Machine Machine19, Duration 147
  Step 19: Machine Machine7, Duration 167
  Step 20: Machine Machine5, Duration 66
Job2:
  Step 1: Machine Machine0, Duration 40
  Step 2: Machine Machine7, Duration 46
  Step 3: Machine Machine18, Duration 52
  Step 4: Machine Machine9, Duration 126
  Step 5: Machine Machine12, Duration 136
  Step 6: Machine Machine19, Duration 147
  Step 7: Machine Machine15, Duration 152
  Step 8: Machine Machine3, Duration 28
  Step 9: Machine Machine11, Duration 101
  Step 10: Machine Machine13, Duration 8
  Step 11: Machine Machine14, Duration 110
  Step 12: Machine Machine2, Duration 6
  Step 13: Machine Machine6, Duration 103
  Step 14: Machine Machine1, Duration 166
  Step 15: Machine Machine16, Duration 51
  Step 16: Machine Machine10, Duration 4
  Step 17: Machine Machine17, Duration 119
  Step 18: Machine Machine5, Duration 100
  Step 19: Machine Machine4, Duration 197
  Step 20: Machine Machine8, Duration 185
Job3:
  Step 1: Machine Machine7, Duration 109
  Step 2: Machine Machine5, Duration 198
  Step 3: Machine Machine15, Duration 133
  Step 4: Machine Machine18, Duration 19
  Step 5: Machine Machine2, Duration 112
  Step 6: Machine Machine10, Duration 118
  Step 7: Machine Machine6, Duration 9
  Step 8: Machine Machine1, Duration 46
  Step 9: Machine Machine17, Duration 21
  Step 10: Machine Machine4, Duration 87
  Step 11: Machine Machine14, Duration 32
  Step 12: Machine Machine8, Duration 86
  Step 13: Machine Machine9, Duration 46
  Step 14: Machine Machine0, Duration 70
  Step 15: Machine Machine11, Duration 52
  Step 16: Machine Machine16, Duration 27
  Step 17: Machine Machine12, Duration 120
  Step 18: Machine Machine3, Duration 154
  Step 19: Machine Machine19, Duration 28
  Step 20: Machine Machine13, Duration 123
Job4:
  Step 1: Machine Machine7, Duration 136
  Step 2: Machine Machine14, Duration 93
  Step 3: Machine Machine12, Duration 123
  Step 4: Machine Machine2, Duration 167
  Step 5: Machine Machine10, Duration 158
  Step 6: Machine Machine11, Duration 53
  Step 7: Machine Machine19, Duration 99
  Step 8: Machine Machine0, Duration 8
  Step 9: Machine Machine17, Duration 191
  Step 10: Machine Machine4, Duration 138
  Step 11: Machine Machine9, Duration 149
  Step 12: Machine Machine5, Duration 156
  Step 13: Machine Machine13, Duration 30
  Step 14: Machine Machine16, Duration 90
  Step 15: Machine Machine3, Duration 124
  Step 16: Machine Machine8, Duration 127
  Step 17: Machine Machine18, Duration 67
  Step 18: Machine Machine1, Duration 104
  Step 19: Machine Machine15, Duration 116
