=== JSSP Schedule Results for rcmax_30_15_5 ===
Timestamp: 2025-05-08 22:21:39


=== Final Results ===
Best Algorithm: Tabu
Minimum Makespan found: 4852
Upper Bound (UB): 3450
Gap to UB: 1402

=== Algorithm Comparison ===
Random: 5682
LPT: 5277
SPT: 24432
STPT: 5815
MPSR: 5847
DRL-Liu: 34652
GP: 5501
GEP: 5704
Tabu: 4852

=== Detailed Schedule ===
Job: Job10, Step: 1, Machine: Machine3, Start: 0, End: 36
Job: Job2, Step: 1, Machine: Machine0, Start: 0, End: 127
Job: Job13, Step: 1, Machine: Machine5, Start: 0, End: 54
Job: Job4, Step: 1, Machine: Machine0, Start: 127, End: 190
Job: Job29, Step: 1, Machine: Machine2, Start: 0, End: 86
Job: Job9, Step: 1, Machine: Machine8, Start: 0, End: 56
Job: Job27, Step: 1, Machine: Machine13, Start: 0, End: 124
Job: Job16, Step: 1, Machine: Machine0, Start: 190, End: 381
Job: Job25, Step: 1, Machine: Machine13, Start: 124, End: 266
Job: Job3, Step: 1, Machine: Machine8, Start: 56, End: 185
Job: Job11, Step: 1, Machine: Machine11, Start: 0, End: 43
Job: Job12, Step: 1, Machine: Machine12, Start: 0, End: 70
Job: Job7, Step: 1, Machine: Machine2, Start: 86, End: 209
Job: Job14, Step: 1, Machine: Machine9, Start: 0, End: 124
Job: Job26, Step: 1, Machine: Machine7, Start: 0, End: 161
Job: Job30, Step: 1, Machine: Machine0, Start: 381, End: 542
Job: Job15, Step: 1, Machine: Machine3, Start: 36, End: 82
Job: Job1, Step: 1, Machine: Machine13, Start: 266, End: 465
Job: Job19, Step: 1, Machine: Machine1, Start: 0, End: 53
Job: Job6, Step: 1, Machine: Machine6, Start: 0, End: 121
Job: Job21, Step: 1, Machine: Machine12, Start: 70, End: 190
Job: Job22, Step: 1, Machine: Machine3, Start: 82, End: 202
Job: Job23, Step: 1, Machine: Machine1, Start: 53, End: 165
Job: Job24, Step: 1, Machine: Machine13, Start: 465, End: 650
Job: Job20, Step: 1, Machine: Machine11, Start: 43, End: 136
Job: Job17, Step: 1, Machine: Machine8, Start: 185, End: 253
Job: Job18, Step: 1, Machine: Machine4, Start: 0, End: 93
Job: Job28, Step: 1, Machine: Machine8, Start: 253, End: 408
Job: Job5, Step: 1, Machine: Machine12, Start: 190, End: 230
Job: Job8, Step: 1, Machine: Machine10, Start: 0, End: 2
Job: Job10, Step: 2, Machine: Machine0, Start: 542, End: 563
Job: Job2, Step: 2, Machine: Machine2, Start: 209, End: 362
Job: Job13, Step: 2, Machine: Machine2, Start: 362, End: 434
Job: Job4, Step: 2, Machine: Machine12, Start: 230, End: 294
Job: Job29, Step: 2, Machine: Machine1, Start: 165, End: 231
Job: Job9, Step: 2, Machine: Machine2, Start: 434, End: 581
Job: Job27, Step: 2, Machine: Machine7, Start: 161, End: 345
Job: Job16, Step: 2, Machine: Machine7, Start: 381, End: 413
Job: Job25, Step: 2, Machine: Machine5, Start: 266, End: 368
Job: Job3, Step: 2, Machine: Machine1, Start: 231, End: 341
Job: Job11, Step: 2, Machine: Machine3, Start: 202, End: 368
Job: Job12, Step: 2, Machine: Machine3, Start: 368, End: 447
Job: Job7, Step: 2, Machine: Machine14, Start: 209, End: 406
Job: Job14, Step: 2, Machine: Machine7, Start: 413, End: 457
Job: Job26, Step: 2, Machine: Machine2, Start: 581, End: 776
Job: Job30, Step: 2, Machine: Machine8, Start: 542, End: 653
Job: Job15, Step: 2, Machine: Machine11, Start: 136, End: 198
Job: Job1, Step: 2, Machine: Machine3, Start: 465, End: 474
Job: Job19, Step: 2, Machine: Machine8, Start: 653, End: 794
Job: Job6, Step: 2, Machine: Machine0, Start: 563, End: 749
Job: Job21, Step: 2, Machine: Machine3, Start: 474, End: 539
Job: Job22, Step: 2, Machine: Machine6, Start: 202, End: 358
Job: Job23, Step: 2, Machine: Machine3, Start: 539, End: 602
Job: Job24, Step: 2, Machine: Machine8, Start: 794, End: 820
Job: Job20, Step: 2, Machine: Machine8, Start: 820, End: 956
Job: Job17, Step: 2, Machine: Machine2, Start: 776, End: 871
Job: Job18, Step: 2, Machine: Machine8, Start: 956, End: 1072
Job: Job28, Step: 2, Machine: Machine4, Start: 408, End: 421
Job: Job5, Step: 2, Machine: Machine14, Start: 406, End: 460
Job: Job8, Step: 2, Machine: Machine13, Start: 650, End: 681
Job: Job10, Step: 3, Machine: Machine8, Start: 1072, End: 1200
Job: Job2, Step: 3, Machine: Machine12, Start: 362, End: 464
Job: Job13, Step: 3, Machine: Machine4, Start: 434, End: 553
Job: Job4, Step: 3, Machine: Machine3, Start: 602, End: 618
Job: Job29, Step: 3, Machine: Machine6, Start: 358, End: 427
Job: Job9, Step: 3, Machine: Machine1, Start: 581, End: 769
Job: Job27, Step: 3, Machine: Machine6, Start: 427, End: 565
Job: Job16, Step: 3, Machine: Machine11, Start: 413, End: 440
Job: Job25, Step: 3, Machine: Machine9, Start: 368, End: 418
Job: Job3, Step: 3, Machine: Machine9, Start: 418, End: 583
Job: Job11, Step: 3, Machine: Machine1, Start: 769, End: 882
Job: Job12, Step: 3, Machine: Machine14, Start: 460, End: 491
Job: Job7, Step: 3, Machine: Machine8, Start: 1200, End: 1223
Job: Job14, Step: 3, Machine: Machine4, Start: 553, End: 687
Job: Job26, Step: 3, Machine: Machine11, Start: 776, End: 967
Job: Job30, Step: 3, Machine: Machine3, Start: 653, End: 721
Job: Job15, Step: 3, Machine: Machine0, Start: 749, End: 853
Job: Job1, Step: 3, Machine: Machine6, Start: 565, End: 613
Job: Job19, Step: 3, Machine: Machine6, Start: 794, End: 940
Job: Job6, Step: 3, Machine: Machine8, Start: 1223, End: 1349
Job: Job21, Step: 3, Machine: Machine11, Start: 967, End: 1085
Job: Job22, Step: 3, Machine: Machine5, Start: 368, End: 458
Job: Job23, Step: 3, Machine: Machine7, Start: 602, End: 692
Job: Job24, Step: 3, Machine: Machine6, Start: 940, End: 973
Job: Job20, Step: 3, Machine: Machine1, Start: 956, End: 1089
Job: Job17, Step: 3, Machine: Machine10, Start: 871, End: 900
Job: Job18, Step: 3, Machine: Machine11, Start: 1085, End: 1192
Job: Job28, Step: 3, Machine: Machine11, Start: 1192, End: 1264
Job: Job5, Step: 3, Machine: Machine7, Start: 692, End: 721
Job: Job8, Step: 3, Machine: Machine2, Start: 871, End: 1026
Job: Job10, Step: 4, Machine: Machine12, Start: 1200, End: 1283
Job: Job2, Step: 4, Machine: Machine5, Start: 464, End: 475
Job: Job13, Step: 4, Machine: Machine8, Start: 1349, End: 1544
Job: Job4, Step: 4, Machine: Machine2, Start: 1026, End: 1118
Job: Job29, Step: 4, Machine: Machine0, Start: 853, End: 929
Job: Job9, Step: 4, Machine: Machine6, Start: 973, End: 1146
Job: Job27, Step: 4, Machine: Machine4, Start: 687, End: 861
Job: Job16, Step: 4, Machine: Machine4, Start: 861, End: 916
Job: Job25, Step: 4, Machine: Machine0, Start: 929, End: 1101
Job: Job3, Step: 4, Machine: Machine0, Start: 1101, End: 1221
Job: Job11, Step: 4, Machine: Machine4, Start: 916, End: 1090
Job: Job12, Step: 4, Machine: Machine5, Start: 491, End: 691
Job: Job7, Step: 4, Machine: Machine1, Start: 1223, End: 1405
Job: Job14, Step: 4, Machine: Machine10, Start: 900, End: 1096
Job: Job26, Step: 4, Machine: Machine5, Start: 967, End: 1043
Job: Job30, Step: 4, Machine: Machine14, Start: 721, End: 852
Job: Job15, Step: 4, Machine: Machine12, Start: 1283, End: 1429
Job: Job1, Step: 4, Machine: Machine8, Start: 1544, End: 1662
Job: Job19, Step: 4, Machine: Machine0, Start: 1221, End: 1330
Job: Job6, Step: 4, Machine: Machine13, Start: 1349, End: 1425
Job: Job21, Step: 4, Machine: Machine0, Start: 1330, End: 1463
Job: Job22, Step: 4, Machine: Machine4, Start: 1090, End: 1124
Job: Job23, Step: 4, Machine: Machine5, Start: 1043, End: 1110
Job: Job24, Step: 4, Machine: Machine3, Start: 973, End: 1088
Job: Job20, Step: 4, Machine: Machine0, Start: 1463, End: 1659
Job: Job17, Step: 4, Machine: Machine4, Start: 1124, End: 1230
Job: Job18, Step: 4, Machine: Machine13, Start: 1425, End: 1449
Job: Job28, Step: 4, Machine: Machine9, Start: 1264, End: 1457
Job: Job5, Step: 4, Machine: Machine13, Start: 1449, End: 1648
Job: Job8, Step: 4, Machine: Machine0, Start: 1659, End: 1818
Job: Job10, Step: 5, Machine: Machine6, Start: 1283, End: 1301
Job: Job2, Step: 5, Machine: Machine9, Start: 1457, End: 1654
Job: Job13, Step: 5, Machine: Machine0, Start: 1818, End: 1911
Job: Job4, Step: 5, Machine: Machine4, Start: 1230, End: 1382
Job: Job29, Step: 5, Machine: Machine13, Start: 1648, End: 1793
Job: Job9, Step: 5, Machine: Machine0, Start: 1911, End: 1960
Job: Job27, Step: 5, Machine: Machine14, Start: 861, End: 924
Job: Job16, Step: 5, Machine: Machine5, Start: 1110, End: 1120
Job: Job25, Step: 5, Machine: Machine14, Start: 1101, End: 1195
Job: Job3, Step: 5, Machine: Machine5, Start: 1221, End: 1317
Job: Job11, Step: 5, Machine: Machine0, Start: 1960, End: 2101
Job: Job12, Step: 5, Machine: Machine8, Start: 1662, End: 1796
