job,step,machine,start,end,precedence
Job1,1,Machine13,0,25,
Job1,2,Machine3,25,26,After Job1 Step 1
Job1,3,Machine6,26,32,After Job1 Step 2
Job1,4,Machine8,32,47,After Job1 Step 3
Job1,5,Machine7,47,61,After Job1 Step 4
Job1,6,Machine1,61,69,After Job1 Step 5
Job1,7,Machine14,69,76,After Job1 Step 6
Job1,8,Machine4,76,82,After Job1 Step 7
Job1,9,Machine12,82,104,After Job1 Step 8
Job1,10,Machine10,104,120,After Job1 Step 9
Job1,11,Machine5,120,125,After Job1 Step 10
Job1,12,Machine2,125,150,After Job1 Step 11
Job1,13,Machine11,150,172,After Job1 Step 12
Job1,14,Machine9,172,190,After Job1 Step 13
Job1,15,Machine0,190,196,After Job1 Step 14
Job10,1,Machine3,1545,1550,
Job10,2,Machine0,1550,1552,After Job10 Step 1
Job10,3,Machine8,1552,1569,After Job10 Step 2
Job10,4,Machine12,1623,1634,After Job10 Step 3
Job10,5,Machine6,1634,1636,After Job10 Step 4
Job10,6,Machine2,1636,1655,After Job10 Step 5
Job10,7,Machine11,1655,1668,After Job10 Step 6
Job10,8,Machine7,1668,1669,After Job10 Step 7
Job10,9,Machine14,1669,1683,After Job10 Step 8
Job10,10,Machine10,1683,1684,After Job10 Step 9
Job10,11,Machine1,1684,1690,After Job10 Step 10
Job10,12,Machine13,1690,1706,After Job10 Step 11
Job10,13,Machine5,1706,1726,After Job10 Step 12
Job10,14,Machine9,1726,1739,After Job10 Step 13
Job10,15,Machine4,1739,1747,After Job10 Step 14
Job11,1,Machine11,1668,1674,
Job11,2,Machine3,1674,1695,After Job11 Step 1
Job11,3,Machine1,1695,1710,After Job11 Step 2
Job11,4,Machine4,1747,1769,After Job11 Step 3
Job11,5,Machine0,1769,1787,After Job11 Step 4
Job11,6,Machine14,1787,1807,After Job11 Step 5
Job11,7,Machine6,1807,1819,After Job11 Step 6
Job11,8,Machine10,1819,1840,After Job11 Step 7
Job11,9,Machine7,1840,1857,After Job11 Step 8
Job11,10,Machine8,1857,1871,After Job11 Step 9
Job11,11,Machine13,1871,1893,After Job11 Step 10
Job11,12,Machine9,1893,1901,After Job11 Step 11
Job11,13,Machine12,1901,1922,After Job11 Step 12
