job,step,machine,start,end,precedence
Job1,1,Machine8,0,25,
Job1,2,Machine10,25,29,After Job1 Step 1
Job1,3,Machine3,29,43,After Job1 Step 2
Job1,4,Machine2,43,49,After Job1 Step 3
Job1,5,Machine4,49,64,After Job1 Step 4
Job1,6,Machine0,64,73,After Job1 Step 5
Job1,7,Machine12,73,83,After Job1 Step 6
Job1,8,Machine7,83,96,After Job1 Step 7
Job1,9,Machine11,96,103,After Job1 Step 8
Job1,10,Machine13,103,112,After Job1 Step 9
Job1,11,Machine5,112,138,After Job1 Step 10
Job1,12,Machine1,138,157,After Job1 Step 11
Job1,13,Machine9,157,168,After Job1 Step 12
Job1,14,Machine6,168,189,After Job1 Step 13
Job1,15,Machine14,189,195,After Job1 Step 14
Job10,1,Machine5,1563,1565,
Job10,2,Machine3,1565,1572,After Job10 Step 1
Job10,3,Machine12,1597,1621,After Job10 Step 2
Job10,4,Machine6,1621,1639,After Job10 Step 3
Job10,5,Machine14,1639,1641,After Job10 Step 4
Job10,6,Machine7,1641,1650,After Job10 Step 5
Job10,7,Machine1,1651,1669,After Job10 Step 6
Job10,8,Machine0,1694,1697,After Job10 Step 7
Job10,9,Machine8,1697,1699,After Job10 Step 8
Job10,10,Machine13,1699,1715,After Job10 Step 9
Job10,11,Machine4,1715,1735,After Job10 Step 10
Job10,12,Machine10,1735,1749,After Job10 Step 11
Job10,13,Machine2,1749,1760,After Job10 Step 12
Job10,14,Machine9,1760,1783,After Job10 Step 13
Job10,15,Machine11,1783,1791,After Job10 Step 14
Job11,1,Machine3,1572,1597,
Job11,2,Machine12,1621,1623,After Job11 Step 1
Job11,3,Machine7,1650,1658,After Job11 Step 2
Job11,4,Machine9,1783,1795,After Job11 Step 3
Job11,5,Machine6,1818,1844,After Job11 Step 4
Job11,6,Machine11,1844,1849,After Job11 Step 5
Job11,7,Machine1,1849,1856,After Job11 Step 6
Job11,8,Machine5,1856,1858,After Job11 Step 7
Job11,9,Machine14,1858,1863,After Job11 Step 8
Job11,10,Machine13,1863,1882,After Job11 Step 9
Job11,11,Machine8,1882,1882,After Job11 Step 10
Job11,12,Machine10,1882,1898,After Job11 Step 11
Job11,13,Machine4,1898,1911,After Job11 Step 12
Job11,14,Machine0,1911,1921,After Job11 Step 13
Job11,15,Machine2,1921,1932,After Job11 Step 14
Job12,1,Machine12,1623,1635,
Job12,2,Machine10,1898,1925,After Job12 Step 1
Job12,3,Machine0,1941,1948,After Job12 Step 2
Job12,4,Machine14,1948,1971,After Job12 Step 3
Job12,5,Machine9,1971,1996,After Job12 Step 4
Job12,6,Machine11,1996,2010,After Job12 Step 5
Job12,7,Machine5,2010,2018,After Job12 Step 6
Job12,8,Machine3,2018,2026,After Job12 Step 7
Job12,9,Machine13,2026,2042,After Job12 Step 8
Job12,10,Machine7,2042,2065,After Job12 Step 9
Job12,11,Machine1,2065,2071,After Job12 Step 10
Job12,12,Machine8,2071,2075,After Job12 Step 11
Job12,13,Machine6,2075,2083,After Job12 Step 12
Job12,14,Machine2,2083,2097,After Job12 Step 13
Job12,15,Machine4,2097,2098,After Job12 Step 14
Job13,1,Machine8,2075,2077,
Job13,2,Machine7,2081,2107,After Job13 Step 1
Job13,3,Machine5,2107,2128,After Job13 Step 2
Job13,4,Machine2,2128,2135,After Job13 Step 3
Job13,5,Machine1,2135,2140,After Job13 Step 4
