job,step,machine,start,end,precedence
Job1,1,Machine19,0,1,
Job1,2,Machine6,1,11,After Job1 Step 1
Job1,3,Machine8,11,16,After Job1 Step 2
Job1,4,Machine1,16,34,After Job1 Step 3
Job1,5,Machine2,34,35,After Job1 Step 4
Job1,6,Machine12,35,40,After Job1 Step 5
Job1,7,Machine18,40,44,After Job1 Step 6
Job1,8,Machine15,44,49,After Job1 Step 7
Job1,9,Machine11,49,63,After Job1 Step 8
Job1,10,Machine10,63,78,After Job1 Step 9
Job1,11,Machine4,78,82,After Job1 Step 10
Job1,12,Machine13,82,97,After Job1 Step 11
Job1,13,Machine14,97,107,After Job1 Step 12
Job1,14,Machine9,107,122,After Job1 Step 13
Job1,15,Machine7,122,127,After Job1 Step 14
Job1,16,Machine16,127,145,After Job1 Step 15
Job1,17,Machine17,145,158,After Job1 Step 16
Job1,18,Machine0,158,166,After Job1 Step 17
Job1,19,Machine5,166,173,After Job1 Step 18
Job1,20,Machine3,173,183,After Job1 Step 19
Job10,1,Machine6,1299,1315,
Job10,2,Machine18,1320,1323,After Job10 Step 1
Job10,3,Machine1,1323,1326,After Job10 Step 2
Job10,4,Machine8,1326,1331,After Job10 Step 3
Job10,5,Machine17,1331,1342,After Job10 Step 4
Job10,6,Machine13,1342,1356,After Job10 Step 5
Job10,7,Machine14,1356,1366,After Job10 Step 6
Job10,8,Machine15,1366,1377,After Job10 Step 7
Job10,9,Machine10,1377,1385,After Job10 Step 8
Job10,10,Machine2,1385,1401,After Job10 Step 9
Job10,11,Machine3,1401,1419,After Job10 Step 10
Job10,12,Machine11,1419,1427,After Job10 Step 11
Job10,13,Machine5,1427,1432,After Job10 Step 12
Job10,14,Machine7,1432,1440,After Job10 Step 13
Job10,15,Machine9,1440,1446,After Job10 Step 14
Job10,16,Machine19,1446,1450,After Job10 Step 15
Job10,17,Machine16,1450,1452,After Job10 Step 16
Job10,18,Machine0,1452,1458,After Job10 Step 17
Job10,19,Machine12,1458,1464,After Job10 Step 18
Job10,20,Machine4,1464,1471,After Job10 Step 19
Job11,1,Machine11,1427,1436,
Job11,2,Machine3,1436,1450,After Job11 Step 1
Job11,3,Machine19,1450,1468,After Job11 Step 2
Job11,4,Machine17,1468,1470,After Job11 Step 3
Job11,5,Machine4,1471,1485,After Job11 Step 4
Job11,6,Machine1,1492,1498,After Job11 Step 5
Job11,7,Machine8,1498,1499,After Job11 Step 6
Job11,8,Machine12,1499,1514,After Job11 Step 7
Job11,9,Machine13,1514,1523,After Job11 Step 8
Job11,10,Machine2,1523,1532,After Job11 Step 9
Job11,11,Machine15,1532,1532,After Job11 Step 10
Job11,12,Machine0,1532,1538,After Job11 Step 11
Job11,13,Machine9,1538,1552,After Job11 Step 12
Job11,14,Machine10,1552,1566,After Job11 Step 13
Job11,15,Machine18,1566,1570,After Job11 Step 14
Job11,16,Machine16,1570,1572,After Job11 Step 15
Job11,17,Machine6,1572,1577,After Job11 Step 16
Job11,18,Machine14,1577,1579,After Job11 Step 17
Job11,19,Machine5,1579,1590,After Job11 Step 18
Job11,20,Machine7,1590,1602,After Job11 Step 19
Job12,1,Machine9,1552,1558,
Job12,2,Machine5,1590,1599,After Job12 Step 1
Job12,3,Machine18,1610,1612,After Job12 Step 2
Job12,4,Machine3,1612,1613,After Job12 Step 3
Job12,5,Machine11,1613,1615,After Job12 Step 4
Job12,6,Machine8,1615,1627,After Job12 Step 5
Job12,7,Machine0,1627,1632,After Job12 Step 6
Job12,8,Machine19,1632,1648,After Job12 Step 7
Job12,9,Machine2,1648,1657,After Job12 Step 8
Job12,10,Machine7,1657,1668,After Job12 Step 9
Job12,11,Machine17,1668,1678,After Job12 Step 10
Job12,12,Machine15,1678,1686,After Job12 Step 11
Job12,13,Machine14,1686,1699,After Job12 Step 12
Job12,14,Machine1,1699,1713,After Job12 Step 13
Job12,15,Machine6,1713,1725,After Job12 Step 14
Job12,16,Machine10,1725,1740,After Job12 Step 15
Job12,17,Machine16,1740,1754,After Job12 Step 16
Job12,18,Machine13,1754,1768,After Job12 Step 17
Job12,19,Machine12,1768,1771,After Job12 Step 18
Job12,20,Machine4,1771,1771,After Job12 Step 19
Job13,1,Machine10,1740,1745,
Job13,2,Machine3,1760,1773,After Job13 Step 1
Job13,3,Machine0,1773,1783,After Job13 Step 2
Job13,4,Machine17,1783,1788,After Job13 Step 3
Job13,5,Machine1,1788,1804,After Job13 Step 4
Job13,6,Machine5,1804,1817,After Job13 Step 5
Job13,7,Machine9,1817,1818,After Job13 Step 6
Job13,8,Machine14,1818,1828,After Job13 Step 7
Job13,9,Machine18,1828,1843,After Job13 Step 8
Job13,10,Machine4,1843,1850,After Job13 Step 9
Job13,11,Machine12,1850,1868,After Job13 Step 10
Job13,12,Machine11,1868,1883,After Job13 Step 11
Job13,13,Machine6,1883,1891,After Job13 Step 12
Job13,14,Machine7,1891,1897,After Job13 Step 13
Job13,15,Machine16,1897,1912,After Job13 Step 14
Job13,16,Machine2,1912,1913,After Job13 Step 15
Job13,17,Machine15,1913,1924,After Job13 Step 16
Job13,18,Machine19,1924,1927,After Job13 Step 17
Job13,19,Machine8,1927,1939,After Job13 Step 18
Job13,20,Machine13,1939,1952,After Job13 Step 19
Job14,1,Machine11,1883,1896,
Job14,2,Machine15,1924,1934,After Job14 Step 1
Job14,3,Machine4,1945,1953,After Job14 Step 2
Job14,4,Machine19,1953,1970,After Job14 Step 3
Job14,5,Machine14,1970,1971,After Job14 Step 4
Job14,6,Machine1,1971,1983,After Job14 Step 5
Job14,7,Machine17,1983,1985,After Job14 Step 6
Job14,8,Machine10,1985,1996,After Job14 Step 7
Job14,9,Machine7,1996,2013,After Job14 Step 8
Job14,10,Machine18,2013,2013,After Job14 Step 9
Job14,11,Machine6,2013,2027,After Job14 Step 10
Job14,12,Machine2,2027,2044,After Job14 Step 11
Job14,13,Machine0,2044,2046,After Job14 Step 12
Job14,14,Machine13,2046,2051,After Job14 Step 13
Job14,15,Machine16,2051,2054,After Job14 Step 14
Job14,16,Machine9,2054,2071,After Job14 Step 15
Job14,17,Machine8,2071,2083,After Job14 Step 16
Job14,18,Machine3,2083,2085,After Job14 Step 17
Job14,19,Machine12,2085,2102,After Job14 Step 18
Job14,20,Machine5,2102,2119,After Job14 Step 19
Job15,1,Machine18,2013,2018,
Job15,2,Machine12,2102,2115,After Job15 Step 1
Job15,3,Machine4,2132,2145,After Job15 Step 2
Job15,4,Machine13,2145,2152,After Job15 Step 3
Job15,5,Machine19,2152,2161,After Job15 Step 4
Job15,6,Machine1,2161,2176,After Job15 Step 5
Job15,7,Machine2,2176,2178,After Job15 Step 6
Job15,8,Machine3,2178,2183,After Job15 Step 7
Job15,9,Machine6,2183,2189,After Job15 Step 8
Job15,10,Machine8,2189,2189,After Job15 Step 9
