job,step,machine,start,end,precedence
Job1,1,Machine10,0,10,
Job1,2,Machine0,10,18,After Job1 Step 1
Job1,3,Machine7,18,27,After Job1 Step 2
Job1,4,Machine14,27,44,After Job1 Step 3
Job1,5,Machine4,44,61,After Job1 Step 4
Job1,6,Machine16,61,68,After Job1 Step 5
Job1,7,Machine18,68,86,After Job1 Step 6
Job1,8,Machine17,86,92,After Job1 Step 7
Job1,9,Machine12,92,97,After Job1 Step 8
Job1,10,Machine11,97,111,After Job1 Step 9
Job1,11,Machine13,111,119,After Job1 Step 10
Job1,12,Machine3,119,137,After Job1 Step 11
Job1,13,Machine2,137,143,After Job1 Step 12
Job1,14,Machine1,143,143,After Job1 Step 13
Job1,15,Machine8,143,147,After Job1 Step 14
Job1,16,Machine19,147,153,After Job1 Step 15
Job1,17,Machine9,153,168,After Job1 Step 16
Job1,18,Machine15,168,178,After Job1 Step 17
Job1,19,Machine6,178,191,After Job1 Step 18
Job1,20,Machine5,191,201,After Job1 Step 19
Job10,1,Machine19,1478,1496,
Job10,2,Machine1,1506,1514,After Job10 Step 1
Job10,3,Machine14,1514,1519,After Job10 Step 2
Job10,4,Machine3,1519,1534,After Job10 Step 3
Job10,5,Machine13,1534,1550,After Job10 Step 4
Job10,6,Machine12,1550,1556,After Job10 Step 5
Job10,7,Machine0,1556,1573,After Job10 Step 6
Job10,8,Machine8,1573,1574,After Job10 Step 7
Job10,9,Machine7,1574,1583,After Job10 Step 8
Job10,10,Machine4,1583,1591,After Job10 Step 9
Job10,11,Machine17,1591,1601,After Job10 Step 10
Job10,12,Machine2,1601,1603,After Job10 Step 11
Job10,13,Machine10,1603,1613,After Job10 Step 12
Job10,14,Machine11,1613,1621,After Job10 Step 13
Job10,15,Machine9,1621,1638,After Job10 Step 14
Job10,16,Machine5,1638,1649,After Job10 Step 15
Job10,17,Machine16,1649,1665,After Job10 Step 16
Job10,18,Machine18,1665,1667,After Job10 Step 17
Job10,19,Machine6,1667,1678,After Job10 Step 18
Job10,20,Machine15,1678,1685,After Job10 Step 19
Job11,1,Machine10,1613,1622,
Job11,2,Machine1,1632,1648,After Job11 Step 1
Job11,3,Machine3,1648,1651,After Job11 Step 2
Job11,4,Machine4,1651,1667,After Job11 Step 3
Job11,5,Machine5,1667,1687,After Job11 Step 4
Job11,6,Machine8,1687,1703,After Job11 Step 5
Job11,7,Machine14,1703,1705,After Job11 Step 6
Job11,8,Machine2,1705,1719,After Job11 Step 7
Job11,9,Machine17,1719,1736,After Job11 Step 8
Job11,10,Machine11,1736,1746,After Job11 Step 9
Job11,11,Machine18,1746,1759,After Job11 Step 10
Job11,12,Machine15,1759,1777,After Job11 Step 11
Job11,13,Machine19,1777,1778,After Job11 Step 12
Job11,14,Machine13,1778,1780,After Job11 Step 13
Job11,15,Machine6,1780,1792,After Job11 Step 14
Job11,16,Machine12,1792,1804,After Job11 Step 15
Job11,17,Machine7,1804,1812,After Job11 Step 16
Job11,18,Machine16,1812,1812,After Job11 Step 17
Job11,19,Machine0,1812,1823,After Job11 Step 18
Job11,20,Machine9,1823,1831,After Job11 Step 19
Job12,1,Machine0,1823,1825,
Job12,2,Machine2,1836,1842,After Job12 Step 1
Job12,3,Machine11,1842,1842,After Job12 Step 2
Job12,4,Machine5,1842,1860,After Job12 Step 3
Job12,5,Machine12,1860,1863,After Job12 Step 4
Job12,6,Machine18,1863,1868,After Job12 Step 5
Job12,7,Machine19,1868,1881,After Job12 Step 6
Job12,8,Machine6,1881,1893,After Job12 Step 7
Job12,9,Machine3,1893,1902,After Job12 Step 8
Job12,10,Machine9,1902,1910,After Job12 Step 9
Job12,11,Machine16,1910,1921,After Job12 Step 10
Job12,12,Machine15,1921,1925,After Job12 Step 11
Job12,13,Machine7,1925,1937,After Job12 Step 12
Job12,14,Machine1,1937,1941,After Job12 Step 13
