job,step,machine,start,end,precedence
Job1,1,Machine4,0,15,
Job1,2,Machine6,15,35,After Job1 Step 1
Job1,3,Machine17,35,46,After Job1 Step 2
Job1,4,Machine5,46,50,After Job1 Step 3
Job1,5,Machine9,50,50,After Job1 Step 4
Job1,6,Machine13,50,55,After Job1 Step 5
Job1,7,Machine18,55,75,After Job1 Step 6
Job1,8,Machine14,75,94,After Job1 Step 7
Job1,9,Machine15,94,112,After Job1 Step 8
Job1,10,Machine1,112,116,After Job1 Step 9
Job1,11,Machine16,116,127,After Job1 Step 10
Job1,12,Machine11,127,134,After Job1 Step 11
Job1,13,Machine3,134,153,After Job1 Step 12
Job1,14,Machine8,153,162,After Job1 Step 13
Job1,15,Machine0,162,173,After Job1 Step 14
Job1,16,Machine7,173,180,After Job1 Step 15
Job1,17,Machine2,180,193,After Job1 Step 16
Job1,18,Machine10,193,205,After Job1 Step 17
Job1,19,Machine12,205,208,After Job1 Step 18
Job1,20,Machine19,208,215,After Job1 Step 19
Job10,1,Machine8,1649,1667,
Job10,2,Machine17,1667,1679,After Job10 Step 1
Job10,3,Machine9,1740,1749,After Job10 Step 2
Job10,4,Machine14,1765,1784,After Job10 Step 3
Job10,5,Machine0,1787,1803,After Job10 Step 4
Job10,6,Machine1,1803,1807,After Job10 Step 5
Job10,7,Machine6,1807,1814,After Job10 Step 6
Job10,8,Machine13,1814,1831,After Job10 Step 7
Job10,9,Machine19,1831,1835,After Job10 Step 8
Job10,10,Machine11,1835,1846,After Job10 Step 9
Job10,11,Machine4,1846,1867,After Job10 Step 10
Job10,12,Machine10,1867,1881,After Job10 Step 11
Job10,13,Machine5,1881,1890,After Job10 Step 12
Job10,14,Machine18,1890,1907,After Job10 Step 13
Job10,15,Machine16,1907,1918,After Job10 Step 14
Job10,16,Machine2,1918,1920,After Job10 Step 15
Job10,17,Machine12,1920,1935,After Job10 Step 16
Job10,18,Machine3,1935,1955,After Job10 Step 17
Job10,19,Machine15,1955,1975,After Job10 Step 18
Job10,20,Machine7,1975,1986,After Job10 Step 19
Job11,1,Machine11,1846,1853,
Job11,2,Machine17,1853,1859,After Job11 Step 1
Job11,3,Machine13,1859,1869,After Job11 Step 2
Job11,4,Machine4,1869,1883,After Job11 Step 3
Job11,5,Machine19,1883,1900,After Job11 Step 4
Job11,6,Machine2,1920,1942,After Job11 Step 5
Job11,7,Machine5,1944,1957,After Job11 Step 6
Job11,8,Machine10,1957,1963,After Job11 Step 7
Job11,9,Machine1,1963,1984,After Job11 Step 8
Job11,10,Machine14,1984,1993,After Job11 Step 9
Job11,11,Machine18,1993,2012,After Job11 Step 10
Job11,12,Machine7,2012,2027,After Job11 Step 11
Job11,13,Machine3,2027,2042,After Job11 Step 12
Job11,14,Machine9,2042,2050,After Job11 Step 13
Job11,15,Machine0,2050,2069,After Job11 Step 14
Job11,16,Machine8,2069,2087,After Job11 Step 15
Job11,17,Machine12,2087,2096,After Job11 Step 16
Job11,18,Machine16,2096,2112,After Job11 Step 17
Job11,19,Machine15,2112,2134,After Job11 Step 18
Job11,20,Machine6,2134,2152,After Job11 Step 19
Job12,1,Machine10,1963,1976,
Job12,2,Machine2,1976,1993,After Job12 Step 1
Job12,3,Machine8,2087,2109,After Job12 Step 2
Job12,4,Machine13,2127,2139,After Job12 Step 3
Job12,5,Machine7,2139,2143,After Job12 Step 4
Job12,6,Machine12,2143,2162,After Job12 Step 5
Job12,7,Machine3,2162,2178,After Job12 Step 6
Job12,8,Machine9,2178,2196,After Job12 Step 7
Job12,9,Machine19,2196,2211,After Job12 Step 8
Job12,10,Machine15,2211,2216,After Job12 Step 9
Job12,11,Machine6,2216,2221,After Job12 Step 10
Job12,12,Machine18,2221,2234,After Job12 Step 11
Job12,13,Machine5,2234,2241,After Job12 Step 12
Job12,14,Machine0,2241,2255,After Job12 Step 13
Job12,15,Machine4,2255,2264,After Job12 Step 14
Job12,16,Machine16,2264,2279,After Job12 Step 15
Job12,17,Machine1,2279,2297,After Job12 Step 16
Job12,18,Machine11,2297,2304,After Job12 Step 17
Job12,19,Machine17,2304,2323,After Job12 Step 18
Job12,20,Machine14,2323,2333,After Job12 Step 19
Job13,1,Machine4,2264,2283,
Job13,2,Machine7,2292,2315,After Job13 Step 1
Job13,3,Machine2,2315,2338,After Job13 Step 2
Job13,4,Machine15,2338,2359,After Job13 Step 3
Job13,5,Machine16,2359,2375,After Job13 Step 4
Job13,6,Machine1,2375,2377,After Job13 Step 5
Job13,7,Machine8,2377,2387,After Job13 Step 6
Job13,8,Machine19,2387,2398,After Job13 Step 7
Job13,9,Machine13,2398,2407,After Job13 Step 8
Job13,10,Machine9,2407,2426,After Job13 Step 9
Job13,11,Machine6,2426,2448,After Job13 Step 10
Job13,12,Machine3,2448,2451,After Job13 Step 11
Job13,13,Machine18,2451,2473,After Job13 Step 12
Job13,14,Machine10,2473,2486,After Job13 Step 13
Job13,15,Machine17,2486,2496,After Job13 Step 14
Job13,16,Machine11,2496,2514,After Job13 Step 15
Job13,17,Machine14,2514,2533,After Job13 Step 16
Job13,18,Machine12,2533,2543,After Job13 Step 17
Job13,19,Machine5,2543,2560,After Job13 Step 18
Job13,20,Machine0,2560,2561,After Job13 Step 19
Job14,1,Machine3,2451,2455,
Job14,2,Machine0,2561,2580,After Job14 Step 1
Job14,3,Machine18,2581,2586,After Job14 Step 2
Job14,4,Machine5,2586,2589,After Job14 Step 3
Job14,5,Machine8,2589,2592,After Job14 Step 4
Job14,6,Machine16,2592,2596,After Job14 Step 5
Job14,7,Machine6,2596,2614,After Job14 Step 6
Job14,8,Machine9,2614,2623,After Job14 Step 7
Job14,9,Machine10,2623,2633,After Job14 Step 8
Job14,10,Machine12,2633,2649,After Job14 Step 9
Job14,11,Machine13,2649,2671,After Job14 Step 10
Job14,12,Machine2,2671,2677,After Job14 Step 11
Job14,13,Machine1,2677,2699,After Job14 Step 12
Job14,14,Machine4,2699,2722,After Job14 Step 13
Job14,15,Machine17,2722,2727,After Job14 Step 14
Job14,16,Machine19,2727,2735,After Job14 Step 15
Job14,17,Machine11,2735,2741,After Job14 Step 16
Job14,18,Machine14,2741,2762,After Job14 Step 17
Job14,19,Machine15,2762,2783,After Job14 Step 18
Job14,20,Machine7,2783,2787,After Job14 Step 19
Job15,1,Machine9,2623,2640,
Job15,2,Machine6,2640,2655,After Job15 Step 1
Job15,3,Machine19,2735,2737,After Job15 Step 2
Job15,4,Machine15,2783,2799,After Job15 Step 3
Job15,5,Machine17,2820,2843,After Job15 Step 4
Job15,6,Machine7,2843,2849,After Job15 Step 5
Job15,7,Machine16,2849,2852,After Job15 Step 6
Job15,8,Machine3,2852,2872,After Job15 Step 7
Job15,9,Machine12,2872,2874,After Job15 Step 8
Job15,10,Machine18,2874,2888,After Job15 Step 9
Job15,11,Machine10,2888,2892,After Job15 Step 10
Job15,12,Machine1,2892,2915,After Job15 Step 11
Job15,13,Machine13,2915,2922,After Job15 Step 12
Job15,14,Machine4,2922,2936,After Job15 Step 13
Job15,15,Machine5,2936,2958,After Job15 Step 14
