job,step,machine,start,end,precedence
Job1,1,Machine13,0,25,
Job1,2,Machine3,25,26,After Job1 Step 1
Job1,3,Machine6,26,32,After Job1 Step 2
Job1,4,Machine8,32,47,After Job1 Step 3
Job1,5,Machine7,47,61,After Job1 Step 4
Job1,6,Machine1,61,69,After Job1 Step 5
Job1,7,Machine14,69,76,After Job1 Step 6
Job1,8,Machine4,76,82,After Job1 Step 7
Job1,9,Machine12,82,104,After Job1 Step 8
Job1,10,Machine10,104,120,After Job1 Step 9
Job1,11,Machine5,120,125,After Job1 Step 10
Job1,12,Machine2,125,150,After Job1 Step 11
Job1,13,Machine11,150,172,After Job1 Step 12
Job1,14,Machine9,172,190,After Job1 Step 13
Job1,15,Machine0,190,196,After Job1 Step 14
Job10,1,Machine3,1663,1668,
Job10,2,Machine0,1668,1670,After Job10 Step 1
Job10,3,Machine8,1670,1687,After Job10 Step 2
Job10,4,Machine12,1741,1752,After Job10 Step 3
Job10,5,Machine6,1775,1777,After Job10 Step 4
Job10,6,Machine2,1777,1796,After Job10 Step 5
Job10,7,Machine11,1796,1809,After Job10 Step 6
Job10,8,Machine7,1809,1810,After Job10 Step 7
Job10,9,Machine14,1810,1824,After Job10 Step 8
Job10,10,Machine10,1824,1825,After Job10 Step 9
Job10,11,Machine1,1825,1831,After Job10 Step 10
Job10,12,Machine13,1831,1847,After Job10 Step 11
Job10,13,Machine5,1847,1867,After Job10 Step 12
Job10,14,Machine9,1867,1880,After Job10 Step 13
Job10,15,Machine4,1880,1888,After Job10 Step 14
Job11,1,Machine11,1809,1815,
Job11,2,Machine3,1815,1836,After Job11 Step 1
Job11,3,Machine1,1836,1851,After Job11 Step 2
Job11,4,Machine4,1888,1910,After Job11 Step 3
Job11,5,Machine0,1918,1936,After Job11 Step 4
Job11,6,Machine14,1936,1956,After Job11 Step 5
Job11,7,Machine6,1956,1968,After Job11 Step 6
Job11,8,Machine10,1968,1989,After Job11 Step 7
Job11,9,Machine7,1989,2006,After Job11 Step 8
Job11,10,Machine8,2006,2020,After Job11 Step 9
Job11,11,Machine13,2020,2042,After Job11 Step 10
Job11,12,Machine9,2042,2050,After Job11 Step 11
Job11,13,Machine12,2050,2071,After Job11 Step 12
