job,step,machine,start,end,precedence
Job1,1,Machine6,0,11,
Job1,2,Machine12,11,19,After Job1 Step 1
Job1,3,Machine4,19,21,After Job1 Step 2
Job1,4,Machine7,21,27,After Job1 Step 3
Job1,5,Machine3,27,31,After Job1 Step 4
Job1,6,Machine2,31,32,After Job1 Step 5
Job1,7,Machine10,32,41,After Job1 Step 6
Job1,8,Machine11,41,51,After Job1 Step 7
Job1,9,Machine8,51,52,After Job1 Step 8
Job1,10,Machine14,52,55,After Job1 Step 9
Job1,11,Machine9,55,67,After Job1 Step 10
Job1,12,Machine13,67,78,After Job1 Step 11
Job1,13,Machine5,78,90,After Job1 Step 12
Job1,14,Machine0,90,99,After Job1 Step 13
Job1,15,Machine1,99,109,After Job1 Step 14
Job10,1,Machine6,664,665,
Job10,2,Machine11,665,672,After Job10 Step 1
Job10,3,Machine9,745,749,After Job10 Step 2
Job10,4,Machine2,749,756,After Job10 Step 3
Job10,5,Machine8,756,761,After Job10 Step 4
Job10,6,Machine0,761,763,After Job10 Step 5
Job10,7,Machine13,763,772,After Job10 Step 6
Job10,8,Machine3,772,783,After Job10 Step 7
Job10,9,Machine10,783,792,After Job10 Step 8
Job10,10,Machine7,792,803,After Job10 Step 9
Job10,11,Machine1,803,812,After Job10 Step 10
Job10,12,Machine12,812,818,After Job10 Step 11
Job10,13,Machine14,818,828,After Job10 Step 12
Job10,14,Machine4,828,829,After Job10 Step 13
Job10,15,Machine5,829,830,After Job10 Step 14
Job11,1,Machine4,829,840,
Job11,2,Machine7,840,843,After Job11 Step 1
Job11,3,Machine13,843,843,After Job11 Step 2
Job11,4,Machine0,843,844,After Job11 Step 3
Job11,5,Machine5,844,856,After Job11 Step 4
Job11,6,Machine12,856,866,After Job11 Step 5
Job11,7,Machine6,866,877,After Job11 Step 6
Job11,8,Machine8,877,883,After Job11 Step 7
Job11,9,Machine14,883,887,After Job11 Step 8
Job11,10,Machine10,887,890,After Job11 Step 9
Job11,11,Machine3,890,901,After Job11 Step 10
Job11,12,Machine1,901,913,After Job11 Step 11
Job11,13,Machine11,913,914,After Job11 Step 12
Job11,14,Machine9,914,918,After Job11 Step 13
Job11,15,Machine2,918,927,After Job11 Step 14
Job12,1,Machine2,927,933,
Job12,2,Machine14,933,938,After Job12 Step 1
Job12,3,Machine0,938,948,After Job12 Step 2
Job12,4,Machine12,948,949,After Job12 Step 3
Job12,5,Machine6,949,955,After Job12 Step 4
Job12,6,Machine10,955,956,After Job12 Step 5
Job12,7,Machine7,956,966,After Job12 Step 6
Job12,8,Machine5,966,970,After Job12 Step 7
Job12,9,Machine8,970,974,After Job12 Step 8
Job12,10,Machine9,974,981,After Job12 Step 9
Job12,11,Machine13,981,990,After Job12 Step 10
Job12,12,Machine1,990,995,After Job12 Step 11
Job12,13,Machine3,995,1004,After Job12 Step 12
Job12,14,Machine11,1004,1011,After Job12 Step 13
Job12,15,Machine4,1011,1022,After Job12 Step 14
Job13,1,Machine5,970,978,
Job13,2,Machine8,978,986,After Job13 Step 1
Job13,3,Machine10,986,998,After Job13 Step 2
Job13,4,Machine2,998,1001,After Job13 Step 3
Job13,5,Machine3,1004,1008,After Job13 Step 4
Job13,6,Machine6,1008,1012,After Job13 Step 5
Job13,7,Machine9,1012,1016,After Job13 Step 6
Job13,8,Machine0,1016,1026,After Job13 Step 7
Job13,9,Machine13,1026,1032,After Job13 Step 8
Job13,10,Machine4,1032,1042,After Job13 Step 9
Job13,11,Machine1,1042,1048,After Job13 Step 10
Job13,12,Machine11,1048,1059,After Job13 Step 11
Job13,13,Machine12,1059,1068,After Job13 Step 12
Job13,14,Machine7,1068,1080,After Job13 Step 13
Job13,15,Machine14,1080,1086,After Job13 Step 14
Job14,1,Machine8,986,990,
Job14,2,Machine14,1086,1088,After Job14 Step 1
Job14,3,Machine4,1088,1095,After Job14 Step 2
Job14,4,Machine13,1095,1104,After Job14 Step 3
Job14,5,Machine5,1104,1106,After Job14 Step 4
Job14,6,Machine6,1106,1117,After Job14 Step 5
Job14,7,Machine9,1117,1125,After Job14 Step 6
Job14,8,Machine1,1125,1132,After Job14 Step 7
Job14,9,Machine12,1132,1139,After Job14 Step 8
Job14,10,Machine7,1139,1142,After Job14 Step 9
Job14,11,Machine11,1142,1144,After Job14 Step 10
Job14,12,Machine10,1144,1148,After Job14 Step 11
Job14,13,Machine3,1148,1150,After Job14 Step 12
Job14,14,Machine2,1150,1150,After Job14 Step 13
Job14,15,Machine0,1150,1155,After Job14 Step 14
Job15,1,Machine10,1148,1155,
Job15,2,Machine8,1155,1157,After Job15 Step 1
Job15,3,Machine12,1157,1162,After Job15 Step 2
Job15,4,Machine6,1162,1166,After Job15 Step 3
Job15,5,Machine4,1166,1171,After Job15 Step 4
Job15,6,Machine1,1171,1174,After Job15 Step 5
Job15,7,Machine13,1174,1182,After Job15 Step 6
Job15,8,Machine14,1182,1192,After Job15 Step 7
Job15,9,Machine11,1192,1192,After Job15 Step 8
Job15,10,Machine0,1192,1193,After Job15 Step 9
Job15,11,Machine7,1193,1195,After Job15 Step 10
Job15,12,Machine3,1195,1206,After Job15 Step 11
Job15,13,Machine2,1206,1216,After Job15 Step 12
Job15,14,Machine9,1216,1218,After Job15 Step 13
Job15,15,Machine5,1218,1231,After Job15 Step 14
Job2,1,Machine4,21,30,
Job2,2,Machine5,90,94,After Job2 Step 1
Job2,3,Machine7,94,105,After Job2 Step 2
Job2,4,Machine14,105,112,After Job2 Step 3
Job2,5,Machine13,112,119,After Job2 Step 4
Job2,6,Machine8,119,128,After Job2 Step 5
Job2,7,Machine11,128,129,After Job2 Step 6
Job2,8,Machine9,129,130,After Job2 Step 7
Job2,9,Machine6,130,142,After Job2 Step 8
Job2,10,Machine10,142,151,After Job2 Step 9
Job2,11,Machine0,151,154,After Job2 Step 10
Job2,12,Machine3,154,160,After Job2 Step 11
Job2,13,Machine12,160,162,After Job2 Step 12
Job2,14,Machine1,162,175,After Job2 Step 13
Job2,15,Machine2,175,179,After Job2 Step 14
Job3,1,Machine1,175,175,
Job3,2,Machine8,175,185,After Job3 Step 1
