job,step,machine,start,end,precedence
Job1,1,Machine1,0,1,
Job1,2,Machine12,1,6,After Job1 Step 1
Job1,3,Machine2,6,12,After Job1 Step 2
Job1,4,Machine6,12,19,After Job1 Step 3
Job1,5,Machine10,19,23,After Job1 Step 4
Job1,6,Machine0,23,27,After Job1 Step 5
Job1,7,Machine11,27,30,After Job1 Step 6
Job1,8,Machine9,30,35,After Job1 Step 7
Job1,9,Machine4,35,44,After Job1 Step 8
Job1,10,Machine7,44,47,After Job1 Step 9
Job1,11,Machine5,47,53,After Job1 Step 10
Job1,12,Machine13,53,61,After Job1 Step 11
Job1,13,Machine14,61,66,After Job1 Step 12
Job1,14,Machine3,66,74,After Job1 Step 13
Job1,15,Machine8,74,75,After Job1 Step 14
Job10,1,Machine4,476,482,
Job10,2,Machine3,482,485,After Job10 Step 1
Job10,3,Machine7,485,492,After Job10 Step 2
Job10,4,Machine6,492,500,After Job10 Step 3
Job10,5,Machine0,500,501,After Job10 Step 4
Job10,6,Machine8,501,506,After Job10 Step 5
Job10,7,Machine10,506,512,After Job10 Step 6
Job10,8,Machine1,512,521,After Job10 Step 7
Job10,9,Machine11,521,523,After Job10 Step 8
Job10,10,Machine12,523,525,After Job10 Step 9
Job10,11,Machine13,525,531,After Job10 Step 10
Job10,12,Machine9,531,531,After Job10 Step 11
Job10,13,Machine5,531,532,After Job10 Step 12
Job10,14,Machine14,532,537,After Job10 Step 13
Job10,15,Machine2,537,540,After Job10 Step 14
Job11,1,Machine1,521,521,
Job11,2,Machine3,521,529,After Job11 Step 1
Job11,3,Machine14,537,546,After Job11 Step 2
Job11,4,Machine8,546,551,After Job11 Step 3
Job11,5,Machine2,551,560,After Job11 Step 4
Job11,6,Machine5,560,563,After Job11 Step 5
Job11,7,Machine9,563,570,After Job11 Step 6
Job11,8,Machine6,570,571,After Job11 Step 7
Job11,9,Machine12,571,576,After Job11 Step 8
Job11,10,Machine0,576,580,After Job11 Step 9
Job11,11,Machine7,580,585,After Job11 Step 10
Job11,12,Machine10,585,591,After Job11 Step 11
Job11,13,Machine11,591,599,After Job11 Step 12
Job11,14,Machine4,599,599,After Job11 Step 13
Job11,15,Machine13,599,600,After Job11 Step 14
Job12,1,Machine12,576,584,
Job12,2,Machine2,584,592,After Job12 Step 1
Job12,3,Machine4,599,608,After Job12 Step 2
