job,step,machine,start,end,precedence
Job1,1,Machine9,0,11,
Job1,2,Machine14,11,19,After Job1 Step 1
Job1,3,Machine4,19,20,After Job1 Step 2
Job1,4,Machine13,20,28,After Job1 Step 3
Job1,5,Machine10,28,37,After Job1 Step 4
Job1,6,Machine3,37,49,After Job1 Step 5
Job1,7,Machine7,49,59,After Job1 Step 6
Job1,8,Machine8,59,62,After Job1 Step 7
Job1,9,Machine0,62,75,After Job1 Step 8
Job1,10,Machine5,75,82,After Job1 Step 9
Job1,11,Machine1,82,88,After Job1 Step 10
Job1,12,Machine2,88,89,After Job1 Step 11
Job1,13,Machine12,89,101,After Job1 Step 12
Job1,14,Machine6,101,104,After Job1 Step 13
Job1,15,Machine11,104,113,After Job1 Step 14
Job10,1,Machine2,831,832,
Job10,2,Machine14,838,843,After Job10 Step 1
Job10,3,Machine3,843,845,After Job10 Step 2
Job10,4,Machine10,845,847,After Job10 Step 3
Job10,5,Machine6,847,856,After Job10 Step 4
Job10,6,Machine1,856,856,After Job10 Step 5
Job10,7,Machine0,856,857,After Job10 Step 6
Job10,8,Machine13,857,870,After Job10 Step 7
Job10,9,Machine11,870,879,After Job10 Step 8
Job10,10,Machine4,879,887,After Job10 Step 9
Job10,11,Machine5,887,897,After Job10 Step 10
Job10,12,Machine8,897,910,After Job10 Step 11
Job10,13,Machine7,910,912,After Job10 Step 12
Job10,14,Machine12,912,921,After Job10 Step 13
Job10,15,Machine9,921,925,After Job10 Step 14
Job11,1,Machine11,879,883,
Job11,2,Machine14,883,889,After Job11 Step 1
Job11,3,Machine13,889,897,After Job11 Step 2
Job11,4,Machine5,897,906,After Job11 Step 3
Job11,5,Machine4,906,916,After Job11 Step 4
Job11,6,Machine9,925,929,After Job11 Step 5
Job11,7,Machine1,929,936,After Job11 Step 6
Job11,8,Machine6,936,941,After Job11 Step 7
Job11,9,Machine12,941,947,After Job11 Step 8
Job11,10,Machine0,947,950,After Job11 Step 9
Job11,11,Machine2,950,951,After Job11 Step 10
Job11,12,Machine8,951,956,After Job11 Step 11
Job11,13,Machine10,956,962,After Job11 Step 12
Job11,14,Machine3,962,968,After Job11 Step 13
Job11,15,Machine7,968,981,After Job11 Step 14
Job12,1,Machine12,947,950,
Job12,2,Machine3,968,972,After Job12 Step 1
Job12,3,Machine10,972,977,After Job12 Step 2
Job12,4,Machine8,977,978,After Job12 Step 3
Job12,5,Machine4,978,982,After Job12 Step 4
Job12,6,Machine7,982,991,After Job12 Step 5
Job12,7,Machine13,991,994,After Job12 Step 6
Job12,8,Machine11,994,995,After Job12 Step 7
Job12,9,Machine14,995,1003,After Job12 Step 8
Job12,10,Machine1,1003,1011,After Job12 Step 9
Job12,11,Machine2,1011,1016,After Job12 Step 10
