job,step,machine,start,end,precedence
Job1,1,Machine11,0,14,
Job1,2,Machine12,14,35,After Job1 Step 1
Job1,3,Machine2,35,58,After Job1 Step 2
Job1,4,Machine3,58,83,After Job1 Step 3
Job1,5,Machine8,83,115,After Job1 Step 4
Job1,6,Machine0,115,141,After Job1 Step 5
Job1,7,Machine9,141,166,After Job1 Step 6
Job1,8,Machine6,166,168,After Job1 Step 7
Job1,9,Machine14,168,203,After Job1 Step 8
Job1,10,Machine5,203,219,After Job1 Step 9
Job1,11,Machine13,219,238,After Job1 Step 10
Job1,12,Machine1,238,242,After Job1 Step 11
Job1,13,Machine10,242,266,After Job1 Step 12
Job1,14,Machine4,266,283,After Job1 Step 13
Job1,15,Machine7,283,287,After Job1 Step 14
Job10,1,Machine14,1881,1910,
Job10,2,Machine7,1910,1911,After Job10 Step 1
Job10,3,Machine4,1911,1914,After Job10 Step 2
Job10,4,Machine9,1914,1947,After Job10 Step 3
Job10,5,Machine6,1947,1970,After Job10 Step 4
Job10,6,Machine0,1970,1977,After Job10 Step 5
Job10,7,Machine13,1977,1994,After Job10 Step 6
Job10,8,Machine8,1994,2025,After Job10 Step 7
Job10,9,Machine3,2025,2035,After Job10 Step 8
Job10,10,Machine10,2035,2057,After Job10 Step 9
Job10,11,Machine2,2057,2070,After Job10 Step 10
Job10,12,Machine1,2070,2087,After Job10 Step 11
Job10,13,Machine12,2087,2098,After Job10 Step 12
Job10,14,Machine11,2098,2118,After Job10 Step 13
Job10,15,Machine5,2118,2140,After Job10 Step 14
Job11,1,Machine4,1914,1930,
Job11,2,Machine3,2035,2070,After Job11 Step 1
Job11,3,Machine12,2098,2131,After Job11 Step 2
Job11,4,Machine8,2131,2148,After Job11 Step 3
Job11,5,Machine6,2148,2155,After Job11 Step 4
Job11,6,Machine0,2155,2171,After Job11 Step 5
Job11,7,Machine2,2171,2197,After Job11 Step 6
Job11,8,Machine7,2197,2213,After Job11 Step 7
Job11,9,Machine9,2213,2236,After Job11 Step 8
Job11,10,Machine5,2236,2246,After Job11 Step 9
Job11,11,Machine13,2246,2270,After Job11 Step 10
Job11,12,Machine11,2270,2303,After Job11 Step 11
Job11,13,Machine1,2303,2337,After Job11 Step 12
Job11,14,Machine10,2337,2347,After Job11 Step 13
Job11,15,Machine14,2347,2365,After Job11 Step 14
Job12,1,Machine4,1930,1938,
Job12,2,Machine0,2171,2179,After Job12 Step 1
Job12,3,Machine7,2213,2240,After Job12 Step 2
Job12,4,Machine14,2365,2367,After Job12 Step 3
Job12,5,Machine1,2367,2390,After Job12 Step 4
Job12,6,Machine11,2390,2397,After Job12 Step 5
Job12,7,Machine5,2397,2424,After Job12 Step 6
Job12,8,Machine10,2424,2450,After Job12 Step 7
Job12,9,Machine2,2450,2472,After Job12 Step 8
Job12,10,Machine6,2472,2500,After Job12 Step 9
Job12,11,Machine8,2500,2526,After Job12 Step 10
Job12,12,Machine13,2526,2544,After Job12 Step 11
Job12,13,Machine3,2544,2556,After Job12 Step 12
Job12,14,Machine12,2556,2573,After Job12 Step 13
Job12,15,Machine9,2573,2607,After Job12 Step 14
Job13,1,Machine7,2240,2259,
Job13,2,Machine6,2500,2524,After Job13 Step 1
Job13,3,Machine2,2524,2526,After Job13 Step 2
Job13,4,Machine9,2607,2626,After Job13 Step 3
Job13,5,Machine1,2626,2651,After Job13 Step 4
Job13,6,Machine8,2651,2683,After Job13 Step 5
Job13,7,Machine4,2683,2715,After Job13 Step 6
Job13,8,Machine11,2715,2733,After Job13 Step 7
Job13,9,Machine13,2733,2754,After Job13 Step 8
Job13,10,Machine5,2754,2785,After Job13 Step 9
Job13,11,Machine14,2785,2812,After Job13 Step 10
Job13,12,Machine12,2812,2844,After Job13 Step 11
Job13,13,Machine3,2844,2866,After Job13 Step 12
Job13,14,Machine0,2866,2872,After Job13 Step 13
Job13,15,Machine10,2872,2887,After Job13 Step 14
Job14,1,Machine14,2812,2814,
Job14,2,Machine2,2814,2843,After Job14 Step 1
Job14,3,Machine10,2887,2905,After Job14 Step 2
Job14,4,Machine13,2905,2909,After Job14 Step 3
Job14,5,Machine0,2909,2912,After Job14 Step 4
Job14,6,Machine3,2912,2921,After Job14 Step 5
Job14,7,Machine1,2921,2944,After Job14 Step 6
Job14,8,Machine11,2944,2945,After Job14 Step 7
Job14,9,Machine6,2945,2967,After Job14 Step 8
Job14,10,Machine9,2967,2985,After Job14 Step 9
Job14,11,Machine4,2985,3004,After Job14 Step 10
Job14,12,Machine8,3004,3038,After Job14 Step 11
Job14,13,Machine7,3038,3067,After Job14 Step 12
Job14,14,Machine5,3067,3080,After Job14 Step 13
Job14,15,Machine12,3080,3100,After Job14 Step 14
Job15,1,Machine7,3067,3100,
Job15,2,Machine4,3100,3110,After Job15 Step 1
Job15,3,Machine5,3110,3123,After Job15 Step 2
Job15,4,Machine2,3123,3133,After Job15 Step 3
Job15,5,Machine1,3133,3143,After Job15 Step 4
Job15,6,Machine12,3143,3145,After Job15 Step 5
Job15,7,Machine13,3145,3158,After Job15 Step 6
Job15,8,Machine8,3158,3159,After Job15 Step 7
Job15,9,Machine3,3159,3193,After Job15 Step 8
Job15,10,Machine9,3193,3195,After Job15 Step 9
Job15,11,Machine10,3195,3213,After Job15 Step 10
