job,step,machine,start,end,precedence
Job1,1,Machine13,0,30,
Job1,2,Machine3,30,32,After Job1 Step 1
Job1,3,Machine6,32,39,After Job1 Step 2
Job1,4,Machine8,39,57,After Job1 Step 3
Job1,5,Machine7,57,74,After Job1 Step 4
Job1,6,Machine1,74,84,After Job1 Step 5
Job1,7,Machine14,84,91,After Job1 Step 6
Job1,8,Machine4,91,98,After Job1 Step 7
Job1,9,Machine12,98,125,After Job1 Step 8
Job1,10,Machine10,125,144,After Job1 Step 9
Job1,11,Machine5,144,151,After Job1 Step 10
Job1,12,Machine2,151,181,After Job1 Step 11
Job1,13,Machine11,181,207,After Job1 Step 12
Job1,14,Machine9,207,229,After Job1 Step 13
Job1,15,Machine0,229,236,After Job1 Step 14
Job10,1,Machine3,1857,1862,
Job10,2,Machine0,1862,1866,After Job10 Step 1
Job10,3,Machine8,1866,1885,After Job10 Step 2
Job10,4,Machine12,1951,1964,After Job10 Step 3
Job10,5,Machine6,1964,1967,After Job10 Step 4
Job10,6,Machine2,1967,1989,After Job10 Step 5
Job10,7,Machine11,1989,2005,After Job10 Step 6
Job10,8,Machine7,2005,2006,After Job10 Step 7
Job10,9,Machine14,2006,2023,After Job10 Step 8
Job10,10,Machine10,2023,2024,After Job10 Step 9
Job10,11,Machine1,2024,2031,After Job10 Step 10
Job10,12,Machine13,2031,2051,After Job10 Step 11
Job10,13,Machine5,2051,2075,After Job10 Step 12
Job10,14,Machine9,2075,2090,After Job10 Step 13
Job10,15,Machine4,2090,2099,After Job10 Step 14
Job11,1,Machine11,2005,2012,
Job11,2,Machine3,2012,2037,After Job11 Step 1
Job11,3,Machine1,2037,2055,After Job11 Step 2
Job11,4,Machine4,2099,2126,After Job11 Step 3
Job11,5,Machine0,2126,2148,After Job11 Step 4
Job11,6,Machine14,2148,2171,After Job11 Step 5
Job11,7,Machine6,2171,2186,After Job11 Step 6
Job11,8,Machine10,2186,2212,After Job11 Step 7
Job11,9,Machine7,2212,2232,After Job11 Step 8
Job11,10,Machine8,2232,2249,After Job11 Step 9
