job,step,machine,start,end,precedence
Job1,1,Machine11,0,9,
Job1,2,Machine7,9,14,After Job1 Step 1
Job1,3,Machine1,14,19,After Job1 Step 2
Job1,4,Machine12,19,19,After Job1 Step 3
Job1,5,Machine8,19,38,After Job1 Step 4
Job1,6,Machine5,38,44,After Job1 Step 5
Job1,7,Machine9,44,50,After Job1 Step 6
Job1,8,Machine14,50,67,After Job1 Step 7
Job1,9,Machine16,67,72,After Job1 Step 8
Job1,10,Machine13,72,86,After Job1 Step 9
Job1,11,Machine3,86,105,After Job1 Step 10
Job1,12,Machine6,105,120,After Job1 Step 11
Job1,13,Machine17,120,126,After Job1 Step 12
Job1,14,Machine15,126,134,After Job1 Step 13
Job1,15,Machine10,134,145,After Job1 Step 14
Job1,16,Machine19,145,154,After Job1 Step 15
Job1,17,Machine18,154,167,After Job1 Step 16
Job1,18,Machine0,167,179,After Job1 Step 17
Job1,19,Machine4,179,190,After Job1 Step 18
Job1,20,Machine2,190,208,After Job1 Step 19
Job10,1,Machine2,1633,1650,
Job10,2,Machine10,1650,1656,After Job10 Step 1
Job10,3,Machine19,1656,1662,After Job10 Step 2
Job10,4,Machine17,1662,1664,After Job10 Step 3
Job10,5,Machine7,1664,1682,After Job10 Step 4
Job10,6,Machine1,1682,1691,After Job10 Step 5
Job10,7,Machine15,1691,1703,After Job10 Step 6
Job10,8,Machine11,1703,1714,After Job10 Step 7
Job10,9,Machine6,1714,1733,After Job10 Step 8
Job10,10,Machine16,1733,1740,After Job10 Step 9
Job10,11,Machine8,1740,1755,After Job10 Step 10
Job10,12,Machine5,1755,1770,After Job10 Step 11
Job10,13,Machine13,1770,1787,After Job10 Step 12
Job10,14,Machine18,1787,1796,After Job10 Step 13
Job10,15,Machine9,1796,1801,After Job10 Step 14
Job10,16,Machine3,1801,1805,After Job10 Step 15
Job10,17,Machine12,1805,1805,After Job10 Step 16
Job10,18,Machine4,1805,1813,After Job10 Step 17
Job10,19,Machine0,1813,1816,After Job10 Step 18
Job10,20,Machine14,1816,1818,After Job10 Step 19
Job11,1,Machine11,1714,1725,
Job11,2,Machine15,1725,1739,After Job11 Step 1
Job11,3,Machine4,1813,1833,After Job11 Step 2
Job11,4,Machine19,1833,1853,After Job11 Step 3
Job11,5,Machine0,1853,1870,After Job11 Step 4
Job11,6,Machine17,1870,1879,After Job11 Step 5
Job11,7,Machine16,1879,1881,After Job11 Step 6
Job11,8,Machine5,1881,1888,After Job11 Step 7
Job11,9,Machine14,1888,1892,After Job11 Step 8
Job11,10,Machine1,1892,1904,After Job11 Step 9
Job11,11,Machine10,1904,1920,After Job11 Step 10
Job11,12,Machine3,1920,1937,After Job11 Step 11
Job11,13,Machine12,1937,1950,After Job11 Step 12
Job11,14,Machine9,1950,1969,After Job11 Step 13
Job11,15,Machine18,1969,1975,After Job11 Step 14
Job11,16,Machine8,1975,1994,After Job11 Step 15
Job11,17,Machine6,1994,1997,After Job11 Step 16
Job11,18,Machine2,1997,2010,After Job11 Step 17
Job11,19,Machine13,2010,2028,After Job11 Step 18
Job11,20,Machine7,2028,2032,After Job11 Step 19
Job12,1,Machine17,1879,1895,
Job12,2,Machine6,1997,2001,After Job12 Step 1
Job12,3,Machine3,2001,2008,After Job12 Step 2
Job12,4,Machine8,2008,2024,After Job12 Step 3
Job12,5,Machine12,2024,2025,After Job12 Step 4
Job12,6,Machine11,2025,2044,After Job12 Step 5
Job12,7,Machine0,2044,2062,After Job12 Step 6
Job12,8,Machine18,2062,2065,After Job12 Step 7
Job12,9,Machine5,2065,2077,After Job12 Step 8
Job12,10,Machine1,2077,2088,After Job12 Step 9
Job12,11,Machine15,2088,2103,After Job12 Step 10
Job12,12,Machine16,2103,2111,After Job12 Step 11
Job12,13,Machine13,2111,2127,After Job12 Step 12
Job12,14,Machine7,2127,2145,After Job12 Step 13
Job12,15,Machine14,2145,2160,After Job12 Step 14
Job12,16,Machine2,2160,2172,After Job12 Step 15
Job12,17,Machine10,2172,2182,After Job12 Step 16
Job12,18,Machine4,2182,2189,After Job12 Step 17
Job12,19,Machine19,2189,2206,After Job12 Step 18
Job12,20,Machine9,2206,2226,After Job12 Step 19
Job13,1,Machine7,2145,2159,
Job13,2,Machine6,2159,2175,After Job13 Step 1
Job13,3,Machine14,2175,2188,After Job13 Step 2
Job13,4,Machine3,2188,2206,After Job13 Step 3
Job13,5,Machine8,2206,2208,After Job13 Step 4
Job13,6,Machine9,2226,2236,After Job13 Step 5
Job13,7,Machine1,2236,2248,After Job13 Step 6
Job13,8,Machine2,2248,2248,After Job13 Step 7
Job13,9,Machine4,2248,2261,After Job13 Step 8
Job13,10,Machine10,2261,2264,After Job13 Step 9
Job13,11,Machine11,2264,2275,After Job13 Step 10
