job,step,machine,start,end,precedence
Job1,1,Machine11,0,12,
Job1,2,Machine12,12,29,After Job1 Step 1
Job1,3,Machine2,29,48,After Job1 Step 2
Job1,4,Machine3,48,69,After Job1 Step 3
Job1,5,Machine8,69,95,After Job1 Step 4
Job1,6,Machine0,95,117,After Job1 Step 5
Job1,7,Machine9,117,138,After Job1 Step 6
Job1,8,Machine6,138,140,After Job1 Step 7
Job1,9,Machine14,140,169,After Job1 Step 8
Job1,10,Machine5,169,182,After Job1 Step 9
Job1,11,Machine13,182,198,After Job1 Step 10
Job1,12,Machine1,198,201,After Job1 Step 11
Job1,13,Machine10,201,221,After Job1 Step 12
Job1,14,Machine4,221,235,After Job1 Step 13
Job1,15,Machine7,235,238,After Job1 Step 14
Job10,1,Machine14,1564,1588,
Job10,2,Machine7,1588,1589,After Job10 Step 1
Job10,3,Machine4,1589,1592,After Job10 Step 2
Job10,4,Machine9,1592,1619,After Job10 Step 3
Job10,5,Machine6,1619,1638,After Job10 Step 4
Job10,6,Machine0,1638,1644,After Job10 Step 5
Job10,7,Machine13,1644,1658,After Job10 Step 6
Job10,8,Machine8,1658,1684,After Job10 Step 7
Job10,9,Machine3,1684,1692,After Job10 Step 8
Job10,10,Machine10,1692,1710,After Job10 Step 9
Job10,11,Machine2,1710,1721,After Job10 Step 10
Job10,12,Machine1,1721,1735,After Job10 Step 11
Job10,13,Machine12,1735,1745,After Job10 Step 12
Job10,14,Machine11,1745,1761,After Job10 Step 13
Job10,15,Machine5,1761,1779,After Job10 Step 14
Job11,1,Machine4,1592,1605,
Job11,2,Machine3,1692,1721,After Job11 Step 1
Job11,3,Machine12,1745,1772,After Job11 Step 2
Job11,4,Machine8,1772,1786,After Job11 Step 3
Job11,5,Machine6,1786,1792,After Job11 Step 4
Job11,6,Machine0,1792,1805,After Job11 Step 5
Job11,7,Machine2,1805,1827,After Job11 Step 6
Job11,8,Machine7,1827,1840,After Job11 Step 7
Job11,9,Machine9,1840,1859,After Job11 Step 8
Job11,10,Machine5,1859,1867,After Job11 Step 9
Job11,11,Machine13,1867,1887,After Job11 Step 10
Job11,12,Machine11,1887,1915,After Job11 Step 11
Job11,13,Machine1,1915,1943,After Job11 Step 12
Job11,14,Machine10,1943,1951,After Job11 Step 13
