job,step,machine,start,end,precedence
Job1,1,Machine4,0,15,
Job1,2,Machine6,15,36,After Job1 Step 1
Job1,3,Machine17,36,46,After Job1 Step 2
Job1,4,Machine5,46,50,After Job1 Step 3
Job1,5,Machine9,50,50,After Job1 Step 4
Job1,6,Machine13,50,55,After Job1 Step 5
Job1,7,Machine18,55,76,After Job1 Step 6
Job1,8,Machine14,76,95,After Job1 Step 7
Job1,9,Machine15,95,113,After Job1 Step 8
Job1,10,Machine1,113,117,After Job1 Step 9
Job1,11,Machine16,117,128,After Job1 Step 10
Job1,12,Machine11,128,135,After Job1 Step 11
Job1,13,Machine3,135,155,After Job1 Step 12
Job1,14,Machine8,155,163,After Job1 Step 13
Job1,15,Machine0,163,175,After Job1 Step 14
Job1,16,Machine7,175,181,After Job1 Step 15
Job1,17,Machine2,181,194,After Job1 Step 16
Job1,18,Machine10,194,207,After Job1 Step 17
Job1,19,Machine12,207,210,After Job1 Step 18
Job1,20,Machine19,210,217,After Job1 Step 19
Job10,1,Machine8,1566,1584,
Job10,2,Machine17,1584,1596,After Job10 Step 1
Job10,3,Machine9,1658,1667,After Job10 Step 2
Job10,4,Machine14,1684,1703,After Job10 Step 3
Job10,5,Machine0,1703,1718,After Job10 Step 4
Job10,6,Machine1,1718,1722,After Job10 Step 5
Job10,7,Machine6,1722,1730,After Job10 Step 6
Job10,8,Machine13,1730,1747,After Job10 Step 7
Job10,9,Machine19,1747,1750,After Job10 Step 8
Job10,10,Machine11,1750,1762,After Job10 Step 9
Job10,11,Machine4,1762,1783,After Job10 Step 10
Job10,12,Machine10,1783,1797,After Job10 Step 11
Job10,13,Machine5,1797,1807,After Job10 Step 12
Job10,14,Machine18,1807,1823,After Job10 Step 13
Job10,15,Machine16,1823,1835,After Job10 Step 14
Job10,16,Machine2,1835,1837,After Job10 Step 15
Job10,17,Machine12,1837,1851,After Job10 Step 16
Job10,18,Machine3,1851,1872,After Job10 Step 17
Job10,19,Machine15,1872,1892,After Job10 Step 18
Job10,20,Machine7,1892,1903,After Job10 Step 19
Job11,1,Machine11,1762,1769,
Job11,2,Machine17,1769,1775,After Job11 Step 1
