job,step,machine,start,end,precedence
Job1,1,Machine8,0,25,
Job1,2,Machine10,25,30,After Job1 Step 1
Job1,3,Machine3,30,44,After Job1 Step 2
Job1,4,Machine2,44,50,After Job1 Step 3
Job1,5,Machine4,50,65,After Job1 Step 4
Job1,6,Machine0,65,74,After Job1 Step 5
Job1,7,Machine12,74,84,After Job1 Step 6
Job1,8,Machine7,84,97,After Job1 Step 7
Job1,9,Machine11,97,104,After Job1 Step 8
Job1,10,Machine13,104,114,After Job1 Step 9
Job1,11,Machine5,114,140,After Job1 Step 10
Job1,12,Machine1,140,159,After Job1 Step 11
Job1,13,Machine9,159,170,After Job1 Step 12
Job1,14,Machine6,170,191,After Job1 Step 13
Job1,15,Machine14,191,197,After Job1 Step 14
Job10,1,Machine5,1469,1471,
Job10,2,Machine3,1471,1478,After Job10 Step 1
Job10,3,Machine12,1504,1528,After Job10 Step 2
Job10,4,Machine6,1528,1546,After Job10 Step 3
Job10,5,Machine14,1546,1549,After Job10 Step 4
Job10,6,Machine7,1549,1557,After Job10 Step 5
Job10,7,Machine1,1559,1577,After Job10 Step 6
Job10,8,Machine0,1577,1580,After Job10 Step 7
Job10,9,Machine8,1580,1582,After Job10 Step 8
Job10,10,Machine13,1582,1598,After Job10 Step 9
Job10,11,Machine4,1598,1619,After Job10 Step 10
Job10,12,Machine10,1619,1632,After Job10 Step 11
Job10,13,Machine2,1632,1643,After Job10 Step 12
Job10,14,Machine9,1643,1667,After Job10 Step 13
Job10,15,Machine11,1667,1675,After Job10 Step 14
Job11,1,Machine3,1478,1504,
Job11,2,Machine12,1528,1530,After Job11 Step 1
Job11,3,Machine7,1557,1566,After Job11 Step 2
Job11,4,Machine9,1667,1679,After Job11 Step 3
Job11,5,Machine6,1679,1705,After Job11 Step 4
Job11,6,Machine11,1705,1711,After Job11 Step 5
Job11,7,Machine1,1711,1717,After Job11 Step 6
Job11,8,Machine5,1717,1720,After Job11 Step 7
Job11,9,Machine14,1720,1725,After Job11 Step 8
Job11,10,Machine13,1725,1743,After Job11 Step 9
Job11,11,Machine8,1743,1744,After Job11 Step 10
Job11,12,Machine10,1744,1760,After Job11 Step 11
Job11,13,Machine4,1760,1773,After Job11 Step 12
Job11,14,Machine0,1773,1784,After Job11 Step 13
Job11,15,Machine2,1784,1795,After Job11 Step 14
Job12,1,Machine12,1530,1543,
Job12,2,Machine10,1760,1787,After Job12 Step 1
Job12,3,Machine0,1787,1795,After Job12 Step 2
Job12,4,Machine14,1795,1817,After Job12 Step 3
Job12,5,Machine9,1817,1843,After Job12 Step 4
Job12,6,Machine11,1843,1857,After Job12 Step 5
Job12,7,Machine5,1857,1866,After Job12 Step 6
Job12,8,Machine3,1866,1873,After Job12 Step 7
Job12,9,Machine13,1873,1889,After Job12 Step 8
Job12,10,Machine7,1889,1912,After Job12 Step 9
Job12,11,Machine1,1912,1919,After Job12 Step 10
Job12,12,Machine8,1919,1923,After Job12 Step 11
Job12,13,Machine6,1923,1931,After Job12 Step 12
Job12,14,Machine2,1931,1945,After Job12 Step 13
Job12,15,Machine4,1945,1947,After Job12 Step 14
Job13,1,Machine8,1923,1925,
Job13,2,Machine7,1925,1951,After Job13 Step 1
Job13,3,Machine5,1951,1973,After Job13 Step 2
Job13,4,Machine2,1973,1980,After Job13 Step 3
Job13,5,Machine1,1980,1984,After Job13 Step 4
Job13,6,Machine9,1984,1998,After Job13 Step 5
Job13,7,Machine4,1998,2011,After Job13 Step 6
Job13,8,Machine13,2011,2018,After Job13 Step 7
Job13,9,Machine12,2018,2031,After Job13 Step 8
Job13,10,Machine10,2031,2045,After Job13 Step 9
Job13,11,Machine3,2045,2069,After Job13 Step 10
Job13,12,Machine14,2069,2096,After Job13 Step 11
Job13,13,Machine0,2096,2110,After Job13 Step 12
Job13,14,Machine6,2110,2117,After Job13 Step 13
Job13,15,Machine11,2117,2127,After Job13 Step 14
Job14,1,Machine3,2069,2092,
Job14,2,Machine10,2092,2098,After Job14 Step 1
Job14,3,Machine13,2098,2115,After Job14 Step 2
Job14,4,Machine9,2115,2127,After Job14 Step 3
Job14,5,Machine2,2127,2143,After Job14 Step 4
Job14,6,Machine6,2143,2156,After Job14 Step 5
Job14,7,Machine4,2156,2161,After Job14 Step 6
Job14,8,Machine14,2161,2171,After Job14 Step 7
Job14,9,Machine12,2171,2186,After Job14 Step 8
Job14,10,Machine8,2186,2198,After Job14 Step 9
Job14,11,Machine0,2198,2203,After Job14 Step 10
Job14,12,Machine5,2203,2220,After Job14 Step 11
Job14,13,Machine11,2220,2243,After Job14 Step 12
Job14,14,Machine7,2243,2269,After Job14 Step 13
Job14,15,Machine1,2269,2293,After Job14 Step 14
Job15,1,Machine7,2269,2287,
Job15,2,Machine6,2287,2303,After Job15 Step 1
Job15,3,Machine2,2303,2314,After Job15 Step 2
Job15,4,Machine13,2314,2332,After Job15 Step 3
Job15,5,Machine10,2332,2359,After Job15 Step 4
Job15,6,Machine11,2359,2383,After Job15 Step 5
Job15,7,Machine8,2383,2406,After Job15 Step 6
Job15,8,Machine5,2406,2429,After Job15 Step 7
Job15,9,Machine3,2429,2453,After Job15 Step 8
Job15,10,Machine0,2453,2475,After Job15 Step 9
Job15,11,Machine12,2475,2479,After Job15 Step 10
Job15,12,Machine1,2479,2499,After Job15 Step 11
Job15,13,Machine4,2499,2518,After Job15 Step 12
Job15,14,Machine14,2518,2527,After Job15 Step 13
Job15,15,Machine9,2527,2534,After Job15 Step 14
Job16,1,Machine10,2359,2368,
Job16,2,Machine1,2499,2505,After Job16 Step 1
Job16,3,Machine13,2505,2514,After Job16 Step 2
