job,step,machine,start,end,precedence
Job1,1,Machine6,3,14,
Job1,2,Machine12,15,23,After Job1 Step 1
Job1,3,Machine4,23,25,After Job1 Step 2
Job1,4,Machine7,26,32,After Job1 Step 3
Job1,5,Machine3,33,36,After Job1 Step 4
Job1,6,Machine2,36,38,After Job1 Step 5
Job1,7,Machine10,39,47,After Job1 Step 6
Job1,8,Machine11,48,58,After Job1 Step 7
Job1,9,Machine8,58,59,After Job1 Step 8
Job1,10,Machine14,60,63,After Job1 Step 9
Job1,11,Machine9,65,76,After Job1 Step 10
Job1,12,Machine13,79,90,After Job1 Step 11
Job1,13,Machine5,91,103,After Job1 Step 12
Job1,14,Machine0,105,113,After Job1 Step 13
Job1,15,Machine1,115,125,After Job1 Step 14
Job10,1,Machine6,775,776,
Job10,2,Machine11,778,785,After Job10 Step 1
Job10,3,Machine9,871,874,After Job10 Step 2
Job10,4,Machine2,876,883,After Job10 Step 3
Job10,5,Machine8,885,890,After Job10 Step 4
Job10,6,Machine0,890,892,After Job10 Step 5
Job10,7,Machine13,894,902,After Job10 Step 6
Job10,8,Machine3,904,915,After Job10 Step 7
Job10,9,Machine10,916,926,After Job10 Step 8
Job10,10,Machine7,927,938,After Job10 Step 9
Job10,11,Machine1,940,948,After Job10 Step 10
Job10,12,Machine12,949,954,After Job10 Step 11
Job10,13,Machine14,956,966,After Job10 Step 12
Job10,14,Machine4,966,967,After Job10 Step 13
Job10,15,Machine5,967,968,After Job10 Step 14
Job11,1,Machine4,968,979,
Job11,2,Machine7,980,983,After Job11 Step 1
Job11,3,Machine13,983,983,After Job11 Step 2
Job11,4,Machine0,983,984,After Job11 Step 3
Job11,5,Machine5,987,998,After Job11 Step 4
Job11,6,Machine12,1000,1010,After Job11 Step 5
Job11,7,Machine6,1012,1023,After Job11 Step 6
Job11,8,Machine8,1024,1030,After Job11 Step 7
Job11,9,Machine14,1030,1034,After Job11 Step 8
Job11,10,Machine10,1034,1037,After Job11 Step 9
Job11,11,Machine3,1041,1051,After Job11 Step 10
Job11,12,Machine1,1053,1064,After Job11 Step 11
Job11,13,Machine11,1065,1065,After Job11 Step 12
Job11,14,Machine9,1066,1070,After Job11 Step 13
Job11,15,Machine2,1073,1082,After Job11 Step 14
Job12,1,Machine2,1083,1088,
Job12,2,Machine14,1089,1094,After Job12 Step 1
Job12,3,Machine0,1096,1105,After Job12 Step 2
Job12,4,Machine12,1105,1106,After Job12 Step 3
Job12,5,Machine6,1107,1113,After Job12 Step 4
Job12,6,Machine10,1113,1114,After Job12 Step 5
Job12,7,Machine7,1116,1127,After Job12 Step 6
Job12,8,Machine5,1128,1132,After Job12 Step 7
