job,step,machine,start,end,precedence
Job1,1,Machine1,0,2,
Job1,2,Machine12,2,8,After Job1 Step 1
Job1,3,Machine2,9,15,After Job1 Step 2
Job1,4,Machine6,17,24,After Job1 Step 3
Job1,5,Machine10,25,29,After Job1 Step 4
Job1,6,Machine0,30,34,After Job1 Step 5
Job1,7,Machine11,35,38,After Job1 Step 6
Job1,8,Machine9,39,44,After Job1 Step 7
Job1,9,Machine4,46,56,After Job1 Step 8
Job1,10,Machine7,57,61,After Job1 Step 9
Job1,11,Machine5,62,69,After Job1 Step 10
Job1,12,Machine13,70,78,After Job1 Step 11
Job1,13,Machine14,79,85,After Job1 Step 12
Job1,14,Machine3,88,96,After Job1 Step 13
Job1,15,Machine8,96,97,After Job1 Step 14
Job10,1,Machine4,620,625,
Job10,2,Machine3,626,629,After Job10 Step 1
Job10,3,Machine7,631,639,After Job10 Step 2
Job10,4,Machine6,640,650,After Job10 Step 3
Job10,5,Machine0,650,650,After Job10 Step 4
Job10,6,Machine8,651,656,After Job10 Step 5
Job10,7,Machine10,658,665,After Job10 Step 6
Job10,8,Machine1,667,677,After Job10 Step 7
Job10,9,Machine11,677,680,After Job10 Step 8
Job10,10,Machine12,680,682,After Job10 Step 9
Job10,11,Machine13,684,690,After Job10 Step 10
Job10,12,Machine9,690,691,After Job10 Step 11
Job10,13,Machine5,691,692,After Job10 Step 12
Job10,14,Machine14,694,698,After Job10 Step 13
Job10,15,Machine2,699,703,After Job10 Step 14
Job11,1,Machine1,677,678,
Job11,2,Machine3,680,688,After Job11 Step 1
Job11,3,Machine14,701,711,After Job11 Step 2
Job11,4,Machine8,712,718,After Job11 Step 3
Job11,5,Machine2,720,730,After Job11 Step 4
Job11,6,Machine5,730,733,After Job11 Step 5
Job11,7,Machine9,735,743,After Job11 Step 6
Job11,8,Machine6,743,745,After Job11 Step 7
Job11,9,Machine12,746,751,After Job11 Step 8
Job11,10,Machine0,752,757,After Job11 Step 9
Job11,11,Machine7,759,764,After Job11 Step 10
Job11,12,Machine10,766,772,After Job11 Step 11
Job11,13,Machine11,775,782,After Job11 Step 12
Job11,14,Machine4,782,783,After Job11 Step 13
Job11,15,Machine13,783,784,After Job11 Step 14
Job12,1,Machine12,754,763,
Job12,2,Machine2,765,774,After Job12 Step 1
Job12,3,Machine4,785,795,After Job12 Step 2
Job12,4,Machine6,796,799,After Job12 Step 3
Job12,5,Machine11,801,806,After Job12 Step 4
Job12,6,Machine9,806,807,After Job12 Step 5
Job12,7,Machine3,809,818,After Job12 Step 6
Job12,8,Machine7,820,830,After Job12 Step 7
Job12,9,Machine8,830,831,After Job12 Step 8
Job12,10,Machine5,832,836,After Job12 Step 9
Job12,11,Machine10,836,836,After Job12 Step 10
Job12,12,Machine14,836,838,After Job12 Step 11
Job12,13,Machine1,839,843,After Job12 Step 12
Job12,14,Machine13,844,850,After Job12 Step 13
