job,step,machine,start,end,precedence
Job1,1,Machine6,2,13,
Job1,2,Machine12,15,23,After Job1 Step 1
Job1,3,Machine4,23,24,After Job1 Step 2
Job1,4,Machine7,25,31,After Job1 Step 3
Job1,5,Machine3,32,35,After Job1 Step 4
Job1,6,Machine2,35,37,After Job1 Step 5
Job1,7,Machine10,38,45,After Job1 Step 6
Job1,8,Machine11,47,57,After Job1 Step 7
Job1,9,Machine8,57,58,After Job1 Step 8
Job1,10,Machine14,59,62,After Job1 Step 9
Job1,11,Machine9,65,76,After Job1 Step 10
Job1,12,Machine13,77,88,After Job1 Step 11
Job1,13,Machine5,89,100,After Job1 Step 12
Job1,14,Machine0,102,110,After Job1 Step 13
Job1,15,Machine1,112,122,After Job1 Step 14
Job10,1,Machine6,750,751,
Job10,2,Machine11,751,758,After Job10 Step 1
Job10,3,Machine9,841,844,After Job10 Step 2
Job10,4,Machine2,846,853,After Job10 Step 3
Job10,5,Machine8,854,859,After Job10 Step 4
Job10,6,Machine0,859,861,After Job10 Step 5
Job10,7,Machine13,863,871,After Job10 Step 6
Job10,8,Machine3,874,884,After Job10 Step 7
Job10,9,Machine10,886,895,After Job10 Step 8
Job10,10,Machine7,898,908,After Job10 Step 9
Job10,11,Machine1,910,918,After Job10 Step 10
Job10,12,Machine12,919,924,After Job10 Step 11
Job10,13,Machine14,927,936,After Job10 Step 12
Job10,14,Machine4,936,937,After Job10 Step 13
Job10,15,Machine5,938,939,After Job10 Step 14
Job11,1,Machine4,939,949,
Job11,2,Machine7,950,953,After Job11 Step 1
Job11,3,Machine13,953,953,After Job11 Step 2
Job11,4,Machine0,953,954,After Job11 Step 3
Job11,5,Machine5,955,966,After Job11 Step 4
Job11,6,Machine12,967,977,After Job11 Step 5
Job11,7,Machine6,978,988,After Job11 Step 6
Job11,8,Machine8,989,995,After Job11 Step 7
Job11,9,Machine14,996,1000,After Job11 Step 8
Job11,10,Machine10,1000,1003,After Job11 Step 9
Job11,11,Machine3,1005,1015,After Job11 Step 10
Job11,12,Machine1,1018,1029,After Job11 Step 11
Job11,13,Machine11,1029,1029,After Job11 Step 12
Job11,14,Machine9,1030,1034,After Job11 Step 13
Job11,15,Machine2,1036,1044,After Job11 Step 14
Job12,1,Machine2,1045,1051,
Job12,2,Machine14,1051,1056,After Job12 Step 1
Job12,3,Machine0,1059,1068,After Job12 Step 2
Job12,4,Machine12,1068,1069,After Job12 Step 3
Job12,5,Machine6,1070,1076,After Job12 Step 4
Job12,6,Machine10,1076,1077,After Job12 Step 5
Job12,7,Machine7,1078,1088,After Job12 Step 6
Job12,8,Machine5,1089,1093,After Job12 Step 7
Job12,9,Machine8,1093,1096,After Job12 Step 8
Job12,10,Machine9,1097,1104,After Job12 Step 9
Job12,11,Machine13,1106,1114,After Job12 Step 10
Job12,12,Machine1,1115,1120,After Job12 Step 11
Job12,13,Machine3,1122,1130,After Job12 Step 12
Job12,14,Machine11,1131,1138,After Job12 Step 13
Job12,15,Machine4,1140,1150,After Job12 Step 14
Job13,1,Machine5,1094,1102,
Job13,2,Machine8,1103,1110,After Job13 Step 1
Job13,3,Machine10,1112,1123,After Job13 Step 2
Job13,4,Machine2,1124,1126,After Job13 Step 3
Job13,5,Machine3,1131,1134,After Job13 Step 4
Job13,6,Machine6,1135,1139,After Job13 Step 5
Job13,7,Machine9,1140,1144,After Job13 Step 6
Job13,8,Machine0,1146,1155,After Job13 Step 7
Job13,9,Machine13,1155,1161,After Job13 Step 8
Job13,10,Machine4,1163,1173,After Job13 Step 9
Job13,11,Machine1,1174,1180,After Job13 Step 10
Job13,12,Machine11,1181,1192,After Job13 Step 11
Job13,13,Machine12,1193,1202,After Job13 Step 12
Job13,14,Machine7,1204,1215,After Job13 Step 13
Job13,15,Machine14,1217,1222,After Job13 Step 14
Job14,1,Machine8,1111,1114,
Job14,2,Machine14,1222,1225,After Job14 Step 1
Job14,3,Machine4,1227,1233,After Job14 Step 2
Job14,4,Machine13,1233,1242,After Job14 Step 3
Job14,5,Machine5,1242,1244,After Job14 Step 4
Job14,6,Machine6,1247,1257,After Job14 Step 5
