job,step,machine,start,end,precedence
Job1,1,Machine6,2,14,
Job1,2,Machine12,17,25,After Job1 Step 1
Job1,3,Machine4,25,27,After Job1 Step 2
Job1,4,Machine7,28,35,After Job1 Step 3
Job1,5,Machine3,35,38,After Job1 Step 4
Job1,6,Machine2,39,41,After Job1 Step 5
Job1,7,Machine10,42,51,After Job1 Step 6
Job1,8,Machine11,53,64,After Job1 Step 7
Job1,9,Machine8,64,66,After Job1 Step 8
Job1,10,Machine14,66,70,After Job1 Step 9
Job1,11,Machine9,72,85,After Job1 Step 10
Job1,12,Machine13,87,99,After Job1 Step 11
Job1,13,Machine5,103,115,After Job1 Step 12
Job1,14,Machine0,117,127,After Job1 Step 13
Job1,15,Machine1,129,140,After Job1 Step 14
Job10,1,Machine6,853,854,
Job10,2,Machine11,855,863,After Job10 Step 1
Job10,3,Machine9,957,961,After Job10 Step 2
Job10,4,Machine2,963,971,After Job10 Step 3
Job10,5,Machine8,972,977,After Job10 Step 4
Job10,6,Machine0,977,980,After Job10 Step 5
Job10,7,Machine13,982,990,After Job10 Step 6
Job10,8,Machine3,992,1004,After Job10 Step 7
Job10,9,Machine10,1006,1016,After Job10 Step 8
Job10,10,Machine7,1017,1029,After Job10 Step 9
Job10,11,Machine1,1030,1039,After Job10 Step 10
Job10,12,Machine12,1041,1047,After Job10 Step 11
Job10,13,Machine14,1049,1060,After Job10 Step 12
Job10,14,Machine4,1060,1061,After Job10 Step 13
Job10,15,Machine5,1062,1063,After Job10 Step 14
Job11,1,Machine4,1064,1076,
Job11,2,Machine7,1077,1080,After Job11 Step 1
Job11,3,Machine13,1080,1081,After Job11 Step 2
Job11,4,Machine0,1081,1082,After Job11 Step 3
Job11,5,Machine5,1084,1096,After Job11 Step 4
Job11,6,Machine12,1098,1109,After Job11 Step 5
Job11,7,Machine6,1111,1123,After Job11 Step 6
Job11,8,Machine8,1124,1131,After Job11 Step 7
Job11,9,Machine14,1132,1136,After Job11 Step 8
Job11,10,Machine10,1137,1140,After Job11 Step 9
Job11,11,Machine3,1142,1154,After Job11 Step 10
Job11,12,Machine1,1158,1170,After Job11 Step 11
Job11,13,Machine11,1170,1171,After Job11 Step 12
Job11,14,Machine9,1172,1177,After Job11 Step 13
Job11,15,Machine2,1178,1188,After Job11 Step 14
Job12,1,Machine2,1189,1195,
Job12,2,Machine14,1196,1202,After Job12 Step 1
Job12,3,Machine0,1204,1214,After Job12 Step 2
Job12,4,Machine12,1214,1215,After Job12 Step 3
Job12,5,Machine6,1217,1224,After Job12 Step 4
Job12,6,Machine10,1224,1224,After Job12 Step 5
Job12,7,Machine7,1226,1238,After Job12 Step 6
Job12,8,Machine5,1238,1243,After Job12 Step 7
Job12,9,Machine8,1243,1247,After Job12 Step 8
Job12,10,Machine9,1248,1256,After Job12 Step 9
Job12,11,Machine13,1258,1267,After Job12 Step 10
Job12,12,Machine1,1268,1274,After Job12 Step 11
Job12,13,Machine3,1276,1285,After Job12 Step 12
Job12,14,Machine11,1286,1294,After Job12 Step 13
Job12,15,Machine4,1296,1307,After Job12 Step 14
Job13,1,Machine5,1244,1253,
Job13,2,Machine8,1255,1263,After Job13 Step 1
Job13,3,Machine10,1266,1279,After Job13 Step 2
Job13,4,Machine2,1279,1282,After Job13 Step 3
Job13,5,Machine3,1285,1290,After Job13 Step 4
Job13,6,Machine6,1291,1295,After Job13 Step 5
Job13,7,Machine9,1296,1301,After Job13 Step 6
Job13,8,Machine0,1303,1313,After Job13 Step 7
Job13,9,Machine13,1315,1321,After Job13 Step 8
Job13,10,Machine4,1324,1334,After Job13 Step 9
Job13,11,Machine1,1335,1341,After Job13 Step 10
Job13,12,Machine11,1345,1356,After Job13 Step 11
Job13,13,Machine12,1359,1369,After Job13 Step 12
Job13,14,Machine7,1371,1384,After Job13 Step 13
Job13,15,Machine14,1385,1391,After Job13 Step 14
Job14,1,Machine8,1263,1267,
Job14,2,Machine14,1392,1394,After Job14 Step 1
Job14,3,Machine4,1396,1403,After Job14 Step 2
Job14,4,Machine13,1404,1414,After Job14 Step 3
Job14,5,Machine5,1415,1417,After Job14 Step 4
