job,step,machine,start,end,precedence
Job1,1,Machine11,0,15,
Job1,2,Machine2,15,22,After Job1 Step 1
Job1,3,Machine13,22,44,After Job1 Step 2
Job1,4,Machine7,44,46,After Job1 Step 3
Job1,5,Machine6,46,50,After Job1 Step 4
Job1,6,Machine3,50,53,After Job1 Step 5
Job1,7,Machine14,53,56,After Job1 Step 6
Job1,8,Machine16,56,68,After Job1 Step 7
Job1,9,Machine9,68,84,After Job1 Step 8
Job1,10,Machine17,84,104,After Job1 Step 9
Job1,11,Machine5,104,117,After Job1 Step 10
Job1,12,Machine8,117,119,After Job1 Step 11
Job1,13,Machine4,119,126,After Job1 Step 12
Job1,14,Machine0,126,135,After Job1 Step 13
Job1,15,Machine18,135,159,After Job1 Step 14
Job1,16,Machine19,159,167,After Job1 Step 15
Job1,17,Machine1,167,183,After Job1 Step 16
Job1,18,Machine10,183,198,After Job1 Step 17
Job1,19,Machine12,198,218,After Job1 Step 18
Job1,20,Machine15,218,232,After Job1 Step 19
Job10,1,Machine5,1983,1986,
Job10,2,Machine16,2006,2033,After Job10 Step 1
Job10,3,Machine19,2041,2062,After Job10 Step 2
Job10,4,Machine7,2062,2064,After Job10 Step 3
Job10,5,Machine9,2064,2066,After Job10 Step 4
Job10,6,Machine11,2103,2107,After Job10 Step 5
Job10,7,Machine13,2107,2130,After Job10 Step 6
Job10,8,Machine4,2130,2143,After Job10 Step 7
Job10,9,Machine10,2143,2155,After Job10 Step 8
Job10,10,Machine18,2155,2174,After Job10 Step 9
Job10,11,Machine15,2174,2180,After Job10 Step 10
Job10,12,Machine6,2180,2197,After Job10 Step 11
Job10,13,Machine14,2197,2222,After Job10 Step 12
Job10,14,Machine1,2222,2241,After Job10 Step 13
Job10,15,Machine2,2241,2247,After Job10 Step 14
Job10,16,Machine3,2247,2251,After Job10 Step 15
Job10,17,Machine12,2251,2253,After Job10 Step 16
Job10,18,Machine17,2253,2267,After Job10 Step 17
Job10,19,Machine8,2267,2276,After Job10 Step 18
Job10,20,Machine0,2276,2286,After Job10 Step 19
Job11,1,Machine0,2286,2313,
Job11,2,Machine17,2313,2328,After Job11 Step 1
Job11,3,Machine10,2328,2336,After Job11 Step 2
Job11,4,Machine13,2336,2348,After Job11 Step 3
Job11,5,Machine6,2348,2366,After Job11 Step 4
Job11,6,Machine9,2366,2394,After Job11 Step 5
Job11,7,Machine7,2394,2403,After Job11 Step 6
Job11,8,Machine16,2403,2409,After Job11 Step 7
Job11,9,Machine19,2409,2434,After Job11 Step 8
Job11,10,Machine8,2434,2440,After Job11 Step 9
Job11,11,Machine15,2440,2450,After Job11 Step 10
Job11,12,Machine3,2450,2466,After Job11 Step 11
Job11,13,Machine4,2466,2477,After Job11 Step 12
Job11,14,Machine1,2477,2483,After Job11 Step 13
Job11,15,Machine11,2483,2488,After Job11 Step 14
Job11,16,Machine12,2488,2498,After Job11 Step 15
Job11,17,Machine5,2498,2506,After Job11 Step 16
Job11,18,Machine2,2506,2519,After Job11 Step 17
Job11,19,Machine14,2519,2539,After Job11 Step 18
Job11,20,Machine18,2539,2554,After Job11 Step 19
Job12,1,Machine12,2498,2514,
Job12,2,Machine3,2514,2535,After Job12 Step 1
Job12,3,Machine18,2554,2576,After Job12 Step 2
Job12,4,Machine1,2576,2580,After Job12 Step 3
Job12,5,Machine4,2580,2607,After Job12 Step 4
Job12,6,Machine2,2607,2611,After Job12 Step 5
Job12,7,Machine17,2611,2632,After Job12 Step 6
Job12,8,Machine16,2632,2644,After Job12 Step 7
Job12,9,Machine7,2644,2663,After Job12 Step 8
Job12,10,Machine0,2663,2675,After Job12 Step 9
Job12,11,Machine9,2675,2675,After Job12 Step 10
Job12,12,Machine8,2675,2691,After Job12 Step 11
Job12,13,Machine15,2691,2702,After Job12 Step 12
Job12,14,Machine6,2702,2705,After Job12 Step 13
Job12,15,Machine13,2705,2726,After Job12 Step 14
Job12,16,Machine19,2726,2749,After Job12 Step 15
Job12,17,Machine14,2749,2776,After Job12 Step 16
Job12,18,Machine10,2776,2797,After Job12 Step 17
Job12,19,Machine11,2797,2808,After Job12 Step 18
Job12,20,Machine5,2808,2830,After Job12 Step 19
Job13,1,Machine11,2808,2824,
Job13,2,Machine6,2824,2843,After Job13 Step 1
Job13,3,Machine2,2843,2869,After Job13 Step 2
Job13,4,Machine14,2869,2894,After Job13 Step 3
Job13,5,Machine12,2894,2911,After Job13 Step 4
Job13,6,Machine16,2911,2916,After Job13 Step 5
Job13,7,Machine13,2916,2922,After Job13 Step 6
Job13,8,Machine3,2922,2928,After Job13 Step 7
Job13,9,Machine17,2928,2945,After Job13 Step 8
Job13,10,Machine8,2945,2969,After Job13 Step 9
Job13,11,Machine19,2969,2979,After Job13 Step 10
Job13,12,Machine15,2979,3004,After Job13 Step 11
Job13,13,Machine9,3004,3031,After Job13 Step 12
Job13,14,Machine18,3031,3058,After Job13 Step 13
Job13,15,Machine7,3058,3064,After Job13 Step 14
Job13,16,Machine1,3064,3075,After Job13 Step 15
Job13,17,Machine5,3075,3078,After Job13 Step 16
Job13,18,Machine0,3078,3097,After Job13 Step 17
Job13,19,Machine4,3097,3105,After Job13 Step 18
Job13,20,Machine10,3105,3105,After Job13 Step 19
Job14,1,Machine18,3058,3066,
Job14,2,Machine19,3066,3090,After Job14 Step 1
Job14,3,Machine6,3090,3095,After Job14 Step 2
Job14,4,Machine17,3095,3097,After Job14 Step 3
Job14,5,Machine15,3097,3107,After Job14 Step 4
Job14,6,Machine3,3107,3112,After Job14 Step 5
Job14,7,Machine12,3112,3129,After Job14 Step 6
Job14,8,Machine7,3129,3147,After Job14 Step 7
Job14,9,Machine9,3147,3151,After Job14 Step 8
Job14,10,Machine4,3151,3173,After Job14 Step 9
Job14,11,Machine16,3173,3181,After Job14 Step 10
Job14,12,Machine14,3181,3203,After Job14 Step 11
Job14,13,Machine10,3203,3221,After Job14 Step 12
Job14,14,Machine5,3221,3228,After Job14 Step 13
Job14,15,Machine13,3228,3249,After Job14 Step 14
Job14,16,Machine8,3249,3255,After Job14 Step 15
Job14,17,Machine2,3255,3281,After Job14 Step 16
Job14,18,Machine0,3281,3295,After Job14 Step 17
Job14,19,Machine11,3295,3301,After Job14 Step 18
Job14,20,Machine1,3301,3307,After Job14 Step 19
Job15,1,Machine0,3295,3316,
Job15,2,Machine15,3316,3326,After Job15 Step 1
Job15,3,Machine10,3326,3331,After Job15 Step 2
Job15,4,Machine9,3331,3334,After Job15 Step 3
Job15,5,Machine16,3334,3346,After Job15 Step 4
Job15,6,Machine11,3346,3367,After Job15 Step 5
Job15,7,Machine8,3367,3380,After Job15 Step 6
Job15,8,Machine3,3380,3408,After Job15 Step 7
Job15,9,Machine5,3408,3409,After Job15 Step 8
Job15,10,Machine19,3409,3421,After Job15 Step 9
Job15,11,Machine14,3421,3442,After Job15 Step 10
Job15,12,Machine7,3442,3468,After Job15 Step 11
Job15,13,Machine6,3468,3476,After Job15 Step 12
Job15,14,Machine2,3476,3495,After Job15 Step 13
Job15,15,Machine18,3495,3497,After Job15 Step 14
Job15,16,Machine17,3497,3518,After Job15 Step 15
Job15,17,Machine13,3518,3534,After Job15 Step 16
Job15,18,Machine12,3534,3560,After Job15 Step 17
Job15,19,Machine1,3560,3578,After Job15 Step 18
Job15,20,Machine4,3578,3598,After Job15 Step 19
Job16,1,Machine7,3468,3487,
Job16,2,Machine12,3560,3577,After Job16 Step 1
Job16,3,Machine2,3577,3596,After Job16 Step 2
Job16,4,Machine19,3596,3612,After Job16 Step 3
Job16,5,Machine16,3612,3628,After Job16 Step 4
Job16,6,Machine14,3628,3656,After Job16 Step 5
Job16,7,Machine9,3656,3667,After Job16 Step 6
Job16,8,Machine18,3667,3679,After Job16 Step 7
Job16,9,Machine11,3679,3687,After Job16 Step 8
Job16,10,Machine6,3687,3713,After Job16 Step 9
Job16,11,Machine8,3713,3719,After Job16 Step 10
Job16,12,Machine13,3719,3734,After Job16 Step 11
Job16,13,Machine0,3734,3734,After Job16 Step 12
Job16,14,Machine5,3734,3757,After Job16 Step 13
Job16,15,Machine3,3757,3779,After Job16 Step 14
Job16,16,Machine4,3779,3790,After Job16 Step 15
Job16,17,Machine1,3790,3803,After Job16 Step 16
Job16,18,Machine10,3803,3807,After Job16 Step 17
Job16,19,Machine17,3807,3825,After Job16 Step 18
Job16,20,Machine15,3825,3852,After Job16 Step 19
