job,step,machine,start,end,precedence
Job1,1,Machine5,0,10,
Job1,2,Machine11,10,26,After Job1 Step 1
Job1,3,Machine3,26,38,After Job1 Step 2
Job1,4,Machine7,38,50,After Job1 Step 3
Job1,5,Machine13,50,71,After Job1 Step 4
Job1,6,Machine8,71,74,After Job1 Step 5
Job1,7,Machine2,74,98,After Job1 Step 6
Job1,8,Machine0,98,111,After Job1 Step 7
Job1,9,Machine4,111,125,After Job1 Step 8
Job1,10,Machine9,125,133,After Job1 Step 9
Job1,11,Machine12,133,136,After Job1 Step 10
Job1,12,Machine6,136,139,After Job1 Step 11
Job1,13,Machine10,139,160,After Job1 Step 12
Job1,14,Machine14,160,163,After Job1 Step 13
Job1,15,Machine1,163,172,After Job1 Step 14
Job10,1,Machine8,1315,1321,
Job10,2,Machine5,1321,1326,After Job10 Step 1
Job10,3,Machine3,1326,1328,After Job10 Step 2
Job10,4,Machine0,1328,1349,After Job10 Step 3
Job10,5,Machine9,1349,1354,After Job10 Step 4
Job10,6,Machine6,1354,1377,After Job10 Step 5
Job10,7,Machine13,1377,1383,After Job10 Step 6
Job10,8,Machine1,1383,1390,After Job10 Step 7
Job10,9,Machine11,1390,1411,After Job10 Step 8
Job10,10,Machine10,1411,1432,After Job10 Step 9
Job10,11,Machine4,1432,1443,After Job10 Step 10
Job10,12,Machine7,1443,1464,After Job10 Step 11
Job10,13,Machine2,1464,1484,After Job10 Step 12
Job10,14,Machine12,1484,1502,After Job10 Step 13
Job10,15,Machine14,1502,1502,After Job10 Step 14
Job11,1,Machine6,1377,1383,
Job11,2,Machine0,1383,1398,After Job11 Step 1
Job11,3,Machine12,1502,1502,After Job11 Step 2
Job11,4,Machine4,1502,1512,After Job11 Step 3
Job11,5,Machine11,1512,1529,After Job11 Step 4
Job11,6,Machine9,1529,1551,After Job11 Step 5
Job11,7,Machine5,1551,1557,After Job11 Step 6
Job11,8,Machine13,1557,1578,After Job11 Step 7
Job11,9,Machine2,1578,1599,After Job11 Step 8
Job11,10,Machine10,1599,1621,After Job11 Step 9
Job11,11,Machine14,1621,1629,After Job11 Step 10
Job11,12,Machine8,1629,1654,After Job11 Step 11
Job11,13,Machine3,1654,1656,After Job11 Step 12
Job11,14,Machine1,1656,1672,After Job11 Step 13
Job11,15,Machine7,1672,1689,After Job11 Step 14
Job12,1,Machine5,1557,1582,
Job12,2,Machine4,1582,1592,After Job12 Step 1
Job12,3,Machine9,1592,1616,After Job12 Step 2
Job12,4,Machine14,1629,1637,After Job12 Step 3
Job12,5,Machine11,1637,1647,After Job12 Step 4
Job12,6,Machine1,1672,1677,After Job12 Step 5
Job12,7,Machine7,1689,1710,After Job12 Step 6
Job12,8,Machine12,1710,1718,After Job12 Step 7
Job12,9,Machine6,1718,1722,After Job12 Step 8
Job12,10,Machine13,1722,1731,After Job12 Step 9
Job12,11,Machine0,1731,1736,After Job12 Step 10
Job12,12,Machine3,1736,1761,After Job12 Step 11
Job12,13,Machine8,1761,1775,After Job12 Step 12
Job12,14,Machine10,1775,1796,After Job12 Step 13
Job12,15,Machine2,1796,1816,After Job12 Step 14
Job13,1,Machine9,1616,1631,
Job13,2,Machine13,1731,1744,After Job13 Step 1
Job13,3,Machine7,1744,1766,After Job13 Step 2
Job13,4,Machine6,1766,1790,After Job13 Step 3
Job13,5,Machine2,1816,1839,After Job13 Step 4
Job13,6,Machine8,1839,1849,After Job13 Step 5
Job13,7,Machine0,1849,1872,After Job13 Step 6
Job13,8,Machine14,1872,1882,After Job13 Step 7
Job13,9,Machine1,1882,1897,After Job13 Step 8
Job13,10,Machine4,1897,1912,After Job13 Step 9
Job13,11,Machine10,1912,1916,After Job13 Step 10
