job,step,machine,start,end,precedence
Job1,1,Machine12,0,9,
Job1,2,Machine17,9,29,After Job1 Step 1
Job1,3,Machine13,29,32,After Job1 Step 2
Job1,4,Machine0,32,37,After Job1 Step 3
Job1,5,Machine9,37,54,After Job1 Step 4
Job1,6,Machine2,54,72,After Job1 Step 5
Job1,7,Machine14,72,76,After Job1 Step 6
Job1,8,Machine16,76,80,After Job1 Step 7
Job1,9,Machine11,80,81,After Job1 Step 8
Job1,10,Machine4,81,95,After Job1 Step 9
Job1,11,Machine6,95,115,After Job1 Step 10
Job1,12,Machine8,115,125,After Job1 Step 11
Job1,13,Machine15,125,134,After Job1 Step 12
Job1,14,Machine1,134,139,After Job1 Step 13
Job1,15,Machine18,139,157,After Job1 Step 14
Job1,16,Machine10,157,175,After Job1 Step 15
Job1,17,Machine3,175,186,After Job1 Step 16
Job1,18,Machine19,186,201,After Job1 Step 17
Job1,19,Machine7,201,218,After Job1 Step 18
Job1,20,Machine5,218,225,After Job1 Step 19
Job10,1,Machine12,1533,1544,
Job10,2,Machine16,1544,1552,After Job10 Step 1
Job10,3,Machine15,1561,1568,After Job10 Step 2
Job10,4,Machine9,1568,1585,After Job10 Step 3
Job10,5,Machine6,1585,1592,After Job10 Step 4
Job10,6,Machine2,1592,1597,After Job10 Step 5
Job10,7,Machine10,1597,1611,After Job10 Step 6
Job10,8,Machine11,1611,1617,After Job10 Step 7
Job10,9,Machine5,1617,1623,After Job10 Step 8
Job10,10,Machine0,1623,1642,After Job10 Step 9
Job10,11,Machine8,1642,1649,After Job10 Step 10
Job10,12,Machine1,1649,1660,After Job10 Step 11
Job10,13,Machine13,1660,1676,After Job10 Step 12
Job10,14,Machine4,1676,1691,After Job10 Step 13
Job10,15,Machine18,1691,1697,After Job10 Step 14
Job10,16,Machine17,1697,1707,After Job10 Step 15
Job10,17,Machine19,1707,1709,After Job10 Step 16
Job10,18,Machine3,1709,1710,After Job10 Step 17
Job10,19,Machine7,1710,1725,After Job10 Step 18
Job10,20,Machine14,1725,1741,After Job10 Step 19
Job11,1,Machine0,1642,1645,
Job11,2,Machine1,1660,1678,After Job11 Step 1
Job11,3,Machine7,1725,1736,After Job11 Step 2
Job11,4,Machine4,1736,1739,After Job11 Step 3
Job11,5,Machine18,1739,1749,After Job11 Step 4
Job11,6,Machine10,1749,1756,After Job11 Step 5
Job11,7,Machine9,1756,1767,After Job11 Step 6
Job11,8,Machine15,1767,1782,After Job11 Step 7
Job11,9,Machine5,1782,1790,After Job11 Step 8
Job11,10,Machine19,1790,1796,After Job11 Step 9
Job11,11,Machine2,1796,1811,After Job11 Step 10
Job11,12,Machine17,1811,1812,After Job11 Step 11
Job11,13,Machine16,1812,1817,After Job11 Step 12
Job11,14,Machine13,1817,1818,After Job11 Step 13
Job11,15,Machine12,1818,1833,After Job11 Step 14
Job11,16,Machine3,1833,1843,After Job11 Step 15
Job11,17,Machine14,1843,1859,After Job11 Step 16
Job11,18,Machine6,1859,1879,After Job11 Step 17
Job11,19,Machine11,1879,1895,After Job11 Step 18
Job11,20,Machine8,1895,1909,After Job11 Step 19
Job12,1,Machine17,1812,1830,
Job12,2,Machine13,1830,1832,After Job12 Step 1
Job12,3,Machine11,1895,1910,After Job12 Step 2
Job12,4,Machine8,1910,1913,After Job12 Step 3
Job12,5,Machine14,1913,1918,After Job12 Step 4
Job12,6,Machine10,1918,1928,After Job12 Step 5
Job12,7,Machine5,1928,1933,After Job12 Step 6
Job12,8,Machine4,1933,1947,After Job12 Step 7
Job12,9,Machine12,1947,1952,After Job12 Step 8
Job12,10,Machine18,1952,1956,After Job12 Step 9
Job12,11,Machine9,1956,1972,After Job12 Step 10
Job12,12,Machine2,1972,1972,After Job12 Step 11
Job12,13,Machine7,1972,1992,After Job12 Step 12
Job12,14,Machine19,1992,2002,After Job12 Step 13
Job12,15,Machine0,2002,2002,After Job12 Step 14
Job12,16,Machine3,2002,2016,After Job12 Step 15
Job12,17,Machine1,2016,2028,After Job12 Step 16
Job12,18,Machine16,2028,2028,After Job12 Step 17
Job12,19,Machine6,2028,2038,After Job12 Step 18
Job12,20,Machine15,2038,2048,After Job12 Step 19
Job13,1,Machine17,1830,1835,
Job13,2,Machine8,1913,1919,After Job13 Step 1
Job13,3,Machine7,1992,2006,After Job13 Step 2
Job13,4,Machine9,2006,2011,After Job13 Step 3
Job13,5,Machine1,2028,2036,After Job13 Step 4
Job13,6,Machine4,2036,2039,After Job13 Step 5
Job13,7,Machine15,2048,2058,After Job13 Step 6
Job13,8,Machine14,2058,2072,After Job13 Step 7
Job13,9,Machine0,2072,2077,After Job13 Step 8
Job13,10,Machine10,2077,2081,After Job13 Step 9
Job13,11,Machine16,2081,2097,After Job13 Step 10
Job13,12,Machine19,2097,2106,After Job13 Step 11
Job13,13,Machine5,2106,2118,After Job13 Step 12
Job13,14,Machine13,2118,2119,After Job13 Step 13
Job13,15,Machine2,2119,2126,After Job13 Step 14
Job13,16,Machine11,2126,2135,After Job13 Step 15
Job13,17,Machine12,2135,2154,After Job13 Step 16
Job13,18,Machine6,2154,2159,After Job13 Step 17
Job13,19,Machine18,2159,2166,After Job13 Step 18
Job13,20,Machine3,2166,2182,After Job13 Step 19
Job14,1,Machine18,2166,2180,
Job14,2,Machine5,2180,2191,After Job14 Step 1
Job14,3,Machine4,2191,2209,After Job14 Step 2
Job14,4,Machine7,2209,2212,After Job14 Step 3
Job14,5,Machine13,2212,2226,After Job14 Step 4
Job14,6,Machine8,2226,2228,After Job14 Step 5
Job14,7,Machine16,2228,2238,After Job14 Step 6
Job14,8,Machine11,2238,2248,After Job14 Step 7
Job14,9,Machine3,2248,2257,After Job14 Step 8
Job14,10,Machine14,2257,2272,After Job14 Step 9
Job14,11,Machine15,2272,2288,After Job14 Step 10
Job14,12,Machine10,2288,2306,After Job14 Step 11
Job14,13,Machine9,2306,2321,After Job14 Step 12
Job14,14,Machine2,2321,2333,After Job14 Step 13
Job14,15,Machine12,2333,2346,After Job14 Step 14
Job14,16,Machine6,2346,2356,After Job14 Step 15
Job14,17,Machine19,2356,2374,After Job14 Step 16
Job14,18,Machine17,2374,2376,After Job14 Step 17
Job14,19,Machine1,2376,2392,After Job14 Step 18
Job14,20,Machine0,2392,2393,After Job14 Step 19
Job15,1,Machine16,2238,2257,
Job15,2,Machine12,2346,2352,After Job15 Step 1
Job15,3,Machine2,2352,2352,After Job15 Step 2
Job15,4,Machine15,2352,2355,After Job15 Step 3
Job15,5,Machine1,2392,2412,After Job15 Step 4
Job15,6,Machine9,2412,2413,After Job15 Step 5
Job15,7,Machine18,2413,2414,After Job15 Step 6
Job15,8,Machine7,2414,2424,After Job15 Step 7
Job15,9,Machine3,2424,2428,After Job15 Step 8
Job15,10,Machine5,2428,2437,After Job15 Step 9
Job15,11,Machine4,2437,2450,After Job15 Step 10
Job15,12,Machine6,2450,2462,After Job15 Step 11
Job15,13,Machine0,2462,2473,After Job15 Step 12
Job15,14,Machine8,2473,2483,After Job15 Step 13
Job15,15,Machine13,2483,2495,After Job15 Step 14
Job15,16,Machine11,2495,2507,After Job15 Step 15
Job15,17,Machine19,2507,2526,After Job15 Step 16
Job15,18,Machine17,2526,2538,After Job15 Step 17
Job15,19,Machine14,2538,2544,After Job15 Step 18
Job15,20,Machine10,2544,2558,After Job15 Step 19
Job16,1,Machine0,2473,2483,
Job16,2,Machine9,2483,2503,After Job16 Step 1
